nch18_gm_gds (ll=3.5e-07) X,nch18_gm_gds (ll=3.5e-07) Y,nch18_gm_gds (ll=4e-07) X,nch18_gm_gds (ll=4e-07) Y,nch18_gm_gds (ll=5e-07) X,nch18_gm_gds (ll=5e-07) Y,nch18_gm_gds (ll=6e-07) X,nch18_gm_gds (ll=6e-07) Y,nch18_gm_gds (ll=7e-07) X,nch18_gm_gds (ll=7e-07) Y,nch18_gm_gds (ll=8e-07) X,nch18_gm_gds (ll=8e-07) Y,nch18_gm_gds (ll=9e-07) X,nch18_gm_gds (ll=9e-07) Y,nch18_gm_gds (ll=1e-06) X,nch18_gm_gds (ll=1e-06) Y,nch18_gm_gds (ll=1.2e-06) X,nch18_gm_gds (ll=1.2e-06) Y,nch18_gm_gds (ll=1.4e-06) X,nch18_gm_gds (ll=1.4e-06) Y,nch18_gm_gds (ll=1.6e-06) X,nch18_gm_gds (ll=1.6e-06) Y,nch18_gm_gds (ll=1.8e-06) X,nch18_gm_gds (ll=1.8e-06) Y,nch18_gm_gds (ll=2e-06) X,nch18_gm_gds (ll=2e-06) Y,nch18_gm_gds (ll=2.2e-06) X,nch18_gm_gds (ll=2.2e-06) Y,nch18_gm_gds (ll=2.4e-06) X,nch18_gm_gds (ll=2.4e-06) Y
1.010000000000001,54.3471954906582,1.010000000000001,61.00967823109207,1.010000000000001,72.0038164269025,1.010000000000001,81.65416664676708,1.010000000000001,90.72749179388289,1.010000000000001,99.43608085707197,1.010000000000001,107.8496451427475,1.010000000000001,116.0009724523678,1.010000000000001,131.5971479923448,1.010000000000001,146.3469474496007,1.010000000000001,160.3376963361618,1.010000000000001,173.6380244892905,1.010000000000001,186.304671609734,1.010000000000001,198.3861054271287,1.010000000000001,209.9246474211141
1.020000000000001,52.66111123791393,1.020000000000001,59.04752433826333,1.020000000000001,69.61807941931994,1.020000000000001,78.92011909661721,1.020000000000001,87.67507792577588,1.020000000000001,96.08230620913251,1.020000000000001,104.2073380151867,1.020000000000001,112.0811034719884,1.020000000000001,127.1508393802245,1.020000000000001,141.407711784955,1.020000000000001,154.9349341805148,1.020000000000001,167.7980351027656,1.020000000000001,180.0512648119526,1.020000000000001,191.7410121404811,1.020000000000001,202.9078163836506
1.030000000000001,51.0335003153741,1.030000000000001,57.15491091994665,1.030000000000001,67.3161691472571,1.030000000000001,76.27951985880996,1.030000000000001,84.72395339765127,1.030000000000001,92.83670305292783,1.030000000000001,100.6793853788302,1.030000000000001,108.2811870148385,1.030000000000001,122.8341867656275,1.030000000000001,136.6061453434915,1.030000000000001,149.6764302969748,1.030000000000001,162.1076724677019,1.030000000000001,173.951796620118,1.030000000000001,185.2532487274153,1.030000000000001,196.0509009509485
1.040000000000001,49.46195956961505,1.040000000000001,55.32888578783751,1.040000000000001,65.09455278044075,1.040000000000001,73.72855817695384,1.040000000000001,81.87013243802309,1.040000000000001,89.69515916844179,1.040000000000001,97.26158160494693,1.040000000000001,104.5969509605074,1.040000000000001,118.6428524741877,1.040000000000001,131.9379196026653,1.040000000000001,144.557926356858,1.040000000000001,156.5627989249641,1.040000000000001,168.0022919963566,1.040000000000001,178.9190376920889,1.040000000000001,189.3503502101749
1.050000000000001,47.94417925868297,1.050000000000001,53.5666216476279,1.050000000000001,62.94984904189239,1.050000000000001,71.26358053007911,1.050000000000001,79.1097860902513,1.050000000000001,86.6537164691472,1.050000000000001,93.94987122952877,1.050000000000001,101.0242684293843,1.050000000000001,114.5726321034329,1.050000000000001,127.3988254022061,1.050000000000001,139.5752683583178,1.050000000000001,151.1593656050502,1.050000000000001,162.1988491348725,1.050000000000001,172.7346595581856,1.050000000000001,182.8026566754996
1.060000000000001,46.47794243717046,1.060000000000001,51.86541372262593,1.060000000000001,60.87882488915173,1.060000000000001,68.88108789309675,1.060000000000001,76.43924044593652,1.060000000000001,83.70857030322422,1.060000000000001,90.7403493602522,1.060000000000001,97.55915933262062,1.060000000000001,110.6194584165909,1.060000000000001,122.9847792096821,1.060000000000001,134.724415257398,1.060000000000001,145.893423390676,1.060000000000001,156.5376526983116,1.060000000000001,166.6964683050746,1.060000000000001,176.4043738384024
1.070000000000001,45.06112373950275,1.070000000000001,50.22267684821347,1.070000000000001,58.87839165404905,1.070000000000001,66.57773234958077,1.070000000000001,73.85497408290587,1.070000000000001,80.85606783285911,1.070000000000001,87.62926105011748,1.070000000000001,94.19779076957832,1.070000000000001,106.7794038584687,1.070000000000001,118.6918278123227,1.070000000000001,130.0014458534195,1.070000000000001,140.7611319825558,1.070000000000001,151.0149850267637,1.070000000000001,160.8009046647347,1.070000000000001,170.1521314838546
1.080000000000001,43.69168768030842,1.080000000000001,48.63594215886614,1.080000000000001,56.94560076996826,1.080000000000001,64.3503131872861,1.080000000000001,71.35361488372979,1.080000000000001,78.0927056780383,1.080000000000001,84.61299982005895,1.080000000000001,90.93647646903949,1.080000000000001,103.0486819203953,1.080000000000001,114.5161516823905,1.080000000000001,125.4025641926014,1.080000000000001,135.7587673474027,1.080000000000001,145.6272356111077,1.080000000000001,155.044507581471,1.080000000000001,164.0426490821484
1.090000000000001,42.36768657400142,1.090000000000001,47.10285347170182,1.090000000000001,55.07763920525619,1.090000000000001,62.19577261448623,1.090000000000001,68.93193636722208,1.090000000000001,75.41512697227934,1.090000000000001,81.68810549675344,1.090000000000001,87.77167545217853,1.090000000000001,99.42364755320182,1.090000000000001,110.4540672347711,1.090000000000001,120.9241037257451,1.090000000000001,130.8827277987884,1.090000000000001,140.3709090934254,1.090000000000001,149.4239241068975,1.090000000000001,158.0727475363245
1.100000000000001,41.08725816123157,1.100000000000001,45.62116345181106,1.100000000000001,53.27182468742736,1.100000000000001,60.11119119796263,1.100000000000001,66.58685365336618,1.100000000000001,72.82011796265746,1.100000000000001,78.85126150872669,1.100000000000001,84.69999007153071,1.100000000000001,95.90079680317247,1.100000000000001,106.5020281702372,1.100000000000001,116.562530429811,1.100000000000001,126.129538934617,1.100000000000001,135.2426320302033,1.100000000000001,143.9359179754573,1.100000000000001,152.2393595377499
1.110000000000001,39.84862301349344,1.110000000000001,44.18872963911967,1.110000000000001,51.52560080543477,1.110000000000001,58.09378311381449,1.110000000000001,64.31541916327807,1.110000000000001,70.30460426692136,1.110000000000001,76.09929176432038,1.110000000000001,81.71816355981861,1.110000000000001,92.47676582413409,1.110000000000001,102.6566260749828,1.110000000000001,112.3144450793767,1.110000000000001,121.4958576307176,1.110000000000001,130.2391586286978,1.110000000000001,138.5773770795413,1.110000000000001,146.5395387550631
1.120000000000001,38.6500817857714,1.120000000000001,42.80351038907866,1.120000000000001,49.83653205233836,1.120000000000001,56.14089128671169,1.120000000000001,62.11481814030543,1.120000000000001,67.86564688403716,1.120000000000001,73.42915721770204,1.120000000000001,78.82307720433673,1.120000000000001,89.14832939925189,1.120000000000001,98.91459042631044,1.120000000000001,108.1765848323751,1.120000000000001,116.9784752671167,1.120000000000001,125.3573756433092,1.120000000000001,133.3453200386591,1.120000000000001,140.9704680565004
1.130000000000001,37.49001235907411,1.130000000000001,41.4635607850924,1.130000000000001,48.20229886334795,1.130000000000001,54.24998248060344,1.130000000000001,59.98236406473182,1.130000000000001,65.50043803992735,1.130000000000001,70.83795221373298,1.130000000000001,76.0117472464546,1.130000000000001,85.91239908867968,1.130000000000001,95.27278813574554,1.130000000000001,104.1458242746635,1.130000000000001,112.5743203429555,1.130000000000001,120.5943065967783,1.130000000000001,128.2369020342767,1.130000000000001,135.5294669409007
1.140000000000001,36.36686692506732,1.140000000000001,40.16702856091397,1.140000000000001,46.62069269357589,1.140000000000001,52.41864239294995,1.140000000000001,57.91549402268564,1.140000000000001,63.20629693746294,1.140000000000001,68.32290068899137,1.140000000000001,73.28132159153282,1.140000000000001,82.766021103626,1.140000000000001,91.72822274397126,1.140000000000001,100.2191760500421,1.140000000000001,108.2804606166982,1.140000000000001,115.9471154705714,1.140000000000001,123.2494200593871,1.140000000000001,130.2139983289181
1.150000000000001,35.27916904515193,1.150000000000001,38.91215006715845,1.150000000000001,45.08961117124908,1.150000000000001,50.64457079507023,1.150000000000001,55.9117640795284,1.150000000000001,60.98066546862948,1.150000000000001,65.88135229437468,1.150000000000001,70.62907640203098,1.150000000000001,79.70637399351133,1.150000000000001,88.27803336701449,1.150000000000001,96.39379118593766,1.150000000000001,104.0941048904177,1.150000000000001,111.4131099891842,1.150000000000001,118.3803177109151,1.150000000000001,125.0216748425839
1.160000000000001,34.22551071423513,1.160000000000001,37.69724630875665,1.160000000000001,43.60705335480285,1.160000000000001,48.92557675308503,1.160000000000001,53.96884469907035,1.160000000000001,58.82110393713351,1.160000000000001,63.51077849435536,1.160000000000001,68.05241263551871,1.160000000000001,76.73076622064076,1.160000000000001,84.91949347933414,1.160000000000001,92.66695920988258,1.160000000000001,100.0126045402371,1.160000000000001,106.9897446045425,1.160000000000001,113.6271896319324,1.160000000000001,119.950264677927
1.170000000000001,33.20454945317313,1.170000000000001,36.52071907445337,1.170000000000001,42.17111511605367,1.170000000000001,47.25957395696208,1.170000000000001,52.08451624228189,1.170000000000001,56.72528683133382,1.170000000000001,61.20876868892665,1.170000000000001,65.54885257965717,1.170000000000001,73.83663368582697,1.170000000000001,81.65000960721926,1.170000000000001,89.03610813786135,1.170000000000001,96.03345487899068,1.170000000000001,102.6746232683452,1.170000000000001,108.9877856898914,1.170000000000001,114.9976971515052
1.180000000000001,32.2150054490975,1.180000000000001,35.38104717460958,1.180000000000001,40.77998466636985,1.180000000000001,45.64457617925344,1.180000000000001,50.25666457257007,1.180000000000001,54.69099868014827,1.180000000000001,58.97302639640946,1.180000000000001,63.11603642770955,1.180000000000001,71.0215372585381,1.180000000000001,78.46711999443666,1.180000000000001,85.4988044023895,1.180000000000001,92.15429642166031,1.180000000000001,98.46550206187101,1.180000000000001,104.4600149554902,1.180000000000001,110.1620679766405
1.190000000000001,31.25565875879351,1.190000000000001,34.27678279950276,1.190000000000001,39.43193823833104,1.190000000000001,44.07869288008288,1.190000000000001,48.48327678904511,1.190000000000001,52.71613001833296,1.190000000000001,56.80136552843448,1.190000000000001,60.75171893067153,1.190000000000001,68.28316035633517,1.190000000000001,75.3684932914899,1.190000000000001,82.05275277533983,1.190000000000001,88.37291610860474,1.190000000000001,94.36029173421484,1.190000000000001,100.0419495245727,1.190000000000001,105.441644298786
1.200000000000001,30.32534658687063,1.200000000000001,33.20654800689951,1.200000000000001,38.12533593165409,1.200000000000001,42.56012497069062,1.200000000000001,46.76243710438688,1.200000000000001,50.79867348214359,1.200000000000001,54.69170678243453,1.200000000000001,58.45376615546758,1.200000000000001,65.61930661015521,1.200000000000001,72.35192730971741,1.200000000000001,78.69579632792582,1.200000000000001,84.68724852576915,1.200000000000001,90.35706018005662,1.200000000000001,95.73182820127597,1.200000000000001,100.8348694904627
1.210000000000001,29.42296064758585,1.210000000000001,32.16903134484564,1.210000000000001,36.85861772907283,1.210000000000001,41.08716074428096,1.210000000000001,45.09232287981661,1.210000000000001,48.93672005172625,1.210000000000001,52.64207417171285,1.210000000000001,56.22015237274295,1.210000000000001,63.02789764440448,1.210000000000001,69.41534787158929,1.210000000000001,75.42591645722813,1.210000000000001,81.09537714435037,1.210000000000001,86.45403486704897,1.210000000000001,91.52806003452095,1.210000000000001,96.34036767467364
1.220000000000001,28.5474446167641,1.220000000000001,31.16298461326307,1.220000000000001,35.63029968530341,1.220000000000001,39.6581719799089,1.220000000000001,43.47120082618032,1.220000000000001,47.12845545253835,1.220000000000001,50.65059170849337,1.220000000000001,54.04895709238249,1.220000000000001,60.50697099355168,1.220000000000001,66.55680777853127,1.220000000000001,72.24123299521803,1.220000000000001,77.59553558443466,1.220000000000001,82.64960519966395,1.220000000000001,87.4292276708338,1.220000000000001,91.95694791029199
1.230000000000001,27.69779167824425,1.230000000000001,30.18721976602195,1.230000000000001,34.43897029013577,1.230000000000001,38.27161022264562,1.230000000000001,41.89742337716235,1.230000000000001,45.37215672456394,1.230000000000001,48.71548025115479,1.230000000000001,51.93836225987305,1.230000000000001,58.05467816965728,1.230000000000001,63.7744859072741,1.230000000000001,69.14000440155883,1.230000000000001,74.18610888724886,1.230000000000001,78.94232478038441,1.230000000000001,83.43409045403421,1.230000000000001,87.68360793359713
1.240000000000001,26.87304216761515,1.240000000000001,29.24060595357948,1.240000000000001,33.2832870049679,1.240000000000001,36.9260032411695,1.240000000000001,40.36942523808217,1.240000000000001,43.66618896493582,1.240000000000001,46.83505452299345,1.240000000000001,49.8866496218744,1.240000000000001,55.66928288799103,1.240000000000001,61.06668643461612,1.240000000000001,66.12062802542955,1.240000000000001,70.86563475854571,1.240000000000001,75.33091350013537,1.240000000000001,79.54158716578978,1.240000000000001,83.51953730583412
1.250000000000001,26.07228131462823,1.250000000000001,28.32206670501629,1.250000000000001,32.16197297072081,1.250000000000001,35.6199516621849,1.250000000000001,38.88572011150482,1.250000000000001,42.00900224675172,1.250000000000001,45.00772030621579,1.250000000000001,47.89219826465321,1.250000000000001,53.34915945011964,1.250000000000001,58.43183817832857,1.250000000000001,63.18164040353796,1.250000000000001,67.63280472057572,1.250000000000001,71.81425935688189,1.250000000000001,75.75083825978092,1.250000000000001,79.46411976774367
1.260000000000001,25.29463708455411,1.260000000000001,27.43057724728407,1.260000000000001,31.07381388395523,1.260000000000001,34.35212577960747,1.260000000000001,37.44489759894345,1.260000000000001,40.39912871423792,1.260000000000001,43.23197181132111,1.260000000000001,45.95348232427308,1.260000000000001,51.09279127550101,1.260000000000001,55.86849402827438,1.260000000000001,60.32171754112007,1.260000000000001,64.48646508157549,1.260000000000001,68.39141986414968,1.260000000000001,72.06114739650157,1.260000000000001,75.51693454730076
1.270000000000001,24.53927811784197,1.270000000000001,26.56516195868483,1.270000000000001,30.01765503712137,1.270000000000001,33.12126253522593,1.270000000000001,36.04562027617006,1.270000000000001,38.83517985190389,1.270000000000001,41.50638921845655,1.270000000000001,44.06906886241384,1.270000000000001,48.89876956335708,1.270000000000001,53.37533042643648,1.270000000000001,57.53967509939589,1.270000000000001,61.42561759959706,1.270000000000001,65.06162286966445,1.270000000000001,68.47200203472727,1.270000000000001,71.67775630819706
1.280000000000001,23.80541176671162,1.280000000000001,25.72489195298636,1.280000000000001,28.99239851817051,1.280000000000001,31.92616266648964,1.280000000000001,34.68662093802676,1.280000000000001,37.31584392285112,1.280000000000001,39.82963638361689,1.280000000000001,42.23761589626324,1.280000000000001,46.76579205614728,1.280000000000001,50.95114683690183,1.280000000000001,54.83446838648484,1.280000000000001,58.44941968100558,1.280000000000001,61.82426655787852,1.280000000000001,64.9830727803316,1.280000000000001,67.94655336342991
1.290000000000001,23.09228222673382,1.290000000000001,24.90888279010952,1.290000000000001,27.99700056420307,1.290000000000001,30.76568801615163,1.290000000000001,33.36670000707584,1.290000000000001,35.83988356885062,1.290000000000001,38.20045869854435,1.290000000000001,40.45787056492538,1.290000000000001,44.69266186408193,1.290000000000001,48.59486512679116,1.290000000000001,52.20519201886528,1.290000000000001,55.55718391367257,1.290000000000001,58.67891835993426,1.290000000000001,61.59421113434775,1.290000000000001,64.32348371363588
1.300000000000001,22.39916876100563,1.300000000000001,24.11629230898087,1.300000000000001,27.03046906338643,1.300000000000001,29.63875899765916,1.300000000000001,32.08472309887537,1.300000000000001,34.40613356210871,1.300000000000001,36.61768108880227,1.300000000000001,38.72866740800765,1.300000000000001,42.67828629655993,1.300000000000001,46.30552875627733,1.300000000000001,49.65107908690641,1.300000000000001,52.74837669060209,1.300000000000001,55.62531244086322,1.300000000000001,58.30544522171196,1.300000000000001,60.80888840564835
1.310000000000001,21.725384014186,1.310000000000001,23.34631857789726,1.310000000000001,26.0918611990339,1.310000000000001,28.54435220940455,1.310000000000001,30.83961873506656,1.310000000000001,33.01349869570584,1.310000000000001,35.08020612954152,1.310000000000001,37.04892672438761,1.310000000000001,40.7216756309168,1.310000000000001,44.08230165022157,1.310000000000001,47.17149962129048,1.310000000000001,50.02261563261546,1.310000000000001,52.66334537888858,1.310000000000001,55.11697302274556,1.310000000000001,57.40328164801804
1.320000000000001,21.07027241340607,1.320000000000001,22.59819795759057,1.320000000000001,25.18028122944451,1.320000000000001,27.48149819017383,1.320000000000001,29.63037619375309,1.320000000000001,31.6609517964247,1.320000000000001,33.58701225291178,1.320000000000001,35.41765297039189,1.320000000000001,38.82194173144309,1.320000000000001,41.92446659556966,1.320000000000001,44.76595811764149,1.320000000000001,47.37966547024607,1.320000000000001,49.79306959792072,1.320000000000001,52.0291525759465,1.320000000000001,54.10733707231392
1.330000000000001,20.43320865288298,1.330000000000001,21.87120327207473,1.330000000000001,24.29487839686569,1.330000000000001,26.44927930733989,1.330000000000001,28.45604348477574,1.330000000000001,30.34753184001192,1.330000000000001,32.13715201471499,1.330000000000001,33.83393314670133,1.330000000000001,36.97829641207496,1.330000000000001,39.8314229779817,1.330000000000001,42.43408983592555,1.330000000000001,44.8194319976747,1.330000000000001,47.01468406631741,1.330000000000001,49.04248857844613,1.330000000000001,50.9218695002475
1.340000000000001,19.81359625894979,1.340000000000001,21.16464208231525,1.340000000000001,23.43484495871635,1.340000000000001,25.44682776849969,1.340000000000001,27.31572543539518,1.340000000000001,29.07234214475715,1.340000000000001,30.7297503807121,1.340000000000001,32.29693511210984,1.340000000000001,35.19004941486204,1.340000000000001,37.80268363906445,1.340000000000001,40.17565555098065,1.340000000000001,42.34195366908413,1.340000000000001,44.32852173795847,1.340000000000001,46.1576147877208,1.340000000000001,47.84781157658233
1.350000000000001,19.21086623213836,1.350000000000001,20.47785505773974,1.350000000000001,22.5994143339912,1.350000000000001,24.47332374631932,1.350000000000001,26.20858186953798,1.350000000000001,27.83454861455906,1.350000000000001,29.36400298490618,1.350000000000001,30.80590574983934,1.350000000000001,33.45660585355238,1.350000000000001,35.83787060342131,1.350000000000001,37.99053439410577,1.350000000000001,39.94739037538508,1.350000000000001,41.73503319341449,1.350000000000001,43.37527163453779,1.350000000000001,44.88618466845178
1.360000000000001,18.62447576291331,1.360000000000001,19.81021444062638,1.360000000000001,21.78785935752999,1.360000000000001,23.52799360530377,1.360000000000001,25.13382586108757,1.360000000000001,26.63337799735898,1.360000000000001,28.03917430315694,1.360000000000001,29.36016889863346,1.360000000000001,31.77746294833661,1.360000000000001,33.93670939479439,1.360000000000001,35.87871439703046,1.360000000000001,37.63600892348128,1.360000000000001,39.23476594872626,1.360000000000001,40.69627850430769,1.360000000000001,42.03806352651635
1.370000000000001,18.05390701765354,1.370000000000001,19.16112259843235,1.370000000000001,20.99949063457572,1.370000000000001,22.61010821801261,1.370000000000001,24.09072203869717,1.370000000000001,25.46811611891974,1.370000000000001,26.75459567570099,1.370000000000001,27.95912294653141,1.370000000000001,30.15220585515175,1.370000000000001,32.09902163581069,1.370000000000001,33.84028033456552,1.370000000000001,35.40816474959015,1.370000000000001,36.82833894789722,1.370000000000001,38.12150024490878,1.370000000000001,39.3045343664213
1.380000000000001,17.49866599148764,1.380000000000001,18.53001065916147,1.380000000000001,20.23365498773557,1.380000000000001,21.7189813568921,1.380000000000001,23.078584916227,1.380000000000001,24.33810604549035,1.380000000000001,25.50966310179491,1.380000000000001,26.60223797071105,1.380000000000001,28.58050237288866,1.380000000000001,30.32471561053389,1.380000000000001,31.87539846760237,1.380000000000001,33.26427944233888,1.380000000000001,34.51641185491604,1.380000000000001,35.65180762707465,1.380000000000001,36.68664627353067
1.390000000000001,16.95828142462313,1.390000000000001,17.91633722490566,1.390000000000001,19.48973398809239,1.390000000000001,20.85396814635223,1.390000000000001,22.0967772191998,1.390000000000001,23.24274612200418,1.390000000000001,24.30383471909663,1.390000000000001,25.28905229280576,1.390000000000001,27.06209629691009,1.390000000000001,28.61377446827041,1.390000000000001,29.98429782227223,1.390000000000001,31.20481374130534,1.390000000000001,32.29964892397395,1.390000000000001,33.28803173050679,1.390000000000001,34.1853561699439
1.400000000000001,16.43230377884902,1.400000000000001,17.31958715872646,1.400000000000001,18.76714256178314,1.400000000000001,20.01446355799883,1.400000000000001,21.14470817363558,1.400000000000001,22.18148782533578,1.400000000000001,23.13662787013845,1.400000000000001,24.01916830692202,1.400000000000001,25.59679918079841,1.400000000000001,26.9662417672786,1.400000000000001,28.16724771306406,1.400000000000001,29.23023582309497,1.400000000000001,30.17867746326941,1.400000000000001,31.03091256319884,1.400000000000001,31.8014680142394
1.410000000000001,15.92030427093553,1.410000000000001,16.73927044005839,1.410000000000001,18.0653276628473,1.410000000000001,19.19990093001609,1.410000000000001,20.22183171938087,1.410000000000001,21.15383336509003,1.410000000000001,22.00761564911517,1.410000000000001,22.79224742875757,1.410000000000001,24.18448027435424,1.410000000000001,25.38220410517808,1.410000000000001,26.42453133668358,1.410000000000001,27.34098489917196,1.410000000000001,28.15404122482674,1.410000000000001,28.88104264433769,1.410000000000001,29.53556742474955
1.420000000000001,15.42187395970466,1.420000000000001,16.17492108381908,1.420000000000001,17.38376700255336,1.420000000000001,18.4097504896246,1.420000000000001,19.32764460571882,1.420000000000001,20.15933295790738,1.420000000000001,20.9164228153199,1.420000000000001,21.6080040108698,1.420000000000001,22.82505442932843,1.420000000000001,23.8617706663301,1.420000000000001,24.75641543733155,1.420000000000001,25.53743043286759,1.420000000000001,26.22614944964135,1.420000000000001,26.83880678314674,1.420000000000001,27.38795350645474
1.430000000000001,14.9366228835857,1.430000000000001,15.62609611838704,1.430000000000001,16.72196782473201,1.430000000000001,17.64351785533826,1.430000000000001,18.46168432285025,1.430000000000001,19.19758169596797,1.430000000000001,19.86272095632892,1.430000000000001,20.46619807377268,1.430000000000001,21.51846781036388,1.430000000000001,22.40504964178071,1.430000000000001,23.16311627762652,1.430000000000001,23.81982763594149,1.430000000000001,24.3952227629724,1.430000000000001,24.90431984332501,1.430000000000001,25.3585702815463
1.440000000000001,14.46417924551242,1.440000000000001,15.09237461756381,1.440000000000001,16.07946571587597,1.440000000000001,16.90074249349391,1.440000000000001,17.62352681908402,1.440000000000001,18.26821592712563,1.440000000000001,18.84622278621988,1.440000000000001,19.3666267181088,1.440000000000001,20.26468132222852,1.440000000000001,21.01212164906559,1.440000000000001,21.64476244181004,1.440000000000001,22.18827031679337,1.440000000000001,22.6612376235747,1.440000000000001,23.07736485402659,1.440000000000001,23.44694071713706
1.450000000000001,14.0041886420451,1.450000000000001,14.57335678155784,1.450000000000001,15.45582343792988,1.450000000000001,16.18099610131675,1.450000000000001,16.81278395068166,1.450000000000001,17.37090906395616,1.450000000000001,17.8666754737319,1.450000000000001,18.30911411276852,1.450000000000001,19.06365176972663,1.450000000000001,19.68301049792125,1.450000000000001,20.20135534025621,1.450000000000001,20.6426425990515,1.450000000000001,21.02387154150007,1.450000000000001,21.35733435397679,1.450000000000001,21.65210683453622
1.460000000000001,13.55631333362131,1.460000000000001,14.06866306192401,1.460000000000001,14.85062977079217,1.460000000000001,15.48388088677611,1.460000000000001,16.02910060978574,1.460000000000001,16.50536674321733,1.460000000000001,16.92385291458767,1.460000000000001,17.29350000059703,1.460000000000001,17.91531090581887,1.460000000000001,18.41765190846521,1.460000000000001,18.83272865707034,1.460000000000001,19.18257147247227,1.460000000000001,19.48245173371951,1.460000000000001,19.74317825978038,1.460000000000001,19.97257968430653
1.470000000000001,13.12023155284601,1.470000000000001,13.57793332524923,1.470000000000001,14.26349835062849,1.470000000000001,14.80902771385627,1.470000000000001,15.27215147638391,1.470000000000001,15.6713212672205,1.470000000000001,16.0175468933965,1.470000000000001,16.31962672969345,1.470000000000001,16.81954269517057,1.470000000000001,17.21586107759957,1.470000000000001,17.53850835398116,1.470000000000001,17.80738252512302,1.470000000000001,18.03591021383994,1.470000000000001,18.23336174826301,1.470000000000001,18.40630298940203
1.480000000000001,12.69563684772123,1.480000000000001,13.10082605020371,1.480000000000001,13.69406648917504,1.480000000000001,14.15609408088263,1.480000000000001,14.5416373435758,1.480000000000001,14.86852527586994,1.480000000000001,15.14755712557033,1.480000000000001,15.38732490557175,1.480000000000001,15.77615931855001,1.480000000000001,16.07730028480047,1.480000000000001,16.31807517006053,1.480000000000001,16.51606147320432,1.480000000000001,16.68274843491119,1.480000000000001,16.8258365548372,1.480000000000001,16.95063391880174
1.490000000000001,12.28223745669081,1.490000000000001,12.63701755237435,1.490000000000001,13.14199395836955,1.490000000000001,13.52476189950015,1.490000000000001,13.83728097236792,1.490000000000001,14.09674462404003,1.490000000000001,14.31368022970303,1.490000000000001,14.49639786687362,1.490000000000001,14.78487665608684,1.490000000000001,15.00144799818435,1.490000000000001,15.17053178532646,1.490000000000001,15.30722418583134,1.490000000000001,15.42101445304398,1.490000000000001,15.51802865440131,1.490000000000001,15.60234371374173
1.5,11.87975571233471,1.5,12.18620123106339,1.5,12.60696172394471,1.5,12.91473504317132,1.5,13.15882244368333,1.5,13.3557504745943,1.5,13.51569775582673,1.5,13.64660531136993,1.5,13.84529019561371,1.5,13.98757114615929,1.5,14.09467689159771,1.5,14.17909773826133,1.5,14.24829510767823,1.5,14.30684448582845,1.5,14.35763975825467
