pch18_gm_gds (ll=3.5e-07) X,pch18_gm_gds (ll=3.5e-07) Y,pch18_gm_gds (ll=4e-07) X,pch18_gm_gds (ll=4e-07) Y,pch18_gm_gds (ll=5e-07) X,pch18_gm_gds (ll=5e-07) Y,pch18_gm_gds (ll=6e-07) X,pch18_gm_gds (ll=6e-07) Y,pch18_gm_gds (ll=7e-07) X,pch18_gm_gds (ll=7e-07) Y,pch18_gm_gds (ll=8e-07) X,pch18_gm_gds (ll=8e-07) Y,pch18_gm_gds (ll=9e-07) X,pch18_gm_gds (ll=9e-07) Y,pch18_gm_gds (ll=1e-06) X,pch18_gm_gds (ll=1e-06) Y,pch18_gm_gds (ll=1.2e-06) X,pch18_gm_gds (ll=1.2e-06) Y,pch18_gm_gds (ll=1.4e-06) X,pch18_gm_gds (ll=1.4e-06) Y,pch18_gm_gds (ll=1.6e-06) X,pch18_gm_gds (ll=1.6e-06) Y,pch18_gm_gds (ll=1.8e-06) X,pch18_gm_gds (ll=1.8e-06) Y,pch18_gm_gds (ll=2e-06) X,pch18_gm_gds (ll=2e-06) Y,pch18_gm_gds (ll=2.2e-06) X,pch18_gm_gds (ll=2.2e-06) Y,pch18_gm_gds (ll=2.4e-06) X,pch18_gm_gds (ll=2.4e-06) Y
1.000000000000001,56.35048841091964,1.000000000000001,66.48407497843471,1.000000000000001,84.04543834100599,1.000000000000001,99.63896751111062,1.000000000000001,114.1360092540588,1.000000000000001,127.8157969042281,1.000000000000001,140.7813617279245,1.000000000000001,153.0903515060546,1.000000000000001,175.9160216567714,1.000000000000001,196.6096945474059,1.000000000000001,215.4423944985649,1.000000000000001,232.6460349933472,1.000000000000001,248.4182733932581,1.000000000000001,262.9275779559736,1.000000000000001,276.3178806186702
1.010000000000001,54.73917945177435,1.010000000000001,64.54484316649022,1.010000000000001,81.59473016509598,1.010000000000001,96.77951485377027,1.010000000000001,110.9193234399484,1.010000000000001,124.2762631632992,1.010000000000001,136.9468027265379,1.010000000000001,148.9849691884775,1.010000000000001,171.3313709358832,1.010000000000001,191.615572130274,1.010000000000001,210.095852806928,1.010000000000001,226.9941616501988,1.010000000000001,242.5002645090981,1.010000000000001,256.7763146027576,1.010000000000001,269.9611429232849
1.020000000000001,53.17375768826523,1.020000000000001,62.66237388147773,1.020000000000001,79.21446285557403,1.020000000000001,93.99847525666733,1.020000000000001,107.7863762811748,1.020000000000001,120.8241810840219,1.020000000000001,133.2021999246497,1.020000000000001,144.9710651678655,1.020000000000001,166.8389181412058,1.020000000000001,186.7120380192447,1.020000000000001,204.8366431878407,1.020000000000001,221.4252072983733,1.020000000000001,236.6599601387326,1.020000000000001,250.6969999413181,1.020000000000001,263.6702481120537
1.030000000000001,51.65299247526783,1.030000000000001,60.83499178358648,1.030000000000001,76.90253044359012,1.030000000000001,91.29363079264168,1.030000000000001,104.7349657279081,1.030000000000001,117.4574291780846,1.030000000000001,129.5455535198633,1.030000000000001,141.0467899724612,1.030000000000001,162.4371685196884,1.030000000000001,181.897988629756,1.030000000000001,199.6640620420056,1.030000000000001,215.938860621511,1.030000000000001,230.8974239717937,1.030000000000001,244.690050192703,1.030000000000001,257.4459400247497
1.040000000000001,50.17563773670813,1.040000000000001,59.06102212332831,1.040000000000001,74.65683391269995,1.040000000000001,88.66275869354934,1.040000000000001,101.7628671196384,1.040000000000001,114.1738436009679,1.040000000000001,125.9748010530817,1.040000000000001,137.2102113133493,1.040000000000001,158.1245061369275,1.040000000000001,177.1721647866107,1.040000000000001,194.5772203729862,1.040000000000001,210.53459973765,1.040000000000001,225.2124883336719,1.040000000000001,238.7556333814588,1.040000000000001,251.2887009914982
1.050000000000001,48.74044063171987,1.050000000000001,57.33879947336737,1.050000000000001,72.4752910903173,1.050000000000001,86.10364323139916,1.050000000000001,98.86784721624869,1.050000000000001,110.9712342781669,1.050000000000001,122.4878355105774,1.050000000000001,133.459334019993,1.050000000000001,153.8992170319125,1.050000000000001,172.5331775302017,1.050000000000001,189.5750717509648,1.050000000000001,205.211721912411,1.050000000000001,219.604785321092,1.050000000000001,232.89370163746,1.050000000000001,245.1987851034295
1.060000000000001,47.34614899469729,1.060000000000001,55.66667510040127,1.060000000000001,70.35584495523027,1.060000000000001,83.61408580045777,1.060000000000001,96.0476762377096,1.060000000000001,107.8473988747825,1.060000000000001,119.0825211307262,1.060000000000001,129.792117566648,1.060000000000001,149.7595098006762,1.060000000000001,167.9795312611635,1.060000000000001,184.6564375781203,1.060000000000001,199.9693705756735,1.060000000000001,214.0737752707484,1.060000000000001,227.1040208789018,1.060000000000001,239.1762489249776
1.070000000000001,45.9915176731605,1.070000000000001,54.04302312596872,1.070000000000001,68.29647054013321,1.070000000000001,81.19191339895161,1.070000000000001,93.30013812516083,1.070000000000001,104.8001348312976,1.070000000000001,115.7567071451662,1.070000000000001,126.2064914236839,1.070000000000001,145.7035338454461,1.070000000000001,163.5096444571536,1.070000000000001,179.8200298831873,1.070000000000001,194.8065598618465,1.070000000000001,208.6187727722025,1.070000000000001,221.3861980787819,1.070000000000001,233.2209798410203
1.080000000000001,44.67531388061065,1.080000000000001,52.4662456149107,1.080000000000001,66.29518059481332,1.080000000000001,78.8349856946911,1.080000000000001,90.62303922172309,1.080000000000001,101.8272496744911,1.080000000000001,112.5082396710115,1.080000000000001,122.7003684558393,1.080000000000001,141.7293955165902,1.080000000000001,159.121868189089,1.080000000000001,175.0644718692044,1.080000000000001,189.7221968922569,1.080000000000001,203.2389704374765,1.080000000000001,215.7397063205453,1.080000000000001,227.3327222380088
1.090000000000001,43.39632167387546,1.090000000000001,50.93477671951665,1.090000000000001,64.35003016202977,1.090000000000001,76.541200844298,1.090000000000001,88.01421555655031,1.090000000000001,98.92656979777173,1.090000000000001,109.3349719567908,1.090000000000001,119.2716565762246,1.090000000000001,137.8351723635016,1.090000000000001,154.8145026551812,1.090000000000001,170.3883164320453,1.090000000000001,184.7151020142476,1.090000000000001,197.9334606375531,1.090000000000001,210.163907848069,1.090000000000001,221.5111017185083
1.100000000000001,42.15334565632304,1.100000000000001,49.44708599657032,1.100000000000001,62.45912020468324,1.100000000000001,74.30850022119336,1.100000000000001,85.47153890071492,1.100000000000001,96.0959478904734,1.100000000000001,106.2347731702948,1.100000000000001,115.9182688511018,1.100000000000001,134.0189256982546,1.100000000000001,150.5858119411256,1.100000000000001,165.7900628587159,1.100000000000001,179.7840272048959,1.100000000000001,192.7012554110133,1.100000000000001,204.6580753115053,1.100000000000001,215.7556475464624
1.110000000000001,40.94521400001837,1.110000000000001,48.00168100387845,1.110000000000001,60.62060040985525,1.110000000000001,72.13487219343274,1.110000000000001,82.99292174905236,1.110000000000001,93.33326918104946,1.110000000000001,103.2055359022396,1.110000000000001,112.6381322365561,1.110000000000001,130.2787116635486,1.110000000000001,146.4340372033609,1.110000000000001,161.2681719052876,1.110000000000001,174.9276728393219,1.110000000000001,187.5413047436176,1.110000000000001,199.2214114054015,1.110000000000001,210.0658135164874
1.120000000000001,39.77078087170578,1.120000000000001,46.59710927260318,1.120000000000001,58.83267128293686,1.120000000000001,70.01835507908979,1.120000000000001,80.57632136819016,1.120000000000001,90.6364566451191,1.120000000000001,100.2451825456978,1.120000000000001,109.4291951145468,1.120000000000001,126.6125909833628,1.120000000000001,142.3574084610937,1.120000000000001,156.821079443773,1.120000000000001,170.1447030146695,1.120000000000001,182.4525134094186,1.120000000000001,193.8530670881964,1.120000000000001,204.4409974333313
1.130000000000001,38.62892833956223,1.130000000000001,45.23195974204195,1.130000000000001,57.09358563347826,1.130000000000001,67.95703939433741,1.130000000000001,78.21974303790977,1.130000000000001,88.00347531598511,1.130000000000001,97.35167069801703,1.130000000000001,106.2894337827451,1.130000000000001,123.0186375627975,1.130000000000001,138.3541551713982,1.130000000000001,152.4472088571819,1.130000000000001,165.4337596112189,1.130000000000001,177.433756555655,1.130000000000001,188.5521585640774,1.130000000000001,198.8805593804543
1.140000000000001,37.51856783012471,1.140000000000001,43.90486373440484,1.140000000000001,55.4016495436535,1.140000000000001,65.94906949771466,1.140000000000001,75.92124260083756,1.140000000000001,85.4323358228781,1.140000000000001,94.52299771940348,1.140000000000001,103.2168580401747,1.140000000000001,119.494946091383,1.140000000000001,134.4225157502812,1.140000000000001,148.1449823512809,1.140000000000001,160.7934752622918,1.140000000000001,172.4838942040099,1.140000000000001,183.3177831994801,1.140000000000001,193.38383894791
1.150000000000001,36.43864119770234,1.150000000000001,42.61449553876536,1.150000000000001,53.75522290039878,1.150000000000001,63.99264472340496,1.150000000000001,73.67892842427361,1.150000000000001,82.9210972706674,1.150000000000001,91.7572045708623,1.150000000000001,100.2095159991431,1.150000000000001,116.0396387930193,1.150000000000001,130.5607461921073,1.150000000000001,143.912831341407,1.150000000000001,156.2224853948725,1.150000000000001,167.6017848314661,1.150000000000001,178.1490345363758,1.150000000000001,187.9501715792138
1.160000000000001,35.38812146201405,1.160000000000001,41.35957266567504,1.160000000000001,52.15271956333504,1.160000000000001,62.08602008663437,1.160000000000001,71.49096286776013,1.160000000000001,80.4678695643364,1.160000000000001,89.05237904351451,1.160000000000001,97.26549824334018,1.160000000000001,112.6508714553514,1.160000000000001,126.7671279294314,1.160000000000001,139.7492060627918,1.160000000000001,151.7194394929452,1.160000000000001,162.7862981838045,1.160000000000001,173.0450165551382,1.160000000000001,182.5789041875773
1.170000000000001,34.36601326373847,1.170000000000001,40.13885582695544,1.170000000000001,50.59260723251435,1.170000000000001,60.2275066355464,1.170000000000001,69.3555633408135,1.170000000000001,78.07081527203488,1.170000000000001,86.40665848171315,1.170000000000001,94.38294144221571,1.170000000000001,109.326838861499,1.170000000000001,123.0399750657495,1.170000000000001,135.6525845431578,1.170000000000001,147.2830117255802,1.170000000000001,158.0363274649889,1.170000000000001,168.0048573280775,1.170000000000001,177.2694101789234
1.180000000000001,33.37135308215205,1.180000000000001,38.95114868888175,1.180000000000001,49.07340707282258,1.180000000000001,58.41547151609511,1.180000000000001,67.27100302699178,1.180000000000001,75.72815111200526,1.180000000000001,83.81823209367195,1.180000000000001,91.56003152305557,1.180000000000001,106.0657797383073,1.180000000000001,119.3776411046019,1.180000000000001,131.6214810670265,1.180000000000001,142.911911072504,1.180000000000001,153.3508010349844,1.180000000000001,163.0277221946311,1.180000000000001,172.0211040080191
1.190000000000001,32.4032092540259,1.190000000000001,37.79529744134148,1.190000000000001,47.5936931454456,1.190000000000001,56.64833780955465,1.190000000000001,65.2356113431793,1.190000000000001,73.43814914111525,1.190000000000001,81.28534293560467,1.190000000000001,88.79500649417655,1.190000000000001,102.8659813270828,1.190000000000001,115.7785252899882,1.190000000000001,127.6544542523192,1.190000000000001,138.604891069645,1.190000000000001,148.7286937379628,1.190000000000001,158.1128265758057,1.190000000000001,166.8334553796528
1.200000000000001,31.46068182847177,1.200000000000001,36.67019022053538,1.200000000000001,46.1520916911543,1.200000000000001,54.92458419613006,1.200000000000001,63.24777419651355,1.200000000000001,71.19913771605721,1.200000000000001,78.80628964842836,1.200000000000001,86.08615900567304,1.200000000000001,99.7257836752441,1.200000000000001,112.2410786649389,1.200000000000001,123.7501148506766,1.200000000000001,134.3607592874362,1.200000000000001,144.1690379713187,1.200000000000001,153.2594485339233,1.200000000000001,161.7060031927306
1.210000000000001,30.54290228839865,1.210000000000001,35.57475641834673,1.210000000000001,44.74728030520481,1.210000000000001,53.2427444928332,1.210000000000001,61.30593409577629,1.210000000000001,69.00950229238519,1.210000000000001,76.37942802005853,1.210000000000001,83.4318387277509,1.210000000000001,96.64358374044863,1.210000000000001,108.7638099473181,1.210000000000001,119.907133374131,1.210000000000001,130.1783866439799,1.210000000000001,139.6709345938318,1.210000000000001,148.4669411682247,1.210000000000001,156.6383693079317
1.220000000000001,29.64903316567869,1.220000000000001,34.50796590761408,1.220000000000001,43.37798703934902,1.220000000000001,51.60140710914716,1.220000000000001,59.40859016915778,1.220000000000001,66.86768612144837,1.220000000000001,74.00317244086618,1.220000000000001,80.83045462100567,1.220000000000001,93.6178393921672,1.220000000000001,105.345291314218,1.220000000000001,116.1242476414407,1.220000000000001,126.0567166442968,1.220000000000001,135.2335637578688,1.220000000000001,143.7347449218329,1.220000000000001,151.6302722017771
1.230000000000001,28.77826757396557,1.230000000000001,33.46882820913568,1.230000000000001,42.04298946271781,1.230000000000001,49.99921446003276,1.230000000000001,57.55429813610368,1.230000000000001,64.77219090077828,1.230000000000001,71.67599731509837,1.230000000000001,78.28047716782271,1.230000000000001,90.64707338943879,1.230000000000001,101.9841641785097,1.230000000000001,112.4002703276571,1.230000000000001,121.9947746244058,1.230000000000001,130.8561957356398,1.230000000000001,139.0623998576093,1.230000000000001,146.6815405488803
1.240000000000001,27.92982868033463,1.240000000000001,32.4563916232874,1.240000000000001,40.74111371016948,1.240000000000001,48.43486237242249,1.240000000000001,55.74167027729361,1.240000000000001,62.72157742954883,1.240000000000001,69.3964384867175,1.240000000000001,75.78044062918686,1.240000000000001,87.72987740724068,1.240000000000001,98.67914503281541,1.240000000000001,108.7340965897383,1.240000000000001,117.9916770656992,1.240000000000001,126.5382017929631,1.240000000000001,134.4495579401524,1.240000000000001,141.7921267504935
1.250000000000001,27.10296913450204,1.250000000000001,31.46974234658264,1.250000000000001,39.47123354398023,1.250000000000001,46.90709951843834,1.250000000000001,53.96937544363442,1.250000000000001,60.7144663171985,1.250000000000001,67.16309473410796,1.250000000000001,73.32894538655937,1.250000000000001,84.86491617744159,1.250000000000001,95.42903142730032,1.250000000000001,105.1247118290101,1.250000000000001,114.0466410293628,1.250000000000001,122.279065144445,1.250000000000001,129.8959953385956,1.250000000000001,136.96212040069
1.260000000000001,26.2969704722693,1.260000000000001,30.50800359133723,1.260000000000001,38.23226945245023,1.260000000000001,45.41472690608721,1.260000000000001,52.23613914238103,1.260000000000001,58.74953879007901,1.260000000000001,64.9746293841652,1.260000000000001,70.92466042371136,1.260000000000001,82.05093180322226,1.260000000000001,92.23270813747594,1.260000000000001,101.57119963759,1.260000000000001,110.1589937430759,1.260000000000001,118.0783920024792,1.260000000000001,125.4016247378816,1.260000000000001,132.1917616510863
1.270000000000001,25.51114250802951,1.270000000000001,29.57033472473727,1.270000000000001,37.02318780707096,1.270000000000001,43.95659745603123,1.270000000000001,50.5407437359366,1.270000000000001,56.82553763782453,1.270000000000001,62.82977209238757,1.270000000000001,68.56632599837964,1.270000000000001,79.28674829797265,1.270000000000001,89.08915356664913,1.270000000000001,98.07274995997642,1.270000000000001,106.3281823513258,1.270000000000001,113.9359227064834,1.270000000000001,120.9665076166089,1.270000000000001,127.4814543998695
1.280000000000001,24.74482272960697,1.280000000000001,28.65593044203557,1.280000000000001,35.8430000982263,1.280000000000001,42.53161569109992,1.280000000000001,48.88202878647478,1.280000000000001,54.94126833798481,1.280000000000001,60.7273208312636,1.280000000000001,66.2527565479356,1.280000000000001,76.57127639038124,1.280000000000001,85.99744641390738,1.280000000000001,94.62866748205428,1.280000000000001,102.5537838168916,1.280000000000001,109.851542889887,1.280000000000001,116.5908664149797,1.280000000000001,122.8317791924347
1.290000000000001,23.99737570736347,1.290000000000001,27.76401998726321,1.290000000000001,34.69076226796354,1.290000000000001,41.13873756340691,1.290000000000001,47.25889157704596,1.290000000000001,53.09560039391861,1.290000000000001,58.66614412436215,1.290000000000001,63.98284386666097,1.290000000000001,73.90351862642662,1.290000000000001,82.9567726221656,1.290000000000001,91.23838023789055,1.290000000000001,98.83551493268237,1.290000000000001,105.8252946082571,1.290000000000001,112.2750964768742,1.290000000000001,118.2435056766503
1.300000000000001,23.26819252834872,1.300000000000001,26.89386643369201,1.300000000000001,33.56557415704048,1.300000000000001,39.77697044209983,1.300000000000001,45.67028783707263,1.300000000000001,51.28746891689981,1.300000000000001,56.64518355773727,1.300000000000001,61.75556058418951,1.300000000000001,71.28257478573663,1.300000000000001,79.96643260141619,1.300000000000001,87.90144839846869,1.300000000000001,95.17324237096283,1.300000000000001,101.8573873136255,1.300000000000001,108.0197776067016,1.300000000000001,113.7176044074911
1.310000000000001,22.55669026527956,1.310000000000001,26.04476603526882,1.310000000000001,32.46657908217378,1.310000000000001,38.44537328276285,1.310000000000001,44.11523269694615,1.310000000000001,49.51587647841833,1.310000000000001,54.66345659302031,1.310000000000001,59.56996396487598,1.310000000000001,68.70764761350098,1.310000000000001,77.02584869887619,1.310000000000001,84.61757317594918,1.310000000000001,91.56699265900004,1.310000000000001,97.94820851615887,1.310000000000001,103.8256850326002,1.310000000000001,109.2552577429086
1.320000000000001,21.86231148925063,1.320000000000001,25.21604765931667,1.320000000000001,31.39296355804814,1.320000000000001,37.14305699714042,1.320000000000001,42.59280189244527,1.320000000000001,47.77989525248976,1.320000000000001,52.7200596976793,1.320000000000001,57.42520003561444,1.320000000000001,66.17804884951987,1.320000000000001,74.13457286008926,1.320000000000001,81.386605741407,1.320000000000001,88.01696192784432,1.320000000000001,94.09833392562,1.320000000000001,99.69379951375934,1.320000000000001,104.8578695162136
1.330000000000001,21.1845238342779,1.330000000000001,24.4070723098832,1.330000000000001,30.34395717706418,1.330000000000001,35.86918503888988,1.330000000000001,41.10213323465598,1.330000000000001,46.07866945991975,1.330000000000001,50.81417179663669,1.330000000000001,55.32050803454442,1.330000000000001,63.69320551221757,1.330000000000001,71.2922943923019,1.330000000000001,78.20855601299749,1.330000000000001,84.5235252323523,1.330000000000001,90.30853681128235,1.330000000000001,95.62531627262909,1.330000000000001,100.5270731105359
1.340000000000001,20.52281962100853,1.340000000000001,23.617232750156,1.340000000000001,29.31883265788334,1.340000000000001,34.62297421731362,1.340000000000001,39.6424283546094,1.340000000000001,44.41141811655388,1.340000000000001,48.94505803538856,1.340000000000001,53.25522515441698,1.340000000000001,61.2526663669425,1.340000000000001,68.49884770331769,1.340000000000001,75.08360112471479,1.340000000000001,81.0872451874085,1.340000000000001,86.57979626085165,1.340000000000001,91.62165237193686,1.340000000000001,96.264737500614
1.350000000000001,19.87671554614333,1.350000000000001,22.84595323126074,1.350000000000001,28.31690607134449,1.350000000000001,33.40369574612955,1.350000000000001,38.21295472353365,1.350000000000001,42.77743807493713,1.350000000000001,47.11207382732486,1.350000000000001,51.22879153165417,1.350000000000001,58.85610847423774,1.350000000000001,65.75421984520075,1.350000000000001,72.01209333395056,1.350000000000001,77.70887960731764,1.350000000000001,82.91330395803335,1.350000000000001,87.68445209527303,1.350000000000001,92.07297076770028
1.360000000000001,19.24575244326087,1.360000000000001,22.09268933342001,1.360000000000001,27.3375372491361,1.360000000000001,32.21067652799638,1.360000000000001,36.81304793904432,1.360000000000001,41.17610733313263,1.360000000000001,45.31466913649368,1.360000000000001,49.24075540469403,1.360000000000001,56.5033436744575,1.360000000000001,63.05855764273977,1.360000000000001,68.99456706903132,1.360000000000001,74.389387774006,1.360000000000001,79.31046903609665,1.360000000000001,83.81558982982794,1.360000000000001,87.9541205383556
1.370000000000001,18.62949511972246,1.370000000000001,21.35692792377142,1.370000000000001,26.38013037641377,1.370000000000001,31.04330066738066,1.370000000000001,35.44211425427695,1.370000000000001,39.60688856507516,1.370000000000001,43.5523929211957,1.370000000000001,47.29077833268445,1.370000000000001,54.1943248202418,1.370000000000001,60.41217413196306,1.370000000000001,66.0317447571887,1.370000000000001,71.12993489712989,1.370000000000001,75.77292050406805,1.370000000000001,80.01716989465531,1.370000000000001,83.91077075141521
1.380000000000001,18.02753227312434,1.380000000000001,20.63818723297573,1.380000000000001,25.44413476416171,1.380000000000001,29.90101119402892,1.380000000000001,34.09963331045186,1.380000000000001,38.06933280332711,1.380000000000001,41.82489763300859,1.380000000000001,45.37864032770403,1.380000000000001,51.9291515179905,1.380000000000001,57.81555397519693,1.380000000000001,63.12454101116158,1.380000000000001,67.93189426797923,1.380000000000001,72.30250668680291,1.380000000000001,76.29152271201511,1.380000000000001,79.94573412390416
1.390000000000001,17.4394764892281,1.390000000000001,19.93601704997628,1.390000000000001,24.5290457901954,1.390000000000001,28.78331196643257,1.390000000000001,32.78516101324138,1.390000000000001,36.56308317715702,1.390000000000001,40.13194363001421,1.390000000000001,43.50424471049713,1.390000000000001,49.70807508467461,1.390000000000001,55.26935745808714,1.390000000000001,60.27406469110719,1.390000000000001,64.7968465531024,1.390000000000001,68.90129107444233,1.390000000000001,72.64119668787235,1.390000000000001,76.06203967259643
1.400000000000001,16.86496432138371,1.400000000000001,19.24999903071247,1.400000000000001,23.63440598903203,1.400000000000001,27.68976970891386,1.400000000000001,31.4983324692974,1.400000000000001,35.08787857625049,1.400000000000001,38.47340332225447,1.400000000000001,41.66762245180647,1.400000000000001,47.53150236850747,1.400000000000001,52.77442261343678,1.400000000000001,57.48161830239832,1.400000000000001,61.72657562800006,1.400000000000001,65.57154394690498,1.400000000000001,69.06894515706495,1.400000000000001,72.26291465935434
1.410000000000001,16.30365644901994,1.410000000000001,18.57974711210589,1.410000000000001,22.75980626016658,1.410000000000001,26.62001611703289,1.410000000000001,30.23886487123901,1.410000000000001,33.6435570733346,1.410000000000001,36.849264822398,1.410000000000001,39.86893570990649,1.410000000000001,45.39999802375816,1.410000000000001,50.33176496045328,1.410000000000001,54.74869414376552,1.410000000000001,58.72306032196182,1.410000000000001,62.31572913152281,1.410000000000001,65.57770776622074,1.410000000000001,68.55176037252782
1.420000000000001,15.75523790973691,1.420000000000001,17.92490801705952,1.420000000000001,21.90488715137118,1.420000000000001,25.5737499438592,1.420000000000001,29.00656018753765,1.420000000000001,32.23005889818914,1.420000000000001,35.25963482653462,1.420000000000001,38.10848022190476,1.420000000000001,43.31428477489252,1.420000000000001,47.9425743013192,1.420000000000001,52.07696659071163,1.420000000000001,55.78846143952736,1.420000000000001,59.13648527442416,1.420000000000001,62.1705857204718,1.420000000000001,64.93212124111977
1.430000000000001,15.21941839576713,1.430000000000001,17.28516182938541,1.430000000000001,21.06934015837972,1.430000000000001,24.55073895437253,1.430000000000001,27.80130747863198,1.430000000000001,30.84742871221016,1.430000000000001,33.70474040106087,1.430000000000001,36.3866861548295,1.430000000000001,41.27524115824018,1.430000000000001,45.60820798629391,1.430000000000001,49.46827989398847,1.430000000000001,52.92510345004487,1.430000000000001,56.03660106696032,1.430000000000001,58.85081041610095,1.430000000000001,61.40764690916166
1.440000000000001,14.69593260098761,1.440000000000001,16.66022260943961,1.440000000000001,20.25290896479997,1.440000000000001,23.5508216073536,1.440000000000001,26.6230846234818,1.440000000000001,29.49581688900221,1.440000000000001,32.18492930490284,1.440000000000001,34.7041169767167,1.440000000000001,39.28389619663535,1.440000000000001,43.33018005155699,1.440000000000001,46.92463089999992,1.440000000000001,50.13545030312606,1.440000000000001,53.01898397500668,1.440000000000001,55.62170512739664,1.440000000000001,57.98204708065084
1.450000000000001,14.18454059919955,1.450000000000001,16.04983901171973,1.450000000000001,19.45539052657567,1.450000000000001,22.57390829456554,1.450000000000001,25.47195920354254,1.450000000000001,28.17547946550805,1.450000000000001,30.70066843622365,1.450000000000001,33.06146587331669,1.450000000000001,37.34142045160764,1.450000000000001,41.1101456593445,1.450000000000001,44.44814616893105,1.450000000000001,47.42207494236988,1.450000000000001,50.08662217858181,1.450000000000001,52.48663961700051,1.450000000000001,54.65903918346739
1.460000000000001,13.68502822800535,1.460000000000001,15.45379485488885,1.460000000000001,18.67663588442761,1.460000000000001,21.61998193735124,1.460000000000001,24.34808825663539,1.460000000000001,26.88677639412317,1.460000000000001,29.25253996479795,1.460000000000001,31.45954921955231,1.460000000000001,35.44911291712892,1.460000000000001,38.94988033665977,1.460000000000001,42.04105308490728,1.460000000000001,44.78762225967192,1.460000000000001,47.24253964644891,1.460000000000001,49.44897779773058,1.460000000000001,51.44228919372576
1.470000000000001,13.19720744536477,1.470000000000001,14.87190958284759,1.470000000000001,17.91655056646173,1.470000000000001,20.6890977132798,1.470000000000001,23.25171658518532,1.470000000000001,25.63016770445082,1.470000000000001,27.84123470219587,1.470000000000001,29.89929662427632,1.470000000000001,33.60838327768101,1.470000000000001,36.85125362564315,1.470000000000001,39.70564472813317,1.470000000000001,42.23476546242047,1.470000000000001,44.48974454707439,1.470000000000001,46.51201888838231,1.470000000000001,48.33534630514648
1.480000000000001,12.72091661793372,1.480000000000001,14.30403854301833,1.480000000000001,17.17509442305345,1.480000000000001,19.78138166323251,1.480000000000001,22.1831732865979,1.480000000000001,24.40620718020429,1.480000000000001,26.46754227943506,1.480000000000001,28.38173711067154,1.480000000000001,31.82072916017252,1.480000000000001,34.81619693246845,1.480000000000001,37.44423851562223,1.480000000000001,39.76615611615037,1.480000000000001,41.83117153009366,1.480000000000001,43.67893286945302,1.480000000000001,45.34157251122047
1.490000000000001,12.25602069185893,1.490000000000001,13.7500729956504,1.490000000000001,16.45228071930526,1.490000000000001,18.89702791620621,1.490000000000001,21.14286617380374,1.490000000000001,23.21553317933479,1.490000000000001,25.13233775376838,1.490000000000001,26.9079810810388,1.490000000000001,30.08770817086554,1.490000000000001,32.8466655964342,1.490000000000001,35.25912891461499,1.490000000000001,37.38436847149288,1.490000000000001,39.26961879235858,1.490000000000001,40.9526914443976,1.490000000000001,42.46406857469664
1.5,11.80241118826151,1.5,13.20993975669082,1.5,15.74817429948408,1.5,18.03629426969061,1.5,20.13127377736833,1.5,22.05885628091092,1.5,23.83656436020314,1.5,25.47919785058075,1.5,28.41090472888575,1.5,30.94459549572637,1.5,33.15253488497392,1.5,35.09183907467905,1.5,36.80768125337533,1.5,38.33599612720966,1.5,39.70559826587986
