nch18_Cdd_Cgg (ll=3.5e-07) X,nch18_Cdd_Cgg (ll=3.5e-07) Y,nch18_Cdd_Cgg (ll=4e-07) X,nch18_Cdd_Cgg (ll=4e-07) Y,nch18_Cdd_Cgg (ll=5e-07) X,nch18_Cdd_Cgg (ll=5e-07) Y,nch18_Cdd_Cgg (ll=6e-07) X,nch18_Cdd_Cgg (ll=6e-07) Y,nch18_Cdd_Cgg (ll=7e-07) X,nch18_Cdd_Cgg (ll=7e-07) Y,nch18_Cdd_Cgg (ll=8e-07) X,nch18_Cdd_Cgg (ll=8e-07) Y,nch18_Cdd_Cgg (ll=9e-07) X,nch18_Cdd_Cgg (ll=9e-07) Y,nch18_Cdd_Cgg (ll=1e-06) X,nch18_Cdd_Cgg (ll=1e-06) Y,nch18_Cdd_Cgg (ll=1.2e-06) X,nch18_Cdd_Cgg (ll=1.2e-06) Y,nch18_Cdd_Cgg (ll=1.4e-06) X,nch18_Cdd_Cgg (ll=1.4e-06) Y,nch18_Cdd_Cgg (ll=1.6e-06) X,nch18_Cdd_Cgg (ll=1.6e-06) Y,nch18_Cdd_Cgg (ll=1.8e-06) X,nch18_Cdd_Cgg (ll=1.8e-06) Y,nch18_Cdd_Cgg (ll=2e-06) X,nch18_Cdd_Cgg (ll=2e-06) Y,nch18_Cdd_Cgg (ll=2.2e-06) X,nch18_Cdd_Cgg (ll=2.2e-06) Y,nch18_Cdd_Cgg (ll=2.4e-06) X,nch18_Cdd_Cgg (ll=2.4e-06) Y
0.9800000000000006,0.1093301180874053,0.9800000000000006,0.09599520560210398,0.9800000000000006,0.07727813403288841,0.9800000000000006,0.06478306400523039,0.9800000000000006,0.05585907005057664,0.9800000000000006,0.04917164041454765,0.9800000000000006,0.04397636397019766,0.9800000000000006,0.03982555984033982,0.9800000000000006,0.03361144670665252,0.9800000000000006,0.02918420487833436,0.9800000000000006,0.02587155870486413,0.9800000000000006,0.02330048411338807,0.9800000000000006,0.02124751443511411,0.9800000000000006,0.01957067653041049,0.9800000000000006,0.01817547456972212
0.9900000000000007,0.1093672505731986,0.9900000000000007,0.09604003552541604,0.9900000000000007,0.0773350167833541,0.9900000000000007,0.0648488355223782,0.9900000000000007,0.05593166508584091,0.9900000000000007,0.04924966553311759,0.9900000000000007,0.04405883979178596,0.9900000000000007,0.03991177164028335,0.9900000000000007,0.03370363540595179,0.9900000000000007,0.0292810226606258,0.9900000000000007,0.02597211214720142,0.9900000000000007,0.02340414370205679,0.9900000000000007,0.0213538156989934,0.9900000000000007,0.0196792643229742,0.9900000000000007,0.01828606954208258
1.000000000000001,0.109406644642148,1.000000000000001,0.09608732878845487,1.000000000000001,0.0773946770784312,1.000000000000001,0.06491763615004988,1.000000000000001,0.05600750286448191,1.000000000000001,0.04933111961234575,1.000000000000001,0.0441449093993984,1.000000000000001,0.04000172471259195,1.000000000000001,0.03379981948335713,1.000000000000001,0.02938204824781618,1.000000000000001,0.02607705465420914,1.000000000000001,0.02351234955295671,1.000000000000001,0.02146480136865378,1.000000000000001,0.01979265925944473,1.000000000000001,0.01840158172217302
1.010000000000001,0.1094483263683786,1.010000000000001,0.09613713633512601,1.010000000000001,0.07745720481902754,1.010000000000001,0.06498958397861519,1.010000000000001,0.05608672264933288,1.010000000000001,0.04941615846562659,1.010000000000001,0.04423474200052845,1.010000000000001,0.04009559941872318,1.010000000000001,0.033900197065336,1.010000000000001,0.02948749355973762,1.010000000000001,0.0261866093764058,1.010000000000001,0.02362533426961408,1.010000000000001,0.02158071219839331,1.010000000000001,0.01991110925029273,1.010000000000001,0.01852226539190183
1.020000000000001,0.1094923572792768,1.020000000000001,0.09618954147496257,1.020000000000001,0.07752271781263491,1.020000000000001,0.06506482209387007,1.020000000000001,0.05616948673229585,1.020000000000001,0.04950495956373585,1.020000000000001,0.04432852747782042,1.020000000000001,0.04019359607764805,1.020000000000001,0.03400498530534141,1.020000000000001,0.02959758901730793,1.020000000000001,0.02630101767024873,1.020000000000001,0.02374334850584327,1.020000000000001,0.02170180692512419,1.020000000000001,0.02003488017813209,1.020000000000001,0.01864839283283592
1.030000000000001,0.1095388295059557,1.030000000000001,0.0962446557002737,1.030000000000001,0.07759135858147799,1.030000000000001,0.06514351607168443,1.030000000000001,0.0562559784271686,1.030000000000001,0.04959772040420003,1.030000000000001,0.04442647505278897,1.030000000000001,0.04029593386611742,1.030000000000001,0.03411441964152921,1.030000000000001,0.02971258305879398,1.030000000000001,0.02642053881129189,1.030000000000001,0.02386666083472349,1.030000000000001,0.02182836226436399,1.030000000000001,0.02016425599969301,1.030000000000001,0.01878025451828811
1.040000000000001,0.1095878614269538,1.040000000000001,0.0963026149406585,1.040000000000001,0.07766329152548888,1.040000000000001,0.06522585177150476,1.040000000000001,0.0563464003218473,1.040000000000001,0.04969465711113069,1.040000000000001,0.04452881215814689,1.040000000000001,0.04040284991056894,1.040000000000001,0.03422875322176121,1.040000000000001,0.0298327418069785,1.040000000000001,0.02654544984665524,1.040000000000001,0.0239955577483708,1.040000000000001,0.02196067303058116,1.040000000000001,0.02029953896716535,1.040000000000001,0.01891815942084698
1.050000000000001,0.1096395938333794,1.050000000000001,0.09636357628093364,1.050000000000001,0.07773870046327354,1.050000000000001,0.06531203344985222,1.050000000000001,0.05644097280944524,1.050000000000001,0.04979600328374595,1.050000000000001,0.04463578353585222,1.050000000000001,0.04051459858683478,1.050000000000001,0.03434825651052185,1.050000000000001,0.02995834890068283,1.050000000000001,0.02667604559933805,1.050000000000001,0.02413034380029941,1.050000000000001,0.0220990523930876,1.050000000000001,0.02044104997960838,1.050000000000001,0.01906243544563043
1.060000000000001,0.1096941866233898,1.060000000000001,0.09642771515041026,1.060000000000001,0.07781778655932296,1.060000000000001,0.06540228220225905,1.060000000000001,0.05653993290681487,1.060000000000001,0.0499020091020124,1.060000000000001,0.04474765056920344,1.060000000000001,0.04063145103585394,1.060000000000001,0.03447321708568686,1.060000000000001,0.03008970549833892,1.060000000000001,0.0268126388318564,1.060000000000001,0.02427134189767582,1.060000000000001,0.02224383227463381,1.060000000000001,0.02058912907145996,1.060000000000001,0.0192134299961952
1.070000000000001,0.1097518160167248,1.070000000000001,0.09649522297615518,1.070000000000001,0.07790076663311442,1.070000000000001,0.0654968347313548,1.070000000000001,0.05664353335961165,1.070000000000001,0.05001294068956877,1.070000000000001,0.04486469084989882,1.070000000000001,0.04075369489687778,1.070000000000001,0.03460393962743959,1.070000000000001,0.03022713045644771,1.070000000000001,0.02695556057243367,1.070000000000001,0.02441889374699218,1.070000000000001,0.02239536389647319,1.070000000000001,0.02074413604211112,1.070000000000001,0.01937151067723611
1.080000000000001,0.1098126722665134,1.080000000000001,0.09656630528084011,1.080000000000001,0.07798787183583318,1.080000000000001,0.06559594243036745,1.080000000000001,0.05675204202568818,1.080000000000001,0.05012907972758342,1.080000000000001,0.04498719797513907,1.080000000000001,0.04088163425437309,1.080000000000001,0.03474074609719889,1.080000000000001,0.03037096068195386,1.080000000000001,0.02710516060364329,1.080000000000001,0.02457336045373744,1.080000000000001,0.02255401847101919,1.080000000000001,0.02090645122812024,1.080000000000001,0.0195370661360333
1.090000000000001,0.1098769578358341,1.090000000000001,0.09664118019709267,1.090000000000001,0.07807934667327057,1.090000000000001,0.06569987076519034,1.090000000000001,0.05686574152327632,1.090000000000001,0.05025072330848187,1.090000000000001,0.0451154815656274,1.090000000000001,0.04101558979100388,1.090000000000001,0.03488397610121836,1.090000000000001,0.03052155165482145,1.090000000000001,0.02726180811101058,1.090000000000001,0.02473512327452894,1.090000000000001,0.02272018804133264,1.090000000000001,0.02107647641794653,1.090000000000001,0.01971050704306753
1.100000000000001,0.1099448860002553,1.100000000000001,0.09672007736468109,1.100000000000001,0.07817544834883811,1.100000000000001,0.06580889893422086,1.100000000000001,0.05698492912697656,1.100000000000001,0.05037818401543496,1.100000000000001,0.04524986749259445,1.100000000000001,0.04115589913660866,1.100000000000001,0.03503398743146138,1.100000000000001,0.03067927811534215,1.100000000000001,0.02742589248756139,1.100000000000001,0.02490458451883631,1.100000000000001,0.02289428646549573,1.100000000000001,0.02125463590802567,1.100000000000001,0.01989226721127492
1.110000000000001,0.1100166798343672,1.110000000000001,0.0968032371739915,1.110000000000001,0.07827644639824183,1.110000000000001,0.06592331978312169,1.110000000000001,0.05710991689277734,1.110000000000001,0.05051179021190818,1.110000000000001,0.04539069830055174,1.110000000000001,0.04130291740180786,1.110000000000001,0.03519115677529517,1.110000000000001,0.03084453490981436,1.110000000000001,0.02759782428954233,1.110000000000001,0.02508216859677152,1.110000000000001,0.0230767505433596,1.110000000000001,0.02144137769851477,1.110000000000001,0.02008280485297889
1.120000000000001,0.110092571539581,1.120000000000001,0.09689091031858595,1.120000000000001,0.07838262258678352,1.120000000000001,0.06604343995114569,1.120000000000001,0.05724103199287442,1.120000000000001,0.05065188652517096,1.120000000000001,0.04553833381212468,1.120000000000001,0.04145701788456177,1.120000000000001,0.03535588058530454,1.120000000000001,0.03101773798804529,1.120000000000001,0.0277780363383995,1.120000000000001,0.02526832320931986,1.120000000000001,0.02326804128308487,1.120000000000001,0.02163717482699336,1.120000000000001,0.02028260397351952
1.130000000000001,0.1101728020716346,1.130000000000001,0.09698335762065953,1.130000000000001,0.07849427104107619,1.130000000000001,0.06616958022634491,1.130000000000001,0.05737861724164488,1.130000000000001,0.05079883450818413,1.130000000000001,0.04569315190178357,1.130000000000001,0.04161859293843528,1.130000000000001,0.03552857610091265,1.130000000000001,0.03119932554648692,1.130000000000001,0.02796698496444071,1.130000000000001,0.02546352067771233,1.130000000000001,0.02346864530521222,1.130000000000001,0.02184252683871985,1.130000000000001,0.02049217590090963
1.140000000000001,0.1102576210287745,1.140000000000001,0.09708085009546075,1.140000000000001,0.07861169858878196,1.140000000000001,0.06630207608851829,1.140000000000001,0.05752303179546031,1.140000000000001,0.05095301346545995,1.140000000000001,0.0458555494263571,1.140000000000001,0.04178805499229796,1.140000000000001,0.03570968251433829,1.140000000000001,0.0313897593115665,1.140000000000001,0.02816515138829216,1.140000000000001,0.02566825940927473,1.140000000000001,0.02367907638259517,1.140000000000001,0.02205796139260423,1.140000000000001,0.02071206095138136
1.150000000000001,0.110347286764998,1.150000000000001,0.09718366922377637,1.150000000000001,0.07873522528246527,1.150000000000001,0.06644127842085158,1.150000000000001,0.05767465201084607,1.150000000000001,0.05111482143010847,1.150000000000001,0.04602594330166752,1.150000000000001,0.04196583771251893,1.150000000000001,0.03589966227456186,1.150000000000001,0.03158952595878413,1.150000000000001,0.02837304323717137,1.150000000000001,0.02588306549792559,1.150000000000001,0.0238998771153028,1.150000000000001,0.02228403600278455,1.150000000000001,0.02094283023137251
1.160000000000001,0.1104420666966609,1.160000000000001,0.09729210740507514,1.160000000000001,0.07886518508650778,1.160000000000001,0.06658755437362295,1.160000000000001,0.05783387244759852,1.160000000000001,0.05128467628114882,1.160000000000001,0.04620477171631129,1.160000000000001,0.04215239730025138,1.160000000000001,0.03609900252428727,1.160000000000001,0.0317991386643077,1.160000000000001,0.0285911961940403,1.160000000000001,0.0261084944584426,1.160000000000001,0.02413162074047482,1.160000000000001,0.02252133991651056,1.160000000000001,0.02118508757726587
1.170000000000001,0.110542237774866,1.170000000000001,0.09740646856756544,1.170000000000001,0.07900192670904092,1.170000000000001,0.06674128836590014,1.170000000000001,0.05800110700569396,1.170000000000001,0.05146301699213863,1.170000000000001,0.04639249547538701,1.170000000000001,0.0423482139180241,1.170000000000001,0.0363082166662743,1.170000000000001,0.03201913878701308,1.170000000000001,0.02882017577879275,1.170000000000001,0.02634513309461005,1.170000000000001,0.02437491307802362,1.170000000000001,0.02277049612987897,1.170000000000001,0.02143947163498231
1.180000000000001,0.1106480871001316,1.180000000000001,0.09752706891506832,1.180000000000001,0.07914581456384197,1.180000000000001,0.0669028832136976,1.180000000000001,0.05817679018704072,1.180000000000001,0.05165030500414289,1.180000000000001,0.04658959946874561,1.180000000000001,0.04255379324147488,1.180000000000001,0.03652784605679783,1.180000000000001,0.03225009768013001,1.180000000000001,0.0290605792617109,1.180000000000001,0.02659360150233691,1.180000000000001,0.02463039461397048,1.180000000000001,0.02303216354379314,1.180000000000001,0.02170665808229382
1.190000000000001,0.1107599126597365,1.190000000000001,0.09765423779408397,1.190000000000001,0.07929722985000573,1.190000000000001,0.06707276137550036,1.190000000000001,0.05836137847524855,1.190000000000001,0.05184702571795092,1.190000000000001,0.04679659426004046,1.190000000000001,0.04276966813361125,1.190000000000001,0.03675846182531044,1.190000000000001,0.03249261863280595,1.190000000000001,0.02931303771045335,1.190000000000001,0.02685455520976126,1.190000000000001,0.02489874272404747,1.190000000000001,0.02330703926328969,1.190000000000001,0.02198736199743534
1.200000000000001,0.1108780241717438,1.200000000000001,0.09778831866765321,1.200000000000001,0.07945657173985982,1.200000000000001,0.06725136630832329,1.200000000000001,0.05855535182856764,1.200000000000001,0.05205369010220588,1.200000000000001,0.04701401779443475,1.200000000000001,0.04299640044042355,1.200000000000001,0.03700066682061024,1.200000000000001,0.03274733894296787,1.200000000000001,0.02957821817277741,1.200000000000001,0.02712868745719725,1.200000000000001,0.02518067404095369,1.200000000000001,0.02359586104406581,1.200000000000001,0.02228234037822459
1.210000000000001,0.1110027440229751,1.210000000000001,0.09792967018553934,1.210000000000001,0.07962425866800513,1.210000000000001,0.06743916392953345,1.210000000000001,0.05875921528294193,1.210000000000001,0.05227083641570324,1.210000000000001,0.04724243722425769,1.210000000000001,0.04323458290797787,1.210000000000001,0.03725509768491343,1.210000000000001,0.03301493212380865,1.210000000000001,0.02985682599803123,1.210000000000001,0.02741673162052089,1.210000000000001,0.02547694696931571,1.210000000000001,0.02389940989063103,1.210000000000001,0.02259239481642883
1.220000000000001,0.111134408291103,1.220000000000001,0.09807866734285092,1.220000000000001,0.07980072971650819,1.220000000000001,0.06763664418149111,1.220000000000001,0.05897350066371842,1.220000000000001,0.0524990320435308,1.220000000000001,0.04748245085316902,1.220000000000001,0.043484841222267,1.220000000000001,0.03752242705819947,1.220000000000001,0.03329611024705155,1.220000000000001,0.03014960730116506,1.220000000000001,0.02771946378220806,1.220000000000001,0.02578836435293989,1.220000000000001,0.02421851281097875,1.220000000000001,0.0229183743325298
1.230000000000001,0.1112733678435683,1.230000000000001,0.09823570272149805,1.230000000000001,0.07998644609315468,1.230000000000001,0.06784432269766864,1.230000000000001,0.05919876840594696,1.230000000000001,0.05273887544795226,1.230000000000001,0.04773469020049351,1.230000000000001,0.04374783617408826,1.230000000000001,0.03780336591601124,1.230000000000001,0.03359162642683017,1.230000000000001,0.03045735157358587,1.230000000000001,0.02803770545472719,1.230000000000001,0.02611577629935661,1.230000000000001,0.02455404573301567,1.230000000000001,0.02326117837631792
1.240000000000001,0.1114199895082142,1.240000000000001,0.09840118781083852,1.240000000000001,0.08018189270129283,1.240000000000001,0.06806274257028558,1.240000000000001,0.05943560948440332,1.240000000000001,0.05299099823598954,1.240000000000001,0.04799982218831723,1.240000000000001,0.04402426595204848,1.240000000000001,0.0380986660445659,1.240000000000001,0.03390227744856554,1.240000000000001,0.03078089444562082,1.240000000000001,0.02837232646133698,1.240000000000001,0.02646008316692287,1.240000000000001,0.02490693658818302,1.240000000000001,0.0236217599988808
1.250000000000001,0.1115746573123926,1.250000000000001,0.09857555440553947,1.250000000000001,0.08038757980118076,1.250000000000001,0.06829247622066897,1.250000000000001,0.0596846474554718,1.250000000000001,0.05325606734653088,1.250000000000001,0.04827855145470418,1.250000000000001,0.04431486856747062,1.250000000000001,0.03840912265754906,1.250000000000001,0.03422890654761483,1.250000000000001,0.03112112060564142,1.250000000000001,0.02872424797953533,1.250000000000001,0.0268222387198675,1.250000000000001,0.02527816856774728,1.250000000000001,0.02400112920152382
1.260000000000001,0.1117377737888728,1.260000000000001,0.09875925608009634,1.260000000000001,0.08060404476391106,1.260000000000001,0.06853412737452116,1.260000000000001,0.05994654061385239,1.260000000000001,0.05353478736050103,1.260000000000001,0.04857162279699394,1.260000000000001,0.0446204244154884,1.260000000000001,0.03873557715933118,1.260000000000001,0.03457240634270702,1.260000000000001,0.031478966881033,1.260000000000001,0.02909444575244351,1.260000000000001,0.02720325345660968,1.260000000000001,0.02566878355710469,1.260000000000001,0.02440035646695587
1.270000000000001,0.1119097613481927,1.270000000000001,0.09895276974062255,1.270000000000001,0.08083185391994431,1.270000000000001,0.06878833314506952,1.270000000000001,0.06022198426771444,1.270000000000001,0.05382790293817095,1.270000000000001,0.048879823749589,1.270000000000001,0.04494175897697523,1.270000000000001,0.03907892005955024,1.270000000000001,0.03493372192926097,1.270000000000001,0.03185542548616109,1.270000000000001,0.0294839534732703,1.270000000000001,0.02760419811645105,1.270000000000001,0.02607988575312528,1.270000000000001,0.02482057647766957
1.280000000000001,0.1120910637181825,1.280000000000001,0.09915659725549363,1.280000000000001,0.08107160450506382,1.280000000000001,0.06905576622769805,1.280000000000001,0.0605117131364153,1.280000000000001,0.05413620138807214,1.280000000000001,0.04920398730092548,1.280000000000001,0.04527974566615534,1.280000000000001,0.03944009404405331,1.280000000000001,0.03531385413758669,1.280000000000001,0.03225154744226771,1.280000000000001,0.02989386634767428,1.280000000000001,0.02802620736930957,1.280000000000001,0.02651264546903111,1.280000000000001,0.02526299202582543
1.290000000000001,0.1122821474522717,1.290000000000001,0.09937126716721652,1.290000000000001,0.08132392670717127,1.290000000000001,0.06933713721012752,1.290000000000001,0.06081650387524495,1.290000000000001,0.05446051537221295,1.290000000000001,0.04954499475445784,1.290000000000001,0.04563530882878208,1.290000000000001,0.0398200972070593,1.290000000000001,0.03571386296069851,1.290000000000001,0.03266844617382482,1.290000000000001,0.03032534483830659,1.290000000000001,0.02847048369250704,1.290000000000001,0.02696830313054044,1.290000000000001,0.02572887811807698
1.300000000000001,0.1124835035089081,1.300000000000001,0.09959733648851324,1.300000000000001,0.08158948581780864,1.300000000000001,0.06963319700252928,1.300000000000001,0.0611371777318498,1.300000000000001,0.05480172575237075,1.300000000000001,0.04990377873845374,1.300000000000001,0.04600942689564301,1.300000000000001,0.04021998644909982,1.300000000000001,0.03613487115599445,1.300000000000001,0.03310730128524266,1.300000000000001,0.03077961859504748,1.300000000000001,0.02893830143772689,1.300000000000001,0.02744817346598106,1.300000000000001,0.02621958627763146
1.310000000000001,0.1126956489049786,1.310000000000001,0.09983539258609195,1.310000000000001,0.0818689844926072,1.310000000000001,0.06994473939213398,1.310000000000001,0.06147460333903172,1.310000000000001,0.05516076458215195,1.310000000000001,0.05028132636920226,1.310000000000001,0.04640313569584383,1.310000000000001,0.04064088104478403,1.310000000000001,0.03657806802436322,1.310000000000001,0.03356936252096833,1.310000000000001,0.03125799057342668,1.310000000000001,0.02943101109007382,1.310000000000001,0.02795364989175535,1.310000000000001,0.02673654904437669
1.320000000000001,0.1129191284465539,1.320000000000001,0.1000860551559226,1.320000000000001,0.08216316512505488,1.320000000000001,0.07027260372692806,1.320000000000001,0.06182969964850379,1.320000000000001,0.05553861824926431,1.320000000000001,0.05067868257186062,1.320000000000001,0.04681753193382674,1.320000000000001,0.04108396638371027,1.320000000000001,0.03704471336934307,1.320000000000001,0.03405595391087814,1.320000000000001,0.03176184134239976,1.320000000000001,0.02995004371968354,1.320000000000001,0.02848620909288306,1.320000000000001,0.02728128467209588
1.330000000000001,0.1131545165405927,1.330000000000001,0.1003499782940686,1.330000000000001,0.08247281233802746,1.330000000000001,0.07061767773291908,1.330000000000001,0.06220343900991392,1.330000000000001,0.05593633077202072,1.330000000000001,0.05109695356259387,1.330000000000001,0.04725377683336891,1.330000000000001,0.04155049788688064,1.330000000000001,0.03753614163775484,1.330000000000001,0.03456847810143507,1.330000000000001,0.03229263358101048,1.330000000000001,0.03049691562448438,1.330000000000001,0.02904741579631647,1.330000000000001,0.02785540201957684
1.340000000000001,0.1134024190914488,1.340000000000001,0.1006278526672383,1.340000000000001,0.08279875559745628,1.340000000000001,0.07098090046918766,1.340000000000001,0.06259685039900262,1.340000000000001,0.05635500725347655,1.340000000000001,0.05153731049488239,1.340000000000001,0.04771309995086886,1.340000000000001,0.0420418050997363,1.340000000000001,0.03805376624171604,1.340000000000001,0.03510842087131782,1.340000000000001,0.03285191676146304,1.340000000000001,0.03107323316047659,1.340000000000001,0.02963892773226976,1.340000000000001,0.02846060562976462
1.350000000000001,0.1136634754861327,1.350000000000001,0.1009204077872315,1.350000000000001,0.0831418719522969,1.350000000000001,0.07136326542452201,1.350000000000001,0.06301102279812761,1.350000000000001,0.05679581749577226,1.350000000000001,0.05200099327185053,1.350000000000001,0.04819680315902847,1.350000000000001,0.04255929596139697,1.350000000000001,0.03859908406009384,1.350000000000001,0.03567735582807956,1.350000000000001,0.03344133201370211,1.350000000000001,0.03168069775321476,1.350000000000001,0.03026250077587375,1.350000000000001,0.02909870098794077
1.360000000000001,0.1139383606722953,1.360000000000001,0.1012284143933507,1.360000000000001,0.08350308890461354,1.360000000000001,0.07176582375882994,1.360000000000001,0.06344710873155505,1.360000000000001,0.05725999977618954,1.360000000000001,0.05248931452519124,1.360000000000001,0.04870626480055074,1.360000000000001,0.04310446124781041,1.360000000000001,0.03917368011521948,1.360000000000001,0.03627694927982814,1.360000000000001,0.03406261716371786,1.360000000000001,0.03232111108099364,1.360000000000001,0.03091999425800415,1.360000000000001,0.02977159994618285
1.370000000000001,0.1142277873328177,1.370000000000001,0.1015526869466374,1.370000000000001,0.08388338741309363,1.370000000000001,0.07218968769173972,1.370000000000001,0.06390632795685096,1.370000000000001,0.05774886478510284,1.370000000000001,0.05300366375968404,1.370000000000001,0.0492429440096621,1.370000000000001,0.04367887918426103,1.370000000000001,0.03977923241802119,1.370000000000001,0.03690896527286943,1.370000000000001,0.03471761193439003,1.370000000000001,0.03299638041650477,1.370000000000001,0.03161337643008057,1.370000000000001,0.03048132629700542
1.380000000000001,0.1145325081607177,1.380000000000001,0.1018940862394535,1.380000000000001,0.08428380503263516,1.380000000000001,0.0726360340397946,1.380000000000001,0.0643899713123868,1.380000000000001,0.05826379972438876,1.380000000000001,0.05354551166040188,1.380000000000001,0.04980838519708982,1.380000000000001,0.0442842202200093,1.380000000000001,0.04041751697158831,1.380000000000001,0.03757527078268471,1.380000000000001,0.03540826329370654,1.380000000000001,0.03370852410937204,1.380000000000001,0.03234473006291883,1.380000000000001,0.03123002147403389
1.390000000000001,0.1148533182378052,1.390000000000001,0.1022535221234713,1.390000000000001,0.08470543919180198,1.390000000000001,0.07310610790241223,1.390000000000001,0.06489940471937169,1.390000000000001,0.05880627256290544,1.390000000000001,0.05411641455742359,1.390000000000001,0.05040422269154623,1.390000000000001,0.04492225195467419,1.390000000000001,0.04109041291950152,1.390000000000001,0.03827784104144725,1.390000000000001,0.0361366309305783,1.390000000000001,0.03445967718693903,1.390000000000001,0.03311625815428371,1.390000000000001,0.03201995035174945
1.400000000000001,0.1151910575201326,1.400000000000001,0.10263195635853,1.400000000000001,0.08514945060887588,1.400000000000001,0.07360122649527517,1.400000000000001,0.06543607333489854,1.400000000000001,0.05937783644333991,1.400000000000001,0.0547180190401869,1.400000000000001,0.05103218552773122,1.400000000000001,0.04559484420229386,1.400000000000001,0.04179990782098918,1.400000000000001,0.0390187649804691,1.400000000000001,0.0369048928331551,1.400000000000001,0.03525209704489336,1.400000000000001,0.03393028971356263,1.400000000000001,0.03285350710970434
1.410000000000001,0.1155466134327836,1.410000000000001,0.103030405584055,1.410000000000001,0.08561706684595481,1.410000000000001,0.07412278312801837,1.410000000000001,0.06600150585021317,1.410000000000001,0.05998013423198948,1.410000000000001,0.05535206671046541,1.410000000000001,0.05169410236732634,1.410000000000001,0.04630397417472808,1.410000000000001,0.04254810303005371,1.410000000000001,0.0398002507604463,1.410000000000001,0.03771535093846581,1.410000000000001,0.03608816919271254,1.410000000000001,0.03478928558489724,1.410000000000001,0.03373322111906349
1.420000000000001,0.1159209235759055,1.420000000000001,0.1034499444138054,1.420000000000001,0.08610958599899267,1.420000000000001,0.07467225132094796,1.420000000000001,0.06659731892573562,1.420000000000001,0.06061490319986382,1.420000000000001,0.05602039905929879,1.420000000000001,0.05239190653535478,1.420000000000001,0.04705173176116524,1.420000000000001,0.04333721915006996,1.420000000000001,0.04062463135607096,1.420000000000001,0.03857043681529401,1.420000000000001,0.0369704130114403,1.420000000000001,0.03569584426209978,1.420000000000001,0.03466176280082892
1.430000000000001,0.1163149785431107,1.430000000000001,0.1038917086535838,1.430000000000001,0.08662838051984671,1.430000000000001,0.07525118905302247,1.430000000000001,0.06722522175124149,1.430000000000001,0.06128397981979616,1.430000000000001,0.05672496244898689,1.430000000000001,0.05312764114957138,1.430000000000001,0.04784032487488719,1.430000000000001,0.0441696015289571,1.430000000000001,0.0414943701544452,1.430000000000001,0.03947271733440407,1.430000000000001,0.03790148747288617,1.430000000000001,0.03665270763969985,1.430000000000001,0.03564194939558618
1.440000000000001,0.1167298248524262,1.440000000000001,0.1043568986401937,1.440000000000001,0.08717490116423966,1.440000000000001,0.0758612431304108,1.440000000000001,0.06788702071600267,1.440000000000001,0.06198930466001271,1.440000000000001,0.0574678131764218,1.440000000000001,0.05390346431516767,1.440000000000001,0.04867208483208551,1.440000000000001,0.04504772575278625,1.440000000000001,0.04241206651870669,1.440000000000001,0.04042490027148755,1.440000000000001,0.03888419675994174,1.440000000000001,0.03766276663445846,1.440000000000001,0.03667675057404021
1.450000000000001,0.1171665679888397,1.450000000000001,0.1048467826983368,1.450000000000001,0.08775068105702902,1.450000000000001,0.07650415366157243,1.450000000000001,0.06858462416953372,1.450000000000001,0.06273292734974346,1.450000000000001,0.0582511225885315,1.450000000000001,0.0547216543509779,1.450000000000001,0.0495494717203485,1.450000000000001,0.04597420308756976,1.450000000000001,0.04338046125931958,1.450000000000001,0.04142983977847788,1.450000000000001,0.03992149571728525,1.450000000000001,0.03872906660062246,1.450000000000001,0.03776929380595323
1.460000000000001,0.1176263755561556,1.460000000000001,0.1053627007102761,1.460000000000001,0.08835733986326576,1.460000000000001,0.07718175862093031,1.460000000000001,0.06932004724885647,1.460000000000001,0.06351701158694957,1.460000000000001,0.05907718221437892,1.460000000000001,0.05558461500649453,1.460000000000001,0.05047507970640767,1.460000000000001,0.04695178580993928,1.460000000000001,0.04440244194554059,1.460000000000001,0.04249054164813977,1.460000000000001,0.0410164950502785,1.460000000000001,0.03985481245006265,1.460000000000001,0.03892286939236007
1.470000000000001,0.1181104805343102,1.470000000000001,0.1059060677909162,1.470000000000001,0.08899658805016906,1.470000000000001,0.07789599847878863,1.470000000000001,0.0700954167428194,1.470000000000001,0.06434384015200781,1.470000000000001,0.05994840887146839,1.470000000000001,0.05649488062130896,1.470000000000001,0.05145164222380291,1.470000000000001,0.04798337235742282,1.470000000000001,0.0454810479786509,1.470000000000001,0.04361016828508203,1.470000000000001,0.04217246617735795,1.470000000000001,0.04104337337526396,1.470000000000001,0.04014093505214879
1.480000000000001,0.1186201846364703,1.480000000000001,0.1064783780584472,1.480000000000001,0.08967023122132003,1.480000000000001,0.07864892087013341,1.480000000000001,0.07091297595795161,1.480000000000001,0.06521581988421823,1.480000000000001,0.06086734969600106,1.480000000000001,0.05745512117003786,1.480000000000001,0.05248203697126969,1.480000000000001,0.04907201221807278,1.480000000000001,0.04661947533661582,1.480000000000001,0.04479204328358308,1.480000000000001,0.04339284562771538,1.480000000000001,0.04229828705896472,1.480000000000001,0.041427119939327
