pch18_Vdsat (ll=3.5e-07) X,pch18_Vdsat (ll=3.5e-07) Y,pch18_Vdsat (ll=4e-07) X,pch18_Vdsat (ll=4e-07) Y,pch18_Vdsat (ll=5e-07) X,pch18_Vdsat (ll=5e-07) Y,pch18_Vdsat (ll=6e-07) X,pch18_Vdsat (ll=6e-07) Y,pch18_Vdsat (ll=7e-07) X,pch18_Vdsat (ll=7e-07) Y,pch18_Vdsat (ll=8e-07) X,pch18_Vdsat (ll=8e-07) Y,pch18_Vdsat (ll=9e-07) X,pch18_Vdsat (ll=9e-07) Y,pch18_Vdsat (ll=1e-06) X,pch18_Vdsat (ll=1e-06) Y,pch18_Vdsat (ll=1.2e-06) X,pch18_Vdsat (ll=1.2e-06) Y,pch18_Vdsat (ll=1.4e-06) X,pch18_Vdsat (ll=1.4e-06) Y,pch18_Vdsat (ll=1.6e-06) X,pch18_Vdsat (ll=1.6e-06) Y,pch18_Vdsat (ll=1.8e-06) X,pch18_Vdsat (ll=1.8e-06) Y,pch18_Vdsat (ll=2e-06) X,pch18_Vdsat (ll=2e-06) Y,pch18_Vdsat (ll=2.2e-06) X,pch18_Vdsat (ll=2.2e-06) Y,pch18_Vdsat (ll=2.4e-06) X,pch18_Vdsat (ll=2.4e-06) Y
0.8400000000000005,-0.2746333243794018,0.8400000000000005,-0.2760306436765935,0.8400000000000005,-0.2775987333579281,0.8400000000000005,-0.2782600721793846,0.8400000000000005,-0.2784817515188971,0.8400000000000005,-0.2784866869921521,0.8400000000000005,-0.2783849142636166,0.8400000000000005,-0.2782324455432194,0.8400000000000005,-0.2778782715036778,0.8400000000000005,-0.2775278797329538,0.8400000000000005,-0.2772086319264146,0.8400000000000005,-0.2769250900787616,0.8400000000000005,-0.2766749495481428,0.8400000000000005,-0.2764541499412446,0.8400000000000005,-0.2762585539701305
0.8500000000000005,-0.2819943295917419,0.8500000000000005,-0.2833905864532328,0.8500000000000005,-0.2849345431993023,0.8500000000000005,-0.2855640640678346,0.8500000000000005,-0.2857547479213491,0.8500000000000005,-0.2857316564296358,0.8500000000000005,-0.2856051231535124,0.8500000000000005,-0.2854309105944788,0.8500000000000005,-0.2850407693997918,0.8500000000000005,-0.2846621249181771,0.8500000000000005,-0.2843202275232553,0.8500000000000005,-0.2840181741846732,0.8500000000000005,-0.2837526440772407,0.8500000000000005,-0.2835188596635544,0.8500000000000005,-0.2833121667002154
0.8600000000000005,-0.2893841395310892,0.8600000000000005,-0.2907797854929862,0.8600000000000005,-0.2923001531867348,0.8600000000000005,-0.2928982139152265,0.8600000000000005,-0.293058173800656,0.8600000000000005,-0.2930072721440218,0.8600000000000005,-0.2928561555273521,0.8600000000000005,-0.2926603461927195,0.8600000000000005,-0.2922344664202766,0.8600000000000005,-0.2918277374691302,0.8600000000000005,-0.2914633188752053,0.8600000000000005,-0.2911428550233328,0.8600000000000005,-0.2908620167766344,0.8600000000000005,-0.2906153146268772,0.8600000000000005,-0.2903975808930688
0.8700000000000006,-0.2967993857108029,0.8700000000000006,-0.2981950366081483,0.8700000000000006,-0.2996926095484196,0.8700000000000006,-0.3002597438237551,0.8700000000000006,-0.3003893796231492,0.8700000000000006,-0.3003109818756818,0.8700000000000006,-0.300135535215149,0.8700000000000006,-0.299918337255994,0.8700000000000006,-0.2994570394093533,0.8700000000000006,-0.2990224600648652,0.8700000000000006,-0.2986356981042018,0.8700000000000006,-0.2982969631931717,0.8700000000000006,-0.2980009290257148,0.8700000000000006,-0.2977414013851711,0.8700000000000006,-0.297512704067475
0.8800000000000006,-0.3042369236939086,0.8800000000000006,-0.3056333491593937,0.8800000000000006,-0.3071091563619752,0.8800000000000006,-0.3076460627818642,0.8800000000000006,-0.3077458947424296,0.8800000000000006,-0.3076404061901679,0.8800000000000006,-0.3074409541314213,0.8800000000000006,-0.3072026329829243,0.8800000000000006,-0.3067063237738591,0.8800000000000006,-0.306244189858675,0.8800000000000006,-0.3058353087405976,0.8800000000000006,-0.3054784783182353,0.8800000000000006,-0.3051673893252865,0.8800000000000006,-0.3048951520577207,0.8800000000000006,-0.3046555880125362
0.8900000000000006,-0.3116938263998999,0.8900000000000006,-0.3130919391554846,0.8900000000000006,-0.3145472284385678,0.8900000000000006,-0.3150547594775416,0.8900000000000006,-0.3151254202036904,0.8900000000000006,-0.3149933312993458,0.8900000000000006,-0.3147702651231735,0.8900000000000006,-0.3145111397308069,0.8900000000000006,-0.3139803064205263,0.8900000000000006,-0.3134909714676634,0.8900000000000006,-0.3130602387572909,0.8900000000000006,-0.3126855221200862,0.8900000000000006,-0.31235954640164,0.8900000000000006,-0.31207473746085,0.8900000000000006,-0.3118244219433404
0.9000000000000006,-0.319167376249437,0.9000000000000006,-0.3205682213582566,0.9000000000000006,-0.3220044434420874,0.9000000000000006,-0.3224835944902756,0.9000000000000006,-0.3225258210225242,0.9000000000000006,-0.322367701424556,0.9000000000000006,-0.3221214744099872,0.9000000000000006,-0.3218419135240533,0.9000000000000006,-0.321277118378148,0.9000000000000006,-0.3207609896840675,0.9000000000000006,-0.3203087133521022,0.9000000000000006,-0.3199163512579394,0.9000000000000006,-0.3195756820943238,0.9000000000000006,-0.3192784600356702,0.9000000000000006,-0.3190175254626493
0.9100000000000006,-0.3266550564434426,0.9100000000000006,-0.3280598006620508,0.9100000000000006,-0.3294785934731339,0.9100000000000006,-0.3299304920655767,0.9100000000000006,-0.3299451181240802,0.9100000000000006,-0.3297616108747547,0.9100000000000006,-0.329492733779032,0.9100000000000006,-0.329193152348166,0.9100000000000006,-0.3285950272485371,0.9100000000000006,-0.3280525620444131,0.9100000000000006,-0.3275790876088287,0.9100000000000006,-0.3271693500629463,0.9100000000000006,-0.3268142041502031,0.9100000000000006,-0.3265047466917584,0.9100000000000006,-0.3262333414464427
0.9200000000000006,-0.3341545416343727,0.9200000000000006,-0.3355644629798715,0.9200000000000006,-0.3369676363141432,0.9200000000000006,-0.3373935316448597,0.9200000000000006,-0.3373814800993378,0.9200000000000006,-0.3371732959846007,0.9200000000000006,-0.3368823326713891,0.9200000000000006,-0.3365631883586497,0.9200000000000006,-0.3359324296058307,0.9200000000000006,-0.3353641313693163,0.9200000000000006,-0.3348698391446471,0.9200000000000006,-0.3344430232706691,0.9200000000000006,-0.3340736390247438,0.9200000000000006,-0.3337521416652317,0.9200000000000006,-0.3334704289496419
0.9300000000000006,-0.3416636882103742,0.9300000000000006,-0.3430801658339179,0.9300000000000006,-0.3444696865008436,0.9300000000000006,-0.3448709392951951,0.9300000000000006,-0.3448332149087155,0.9300000000000006,-0.3446011270325658,0.9300000000000006,-0.3442886902719501,0.9300000000000006,-0.3439504801113225,0.9300000000000006,-0.3432878434418992,0.9300000000000006,-0.3426942583656314,0.9300000000000006,-0.3421795608314557,0.9300000000000006,-0.3417359888359235,0.9300000000000006,-0.3413526247722175,0.9300000000000006,-0.3410192994709272,0.9300000000000006,-0.3407274562101343
0.9400000000000006,-0.3491805243786419,0.9400000000000006,-0.3506050288162156,0.9400000000000006,-0.3519830063572322,0.9400000000000006,-0.3523610791577948,0.9400000000000006,-0.3522987616396013,0.9400000000000006,-0.3520436002367998,0.9400000000000006,-0.351710347694131,0.9400000000000006,-0.3513536049000307,0.9400000000000006,-0.3506599007365742,0.9400000000000006,-0.3500416143646989,0.9400000000000006,-0.3495069536610531,0.9400000000000006,-0.3490469708972607,0.9400000000000006,-0.3486499040898474,0.9400000000000006,-0.3483049780119093,0.9400000000000006,-0.3480031938128781
0.9500000000000006,-0.3567032402028998,0.9500000000000006,-0.358137324056175,0.9500000000000006,-0.3595059971060154,0.9500000000000006,-0.3598624450115691,0.9500000000000006,-0.3597766824034954,0.9500000000000006,-0.3594993299069141,0.9500000000000006,-0.3591459603318404,0.9500000000000006,-0.3587712512699607,0.9500000000000006,-0.3580473402145982,0.9500000000000006,-0.3574049742543462,0.9500000000000006,-0.3568508198088934,0.9500000000000006,-0.3563747929433385,0.9500000000000006,-0.355964317566371,0.9500000000000006,-0.3556080318953225,0.9500000000000006,-0.3552965080617925
0.9600000000000006,-0.3642301777216982,0.9600000000000006,-0.3656754668061939,0.9600000000000006,-0.3670371901442591,0.9600000000000006,-0.3673736520281071,0.9600000000000006,-0.3672656544402658,0.9600000000000006,-0.3669670408127826,0.9600000000000006,-0.3665942904351844,0.9600000000000006,-0.366202211759366,0.9600000000000006,-0.3654490003369528,0.9600000000000006,-0.3647832096487345,0.9600000000000006,-0.3642100559378104,0.9600000000000006,-0.3637183712207427,0.9600000000000006,-0.3632947971731464,0.9600000000000006,-0.3629274059915342,0.9600000000000006,-0.3626063545955451
0.9700000000000006,-0.3717598212492205,0.9700000000000006,-0.373218006233726,0.9700000000000006,-0.3745752385547498,0.9700000000000006,-0.3748934287773877,0.9700000000000006,-0.3747644624812242,0.9700000000000006,-0.3744455608168964,0.9700000000000006,-0.3740541999525062,0.9700000000000006,-0.3736453759093289,0.9700000000000006,-0.372863812561895,0.9700000000000006,-0.3721752823285027,0.9700000000000006,-0.3715836467721805,0.9700000000000006,-0.3710767084121947,0.9700000000000006,-0.3706403600252886,0.9700000000000006,-0.3702621292630461,0.9700000000000006,-0.3699317722728675
0.9800000000000006,-0.3792907879384991,0.9800000000000006,-0.3807636164886054,0.9800000000000006,-0.3821189089067599,0.9800000000000006,-0.3824206095286584,0.9800000000000006,-0.3822719914095007,0.9800000000000006,-0.3819338138043625,0.9800000000000006,-0.3815246436696547,0.9800000000000006,-0.3810997235699949,0.9800000000000006,-0.3802907949007237,0.9800000000000006,-0.379580237973858,0.9800000000000006,-0.3789706589635078,0.9800000000000006,-0.3784488876047079,0.9800000000000006,-0.3780001024317364,0.9800000000000006,-0.3776113088812876,0.9800000000000006,-0.3772718773447638
0.9900000000000007,-0.38682181866807,0.9900000000000007,-0.3883110880974773,0.9900000000000007,-0.3896670733858174,0.9900000000000007,-0.3899541268785803,0.9900000000000007,-0.3897872192447188,0.9900000000000007,-0.3894308129340903,0.9900000000000007,-0.3890046626675418,0.9900000000000007,-0.3885643185224912,0.9900000000000007,-0.3877290457846697,0.9900000000000007,-0.3869972002052601,0.9900000000000007,-0.3863702352606003,0.9900000000000007,-0.3858340665600775,0.9900000000000007,-0.3853731942455593,0.9900000000000007,-0.3849741246420384,0.9900000000000007,-0.3846258579240014
1.000000000000001,-0.3943517692969593,1.000000000000001,-0.39585931972282,1.000000000000001,-0.3972187022800582,1.000000000000001,-0.3974930047281675,1.000000000000001,-0.3973092104696301,1.000000000000001,-0.396935654226158,1.000000000000001,-0.3964933781109309,1.000000000000001,-0.3960383024278084,1.000000000000001,-0.3951777382521195,1.000000000000001,-0.3944253649393562,1.000000000000001,-0.3937815889911861,1.000000000000001,-0.3932314722936299,1.000000000000001,-0.392758873520047,1.000000000000001,-0.3923498236844926,1.000000000000001,-0.3919929687564584
1.010000000000001,-0.4018796023193783,1.010000000000001,-0.4034073103120059,1.010000000000001,-0.4047728568407502,1.010000000000001,-0.4050363516214103,1.010000000000001,-0.4048371097085571,1.010000000000001,-0.4044475104930239,1.010000000000001,-0.4039899853746099,1.010000000000001,-0.4035208891077987,1.010000000000001,-0.4026361144596619,1.010000000000001,-0.4018639950626385,1.010000000000001,-0.4012039988565752,1.010000000000001,-0.4006403959623269,1.010000000000001,-0.4001564414711418,1.010000000000001,-0.3997377155142077,1.010000000000001,-0.3993725262942886
1.020000000000001,-0.4094043789390971,1.020000000000001,-0.4109541516517931,1.020000000000001,-0.412328682526361,1.020000000000001,-0.4125833544513881,1.020000000000001,-0.4123701357611249,1.020000000000001,-0.411965625616503,1.020000000000001,-0.4114937485077446,1.020000000000001,-0.4110113591581475,1.020000000000001,-0.4101034805156569,1.020000000000001,-0.4093124154208264,1.020000000000001,-0.4086368040367348,1.020000000000001,-0.4080601880592406,1.020000000000001,-0.4075652577429685,1.020000000000001,-0.4071371673264604,1.020000000000001,-0.4067639040672004
1.030000000000001,-0.4169252515741448,1.030000000000001,-0.4184990213354196,1.030000000000001,-0.4198854026328402,1.030000000000001,-0.4201332725338671,1.030000000000001,-0.4199075759895912,1.030000000000001,-0.4194893091677723,1.030000000000001,-0.4190039950328927,1.030000000000001,-0.4185090548891916,1.030000000000001,-0.4175792016313923,1.030000000000001,-0.4167700081183175,1.030000000000001,-0.4160793995999803,1.030000000000001,-0.41549025390823,1.030000000000001,-0.4149847359700703,1.030000000000001,-0.414547599623403,1.030000000000001,-0.4141665283451996
1.040000000000001,-0.4244414567948629,1.040000000000001,-0.4260411761428599,1.040000000000001,-0.427442312307432,1.040000000000001,-0.4276854320438913,1.040000000000001,-0.4274487810542162,1.040000000000001,-0.4270179313639517,1.040000000000001,-0.4265201110726467,1.040000000000001,-0.4260133755872679,1.040000000000001,-0.425062697581969,1.040000000000001,-0.4242362081197535,1.040000000000001,-0.4235312322088955,1.040000000000001,-0.4229300494503589,1.040000000000001,-0.4224143396277739,1.040000000000001,-0.4219684821164663,1.040000000000001,-0.421579874084082
1.050000000000001,-0.4319523086922468,1.050000000000001,-0.4335799458294111,1.050000000000001,-0.4349987729390524,1.050000000000001,-0.4352392208071871,1.050000000000001,-0.4349931599877041,1.050000000000001,-0.4345509183520125,1.050000000000001,-0.4340415367944078,1.050000000000001,-0.4335237730867723,1.050000000000001,-0.4325534384668743,1.050000000000001,-0.4317104991433321,1.050000000000001,-0.43099179611213,1.050000000000001,-0.4303790773116745,1.050000000000001,-0.4298535781602294,1.050000000000001,-0.4293993299033934,1.050000000000001,-0.4290034611430643
1.060000000000001,-0.4394571926686743,1.060000000000001,-0.4411147273137241,1.060000000000001,-0.4425542069150636,1.060000000000001,-0.4427940834355807,1.060000000000001,-0.442540175597643,1.060000000000001,-0.4420877478086016,1.060000000000001,-0.4415677621617518,1.060000000000001,-0.4410397476414037,1.060000000000001,-0.4400509407586295,1.060000000000001,-0.4391924098343294,1.060000000000001,-0.4384606294105423,1.060000000000001,-0.4378368831406407,1.060000000000001,-0.4373020033745409,1.060000000000001,-0.4368396999084344,1.060000000000001,-0.436436850763174
1.070000000000001,-0.4469555596394618,1.070000000000001,-0.4486449792531472,1.070000000000001,-0.4501080927317758,1.070000000000001,-0.4503495167935481,1.070000000000001,-0.4500893401839386,1.070000000000001,-0.4496279448428689,1.070000000000001,-0.4490983229795206,1.070000000000001,-0.4485608440817129,1.070000000000001,-0.4475547636267252,1.070000000000001,-0.4466815102061111,1.070000000000001,-0.4459373105849759,1.070000000000001,-0.4453030522028143,1.070000000000001,-0.444759206088493,1.070000000000001,-0.4442891875731791,1.070000000000001,-0.4438796422937791
1.080000000000001,-0.4544469206308265,1.080000000000001,-0.456170216991947,1.080000000000001,-0.4576599604442151,1.080000000000001,-0.4579050657815848,1.080000000000001,-0.4576402115571352,1.080000000000001,-0.4571710781883275,1.080000000000001,-0.4566327972187715,1.080000000000001,-0.4560866482452904,1.080000000000001,-0.4550645055233827,1.080000000000001,-0.4541774083353463,1.080000000000001,-0.453421455272539,1.080000000000001,-0.4527772062196122,1.080000000000001,-0.4522248130188918,1.080000000000001,-0.4517474237852065,1.080000000000001,-0.4513314701546213
1.090000000000001,-0.461930841757912,1.090000000000001,-0.4636900078662755,1.090000000000001,-0.4652093874395641,1.090000000000001,-0.4654603194211594,1.090000000000001,-0.4651923893427399,1.090000000000001,-0.4647167566691345,1.090000000000001,-0.4641708016072508,1.090000000000001,-0.4636167836653847,1.090000000000001,-0.4625798010173269,1.090000000000001,-0.4616797472977314,1.090000000000001,-0.4609127132780196,1.090000000000001,-0.4602590004379054,1.090000000000001,-0.4596984838973738,1.090000000000001,-0.4592140720314205,1.090000000000001,-0.4587920010202454
1.100000000000001,-0.4694069395651043,1.100000000000001,-0.471203966848657,1.100000000000001,-0.4727559945178111,1.100000000000001,-0.4730149072254761,1.100000000000001,-0.4727455115562067,1.100000000000001,-0.4722646259258309,1.100000000000001,-0.4717119884707491,1.100000000000001,-0.4711509085035732,1.100000000000001,-0.4701003178614082,1.100000000000001,-0.4691882023306377,1.100000000000001,-0.4684107658067482,1.100000000000001,-0.4677481209170906,1.100000000000001,-0.4671799088004107,1.100000000000001,-0.4666888257629614,1.100000000000001,-0.4662609312137826
1.110000000000001,-0.4768748767100452,1.110000000000001,-0.4787117525141382,1.110000000000001,-0.4802994422628539,1.110000000000001,-0.4805684958400103,1.110000000000001,-0.4802992514331232,1.110000000000001,-0.4798143653855744,1.110000000000001,-0.4792560428106409,1.110000000000001,-0.4786887127121306,1.110000000000001,-0.4776257542803822,1.110000000000001,-0.4767024782089183,1.110000000000001,-0.475915322905725,1.110000000000001,-0.4752442820204069,1.110000000000001,-0.4746688056805462,1.110000000000001,-0.474171405958808,1.110000000000001,-0.4737379842974192
1.120000000000001,-0.4843343579723283,1.120000000000001,-0.4862130633099495,1.120000000000001,-0.4878394276871886,1.120000000000001,-0.488120785936824,1.120000000000001,-0.4878533144993546,1.120000000000001,-0.4873656854619762,1.120000000000001,-0.4868026796032016,1.120000000000001,-0.4862299154119231,1.120000000000001,-0.4851558364648881,1.120000000000001,-0.484222306820547,1.120000000000001,-0.4834261210997144,1.120000000000001,-0.4827472240976494,1.120000000000001,-0.4821649180859954,1.120000000000001,-0.4816615588754152,1.120000000000001,-0.4812229088468541
1.130000000000001,-0.4917851265677951,1.130000000000001,-0.4937076341105795,1.130000000000001,-0.4953756811334439,1.130000000000001,-0.4956715093469479,1.130000000000001,-0.4954074358659157,1.130000000000001,-0.4949183249700232,1.130000000000001,-0.4943516413065356,1.130000000000001,-0.4937742624720128,1.130000000000001,-0.4926903162585131,1.130000000000001,-0.4917474449291837,1.130000000000001,-0.4909429212097247,1.130000000000001,-0.4902567113466824,1.130000000000001,-0.4896680130563349,1.130000000000001,-0.489159053970124,1.130000000000001,-0.4887154763976808
1.140000000000001,-0.4992269607495057,1.140000000000001,-0.5011952330403809,1.140000000000001,-0.5029079634164328,1.140000000000001,-0.5032204264153859,1.140000000000001,-0.5029613777340661,1.140000000000001,-0.5024720487419522,1.140000000000001,-0.5019026955613666,1.140000000000001,-0.5013215242775916,1.140000000000001,-0.5002289690249286,1.140000000000001,-0.4992776721110251,1.140000000000001,-0.4984655063415247,1.140000000000001,-0.4977725298417107,1.140000000000001,-0.497177879182326,1.140000000000001,-0.4966636819866435,1.140000000000001,-0.4962154795521151
1.150000000000001,-0.5066596706769109,1.150000000000001,-0.5086756585463021,1.150000000000001,-0.5104360631897789,1.150000000000001,-0.5107673235639307,1.150000000000001,-0.5105149270963865,1.150000000000001,-0.5100266454304393,1.150000000000001,-0.5094556330725873,1.150000000000001,-0.5088714936733737,1.150000000000001,-0.5077715916827421,1.150000000000001,-0.5068127888539893,1.150000000000001,-0.5059936800324408,1.150000000000001,-0.5052944857167636,1.150000000000001,-0.5046943248185128,1.150000000000001,-0.5041752531912189,1.150000000000001,-0.5037227302346937
1.160000000000001,-0.5140830955352427,1.160000000000001,-0.5161487367038784,1.160000000000001,-0.5179597945218117,1.160000000000001,-0.5183120110474495,1.160000000000001,-0.518067893620294,1.160000000000001,-0.5175819254861272,1.160000000000001,-0.5170102656588307,1.160000000000001,-0.516423984070204,1.160000000000001,-0.5153180008963452,1.160000000000001,-0.5143526148077603,1.160000000000001,-0.5135272645452829,1.160000000000001,-0.5128224034934303,1.160000000000001,-0.5122171764376994,1.160000000000001,-0.5116935957489648,1.160000000000001,-0.5112370580866656
1.170000000000001,-0.5214971008878705,1.170000000000001,-0.5236143187402771,1.170000000000001,-0.5254789946661045,1.170000000000001,-0.5258543208900338,1.170000000000001,-0.5256201077010684,1.170000000000001,-0.5251377192970318,1.170000000000001,-0.5245664244582001,1.170000000000001,-0.5239788277031109,1.170000000000001,-0.5228680314114665,1.170000000000001,-0.5218969871738253,1.170000000000001,-0.5210660992987499,1.170000000000001,-0.5203561245422965,1.170000000000001,-0.5197462771171099,1.170000000000001,-0.51921855422997,1.170000000000001,-0.5187583089887019
1.180000000000001,-0.5289015762450821,1.180000000000001,-0.5310722787589791,1.180000000000001,-0.5329935220126436,1.180000000000001,-0.5333941049879992,1.180000000000001,-0.5331714186720997,1.180000000000001,-0.532693875478097,1.180000000000001,-0.5321239582786561,1.180000000000001,-0.5315358740298878,1.180000000000001,-0.5304215345248806,1.180000000000001,-0.5294457592252294,1.180000000000001,-0.5286100394242533,1.180000000000001,-0.5278955056683879,1.180000000000001,-0.5272814851464639,1.180000000000001,-0.5267499882358812,1.180000000000001,-0.526286343702672
1.190000000000001,-0.5362964328335812,1.190000000000001,-0.53852251165137,1.190000000000001,-0.5405032542064379,1.190000000000001,-0.5409312333674999,1.190000000000001,-0.5407216931607681,1.190000000000001,-0.5402502592997789,1.190000000000001,-0.5396827320824403,1.190000000000001,-0.539094988259596,1.190000000000001,-0.5379783766782672,1.190000000000001,-0.5369987989464005,1.190000000000001,-0.5361589544398121,1.190000000000001,-0.5354404178112532,1.190000000000001,-0.5348226727488937,1.190000000000001,-0.5342877711376246,1.190000000000001,-0.5338210366234249
1.200000000000001,-0.5436816015518044,1.200000000000001,-0.5459649311813765,1.200000000000001,-0.5480080864210609,1.200000000000001,-0.5484655925851539,1.200000000000001,-0.5482708135790096,1.200000000000001,-0.5478067512452085,1.200000000000001,-0.5472426255943554,1.200000000000001,-0.5466560500013622,1.200000000000001,-0.5455384381668477,1.200000000000001,-0.5445559877839113,1.200000000000001,-0.5437127270320469,1.200000000000001,-0.542990744851052,1.200000000000001,-0.542369724906096,1.200000000000001,-0.5418317889161558,1.200000000000001,-0.541362274632372
1.210000000000001,-0.5510570310970321,1.210000000000001,-0.55339946823006,1.210000000000001,-0.5555079297753928,1.210000000000001,-0.5559970842608563,1.210000000000001,-0.5558186767383548,1.210000000000001,-0.5553632456861185,1.210000000000001,-0.5548035320245318,1.210000000000001,-0.5542189520241527,1.210000000000001,-0.5531016119540291,1.210000000000001,-0.5521172194997227,1.210000000000001,-0.5512712519380545,1.210000000000001,-0.5505463825124465,1.210000000000001,-0.5499225382797642,1.210000000000001,-0.5493819390980975,1.210000000000001,-0.5489099560448989
1.220000000000001,-0.5584226862511061,1.220000000000001,-0.5608260691879112,1.220000000000001,-0.5630027098825603,1.220000000000001,-0.5635256237325553,1.220000000000001,-0.563365192579782,1.220000000000001,-0.5629196496683911,1.220000000000001,-0.5623653568967557,1.220000000000001,-0.5617835991190019,1.220000000000001,-0.5606678025838027,1.220000000000001,-0.5596823991189348,1.220000000000001,-0.558834434919355,1.220000000000001,-0.5581072373588004,1.220000000000001,-0.5574810202218058,1.220000000000001,-0.5569381297789602,1.220000000000001,-0.5564639896443754
1.230000000000001,-0.5657785463123952,1.230000000000001,-0.5682446944833121,1.230000000000001,-0.5704923655207575,1.230000000000001,-0.5710511388235235,1.230000000000001,-0.570910283009486,1.230000000000001,-0.5704758817986564,1.230000000000001,-0.5699280169741793,1.230000000000001,-0.5693499070556828,1.230000000000001,-0.5682369251833029,1.230000000000001,-0.5672514419646755,1.230000000000001,-0.5664021918207619,1.230000000000001,-0.5656732258694972,1.230000000000001,-0.5650450878663295,1.230000000000001,-0.5645002787271137,1.230000000000001,-0.5640242937960283
1.240000000000001,-0.5731246036624741,1.240000000000001,-0.5756553172364545,1.240000000000001,-0.5779768474163625,1.240000000000001,-0.5785735687132249,1.240000000000001,-0.5784538808321803,1.240000000000001,-0.5780318712239334,1.240000000000001,-0.577491439274638,1.240000000000001,-0.5769178016263311,1.240000000000001,-0.5758089045483592,1.240000000000001,-0.5748242727731911,1.240000000000001,-0.5739744477074264,1.240000000000001,-0.5732442735939076,1.240000000000001,-0.5726146672970703,1.240000000000001,-0.5720683125620323,1.240000000000001,-0.5715907956342491
1.250000000000001,-0.5804608624567679,1.250000000000001,-0.5830579220287275,1.250000000000001,-0.5854561171304069,1.250000000000001,-0.5860928629035511,1.250000000000001,-0.5859959287741517,1.250000000000001,-0.5855875566969674,1.250000000000001,-0.585055560168566,1.250000000000001,-0.5844872177691224,1.250000000000001,-0.5833836743054592,1.250000000000001,-0.5824008248828076,1.250000000000001,-0.5815511360738158,1.250000000000001,-0.580820314375801,1.250000000000001,-0.5801896927840373,1.250000000000001,-0.5796421660010437,1.250000000000001,-0.5791634303175341
1.260000000000001,-0.5877873374291414,1.260000000000001,-0.5904525037782624,1.260000000000001,-0.5929301460400954,1.260000000000001,-0.5936089802727752,1.260000000000001,-0.5935363785889148,1.260000000000001,-0.5931428857203392,1.260000000000001,-0.5926203245527271,1.260000000000001,-0.5920580987655707,1.260000000000001,-0.5909611761439324,1.260000000000001,-0.5899810394907676,1.260000000000001,-0.5891321981188372,1.260000000000001,-0.5884012896426362,1.260000000000001,-0.5877701060840372,1.260000000000001,-0.5872217811688774,1.260000000000001,-0.5867421403456811
1.270000000000001,-0.5951040528011858,1.270000000000001,-0.597839066713009,1.270000000000001,-0.6003989144076696,1.270000000000001,-0.6011218882100948,1.270000000000001,-0.6010751902387227,1.270000000000001,-0.6006978137629827,1.270000000000001,-0.6001856850937657,1.270000000000001,-0.599630395505504,1.270000000000001,-0.5985413591127864,1.270000000000001,-0.5975648649724977,1.270000000000001,-0.5967175820818471,1.270000000000001,-0.5959871477543756,1.270000000000001,-0.5953558557997219,1.270000000000001,-0.594807106965052,1.270000000000001,-0.5943268749340465
1.280000000000001,-0.6024110412875774,1.280000000000001,-0.6052176234333865,1.280000000000001,-0.6078624105294909,1.280000000000001,-0.6086315618242355,1.280000000000001,-0.6086123311457999,1.280000000000001,-0.6082523035432521,1.280000000000001,-0.6077516015358321,1.280000000000001,-0.6072040658141773,1.280000000000001,-0.6061241789768089,1.280000000000001,-0.6051522562582407,1.280000000000001,-0.6043072426344478,1.280000000000001,-0.6035778434071226,1.280000000000001,-0.6029468967925573,1.280000000000001,-0.6023980984844829,1.280000000000001,-0.6019175894404004
1.290000000000001,-0.6097083431895609,1.290000000000001,-0.6125881940570895,1.290000000000001,-0.6153206299587539,1.290000000000001,-0.6161379832200033,1.290000000000001,-0.6161477755075853,1.290000000000001,-0.6158063243730109,1.290000000000001,-0.6153180400669979,1.290000000000001,-0.6147790738364891,1.290000000000001,-0.6137095976271552,1.290000000000001,-0.61274317426228,1.290000000000001,-0.611901140323643,1.290000000000001,-0.6111733370869151,1.290000000000001,-0.6105431896451688,1.290000000000001,-0.6099947164867446,1.290000000000001,-0.6095142448399878
1.300000000000001,-0.6169960055692246,1.300000000000001,-0.6199508054392233,1.300000000000001,-0.6227735747957158,1.300000000000001,-0.6236411408372006,1.300000000000001,-0.6236815036706489,1.300000000000001,-0.6233598515578224,1.300000000000001,-0.622884972739746,1.300000000000001,-0.622355389473551,1.300000000000001,-0.6212975825419594,1.300000000000001,-0.6203375853605596,1.300000000000001,-0.6194992410620777,1.300000000000001,-0.6187735945697856,1.300000000000001,-0.6181447001691237,1.300000000000001,-0.6175969269101155,1.300000000000001,-0.6171168072448594
1.310000000000001,-0.6242740814977616,1.310000000000001,-0.627305490461513,1.310000000000001,-0.6302212530398704,1.310000000000001,-0.631141028846702,1.310000000000001,-0.6312135015585193,1.310000000000001,-0.6309128658484842,1.310000000000001,-0.6304523769409063,1.310000000000001,-0.629932987867321,1.310000000000001,-0.6288881062927987,1.310000000000001,-0.6279354609125904,1.310000000000001,-0.6271015156614435,1.310000000000001,-0.6263785864640309,1.310000000000001,-0.6257513989543156,1.310000000000001,-0.6252047004268154,1.310000000000001,-0.6247252474637642
