nch18_Id_W (ll=3.5e-07) X,nch18_Id_W (ll=3.5e-07) Y,nch18_Id_W (ll=4e-07) X,nch18_Id_W (ll=4e-07) Y,nch18_Id_W (ll=5e-07) X,nch18_Id_W (ll=5e-07) Y,nch18_Id_W (ll=6e-07) X,nch18_Id_W (ll=6e-07) Y,nch18_Id_W (ll=7e-07) X,nch18_Id_W (ll=7e-07) Y,nch18_Id_W (ll=8e-07) X,nch18_Id_W (ll=8e-07) Y,nch18_Id_W (ll=9e-07) X,nch18_Id_W (ll=9e-07) Y,nch18_Id_W (ll=1e-06) X,nch18_Id_W (ll=1e-06) Y,nch18_Id_W (ll=1.2e-06) X,nch18_Id_W (ll=1.2e-06) Y,nch18_Id_W (ll=1.4e-06) X,nch18_Id_W (ll=1.4e-06) Y,nch18_Id_W (ll=1.6e-06) X,nch18_Id_W (ll=1.6e-06) Y,nch18_Id_W (ll=1.8e-06) X,nch18_Id_W (ll=1.8e-06) Y,nch18_Id_W (ll=2e-06) X,nch18_Id_W (ll=2e-06) Y,nch18_Id_W (ll=2.2e-06) X,nch18_Id_W (ll=2.2e-06) Y,nch18_Id_W (ll=2.4e-06) X,nch18_Id_W (ll=2.4e-06) Y
1.000000000000001,67.75544102972924,1.000000000000001,60.37693043210253,1.000000000000001,49.84362710462333,1.000000000000001,42.6094840092092,1.000000000000001,37.29596642471316,1.000000000000001,33.20977440041493,1.000000000000001,29.95979034154588,1.000000000000001,27.30729499516114,1.000000000000001,23.22653290279593,1.000000000000001,20.22448636576542,1.000000000000001,17.91779119506185,1.000000000000001,16.08725881350812,1.000000000000001,14.5978978830643,1.000000000000001,13.36175367364629,1.000000000000001,12.31892904571298
1.010000000000001,70.12560828578324,1.010000000000001,62.50538781868903,1.010000000000001,51.6127110496861,1.010000000000001,44.12446029270058,1.010000000000001,38.62169608675972,1.010000000000001,34.38896497594664,1.010000000000001,31.02204746466819,1.010000000000001,28.27399502831357,1.010000000000001,24.04624580609546,1.010000000000001,20.93626816326679,1.010000000000001,18.54686010457209,1.010000000000001,16.65087233795901,1.010000000000001,15.10839966549734,1.010000000000001,13.82828507411855,1.010000000000001,12.74845269840841
1.020000000000001,72.51930410244987,1.020000000000001,64.65632080073229,1.020000000000001,53.4020376352826,1.020000000000001,45.65766014410844,1.020000000000001,39.96392569467788,1.020000000000001,35.5831981200401,1.020000000000001,32.09811025424217,1.020000000000001,29.25344274513163,1.020000000000001,24.87699905044188,1.020000000000001,21.6577773447123,1.020000000000001,19.18461772997669,1.020000000000001,17.22233341555241,1.020000000000001,15.62605442609564,1.020000000000001,14.30138651692423,1.020000000000001,13.18405036772193
1.030000000000001,74.93568201662012,1.030000000000001,66.82898237344796,1.030000000000001,55.21101520429703,1.030000000000001,47.20860207870474,1.030000000000001,41.3222536496889,1.030000000000001,36.7921318687557,1.030000000000001,33.18768249670633,1.030000000000001,30.24537788252141,1.030000000000001,25.7185847671416,1.030000000000001,22.38884199880875,1.030000000000001,19.83091813428001,1.030000000000001,17.80151563233979,1.030000000000001,16.150750895162,1.030000000000001,14.78095878422774,1.030000000000001,13.62563263136284
1.040000000000001,77.37392186508811,1.040000000000001,69.0226464660447,1.040000000000001,57.03906604636612,1.040000000000001,48.77681447957094,1.040000000000001,42.69628568364081,1.040000000000001,38.01542992070308,1.040000000000001,34.29047249264918,1.040000000000001,31.24954387009359,1.040000000000001,26.57079771315568,1.040000000000001,23.12929219917184,1.040000000000001,20.48561695018823,1.040000000000001,18.38829385886815,1.040000000000001,16.68237888238962,1.040000000000001,15.26690358454065,1.040000000000001,14.07311087568528
1.050000000000001,79.83322885163406,1.050000000000001,71.23660726596238,1.050000000000001,58.88562600064486,1.050000000000001,50.36183533313783,1.050000000000001,44.08563466586628,1.050000000000001,39.25276148621683,1.050000000000001,35.40619293323111,1.050000000000001,32.26568772534032,1.050000000000001,27.43343519023785,1.050000000000001,23.87895993815716,1.050000000000001,21.14857132395716,1.050000000000001,18.98254420135088,1.050000000000001,17.22082923365283,1.050000000000001,15.75912351397454,1.050000000000001,14.5263972605797
1.060000000000001,82.31283259916151,1.060000000000001,73.47017852056905,1.060000000000001,60.7501440331406,1.060000000000001,51.96321194119243,1.060000000000001,45.48992038912255,1.060000000000001,40.50380111802313,1.060000000000001,36.53456076014454,1.060000000000001,33.29355993404516,1.060000000000001,28.30629695190149,1.060000000000001,24.63767905038008,1.060000000000001,21.81963985031053,1.060000000000001,19.58414394497347,1.060000000000001,17.76599378077365,1.060000000000001,16.25752201115331,1.060000000000001,14.98540467858627
1.070000000000001,84.81198619713354,1.070000000000001,75.72269282546461,1.070000000000001,62.63208179559537,1.070000000000001,53.58050061469753,1.070000000000001,46.9087693387913,1.070000000000001,41.76822852673767,1.070000000000001,37.67529701182448,1.070000000000001,34.33291431818007,1.070000000000001,29.18918509983245,1.070000000000001,25.40528512713227,1.070000000000001,22.49868249936426,1.070000000000001,20.19297149007685,1.070000000000001,18.31776528486968,1.070000000000001,16.76200330628524,1.070000000000001,15.45004670865326
1.080000000000001,87.3299652526256,1.080000000000001,77.99350090689809,1.080000000000001,64.53091317170339,1.080000000000001,55.21326635386104,1.080000000000001,48.34181444879233,1.080000000000001,43.04572838393099,1.080000000000001,38.82812665812661,1.080000000000001,35.3835078931018,1.080000000000001,30.08190397101096,1.080000000000001,26.18161542261467,1.080000000000001,23.18556053624612,1.080000000000001,20.80890628174939,1.080000000000001,18.87603737369871,1.080000000000001,17.27247236472582,1.080000000000001,15.92023756480582
1.090000000000001,89.86606695163397,1.090000000000001,80.28197090438842,1.090000000000001,66.44612381541126,1.090000000000001,56.86108251808567,1.090000000000001,49.78869484702453,1.090000000000001,44.33599011497395,1.090000000000001,39.99277842523368,1.090000000000001,36.44510071547158,1.090000000000001,30.98426001650051,1.090000000000001,26.96650875264901,1.090000000000001,23.88013643387948,1.090000000000001,21.43182873316215,1.090000000000001,19.44070447324058,1.090000000000001,17.78883482520189,1.090000000000001,16.39589203984584
1.100000000000001,92.41960913585092,1.100000000000001,82.58748765843056,1.100000000000001,68.37721068514173,1.100000000000001,58.52353048874944,1.100000000000001,51.24905559259085,1.100000000000001,45.63870768341147,1.100000000000001,41.1689846121542,1.100000000000001,37.51745572297256,1.100000000000001,31.89606167257741,1.100000000000001,27.75980538629383,1.100000000000001,24.58227377919171,1.100000000000001,22.06162014279625,1.100000000000001,20.01166173358788,1.100000000000001,18.31099693271648,1.100000000000001,16.87692544406192
1.110000000000001,94.98992939891716,1.110000000000001,84.90945200711016,1.110000000000001,70.32368157701328,1.110000000000001,60.20019932714436,1.110000000000001,52.72254740657446,1.110000000000001,46.95357936819634,1.110000000000001,42.35648089982208,1.110000000000001,38.60033856658141,1.110000000000001,32.81711922461825,1.110000000000001,28.5613469305665,1.110000000000001,25.29183717281461,1.110000000000001,22.69816260554057,1.110000000000001,20.58880494906274,1.110000000000001,18.8388654660083,1.110000000000001,17.36325353879585
1.120000000000001,97.57638420512797,1.120000000000001,87.24728009457088,1.120000000000001,72.28505465943668,1.120000000000001,61.89068542938208,1.120000000000001,54.20882639769355,1.120000000000001,48.28030753475166,1.120000000000001,43.55500615348741,1.120000000000001,39.69351743587672,1.120000000000001,33.74724466393089,1.120000000000001,29.37097620827772,1.120000000000001,26.0086921221641,1.120000000000001,23.34133891747089,1.120000000000001,21.17203047232324,1.120000000000001,19.37234765929746,1.120000000000001,17.85479246457724
1.130000000000001,100.1783480327275,1.130000000000001,89.600402693521,1.130000000000001,74.26085801091082,1.130000000000001,63.59459217961845,1.130000000000001,55.70755378379571,1.130000000000001,49.61859840051014,1.130000000000001,44.76430221880804,1.130000000000001,40.79676287760157,1.130000000000001,34.68625153749415,1.130000000000001,30.18853712878449,1.130000000000001,26.73270492760935,1.130000000000001,23.99103247396297,1.130000000000001,21.76123512207168,1.130000000000001,19.9113511179109,1.130000000000001,18.3514586634081
1.140000000000001,102.7952125431921,1.140000000000001,91.96826454333413,1.140000000000001,76.25062916233327,1.140000000000001,65.31152960254524,1.140000000000001,57.21839560981611,1.140000000000001,50.96816179529212,1.140000000000001,45.98411371179328,1.140000000000001,41.90984760747696,1.140000000000001,35.63395479037263,1.140000000000001,31.01387455129179,1.140000000000001,27.46374256127902,1.140000000000001,24.64712716063126,1.140000000000001,22.35631608383387,1.140000000000001,20.45578372723879,1.140000000000001,18.85316879464379
1.150000000000001,105.4263857773235,1.150000000000001,94.35032370476095,1.150000000000001,78.25391464472555,1.150000000000001,67.04111401576783,1.150000000000001,58.74102246253842,1.150000000000001,52.32871091662975,1.150000000000001,47.21418780252574,1.150000000000001,43.03254631504183,1.150000000000001,36.59017060038351,1.150000000000001,31.84683414015401,1.150000000000001,28.20167253787927,1.150000000000001,25.30950723643321,1.150000000000001,22.95717080312078,1.150000000000001,21.00555355432881,1.150000000000001,19.35983964377878
1.160000000000001,108.0712913784837,1.160000000000001,96.74605093182927,1.160000000000001,80.27026954291976,1.160000000000001,68.78296768238556,1.160000000000001,60.27510918224326,1.160000000000001,53.69996207992006,1.160000000000001,48.45427399237784,1.160000000000001,44.16463546110237,1.160000000000001,37.55471620440755,1.160000000000001,32.68726221145666,1.160000000000001,28.94636277673823,1.160000000000001,25.97805720811253,1.160000000000001,23.56369687013723,1.160000000000001,21.56056874127839,1.160000000000001,19.87138802330245
1.170000000000001,110.7293678428966,1.170000000000001,99.15492906113819,1.170000000000001,82.29925705544254,1.170000000000001,70.53671846383857,1.170000000000001,61.8203345711057,1.170000000000001,55.08163446308576,1.170000000000001,49.7041238842447,1.170000000000001,45.30589306719035,1.170000000000001,38.52740971556351,1.170000000000001,33.53500556998412,1.170000000000001,29.69768145412085,1.170000000000001,26.65266169499628,1.170000000000001,24.1757918950355,1.170000000000001,22.12073738942473,1.170000000000001,20.38773066463648
1.180000000000001,113.400067796638,1.180000000000001,101.5764524184603,1.180000000000001,84.34044806059117,1.180000000000001,72.30199947287285,1.180000000000001,63.37638109801016,1.180000000000001,56.47344984523775,1.180000000000001,50.96349094514099,1.180000000000001,46.45609849625533,1.180000000000001,39.50806993029255,1.180000000000001,34.38991133551321,1.180000000000001,30.45549684468847,1.180000000000001,27.33320528298574,1.180000000000001,24.79335337254657,1.180000000000001,22.68596743316908,1.180000000000001,20.90878410000158
1.190000000000001,116.0828572986589,1.190000000000001,104.0101262423012,1.190000000000001,86.39342068847324,1.190000000000001,74.07844872627822,1.190000000000001,64.94293459927216,1.190000000000001,57.87513233866712,1.190000000000001,52.23213026034629,1.190000000000001,47.61503222364507,1.190000000000001,40.49651612422664,1.190000000000001,35.25182675718975,1.190000000000001,31.21967715079582,1.190000000000001,28.01957236640486,1.190000000000001,25.416278534641,1.190000000000001,23.25616650209344,1.190000000000001,21.4344645328885
1.200000000000001,118.7772151690079,1.200000000000001,106.4554661238906,1.200000000000001,88.45775989860624,1.200000000000001,75.86570879690319,1.200000000000001,66.51968397460867,1.200000000000001,59.28640811334121,1.200000000000001,53.50979827811899,1.200000000000001,48.78247559727681,1.200000000000001,41.49256783554721,1.200000000000001,36.12059901457108,1.200000000000001,31.99009031813678,1.200000000000001,28.7116469761782,1.200000000000001,26.0444641896808,1.200000000000001,23.83124176983562,1.200000000000001,21.96468769561624
1.210000000000001,121.4826323412492,1.210000000000001,108.9119974628986,1.210000000000001,90.53305706252955,1.210000000000001,77.66342646429949,1.210000000000001,68.10632087755108,1.210000000000001,60.70700511293417,1.210000000000001,54.79625254385915,1.210000000000001,49.95821058573588,1.210000000000001,42.49604463436325,1.210000000000001,36.99607500373122,1.210000000000001,32.76660383605248,1.210000000000001,29.40931259261151,1.210000000000001,26.67780654632245,1.210000000000001,24.41109978798791,1.210000000000001,22.49936869225883
1.220000000000001,124.1986112379615,1.220000000000001,111.379254938067,1.220000000000001,92.61890955075945,1.220000000000001,79.47125236323625,1.220000000000001,69.70253939938262,1.220000000000001,62.13665276129153,1.220000000000001,56.09125142244989,1.220000000000001,51.14201951288924,1.220000000000001,43.5067658764704,1.220000000000001,37.87810110663204,1.220000000000001,33.54908452061345,1.220000000000001,30.1124519408379,1.220000000000001,27.31620102021163,1.220000000000001,24.99564630306186,1.220000000000001,23.03842182500231
1.230000000000001,126.9246651681243,1.230000000000001,113.856781991833,1.230000000000001,94.71492032330526,1.230000000000001,81.28884062921838,1.230000000000001,71.30803574555536,1.230000000000001,63.57508165810354,1.230000000000001,57.39455380737839,1.230000000000001,52.33368477745338,1.230000000000001,44.52455043966967,1.230000000000001,38.76652294177097,1.230000000000001,34.33739827837778,1.230000000000001,30.8209467667679,1.230000000000001,27.95954202128569,1.230000000000001,25.58478605433443,1.230000000000001,23.58176040176143
1.240000000000001,129.6603177451334,1.240000000000001,116.3441303279669,1.240000000000001,96.82069752290342,1.240000000000001,83.11584854005471,1.240000000000001,72.92250790345747,1.240000000000001,65.02202326245192,1.240000000000001,58.70591881509989,1.240000000000001,53.53298855580312,1.240000000000001,45.54921644065442,1.240000000000001,39.66118509391357,1.240000000000001,35.13140984850655,1.240000000000001,31.53467759115589,1.240000000000001,28.60772271925931,1.240000000000001,26.17842255014481,1.240000000000001,24.12929652263921
1.250000000000001,132.4051023241549,1.250000000000001,118.8408594211777,1.250000000000001,98.93585407004656,1.250000000000001,84.95193615244241,1.250000000000001,74.54565530030078,1.250000000000001,66.47720956278141,1.250000000000001,60.02510546298997,1.250000000000001,54.73971248617337,1.250000000000001,46.58058093029678,1.250000000000001,40.56193082052103,1.250000000000001,35.93098252070151,1.250000000000001,32.25352343915677,1.250000000000001,29.26063478462717,1.250000000000001,26.77645781996338,1.250000000000001,24.68094084256166
1.260000000000001,135.1585614575194,1.260000000000001,121.3465360376226,1.260000000000001,101.0600072588391,1.260000000000001,86.79676593248051,1.260000000000001,76.1771784498236,1.260000000000001,67.94037273175988,1.260000000000001,61.35187232911227,1.260000000000001,55.95363733226799,1.260000000000001,47.61845956499938,1.260000000000001,41.46860173228532,1.260000000000001,36.73597782620966,1.260000000000001,32.97736154252041,1.260000000000001,29.91816810227461,1.260000000000001,27.37879213930526,1.260000000000001,25.23660230716788
1.270000000000001,137.9202463668327,1.270000000000001,123.8607337652274,1.270000000000001,103.1927783526755,1.270000000000001,88.65000237896301,1.270000000000001,77.81677858644346,1.270000000000001,69.41124476440265,1.270000000000001,62.68597719193168,1.270000000000001,57.17454262417391,1.270000000000001,48.66266625162267,1.270000000000001,42.38103744500469,1.270000000000001,37.54625519894049,1.270000000000001,33.70606701134697,1.270000000000001,30.58021045455621,1.270000000000001,27.98532372432602,1.270000000000001,25.79618785879311
1.280000000000001,140.6897164305188,1.280000000000001,126.383032552716,1.280000000000001,105.3337921787101,1.280000000000001,90.51131163827647,1.280000000000001,79.46415728543582,1.280000000000001,70.88955709777346,1.280000000000001,64.0271766480148,1.280000000000001,58.40220627437539,1.280000000000001,49.71301276336727,1.280000000000001,43.29907519987238,1.280000000000001,38.36167160355858,1.280000000000001,34.43951247213778,1.280000000000001,31.24664717050502,1.280000000000001,28.59594839272416,1.280000000000001,26.3596021091731
1.290000000000001,143.4665386854998,1.290000000000001,128.9130182562545,1.290000000000001,107.4826767200735,1.290000000000001,92.38036110969641,1.290000000000001,81.11901606769096,1.290000000000001,72.37504021052621,1.290000000000001,65.3752257057064,1.290000000000001,59.63640416659067,1.290000000000001,50.76930832389314,1.290000000000001,44.22254944913577,1.290000000000001,39.18208112728612,1.290000000000001,35.1775676687319,1.290000000000001,31.91736073767493,1.290000000000001,29.21055918742567,1.290000000000001,26.92674697533737
1.300000000000001,146.2502873417706,1.300000000000001,131.4502821926257,1.300000000000001,109.6390627047987,1.300000000000001,94.25681903987679,1.300000000000001,82.78105598757763,1.300000000000001,73.86742320053798,1.300000000000001,66.72987735273813,1.300000000000001,60.87690971512511,1.300000000000001,51.8313591569097,1.300000000000001,45.15129140402299,1.300000000000001,40.00733453208188,1.300000000000001,35.92009902264712,1.300000000000001,32.59223037305883,1.300000000000001,29.829045959446,1.300000000000001,27.49752127508557
1.310000000000001,149.040543308642,1.310000000000001,133.9944206978675,1.310000000000001,111.8025831904145,1.310000000000001,96.14035410533475,1.310000000000001,84.44997720247343,1.310000000000001,75.36643333889857,1.310000000000001,68.09088209575781,1.310000000000001,62.12349339245362,1.310000000000001,52.89896799850262,1.310000000000001,46.08512854187325,1.310000000000001,40.83727876390525,1.310000000000001,36.66696914939291,1.310000000000001,33.27113154956429,1.310000000000001,30.45129490638515,1.310000000000001,28.07182027850213
1.320000000000001,151.8368937314656,1.320000000000001,136.5450346903378,1.320000000000001,113.9728731432089,1.320000000000001,98.03063498177072,1.320000000000001,86.12547852255797,1.320000000000001,76.87179559859142,1.320000000000001,69.45798746983901,1.320000000000001,63.37592222284807,1.320000000000001,53.97193356959315,1.320000000000001,47.02388406956184,1.320000000000001,41.67175641595909,1.320000000000001,37.41803632752721,1.320000000000001,33.95393547475818,1.320000000000001,31.07718806324547,1.320000000000001,28.6495352122083
1.330000000000001,154.6389315377164,1.330000000000001,139.10172923721,1.330000000000001,116.1495690111972,1.330000000000001,99.92732989913488,1.330000000000001,87.80725693957216,1.330000000000001,78.38323215633095,1.330000000000001,70.83093751620625,1.330000000000001,64.63395924006515,1.330000000000001,55.05005000619312,1.330000000000001,47.96737634064706,1.330000000000001,42.51060514319069,1.330000000000001,38.1731539176609,1.330000000000001,34.64050851906057,1.330000000000001,31.70660274275687,1.330000000000001,29.23055271356797
1.340000000000001,157.4462549913301,1.340000000000001,141.664113123431,1.340000000000001,118.3323082898927,1.340000000000001,101.8301061814408,1.340000000000001,89.49500713339388,1.340000000000001,79.90046186622605,1.340000000000001,72.20947222667375,1.340000000000001,65.89736290744497,1.340000000000001,56.13310624558237,1.340000000000001,48.915418224235,1.340000000000001,43.35365702599285,1.340000000000001,38.93216972935104,1.340000000000001,35.3307115913559,1.340000000000001,32.33941092323593,1.340000000000001,29.81475423293502
1.350000000000001,160.2584672542618,1.350000000000001,144.2317984222483,1.350000000000001,120.5207290800586,1.350000000000001,103.738629770481,1.350000000000001,91.18842095549383,1.350000000000001,81.42319970425827,1.350000000000001,73.59332695371009,1.350000000000001,67.16588649927409,1.350000000000001,57.22088536722101,1.350000000000001,49.8678164244197,1.350000000000001,44.20073788205912,1.350000000000001,39.69492533495396,1.350000000000001,36.02439946122265,1.350000000000001,32.97547858329563,1.350000000000001,30.40201538337541
1.360000000000001,163.0751759542913,1.360000000000001,146.8044000664538,1.360000000000001,122.7144696367396,1.360000000000001,105.6525647327817,1.360000000000001,92.8871868886572,1.360000000000001,82.95115618298588,1.360000000000001,74.98223178560697,1.360000000000001,68.43927744298483,1.360000000000001,58.31316388822454,1.360000000000001,50.82437075042111,1.360000000000001,45.05166652681871,1.360000000000001,40.46125533115188,1.360000000000001,36.72142002875093,1.360000000000001,33.61466498460314,1.360000000000001,30.99220523924811
1.370000000000001,165.8959927581437,1.370000000000001,149.3815354195789,1.370000000000001,124.9131679089961,1.370000000000001,107.5715727494069,1.370000000000001,94.59098948275269,1.370000000000001,84.48403673649385,1.370000000000001,76.37591088702865,1.370000000000001,69.7172766227629,1.370000000000001,59.40971101460303,1.370000000000001,51.78487333927486,1.370000000000001,45.90625398491036,1.370000000000001,41.23098655114497,1.370000000000001,37.42161354538306,1.370000000000001,34.25682190647895,1.370000000000001,31.58518558772201
1.380000000000001,168.7205329490855,1.380000000000001,151.9628238463542,1.380000000000001,127.1164610699587,1.380000000000001,109.495312588539,1.380000000000001,96.29950876688827,1.380000000000001,86.02154107638198,1.380000000000001,77.7740818062646,1.380000000000001,70.99961764644321,1.380000000000001,60.51028785133067,1.380000000000001,52.74910783526571,1.380000000000001,46.76430265788675,1.380000000000001,42.00393723353623,1.380000000000001,38.12481179248933,1.380000000000001,34.90179283958997,1.380000000000001,32.18081014089819
1.390000000000001,171.5484150082074,1.390000000000001,154.54788628185,1.390000000000001,129.3239850370296,1.390000000000001,111.4234395612092,1.390000000000001,98.01241963897236,1.390000000000001,87.56336252060525,1.390000000000001,79.17645475186447,1.390000000000001,72.28602607930527,1.390000000000001,61.6146465767159,1.390000000000001,53.71684853331698,1.390000000000001,47.62560545686741,1.390000000000001,42.77991615787362,1.390000000000001,38.83083722862894,1.390000000000001,35.54941215044017,1.390000000000001,32.77892372080128
1.400000000000001,174.3792601986956,1.400000000000001,157.136344798828,1.400000000000001,131.5353739823418,1.400000000000001,113.3556049610654,1.400000000000001,99.7293912345944,1.400000000000001,89.1091872982589,1.400000000000001,80.58273184306815,1.400000000000001,73.57621865055026,1.400000000000001,62.72252958960973,1.400000000000001,54.68785949737483,1.400000000000001,48.48994491330943,1.400000000000001,43.55872176173556,1.400000000000001,39.53950212171835,1.400000000000001,36.19950423389294,1.400000000000001,33.37936143520513
1.410000000000001,177.2126921524859,1.410000000000001,159.7278221729805,1.410000000000001,133.7502598339157,1.410000000000001,115.291455489741,1.410000000000001,101.4500862782237,1.410000000000001,90.65869383501204,1.410000000000001,81.99260634058989,1.410000000000001,74.86990244096516,1.410000000000001,63.8336686417661,1.410000000000001,55.66189366952669,1.410000000000001,49.35709228648036,1.410000000000001,44.3401412602071,1.410000000000001,40.25060768867919,1.410000000000001,36.85188267755969,1.410000000000001,33.98194786901932
1.420000000000001,180.0483364587791,1.420000000000001,162.3219414458815,1.420000000000001,135.9682717683623,1.420000000000001,117.2306326701875,1.420000000000001,103.1741604210628,1.420000000000001,92.21155202584256,1.420000000000001,83.40576186694385,1.420000000000001,76.16677406356646,1.420000000000001,64.94778397222333,1.420000000000001,56.63869199117442,1.420000000000001,50.22680669260335,1.420000000000001,45.12394979553825,1.420000000000001,40.96394327246229,1.420000000000001,37.50634946945105,1.420000000000001,34.58649632364145
1.430000000000001,182.8858202540239,1.430000000000001,164.9183254856785,1.430000000000001,138.1890356964672,1.430000000000001,119.172772251316,1.430000000000001,104.9012615715137,1.430000000000001,93.76742250408864,1.430000000000001,84.82187162863539,1.430000000000001,77.46651885294028,1.430000000000001,66.06458346589395,1.430000000000001,57.61798256401751,1.430000000000001,51.09883428785354,1.430000000000001,45.90990965251615,1.430000000000001,41.67928559438052,1.430000000000001,38.16269428846565,1.430000000000001,35.19280814489538
1.440000000000001,185.7247718130822,1.440000000000001,167.516596545757,1.440000000000001,140.4121737435789,1.440000000000001,121.1175036084447,1.440000000000001,106.6310292261291,1.440000000000001,95.32595591860064,1.440000000000001,86.24059765619792,1.440000000000001,78.76881008350232,1.440000000000001,67.18376186455214,1.440000000000001,58.59947988567188,1.440000000000001,51.97290754515417,1.440000000000001,46.69776958320126,1.440000000000001,42.39639812794604,1.440000000000001,38.82069392552936,1.440000000000001,35.80067218827014
1.450000000000001,188.564820141443,1.450000000000001,170.1163758218842,1.450000000000001,142.6373037273949,1.450000000000001,123.0644491454299,1.450000000000001,108.3630938111513,1.450000000000001,96.88679223397558,1.450000000000001,87.66159008222299,1.450000000000001,80.07330824197072,1.450000000000001,68.30500006489595,1.450000000000001,59.58288420212771,1.450000000000001,52.84874467250209,1.450000000000001,47.4872642925457,1.450000000000001,43.11503064811075,1.450000000000001,39.48011189059888,1.450000000000001,36.40986447721149
1.460000000000001,191.4055945685065,1.460000000000001,172.7172830086188,1.460000000000001,144.8640386365626,1.460000000000001,125.0132237059333,1.460000000000001,110.0970760473111,1.460000000000001,98.4495600724532,1.460000000000001,89.08448648210823,1.460000000000001,81.37966038477484,1.460000000000001,69.42796454499289,1.460000000000001,60.56788102637107,1.460000000000001,53.72604922762557,1.460000000000001,48.27811414306918,1.460000000000001,43.83491901587053,1.460000000000001,40.14069826613401,1.460000000000001,37.02014811490592
1.470000000000001,194.2467243421364,1.470000000000001,175.318935856127,1.470000000000001,147.0919861144164,1.470000000000001,126.9634340030993,1.470000000000001,111.8325863534083,1.470000000000001,100.0138761199667,1.470000000000001,90.508911307096,1.470000000000001,82.68749961669427,1.470000000000001,70.55230696666604,1.470000000000001,61.5541408785493,1.470000000000001,54.60450998906997,1.470000000000001,49.07002514100943,1.470000000000001,44.55578526127428,1.470000000000001,40.80218986956095,1.470000000000001,37.63127351084422
1.480000000000001,197.0878382248882,1.480000000000001,177.9209497289469,1.480000000000001,149.3207479532539,1.480000000000001,128.9146780789392,1.480000000000001,113.5692243073253,1.480000000000001,101.5793446229601,1.480000000000001,91.93447544404205,1.480000000000001,83.99644473229984,1.480000000000001,71.67766400650855,1.480000000000001,62.54131930704024,1.480000000000001,55.48380114608046,1.480000000000001,49.86268926675306,1.480000000000001,45.27733802643503,1.480000000000001,41.4643107841556,1.480000000000001,38.24297897890585
1.490000000000001,199.9285640925563,1.490000000000001,180.5229371686711,1.490000000000001,151.5499196057432,1.490000000000001,130.8665448069549,1.490000000000001,115.3065781863978,1.490000000000001,103.1455570066801,1.490000000000001,93.36077594086021,1.490000000000001,85.30610006623161,1.490000000000001,72.80365747132825,1.490000000000001,63.52905725046067,1.490000000000001,56.36358286750341,1.490000000000001,50.65578520743118,1.490000000000001,45.99927342273401,1.490000000000001,42.12677330824001,1.490000000000001,38.85499175243044
1.5,202.7685285359341,1.5,183.1245074630683,1.5,153.7790897213874,1.5,132.8186134539171,1.5,117.0442246123818,1.5,104.712091649446,1.5,94.78739594026648,1.5,86.61605560128265,1.5,73.92989475383384,1.5,64.51698179675175,1.5,57.24350230202131,1.5,51.44897953806941,1.5,46.72127634191552,1.5,42.78927935572113,1.5,39.46702944305147
