nch18_Vdsat (ll=3.5e-07) X,nch18_Vdsat (ll=3.5e-07) Y,nch18_Vdsat (ll=4e-07) X,nch18_Vdsat (ll=4e-07) Y,nch18_Vdsat (ll=5e-07) X,nch18_Vdsat (ll=5e-07) Y,nch18_Vdsat (ll=6e-07) X,nch18_Vdsat (ll=6e-07) Y,nch18_Vdsat (ll=7e-07) X,nch18_Vdsat (ll=7e-07) Y,nch18_Vdsat (ll=8e-07) X,nch18_Vdsat (ll=8e-07) Y,nch18_Vdsat (ll=9e-07) X,nch18_Vdsat (ll=9e-07) Y,nch18_Vdsat (ll=1e-06) X,nch18_Vdsat (ll=1e-06) Y,nch18_Vdsat (ll=1.2e-06) X,nch18_Vdsat (ll=1.2e-06) Y,nch18_Vdsat (ll=1.4e-06) X,nch18_Vdsat (ll=1.4e-06) Y,nch18_Vdsat (ll=1.6e-06) X,nch18_Vdsat (ll=1.6e-06) Y,nch18_Vdsat (ll=1.8e-06) X,nch18_Vdsat (ll=1.8e-06) Y,nch18_Vdsat (ll=2e-06) X,nch18_Vdsat (ll=2e-06) Y,nch18_Vdsat (ll=2.2e-06) X,nch18_Vdsat (ll=2.2e-06) Y,nch18_Vdsat (ll=2.4e-06) X,nch18_Vdsat (ll=2.4e-06) Y
0.9200000000000006,0.320354770617838,0.9200000000000006,0.3265387267281886,0.9200000000000006,0.3357377004082016,0.9200000000000006,0.3422848518149462,0.9200000000000006,0.3472039703891825,0.9200000000000006,0.3510458121346338,0.9200000000000006,0.3541337692835673,0.9200000000000006,0.3566712659865083,0.9200000000000006,0.3605938614946972,0.9200000000000006,0.3634809309664342,0.9200000000000006,0.3656896856689546,0.9200000000000006,0.3674298788895897,0.9200000000000006,0.3688331250803788,0.9200000000000006,0.3699862648525453,0.9200000000000006,0.3709489125475088
0.9300000000000006,0.3268668741288487,0.9300000000000006,0.3332738417552877,0.9300000000000006,0.3427818286232228,0.9300000000000006,0.3495312719909367,0.9300000000000006,0.3545920412963963,0.9300000000000006,0.3585379891708794,0.9300000000000006,0.3617052964462681,0.9300000000000006,0.3643050153709294,0.9300000000000006,0.3683183217326109,0.9300000000000006,0.3712677530386164,0.9300000000000006,0.3735215939141222,0.9300000000000006,0.3752956451413121,0.9300000000000006,0.376725085954094,0.9300000000000006,0.3778989845848899,0.9300000000000006,0.3788784132469208
0.9400000000000006,0.3333585628064122,0.9400000000000006,0.3399926636103799,0.9400000000000006,0.349816602081592,0.9400000000000006,0.356773742103744,0.9400000000000006,0.3619804087825805,0.9400000000000006,0.3660338566572924,0.9400000000000006,0.3692832740451846,0.9400000000000006,0.3719474957936524,0.9400000000000006,0.3760550464209643,0.9400000000000006,0.3790694370002025,0.9400000000000006,0.3813703455899714,0.9400000000000006,0.383179811741988,0.9400000000000006,0.3846367000695193,0.9400000000000006,0.3858323859008307,0.9400000000000006,0.3868294536597296
0.9500000000000006,0.3398295383317259,0.9500000000000006,0.3466947547554061,0.9500000000000006,0.3568414219553693,0.9500000000000006,0.36401158592474,0.9500000000000006,0.3693683599987276,0.9500000000000006,0.3735326860344518,0.9500000000000006,0.3768669689330047,0.9500000000000006,0.3795979755471333,0.9500000000000006,0.3838033149550306,0.9500000000000006,0.3868852769781438,0.9500000000000006,0.3892352496614961,0.9500000000000006,0.3910817014446239,0.9500000000000006,0.392567302611875,0.9500000000000006,0.3937858150688154,0.9500000000000006,0.3948013899039363
0.9600000000000006,0.346279607576104,0.9600000000000006,0.3533797847175858,0.9600000000000006,0.3638557948528594,0.9600000000000006,0.3712442287821897,0.9600000000000006,0.376755279541053,0.9600000000000006,0.3810338423985178,0.9600000000000006,0.3844557382710977,0.9600000000000006,0.3872558103157087,0.9600000000000006,0.391562489374005,0.9600000000000006,0.3947146461005647,0.9600000000000006,0.3971156912396437,0.9600000000000006,0.3990007108619905,0.9600000000000006,0.400516300760283,0.9600000000000006,0.4017586888027925,0.9600000000000006,0.4027936472392984
0.9700000000000006,0.3527086707265303,0.9700000000000006,0.3600475187579127,0.9700000000000006,0.370859322529947,0.9700000000000006,0.3784711881126884,0.9700000000000006,0.3841406406564903,0.9700000000000006,0.3885367762206611,0.9700000000000006,0.3920490216599657,0.9700000000000006,0.3949204356409055,0.9700000000000006,0.3993320073365635,0.9700000000000006,0.4025569898414662,0.9700000000000006,0.4050111252046933,0.9700000000000006,0.4069363043075838,0.9700000000000006,0.4084831677030254,0.9700000000000006,0.4097504884200678,0.9700000000000006,0.410805714344072
0.9800000000000006,0.3591167104559849,0.9800000000000006,0.3666978074802265,0.9800000000000006,0.3778516923930404,0.9800000000000006,0.3856920647085221,0.9800000000000006,0.391523997079345,0.9800000000000006,0.3960410156514738,0.9800000000000006,0.3996463338203385,0.9800000000000006,0.4025913599107631,0.9800000000000006,0.4071113755822771,0.9800000000000006,0.4104118198250882,0.9800000000000006,0.4129210702702151,0.9800000000000006,0.4148880080624697,0.9800000000000006,0.4164674370672068,0.9800000000000006,0.4177607544044254,0.9800000000000006,0.4188371379892809
0.9900000000000007,0.3655037820767829,0.9900000000000007,0.373330577332484,0.9900000000000007,0.3848326687607604,0.9900000000000007,0.3929065346358074,0.9900000000000007,0.3989049754781754,0.9900000000000007,0.4035461593918598,0.9900000000000007,0.4072472578077843,0.9900000000000007,0.4102681578571243,0.9900000000000007,0.4149001638637335,0.9900000000000007,0.4182787080752461,0.9900000000000007,0.4208451034731546,0.9900000000000007,0.4228554050539369,0.9900000000000007,0.4244686977488698,0.9900000000000007,0.4257890813603716,0.9900000000000007,0.4268875180965905
1.000000000000001,0.3718700046126495,1.000000000000001,0.379945821948081,1.000000000000001,0.3918020848468088,1.000000000000001,0.4001143417935276,1.000000000000001,0.4062832684873052,1.000000000000001,0.4110518701074506,1.000000000000001,0.4148514387397034,1.000000000000001,0.4179504645408177,1.000000000000001,0.4226979993308554,1.000000000000001,0.426157281691929,1.000000000000001,0.4287828550728716,1.000000000000001,0.4308381299290327,1.000000000000001,0.4324865891268171,1.000000000000001,0.4338351133421655,1.000000000000001,0.4349565031634534
1.010000000000001,0.378215552724596,1.010000000000001,0.386543594273273,1.010000000000001,0.3987598354235572,1.010000000000001,0.4073152910803336,1.010000000000001,0.4136586282942561,1.010000000000001,0.4185578683606329,1.010000000000001,0.4224585780105229,1.010000000000001,0.4256379698019539,1.010000000000001,0.4305045613461548,1.010000000000001,0.4340472179350868,1.010000000000001,0.4367340038396889,1.010000000000001,0.4388358645040674,1.010000000000001,0.4405207966417719,1.010000000000001,0.4418985395393973,1.010000000000001,0.4430437860376683
1.020000000000001,0.3845406494263023,1.020000000000001,0.3931239994261873,1.020000000000001,0.4057058701243434,1.020000000000001,0.4145092421341792,1.020000000000001,0.421030860752441,1.020000000000001,0.4260639270322197,1.020000000000001,0.4300684279691673,1.020000000000001,0.4333304131507575,1.020000000000001,0.4383195767084511,1.020000000000001,0.4419482396940824,1.020000000000001,0.4446982727123638,1.020000000000001,0.4468483335700766,1.020000000000001,0.4485710477210519,1.020000000000001,0.4499790902998133,1.020000000000001,0.4511491000221214
1.030000000000001,0.3908455595265377,1.030000000000001,0.3996871882336279,1.030000000000001,0.4126401873419909,1.030000000000001,0.4216961036088971,1.030000000000001,0.4283998199873116,1.030000000000001,0.4335698662038928,1.030000000000001,0.4376807870318344,1.030000000000001,0.4410275790733747,1.030000000000001,0.4461428152612351,1.030000000000001,0.4498601113204997,1.030000000000001,0.4526754248029972,1.030000000000001,0.4548753010334005,1.030000000000001,0.4566371080288139,1.030000000000001,0.4580765334696291,1.030000000000001,0.459272215290576
1.040000000000001,0.3971305837385182,1.040000000000001,0.4062333513932929,1.040000000000001,0.4195628286814578,1.040000000000001,0.4288758279517712,1.040000000000001,0.4357654034640437,1.040000000000001,0.4410755484720259,1.040000000000001,0.4452954952025979,1.040000000000001,0.4487292927267484,1.040000000000001,0.4539740858619783,1.040000000000001,0.457782634801809,1.040000000000001,0.4606652597277809,1.040000000000001,0.4629165663706511,1.040000000000001,0.4647187780212272,1.040000000000001,0.466190671031433,1.040000000000001,0.4674129355947064
1.050000000000001,0.4033960533991116,1.050000000000001,0.4127627142110106,1.050000000000001,0.4264738739255036,1.050000000000001,0.4360484066467421,1.050000000000001,0.4431275474850638,1.050000000000001,0.4485808746638975,1.050000000000001,0.4529124299747888,1.050000000000001,0.4564354159967792,1.050000000000001,0.4618132326884876,1.050000000000001,0.4657156462533971,1.050000000000001,0.468667610242198,1.050000000000001,0.4709719613771515,1.050000000000001,0.4728158897866842,1.050000000000001,0.4743213360199182,1.050000000000001,0.4755710952432042
1.060000000000001,0.4096423257440951,1.060000000000001,0.4192755318650472,1.060000000000001,0.4333734364736846,1.060000000000001,0.4432138658887253,1.060000000000001,0.4504862230864351,1.060000000000001,0.4560857799276797,1.060000000000001,0.4605315025863286,1.060000000000001,0.4641458438944611,1.060000000000001,0.4696601318590595,1.060000000000001,0.4736590127070059,1.060000000000001,0.4766823391595927,1.060000000000001,0.4790413471887035,1.060000000000001,0.4809283041511652,1.060000000000001,0.4824683896963207,1.060000000000001,0.4837465563340434
1.070000000000001,0.4158697796890324,1.070000000000001,0.4257720851522247,1.070000000000001,0.4402616592167907,1.070000000000001,0.4503722626560062,1.070000000000001,0.4578414323032584,1.070000000000001,0.4635902301687701,1.070000000000001,0.4681526546032522,1.070000000000001,0.4718605012655024,1.070000000000001,0.4775146883437806,1.070000000000001,0.4816126291743191,1.070000000000001,0.4847093365328043,1.070000000000001,0.4871246115570298,1.070000000000001,0.489055908029765,1.070000000000001,0.4906317189628061,1.070000000000001,0.4919392062216397
1.080000000000001,0.4220788120689367,1.080000000000001,0.4322526766733565,1.080000000000001,0.4471387108108199,1.080000000000001,0.4575236811490725,1.080000000000001,0.4651932047754868,1.080000000000001,0.4710942188059339,1.080000000000001,0.4757758548065888,1.080000000000001,0.4795793397898498,1.080000000000001,0.4853768331452919,1.080000000000001,0.4895764159651665,1.080000000000001,0.492748517079272,1.080000000000001,0.4952216663599776,1.080000000000001,0.4971986120061251,1.080000000000001,0.4988112339991346,1.080000000000001,0.5001489552015771
1.090000000000001,0.4282698342932876,1.090000000000001,0.438717627418392,1.090000000000001,0.4540047823166259,1.090000000000001,0.4646682295659958,1.090000000000001,0.4725415946669891,1.090000000000001,0.4785977638221072,1.090000000000001,0.4834010963589597,1.090000000000001,0.4873023352486908,1.090000000000001,0.4932465207282739,1.090000000000001,0.4975503162408945,1.090000000000001,0.5007998178310583,1.090000000000001,0.5033324453287018,1.090000000000001,0.5053563481223179,1.090000000000001,0.5070068661044823,1.090000000000001,0.5083757343960815
1.100000000000001,0.434443269376419,1.100000000000001,0.4451672737145171,1.100000000000001,0.4608600841735927,1.100000000000001,0.4718060371862365,1.100000000000001,0.4798866778722328,1.100000000000001,0.4861009050861924,1.100000000000001,0.4910283942285477,1.100000000000001,0.4950294850377151,1.100000000000001,0.501123726678066,1.100000000000001,0.5055342937844516,1.100000000000001,0.508863195992161,1.100000000000001,0.5114569019746394,1.100000000000001,0.5135290678627255,1.100000000000001,0.5152185657284684,1.100000000000001,0.5166194938247289
1.110000000000001,0.4405995493065112,1.110000000000001,0.4516019645032689,1.110000000000001,0.4677048434778499,1.110000000000001,0.4789372517365283,1.110000000000001,0.4872285494865634,1.110000000000001,0.4936037019233452,1.110000000000001,0.4986577828494052,1.110000000000001,0.5027608059065636,1.110000000000001,0.5090084455699718,1.110000000000001,0.5135283309697212,1.110000000000001,0.5169386269864314,1.110000000000001,0.5195950077005004,1.110000000000001,0.5217167403164119,1.110000000000001,0.5234463006762637,1.110000000000001,0.5248802006454532
1.120000000000001,0.4467391127195822,1.120000000000001,0.4580220589153184,1.120000000000001,0.4745393015376353,1.120000000000001,0.4860620370143151,1.120000000000001,0.4945673215175976,1.120000000000001,0.501106230913001,1.120000000000001,0.5062893139983894,1.120000000000001,0.5104963319058247,1.120000000000001,0.5169006890318858,1.120000000000001,0.5215324269138466,1.120000000000001,0.5250261026806342,1.120000000000001,0.5277467500800922,1.120000000000001,0.5299193505034783,1.120000000000001,0.5316900544734809,1.120000000000001,0.5331578375520551
1.130000000000001,0.4528624028477684,1.130000000000001,0.4644279241142931,1.130000000000001,0.4813637116805041,1.130000000000001,0.4931805707459623,1.130000000000001,0.5019031208168303,1.130000000000001,0.5086085838950344,1.130000000000001,0.5139230548703611,1.130000000000001,0.5182361125239996,1.130000000000001,0.5248004839840837,1.130000000000001,0.5295465957973355,1.130000000000001,0.5331256297680372,1.130000000000001,0.5359121312931007,1.130000000000001,0.5381368978517321,1.130000000000001,0.5399498248778364,1.130000000000001,0.5414524013152696
1.140000000000001,0.4589698657139369,1.140000000000001,0.4708199333833007,1.140000000000001,0.4881783372890847,1.140000000000001,0.5002930426586897,1.140000000000001,0.5092360872120769,1.140000000000001,0.5161108661660647,1.140000000000001,0.5215590863345778,1.140000000000001,0.525980210998219,1.140000000000001,0.5327078710412012,1.140000000000001,0.5375708653376671,1.140000000000001,0.5412372282990494,1.140000000000001,0.5440911667017456,1.140000000000001,0.5463693948111782,1.140000000000001,0.5482256225250804,1.140000000000001,0.5497639014553284
1.150000000000001,0.4650619485472725,1.150000000000001,0.477198464430185,1.150000000000001,0.4949834500439421,1.150000000000001,0.5073996527467589,1.150000000000001,0.5165663718228709,1.150000000000001,0.5236131948491021,1.150000000000001,0.5291975013564554,1.150000000000001,0.5337287027836655,1.150000000000001,0.5406229030623487,1.150000000000001,0.5456052754034003,1.150000000000001,0.5493609303463131,1.150000000000001,0.5522838835572432,1.150000000000001,0.55461686559446,1.150000000000001,0.5565174696978799,1.150000000000001,0.5580923590348569
1.160000000000001,0.4711390983967733,1.160000000000001,0.4835638978896621,1.160000000000001,0.5017793283539195,1.160000000000001,0.5145006097141273,1.160000000000001,0.5238941355422642,1.160000000000001,0.5311156974211182,1.160000000000001,0.5368384035701129,1.160000000000001,0.5414816741677071,1.160000000000001,0.5485456438365226,1.160000000000001,0.5536498767564649,1.160000000000001,0.5574967787926884,1.160000000000001,0.5604903198248633,1.160000000000001,0.5628793450325295,1.160000000000001,0.5648253992070521,1.160000000000001,0.5664378055617741
1.170000000000001,0.477201760921847,1.170000000000001,0.4899166160024311,1.170000000000001,0.508566255955969,1.170000000000001,0.5215961295770464,1.170000000000001,0.5312195476698596,1.170000000000001,0.538618510384307,1.170000000000001,0.5444819059882107,1.170000000000001,0.5492392210159637,1.170000000000001,0.5564761668914342,1.170000000000001,0.5617047299115085,1.170000000000001,0.5656448262313372,1.170000000000001,0.5687105231172703,1.170000000000001,0.5711568775354903,1.170000000000001,0.5731494533754331,1.170000000000001,0.5748002819926823
1.180000000000001,0.483250379341194,1.180000000000001,0.4962570014532554,1.180000000000001,0.5153445206681098,1.180000000000001,0.5286864344117085,1.180000000000001,0.5385427846821881,1.180000000000001,0.5461217780679806,1.180000000000001,0.552128129836709,1.180000000000001,0.5570014476384522,1.180000000000001,0.5644145544146882,1.180000000000001,0.5697699041019385,1.180000000000001,0.5738051339681085,1.180000000000001,0.5769445497266378,1.180000000000001,0.5794495161493226,1.180000000000001,0.581489683115296,1.180000000000001,0.5831798378278616
1.190000000000001,0.4892853935229425,1.190000000000001,0.5025854363516187,1.190000000000001,0.5221144132805484,1.190000000000001,0.535771751233134,1.190000000000001,0.5458640291275976,1.190000000000001,0.5536256515490757,1.190000000000001,0.5597772035032077,1.190000000000001,0.5647684657649664,1.190000000000001,0.5723608962773661,1.190000000000001,0.5778454763431238,1.190000000000001,0.5819777711170474,1.190000000000001,0.5851924637467771,1.190000000000001,0.5877573217001448,1.190000000000001,0.5898461470911751,1.190000000000001,0.5915765302899013
1.200000000000001,0.4953072392007659,1.200000000000001,0.5089023013401878,1.200000000000001,0.5288762265713385,1.200000000000001,0.5428523109927632,1.200000000000001,0.5531834686340728,1.200000000000001,0.5611302876803627,1.200000000000001,0.567429261588433,1.200000000000001,0.572540393619752,1.200000000000001,0.5803152891507191,1.200000000000001,0.5859315305840139,1.200000000000001,0.5901628137808381,1.200000000000001,0.5934543362772532,1.200000000000001,0.5960803620180704,1.200000000000001,0.5982189109604104,1.200000000000001,0.5999904235784296
1.210000000000001,0.5013163473021923,1.210000000000001,0.5152079748176811,1.210000000000001,0.53563025443429,1.210000000000001,0.5499283476834207,1.210000000000001,0.5605012950192323,1.210000000000001,0.5686358482162699,1.210000000000001,0.5750844440513765,1.210000000000001,0.5803173550863674,1.210000000000001,0.5882778357074497,1.210000000000001,0.5940281569392891,1.210000000000001,0.598360344308361,1.210000000000001,0.6017302447020975,1.210000000000001,0.6044187112336189,1.210000000000001,0.6066080466845165,1.210000000000001,0.6084215881942365
1.220000000000001,0.5073131433767013,1.220000000000001,0.5215028322640897,1.220000000000001,0.5423767911078395,1.220000000000001,0.5570000975411367,1.220000000000001,0.5678177034929331,1.220000000000001,0.5761424990271942,1.220000000000001,0.582742895439344,1.220000000000001,0.5880994789544211,1.220000000000001,0.5962486438999992,1.220000000000001,0.6021354509945943,1.220000000000001,0.6065704506225131,1.220000000000001,0.6100202720364537,1.220000000000001,0.6127724491401454,1.220000000000001,0.6150136319049341,1.220000000000001,0.6168701003264717
1.230000000000001,0.5132980471125004,1.230000000000001,0.5277872456573249,1.230000000000001,0.5491161304947805,1.230000000000001,0.564067798334465,1.230000000000001,0.5751328919434799,1.230000000000001,0.5836504093939742,1.230000000000001,0.5904047641950403,1.230000000000001,0.5958868982405662,1.230000000000001,0.6042278263085654,1.230000000000001,0.6102535131782481,1.230000000000001,0.6147932256118239,1.230000000000001,0.6183245063348867,1.230000000000001,0.6211416606162279,1.230000000000001,0.623435749377386,1.230000000000001,0.6253360412973045
1.240000000000001,0.5192714719319659,1.240000000000001,0.5340615829715047,1.240000000000001,0.5558485655636011,1.240000000000001,0.571131688732709,1.240000000000001,0.5824470602995405,1.240000000000001,0.5911597513749069,1.240000000000001,0.5980702020334138,1.240000000000001,0.6036797495768561,1.240000000000001,0.6122154995525951,1.240000000000001,0.6183824481932897,1.240000000000001,0.6230287665800969,1.240000000000001,0.6266430401558108,1.240000000000001,0.629526435102628,1.240000000000001,0.6318744864595883,1.240000000000001,0.6338194970586688
1.250000000000001,0.5252338246568217,1.250000000000001,0.5403262077480312,1.250000000000001,0.5625743878231647,1.250000000000001,0.5781920077452385,1.250000000000001,0.5897604099603602,1.250000000000001,0.5986706992383783,1.250000000000001,0.6057393633816984,1.250000000000001,0.6114781726601328,1.250000000000001,0.6202117837597499,1.250000000000001,0.6265223645043776,1.250000000000001,0.6312771747486532,1.250000000000001,0.6349759700768988,1.250000000000001,0.637926866128845,1.250000000000001,0.6403299346472474,1.250000000000001,0.6423205577366233
1.260000000000001,0.5311855052350175,1.260000000000001,0.5465814787315006,1.260000000000001,0.5692938868631271,1.260000000000001,0.5852489942248741,1.260000000000001,0.5970731432877028,1.260000000000001,0.6061834289548784,1.260000000000001,0.6134124048766642,1.260000000000001,0.6192823097567147,1.260000000000001,0.6282168020870289,1.260000000000001,0.6346733738743285,1.260000000000001,0.63953855480643,1.260000000000001,0.6433233962566907,1.260000000000001,0.64634305088462,1.260000000000001,0.6488021891541017,1.260000000000001,0.6508393172186682
1.270000000000001,0.5371269065221297,1.270000000000001,0.5528277495633375,1.270000000000001,0.5760073499533901,1.270000000000001,0.5923028864289632,1.270000000000001,0.6043854631534876,1.270000000000001,0.6136981177426443,1.270000000000001,0.6210894849136194,1.270000000000001,0.6270923052571753,1.270000000000001,0.6362306802891773,1.270000000000001,0.6428355909458268,1.270000000000001,0.6478130145034788,1.270000000000001,0.6516854220383195,1.270000000000001,0.6547750898324387,1.270000000000001,0.65729134853198,1.270000000000001,0.6593758727803201
1.280000000000001,0.5430584141108689,1.280000000000001,0.5590653685266941,1.280000000000001,0.5827150616963781,1.280000000000001,0.5993539216323253,1.280000000000001,0.6116975725376091,1.280000000000001,0.6212149436618071,1.280000000000001,0.6287707632422698,1.280000000000001,0.6349083052764343,1.280000000000001,0.6442535463299452,1.280000000000001,0.6510091328639998,1.280000000000001,0.6561006642837631,1.280000000000001,0.6600621535912804,1.280000000000001,0.663223086357056,1.280000000000001,0.6657975143270372,1.280000000000001,0.6679303247472007
1.290000000000001,0.5489804062029278,1.290000000000001,0.565294678336895,1.290000000000001,0.5894173037266539,1.290000000000001,0.6064023357868982,1.290000000000001,0.6190096741711362,1.290000000000001,0.6287340852522958,1.290000000000001,0.6364564006048864,1.290000000000001,0.6427304572949186,1.290000000000001,0.6522855300321621,1.290000000000001,0.6591941189361364,1.290000000000001,0.6644016169537812,1.290000000000001,0.6684536995878629,1.290000000000001,0.6716871464487543,1.290000000000001,0.6743207907689407,1.290000000000001,0.6765027761894863
1.300000000000001,0.5548932535180888,1.300000000000001,0.5715160159722354,1.300000000000001,0.5961143544528862,1.300000000000001,0.6134483632233139,1.300000000000001,0.6263219702202514,1.300000000000001,0.636255721211285,1.300000000000001,0.6441465584127738,1.300000000000001,0.6505589098368043,1.300000000000001,0.6603267627630386,1.300000000000001,0.6673906703249688,1.300000000000001,0.6727159873834689,1.300000000000001,0.6768601709109596,1.300000000000001,0.6801673784171656,1.300000000000001,0.6828612844900448,1.300000000000001,0.6850933326455895
1.310000000000001,0.5607973192359759,1.310000000000001,0.5777297125405324,1.310000000000001,0.6028064888376303,1.310000000000001,0.6204922363901714,1.310000000000001,0.6336346620070332,1.310000000000001,0.6437800301063279,1.310000000000001,0.6518413984573154,1.310000000000001,0.658393812181902,1.310000000000001,0.6683773771512054,1.310000000000001,0.6755989097724779,1.310000000000001,0.6810438922365886,1.310000000000001,0.6852816803903562,1.310000000000001,0.6886638926329254,1.310000000000001,0.691419104271593,1.310000000000001,0.6937021018725501
1.320000000000001,0.5666929589663668,1.320000000000001,0.5839360931772547,1.320000000000001,0.6094939782109895,1.320000000000001,0.627534185627144,1.320000000000001,0.6409479497633086,1.320000000000001,0.6513071901206682,1.320000000000001,0.6595410826522848,1.320000000000001,0.6662353141078434,1.320000000000001,0.6764375068327511,1.320000000000001,0.6838189613513237,1.320000000000001,0.6893854497276691,1.320000000000001,0.6937183425648696,1.320000000000001,0.6971768012943663,1.320000000000001,0.6999943608145939,1.320000000000001,0.7023291936205173
1.330000000000001,0.572580520744476,1.330000000000001,0.59013547697155,1.330000000000001,0.6161770901143707,1.330000000000001,0.6345744389684387,1.330000000000001,0.6482620324143429,1.330000000000001,0.658837378827615,1.330000000000001,0.6672457728043745,1.330000000000001,0.6740835656597549,1.330000000000001,0.6845072862232336,1.330000000000001,0.6920509502412534,1.330000000000001,0.6977407794031554,1.330000000000001,0.702170273467922,1.330000000000001,0.7057062182171487,1.330000000000001,0.7085871665330483,1.330000000000001,0.7109747194291796
1.340000000000001,0.5784603450479172,1.340000000000001,0.5963281769168263,1.340000000000001,0.6228560881712072,1.340000000000001,0.6416132219734861,1.340000000000001,0.6555771073893649,1.340000000000001,0.6663707729910664,1.340000000000001,0.6749556304092207,1.340000000000001,0.6819387169448041,1.340000000000001,0.6925868503134448,1.340000000000001,0.7002950025282749,1.340000000000001,0.7061100019443893,1.340000000000001,0.7106375904343496,1.340000000000001,0.7142522586446083,1.340000000000001,0.7171976353674852,1.340000000000001,0.7196387924441162
1.350000000000001,0.5843327648324764,1.350000000000001,0.602514499882926,1.350000000000001,0.6295312319815975,1.350000000000001,0.6486507575820435,1.350000000000001,0.6628933704561942,1.350000000000001,0.6739075483896696,1.350000000000001,0.682670816470456,1.350000000000001,0.6898009179490856,1.350000000000001,0.700676334486471,1.350000000000001,0.7085512450242382,1.350000000000001,0.7144932389905342,1.350000000000001,0.7191204119265326,1.350000000000001,0.7228150390768773,1.350000000000001,0.7258258826168077,1.350000000000001,0.7283215272511898
1.360000000000001,0.5901981055841649,1.360000000000001,0.608694746607249,1.360000000000001,0.6362027770383026,1.360000000000001,0.6556872659911377,1.360000000000001,0.6702110155775709,1.360000000000001,0.681447879662232,1.360000000000001,0.6903914913395131,1.360000000000001,0.697670318374861,1.360000000000001,0.708775874354206,1.360000000000001,0.7168198051051949,1.360000000000001,0.7228906129793869,1.360000000000001,0.7276188573779376,1.360000000000001,0.7313946771170811,1.360000000000001,0.7344720247869038,1.360000000000001,0.7370230397273271
1.370000000000001,0.5960566853852363,1.370000000000001,0.6148692117024481,1.370000000000001,0.6428709746616657,1.370000000000001,0.6627229645515692,1.370000000000001,0.6775302347869832,1.370000000000001,0.6889919401722958,1.370000000000001,0.698117814574175,1.370000000000001,0.7055470674960679,1.370000000000001,0.7168856056113463,1.370000000000001,0.7251008105664501,1.370000000000001,0.7313022470045355,1.370000000000001,0.7361330470525598,1.370000000000001,0.7399912913329578,1.370000000000001,0.7431361794543894,1.370000000000001,0.74574344690614
1.380000000000001,0.601908814992152,1.380000000000001,0.6210381836785768,1.380000000000001,0.6495360719513396,1.380000000000001,0.6697580676819311,1.380000000000001,0.6848512180819877,1.380000000000001,0.6965399018899692,1.380000000000001,0.7058499448140527,1.380000000000001,0.7134313140304004,1.380000000000001,0.7250056639052159,1.380000000000001,0.7333943894929834,1.380000000000001,0.7397282646872941,1.380000000000001,0.7446631019186615,1.380000000000001,0.7486050011325224,1.380000000000001,0.7518184651440467,1.380000000000001,0.7544828668571021
1.390000000000001,0.6077547979237345,1.390000000000001,0.627201944977817,1.390000000000001,0.6561983117529577,1.390000000000001,0.6767927867982323,1.390000000000001,0.6921741533332558,1.390000000000001,0.70409193528928,1.390000000000001,0.7135880396712913,1.390000000000001,0.721323206026289,1.390000000000001,0.7331361847199459,1.390000000000001,0.7417006701435948,1.390000000000001,0.7481687900619622,1.390000000000001,0.7532091435355436,1.390000000000001,0.7572359266523965,1.390000000000001,0.7605190012186769,1.390000000000001,0.7632414185767432
1.400000000000001,0.6135949305578755,1.400000000000001,0.6333607720200981,1.400000000000001,0.6628579326379532,1.400000000000001,0.683827330257503,1.400000000000001,0.6994992262076855,1.400000000000001,0.7116482092595205,1.400000000000001,0.7213322556350127,1.400000000000001,0.7292228907633816,1.400000000000001,0.7412773032736061,1.400000000000001,0.7500197808475869,1.400000000000001,0.7566239474731833,1.400000000000001,0.761771293952088,1.400000000000001,0.7658841886576243,1.400000000000001,0.7692379077802161,1.400000000000001,0.7720192218911075
1.410000000000001,0.6194295022354306,1.410000000000001,0.6395149352581148,1.410000000000001,0.6695151688950259,1.410000000000001,0.6908619033138266,1.410000000000001,0.7068266201042015,1.410000000000001,0.7192088910291132,1.410000000000001,0.7290827479881561,1.410000000000001,0.7371305146651672,1.410000000000001,0.7494291544269888,1.410000000000001,0.7583518499127071,1.410000000000001,0.7650938614842437,1.410000000000001,0.7703496756158649,1.410000000000001,0.7745499084518364,1.410000000000001,0.7779753055809946,1.410000000000001,0.7808163973680031
1.420000000000001,0.6252587953700308,1.420000000000001,0.6456646992403999,1.420000000000001,0.6761702505319197,1.420000000000001,0.6978967080854781,1.420000000000001,0.7141565161008285,1.420000000000001,0.7267741461008083,1.420000000000001,0.7368396707354301,1.420000000000001,0.7450462232225352,1.420000000000001,0.7575918726029849,1.420000000000001,0.7666970055432126,1.420000000000001,0.7735786567952073,1.420000000000001,0.7789444112918489,1.420000000000001,0.7832332077967907,1.420000000000001,0.7867313159441449,1.420000000000001,0.7896330662382899
1.430000000000001,0.6310830855627459,1.430000000000001,0.6518103226812827,1.430000000000001,0.6828234032861726,1.430000000000001,0.7049319435319155,1.430000000000001,0.7214890929118926,1.430000000000001,0.734344138196971,1.430000000000001,0.7446031765412965,1.430000000000001,0.7529701609272095,1.430000000000001,0.765765591715396,1.430000000000001,0.7750553757671659,1.430000000000001,0.782078458169873,1.430000000000001,0.787555623989732,1.430000000000001,0.7919342088402404,1.430000000000001,0.7955060606921818,1.430000000000001,0.7984693503252501
