pch18_gm_Id (ll=3.5e-07) X,pch18_gm_Id (ll=3.5e-07) Y,pch18_gm_Id (ll=4e-07) X,pch18_gm_Id (ll=4e-07) Y,pch18_gm_Id (ll=5e-07) X,pch18_gm_Id (ll=5e-07) Y,pch18_gm_Id (ll=6e-07) X,pch18_gm_Id (ll=6e-07) Y,pch18_gm_Id (ll=7e-07) X,pch18_gm_Id (ll=7e-07) Y,pch18_gm_Id (ll=8e-07) X,pch18_gm_Id (ll=8e-07) Y,pch18_gm_Id (ll=9e-07) X,pch18_gm_Id (ll=9e-07) Y,pch18_gm_Id (ll=1e-06) X,pch18_gm_Id (ll=1e-06) Y,pch18_gm_Id (ll=1.2e-06) X,pch18_gm_Id (ll=1.2e-06) Y,pch18_gm_Id (ll=1.4e-06) X,pch18_gm_Id (ll=1.4e-06) Y,pch18_gm_Id (ll=1.6e-06) X,pch18_gm_Id (ll=1.6e-06) Y,pch18_gm_Id (ll=1.8e-06) X,pch18_gm_Id (ll=1.8e-06) Y,pch18_gm_Id (ll=2e-06) X,pch18_gm_Id (ll=2e-06) Y,pch18_gm_Id (ll=2.2e-06) X,pch18_gm_Id (ll=2.2e-06) Y,pch18_gm_Id (ll=2.4e-06) X,pch18_gm_Id (ll=2.4e-06) Y
0.5300000000000002,14.67895183748363,0.5300000000000002,14.49930333797937,0.5300000000000002,14.15255686485826,0.5300000000000002,13.88036134351441,0.5300000000000002,13.67381644051239,0.5300000000000002,13.51450312491786,0.5300000000000002,13.38864722909346,0.5300000000000002,13.28696056270947,0.5300000000000002,13.13302879857313,0.5300000000000002,13.02221814434954,0.5300000000000002,12.93874498759516,0.5300000000000002,12.87367065822952,0.5300000000000002,12.82156182720322,0.5300000000000002,12.77892756092842,0.5300000000000002,12.7434233041598
0.5400000000000003,14.10625725489331,0.5400000000000003,13.93143131566543,0.5400000000000003,13.59854237474216,0.5400000000000003,13.33943294001845,0.5400000000000003,13.143706903346,0.5400000000000003,12.9931648770077,0.5400000000000003,12.87446590606504,0.5400000000000003,12.77869301689328,0.5400000000000003,12.63391229467222,0.5400000000000003,12.52982054041001,0.5400000000000003,12.45147252438416,0.5400000000000003,12.39042779587249,0.5400000000000003,12.34156531330115,0.5400000000000003,12.30159906163718,0.5400000000000003,12.26832421941555
0.5500000000000003,13.56486609558524,0.5500000000000003,13.39618769878302,0.5500000000000003,13.07853128274843,0.5500000000000003,12.83295548631228,0.5500000000000003,12.64810520573959,0.5500000000000003,12.50623117201773,0.5500000000000003,12.39452352722465,0.5500000000000003,12.30447938457009,0.5500000000000003,12.16848711692539,0.5500000000000003,12.07079505448392,0.5500000000000003,11.9973013360163,0.5500000000000003,11.94005778096256,0.5500000000000003,11.89424824061773,0.5500000000000003,11.85678505969862,0.5500000000000003,11.82559780860715
0.5600000000000003,13.05526960280084,0.5600000000000003,12.89353294259737,0.5600000000000003,12.59164698618862,0.5600000000000003,12.35950504546873,0.5600000000000003,12.18522761360384,0.5600000000000003,12.05167261193178,0.5600000000000003,11.94661620768466,0.5600000000000003,11.86198745471188,0.5600000000000003,11.73424832696434,0.5600000000000003,11.6425284152218,0.5600000000000003,11.57354533326951,0.5600000000000003,11.51982295003395,0.5600000000000003,11.47683489760669,0.5600000000000003,11.44168084389764,0.5600000000000003,11.41241666074291
0.5700000000000003,12.5768591238975,0.5700000000000003,12.42241525187843,0.5700000000000003,12.13619001877424,0.5700000000000003,11.91698946708587,0.5700000000000003,11.75273909579859,0.5700000000000003,11.6269970324576,0.5700000000000003,11.52814561260406,0.5700000000000003,11.44854443001259,0.5700000000000003,11.32842922659206,0.5700000000000003,11.24220002555159,0.5700000000000003,11.17735069265273,0.5700000000000003,11.12684787405598,0.5700000000000003,11.08643521526805,0.5700000000000003,11.05338609636083,0.5700000000000003,11.02587309193693
0.5800000000000003,12.12821412846312,0.5800000000000003,11.98107207491278,0.5800000000000003,11.7099374592065,0.5800000000000003,11.50293253301374,0.5800000000000003,11.34802067189329,0.5800000000000003,11.22950158639871,0.5800000000000003,11.13635786372976,0.5800000000000003,11.06136460759559,0.5800000000000003,10.94821128324586,0.5800000000000003,10.86697869102236,0.5800000000000003,10.80588248978014,0.5800000000000003,10.758298062536,0.5800000000000003,10.72021709939934,0.5800000000000003,10.68907200435663,0.5800000000000003,10.66314190907283
0.5900000000000003,11.707375895283,0.5900000000000003,11.56730226493578,0.5900000000000003,11.31039490462903,0.5900000000000003,11.11470233900532,0.5900000000000003,10.96837728153234,0.5900000000000003,10.85646380715114,0.5900000000000003,10.76852094095864,0.5900000000000003,10.69771559558887,0.5900000000000003,10.59087332330082,0.5900000000000003,10.51415959506568,0.5900000000000003,10.45645254203635,0.5900000000000003,10.41150074998543,0.5900000000000003,10.37552161643766,0.5900000000000003,10.34609190150218,0.5900000000000003,10.32158729483427
0.6000000000000003,11.31208478480676,0.6000000000000003,11.17869236109006,0.6000000000000003,10.93499340163056,0.6000000000000003,10.74968204301301,0.6000000000000003,10.61118794339423,0.6000000000000003,10.50527580612048,0.6000000000000003,10.42204636117738,0.6000000000000003,10.35503000066509,0.6000000000000003,10.25388840292761,0.6000000000000003,10.18125079716761,0.6000000000000003,10.12659828537437,0.6000000000000003,10.08401795783959,0.6000000000000003,10.04993148437936,0.6000000000000003,10.02204607780999,0.6000000000000003,9.998824594325068
0.6100000000000003,10.93997095798858,0.6100000000000003,10.81279155642201,0.6100000000000003,10.58123251641097,0.6100000000000003,10.40538790935918,0.6100000000000003,10.27400529105437,0.6100000000000003,10.17352999054505,0.6100000000000003,10.09456433732087,0.6100000000000003,10.03097232141855,0.6100000000000003,9.934978692706165,0.6100000000000003,9.866019881062678,0.6100000000000003,9.81412345855907,0.6100000000000003,9.773682678192946,0.6100000000000003,9.741303749062396,0.6100000000000003,9.714811651047391,0.6100000000000003,9.692747895601396
0.6200000000000003,10.58869707331941,0.6200000000000003,10.46723734896131,0.6200000000000003,10.24677581048538,0.6200000000000003,10.07954299202796,0.6200000000000003,9.954613853599056,0.6200000000000003,9.859066183933052,0.6200000000000003,9.783962554786944,0.6200000000000003,9.723471301721396,0.6200000000000003,9.632138669994099,0.6200000000000003,9.566510983217581,0.6200000000000003,9.5171107311683,0.6200000000000003,9.478608217297751,0.6200000000000003,9.447776590217742,0.6200000000000003,9.42254735808393,0.6200000000000003,9.401533185394523
0.6300000000000003,10.25605692856488,0.6300000000000003,10.13983807777576,0.6300000000000003,9.929507259120685,0.6300000000000003,9.770115851906533,0.6300000000000003,9.651056733600898,0.6300000000000003,9.559989814109583,0.6300000000000003,9.488398141959012,0.6300000000000003,9.430727193935319,0.6300000000000003,9.343635794276363,0.6300000000000003,9.281041125660792,0.6300000000000003,9.233914984744079,0.6300000000000003,9.197179227433708,0.6300000000000003,9.167758633476568,0.6300000000000003,9.143681513062313,0.6300000000000003,9.123625216190245
0.6400000000000003,9.940036815078537,0.6400000000000003,9.828620338689397,0.6400000000000003,9.627557542460011,0.6400000000000003,9.475333305123469,0.6400000000000003,9.361639479047918,0.6400000000000003,9.274669698013279,0.6400000000000003,9.206291096372473,0.6400000000000003,9.151201946829572,0.6400000000000003,9.067996264058715,0.6400000000000003,9.008183126048451,0.6400000000000003,8.963144263205386,0.6400000000000003,8.92803123747839,0.6400000000000003,8.899907410909066,0.6400000000000003,8.876889636041897,0.6400000000000003,8.85771447162417
0.6500000000000004,9.638847282319093,0.6500000000000004,9.531849474038507,0.6500000000000004,9.339308435500477,0.6500000000000004,9.193675046251402,0.6500000000000004,9.084918560672849,0.6500000000000004,9.001722442376423,0.6500000000000004,8.936305848696167,0.6500000000000004,8.883598714769292,0.6500000000000004,8.803981802933398,0.6500000000000004,8.746740701052314,0.6500000000000004,8.703633756161503,0.6500000000000004,8.670023848192754,0.6500000000000004,8.643101977705088,0.6500000000000004,8.621066630198372,0.6500000000000004,8.602709000560688
0.6600000000000004,9.350932764233301,0.6600000000000004,9.248030611166913,0.6600000000000004,9.063382291041322,0.6600000000000004,8.923856549360584,0.6600000000000004,8.819680343419622,0.6600000000000004,8.739988929442923,0.6600000000000004,8.677326094002142,0.6600000000000004,8.626835540493373,0.6600000000000004,8.550561906854883,0.6600000000000004,8.495719894489449,0.6600000000000004,8.454416722326892,0.6600000000000004,8.422211326427462,0.6600000000000004,8.39641328201834,0.6600000000000004,8.375296993354009,0.6600000000000004,8.357704513724338
0.6700000000000004,9.074965637479664,0.6700000000000004,8.975896570958673,0.6700000000000004,8.798622219537233,0.6700000000000004,8.664805205148106,0.6700000000000004,8.564915003524341,0.6700000000000004,8.488506947308688,0.6700000000000004,8.428426643086109,0.6700000000000004,8.380016719634853,0.6700000000000004,8.306884698296763,0.6700000000000004,8.254299722133716,0.6700000000000004,8.214695058465448,0.6700000000000004,8.183813161273392,0.6700000000000004,8.159074738972373,0.6700000000000004,8.138825424556885,0.6700000000000004,8.121955029392078
0.6800000000000004,8.809830137409692,0.6800000000000004,8.714387695125739,0.6800000000000004,8.544067237044882,0.6800000000000004,8.41563335379201,0.6800000000000004,8.319788598458723,0.6800000000000004,8.246482834102721,0.6800000000000004,8.188844904416596,0.6800000000000004,8.142404254759738,0.6800000000000004,8.072248499652726,0.6800000000000004,8.021803942212621,0.6800000000000004,7.983811275107638,0.6800000000000004,7.954186231555422,0.6800000000000004,7.930454570818617,0.6800000000000004,7.911029317627206,0.6800000000000004,7.894845502709164
0.6900000000000004,8.554600384023288,0.6900000000000004,8.462627431514477,0.6900000000000004,8.298925485006617,0.6900000000000004,8.175610783890452,0.6900000000000004,8.083615481347232,0.6900000000000004,8.013264051799172,0.6900000000000004,7.957953705222401,0.6900000000000004,7.913390947075043,0.6900000000000004,7.846075443769761,0.6900000000000004,7.79767511324166,0.6900000000000004,7.761222928343398,0.6900000000000004,7.732799549586606,0.6900000000000004,7.71003081262037,0.6900000000000004,7.691393988758156,0.6900000000000004,7.675867243096646
0.7000000000000004,8.308515695452808,0.7000000000000004,8.219896460933034,0.7000000000000004,8.062547662963063,0.7000000000000004,7.944138399067945,0.7000000000000004,7.855832459297194,0.7000000000000004,7.788313873744825,0.7000000000000004,7.735236476481938,0.7000000000000004,7.692476028801216,0.7000000000000004,7.627887852076981,0.7000000000000004,7.581451554204547,0.7000000000000004,7.546480040518147,0.7000000000000004,7.519212052772809,0.7000000000000004,7.497369407784969,0.7000000000000004,7.479491024983083,0.7000000000000004,7.464596476112292
0.7100000000000004,8.07095544974446,0.7100000000000004,7.985607279306014,0.7100000000000004,7.83440205735778,0.7100000000000004,7.720724089131257,0.7100000000000004,7.635975501152512,0.7100000000000004,7.571188829766722,0.7100000000000004,7.520265327897538,0.7100000000000004,7.479243773355846,0.7100000000000004,7.417287693162654,0.7100000000000004,7.372747437979,0.7100000000000004,7.339205683049657,0.7100000000000004,7.313053573683889,0.7100000000000004,7.292105491415944,0.7100000000000004,7.274959825726433,0.7100000000000004,7.260676101186283
0.7200000000000004,7.841415012579897,0.7200000000000004,7.759280464047985,0.7200000000000004,7.614051976098428,0.7200000000000004,7.504961353254863,0.7200000000000004,7.423659371762127,0.7200000000000004,7.36151916933269,0.7200000000000004,7.312682189727325,0.7200000000000004,7.273345197942044,0.7200000000000004,7.213939150721711,0.7200000000000004,7.171235991430606,0.7200000000000004,7.13907965626666,0.7200000000000004,7.114008895361099,0.7200000000000004,7.093927746899807,0.7200000000000004,7.077492206141653,0.7200000000000004,7.063800500528432
0.7300000000000004,7.619483670839059,0.7300000000000004,7.54052333488758,0.7300000000000004,7.401135980913862,0.7300000000000004,7.296510876463484,0.7300000000000004,7.218560273698921,0.7300000000000004,7.158992343258638,0.7300000000000004,7.112182965425982,0.7300000000000004,7.074482761073443,0.7300000000000004,7.017554147587011,0.7300000000000004,6.976635613586434,0.7300000000000004,6.945825053657166,0.7300000000000004,6.921804661994678,0.7300000000000004,6.902565592948419,0.7300000000000004,6.886819809473952,0.7300000000000004,6.873703138525548
0.7400000000000004,7.404825079577368,0.7400000000000004,7.329011341389672,0.7400000000000004,7.195351017850103,0.7400000000000004,7.095085027012834,0.7400000000000004,7.020401383262652,0.7400000000000004,6.963339338423322,0.7400000000000004,6.918504493714057,0.7400000000000004,6.88239782803108,0.7400000000000004,6.827880565369127,0.7400000000000004,6.788698631049878,0.7400000000000004,6.759197416291236,0.7400000000000004,6.736198841400867,0.7400000000000004,6.717778890725972,0.7400000000000004,6.702704012947014,0.7400000000000004,6.690146632144319
0.7500000000000004,7.197160418950321,0.7500000000000004,7.124472245360908,0.7500000000000004,6.996438352709136,0.7500000000000004,6.9004350942195,0.7500000000000004,6.828941049790846,0.7500000000000004,6.774323603221906,0.7500000000000004,6.73141403731429,0.7500000000000004,6.69686060744989,0.7500000000000004,6.644692845620001,0.7500000000000004,6.607202366888899,0.7500000000000004,6.578976147780869,0.7500000000000004,6.556972405888846,0.7500000000000004,6.539349835117219,0.7500000000000004,6.524927989468511,0.7500000000000004,6.512914953376603
0.7600000000000005,6.996254243812568,0.7600000000000005,6.926672991328,0.7600000000000005,6.804172098813396,0.7600000000000005,6.71234100137414,0.7600000000000005,6.643963364768867,0.7600000000000005,6.591732254273161,0.7600000000000005,6.55070097936524,0.7600000000000005,6.517662234202345,0.7600000000000005,6.467784641709352,0.7600000000000005,6.431942189850632,0.7600000000000005,6.404957855872957,0.7600000000000005,6.383922897586245,0.7600000000000005,6.367076696522565,0.7600000000000005,6.353290592014321,0.7600000000000005,6.341807431124511
0.7700000000000005,6.801902870322939,0.7700000000000005,6.735409050750162,0.7700000000000005,6.618350059307614,0.7700000000000005,6.530603188513577,0.7700000000000005,6.46527078335479,0.7700000000000005,6.415369241743449,0.7700000000000005,6.376170402934363,0.7700000000000005,6.344608673719265,0.7700000000000005,6.296963198110646,0.7700000000000005,6.262726223061642,0.7700000000000005,6.23695130236567,0.7700000000000005,6.216859562261856,0.7700000000000005,6.200769099322547,0.7700000000000005,6.187601748696457,0.7700000000000005,6.176634242173699
0.7800000000000005,6.613925062177965,0.7800000000000005,6.550495967635759,0.7800000000000005,6.438786579405413,0.7800000000000005,6.355036350906587,0.7800000000000005,6.292678482969199,0.7800000000000005,6.245050159836905,0.7800000000000005,6.207638243176779,0.7800000000000005,6.177516140573533,0.7800000000000005,6.132045156183059,0.7800000000000005,6.099371416674309,0.7800000000000005,6.074773670284272,0.7800000000000005,6.055599764303498,0.7800000000000005,6.040244552787211,0.7800000000000005,6.027679086926724,0.7800000000000005,6.017213111920178
0.7900000000000005,6.432154738655063,0.7900000000000005,6.37176281036781,0.7900000000000005,6.265307103216677,0.7900000000000005,6.18546473039949,0.7900000000000005,6.126010161978473,0.7900000000000005,6.080598411851653,0.7900000000000005,6.044927727518725,0.7900000000000005,6.016207752066724,0.7900000000000005,5.972853516096281,0.7900000000000005,5.941700721025216,0.7900000000000005,5.918247890338881,0.7900000000000005,5.899966429258148,0.7900000000000005,5.885325984423666,0.7900000000000005,5.8733455396492,0.7900000000000005,5.863366980332846
0.8000000000000005,6.256435415149799,0.8000000000000005,6.199047235558813,0.8000000000000005,6.097744145706789,0.8000000000000005,6.021718680306742,0.8000000000000005,5.965095009256165,0.8000000000000005,5.921842469456478,0.8000000000000005,5.887866851066761,0.8000000000000005,5.860511170412185,0.8000000000000005,5.819215518578566,0.8000000000000005,5.789541131504161,0.8000000000000005,5.767200803639949,0.8000000000000005,5.749786295470572,0.8000000000000005,5.735840060980322,0.8000000000000005,5.724427721891262,0.8000000000000005,5.714922423937995
0.8100000000000005,6.08661609475293,0.8100000000000005,6.032191886085026,0.8100000000000005,5.935934416093703,0.8100000000000005,5.863632254620295,0.8100000000000005,5.809765607629669,0.8100000000000005,5.768613999166289,0.8100000000000005,5.736286668348813,0.8100000000000005,5.710257021308434,0.8100000000000005,5.670961244563371,0.8100000000000005,5.642722410685979,0.8100000000000005,5.621461971882253,0.8100000000000005,5.604888790449791,0.8100000000000005,5.591616116277671,0.8100000000000005,5.580754899697783,0.8100000000000005,5.571708658299211
0.8200000000000005,5.922548349422913,0.8200000000000005,5.871041870789333,0.8200000000000005,5.779716859570818,0.8200000000000005,5.711041604884542,0.8200000000000005,5.659856567486616,0.8200000000000005,5.620746662419185,0.8200000000000005,5.590020215836698,0.8200000000000005,5.565277909865792,0.8200000000000005,5.52792276353356,0.8200000000000005,5.501076325568069,0.8200000000000005,5.480862978111934,0.8200000000000005,5.465105379164513,0.8200000000000005,5.452485536320819,0.8200000000000005,5.442158404555391,0.8200000000000005,5.43355697629829
0.8300000000000005,5.764084356021898,0.8300000000000005,5.715443103050572,0.8300000000000005,5.628931416375273,0.8300000000000005,5.563784000573412,0.8300000000000005,5.515203719026832,0.8300000000000005,5.478075427399714,0.8300000000000005,5.448901910948277,0.8300000000000005,5.42540788562024,0.8300000000000005,5.389933691306434,0.8300000000000005,5.364436267031493,0.8300000000000005,5.345237089931201,0.8300000000000005,5.330269259771988,0.8300000000000005,5.318281480093558,0.8300000000000005,5.30847137405458,0.8300000000000005,5.300300504907582
0.8400000000000005,5.611075682248653,0.8400000000000005,5.565241306460624,0.8400000000000005,5.483418328519628,0.8400000000000005,5.421697319413914,0.8400000000000005,5.375643721385096,0.8400000000000005,5.340436259673575,0.8400000000000005,5.312767301415363,0.8400000000000005,5.29048223592588,0.8400000000000005,5.256829044543053,0.8400000000000005,5.232637144414766,0.8400000000000005,5.214419182166797,0.8400000000000005,5.200215306979376,0.8400000000000005,5.188838838740486,0.8400000000000005,5.179528723527083,0.8400000000000005,5.171774186866486
0.8500000000000005,5.463372647533975,0.8500000000000005,5.420281525998513,0.8500000000000005,5.343017853673277,0.8500000000000005,5.28461988193546,0.8500000000000005,5.241013973480227,0.8500000000000005,5.207666084310935,0.8500000000000005,5.181453063677383,0.8500000000000005,5.160337511092642,0.8500000000000005,5.128445302253581,0.8500000000000005,5.105515470278957,0.8500000000000005,5.08824583761145,0.8500000000000005,5.074780184345601,0.8500000000000005,5.063994356571905,0.8500000000000005,5.055167273809543,0.8500000000000005,5.047814913827095
0.8600000000000005,5.320824112678741,0.8600000000000005,5.280408011142775,0.8600000000000005,5.207570271908275,0.8600000000000005,5.152390529087622,0.8600000000000005,5.111152734657912,0.8600000000000005,5.079602934316769,0.8600000000000005,5.054797170239571,0.8600000000000005,5.034811705210989,0.8600000000000005,5.004620604078561,0.8600000000000005,4.982909569183189,0.8600000000000005,4.966555562610014,0.8600000000000005,4.953802564543813,0.8600000000000005,4.943586854678589,0.8600000000000005,4.9352259773447,0.8600000000000005,4.928261754351363
0.8700000000000006,5.183277578333848,0.8700000000000006,5.145464362557938,0.8700000000000006,5.076916093996656,0.8700000000000006,5.024848862951351,0.8700000000000006,4.985899383010879,0.8700000000000006,4.956086218945916,0.8700000000000006,4.932639163863548,0.8700000000000006,4.9137445338693,0.8700000000000006,4.88519503139214,0.8700000000000006,4.864659859845903,0.8700000000000006,4.849189069290362,0.8700000000000006,4.837123411225909,0.8700000000000006,4.827457512242136,0.8700000000000006,4.819546198867696,0.8700000000000006,4.812956233960635
0.8800000000000006,5.050579495830515,0.8800000000000006,5.015293856037429,0.8800000000000006,4.950896399621774,0.8800000000000006,4.901835588478957,0.8800000000000006,4.865094755864229,0.8800000000000006,4.836957061100974,0.8800000000000006,4.814820491315619,0.8800000000000006,4.796977764220903,0.8800000000000006,4.770010930624475,0.8800000000000006,4.750609172786341,0.8800000000000006,4.735989588490476,0.8800000000000006,4.724586288022323,0.8800000000000006,4.715450172233282,0.8800000000000006,4.707972018299944,0.8800000000000006,4.701742635623373
0.8900000000000006,4.922575714177323,0.8900000000000006,4.88973987625225,0.8900000000000006,4.829353250403391,0.8900000000000006,4.783192909075951,0.8900000000000006,4.74858153059894,0.8900000000000006,4.722058665809366,0.8900000000000006,4.701184861516986,0.8900000000000006,4.684355564439558,0.8900000000000006,4.658913248994973,0.8900000000000006,4.640603075784967,0.8900000000000006,4.626803187272404,0.8900000000000006,4.616037669740042,0.8900000000000006,4.607411647476173,0.8900000000000006,4.600350532562704,0.8900000000000006,4.59446829799358
0.9000000000000006,4.799112004294181,0.9000000000000006,4.768646408694234,0.9000000000000006,4.712130136294471,0.9000000000000006,4.668764941000057,0.9000000000000006,4.63620461509086,0.9000000000000006,4.611236692104563,0.9000000000000006,4.591578602677592,0.9000000000000006,4.57572484887914,0.9000000000000006,4.551749861448873,0.9000000000000006,4.534490187634486,0.9000000000000006,4.521479072704387,0.9000000000000006,4.511327238350892,0.9000000000000006,4.503192010380889,0.9000000000000006,4.496532140180055,0.9000000000000006,4.490983895733638
0.9100000000000006,4.68003461593943,0.9100000000000006,4.651858551269427,0.9100000000000006,4.599072425011628,0.9100000000000006,4.558398121340713,0.9100000000000006,4.527811525917547,0.9100000000000006,4.504339608846736,0.9100000000000006,4.485851000705584,0.9100000000000006,4.470935602571099,0.9100000000000006,4.448371874340988,0.9100000000000006,4.432122467012936,0.9100000000000006,4.419869869666999,0.9100000000000006,4.410308152220406,0.9100000000000006,4.402644855333332,0.9100000000000006,4.396370798091368,0.9100000000000006,4.391143691693169
0.9200000000000006,4.565190834576577,0.9200000000000006,4.539223017601961,0.9200000000000006,4.490027793044178,0.9200000000000006,4.45194159210152,0.9200000000000006,4.423252739469177,0.9200000000000006,4.401219021445815,0.9200000000000006,4.383854607192847,0.9200000000000006,4.369841174379134,0.9200000000000006,4.348633896626723,0.9200000000000006,4.333355468205996,0.9200000000000006,4.321831865101236,0.9200000000000006,4.312837281511793,0.9200000000000006,4.30562752707804,0.9200000000000006,4.29972424432797,0.9200000000000006,4.294805754859189
0.9300000000000006,4.454429514931638,0.9300000000000006,4.430588612575762,0.9300000000000006,4.384846623784323,0.9300000000000006,4.349247548957472,0.9300000000000006,4.322382006509013,0.9300000000000006,4.301729961398816,0.9300000000000006,4.285445509883962,0.9300000000000006,4.272298532471535,0.9300000000000006,4.252394273281482,0.9300000000000006,4.238048559105586,0.9300000000000006,4.227225214627952,0.9300000000000006,4.218775406069279,0.9300000000000006,4.212001311687811,0.9300000000000006,4.206454183378134,0.9300000000000006,4.201832141087709
0.9400000000000006,4.347601575526706,0.9400000000000006,4.325806667291225,0.9400000000000006,4.283382363737934,0.9400000000000006,4.250171547897938,0.9400000000000006,4.225056624841732,0.9400000000000006,4.205731134293885,0.9400000000000006,4.190483561999455,0.9400000000000006,4.1781684790232,0.9400000000000006,4.159515278615404,0.9400000000000006,4.146065099651507,0.9400000000000006,4.135914110058232,0.9400000000000006,4.127987374561974,0.9400000000000006,4.121631589102454,0.9400000000000006,4.116426433381633,0.9400000000000006,4.11208903588814
0.9500000000000006,4.244560444344813,0.9500000000000006,4.224731425744904,0.9500000000000006,4.185491831894073,0.9500000000000006,4.154572766451206,0.9500000000000006,4.131137667812321,0.9500000000000006,4.113085124700894,0.9500000000000006,4.098832569332398,0.9500000000000006,4.087315823438289,0.9500000000000006,4.069863269289247,0.9500000000000006,4.057272580857918,0.9500000000000006,4.047766908172251,0.9500000000000006,4.040342225439352,0.9500000000000006,4.034387947920092,0.9500000000000006,4.029511035942324,0.9500000000000006,4.0254468601324
0.9600000000000006,4.145162450267623,0.9600000000000006,4.127220379420691,0.9600000000000006,4.091035480393298,0.9600000000000006,4.062314218745561,0.9600000000000006,4.040490168583903,0.9600000000000006,4.023658558360097,0.9600000000000006,4.010360435855792,0.9600000000000006,3.999609515072347,0.9600000000000006,3.983308798338908,0.9600000000000006,3.971542725943303,0.9600000000000006,3.962656222430656,0.9600000000000006,3.955713271468087,0.9600000000000006,3.950144264291398,0.9600000000000006,3.94558233047113,0.9600000000000006,3.941780340651716
0.9700000000000006,4.049267158282449,0.9700000000000006,4.033134548847889,0.9700000000000006,3.999877606852332,0.9700000000000006,3.973262925483766,0.9700000000000006,3.952983261706409,0.9700000000000006,3.937322223463231,0.9700000000000006,3.924939269831462,0.9700000000000006,3.914922737584765,0.9700000000000006,3.89972669252519,0.9700000000000006,3.888751555995899,0.9700000000000006,3.880458980127663,0.9700000000000006,3.873978150414281,0.9700000000000006,3.868778747520844,0.9700000000000006,3.864518995694627,0.9700000000000006,3.860968548379934
0.9800000000000006,3.956737648895554,0.9800000000000006,3.942338713237878,0.9800000000000006,3.911886520253297,0.9800000000000006,3.887290041154971,0.9800000000000006,3.868490284537285,0.9800000000000006,3.853951153734572,0.9800000000000006,3.842445453221861,0.9800000000000006,3.833132967788691,0.9800000000000006,3.818996095956121,0.9800000000000006,3.808779423166437,0.9800000000000006,3.801056448004798,0.9800000000000006,3.795018844907067,0.9800000000000006,3.79017395542218,0.9800000000000006,3.786204061384241,0.9800000000000006,3.782894907104321
0.9900000000000007,3.867440743905596,0.9900000000000007,3.854701590729252,0.9900000000000007,3.826934663337052,0.9900000000000007,3.804270941609642,0.9900000000000007,3.786888841729771,0.9900000000000007,3.773424676572247,0.9900000000000007,3.762759677688102,0.9900000000000007,3.754122002290805,0.9900000000000007,3.741000483276734,0.9900000000000007,3.73151101467626,0.9900000000000007,3.724334229603645,0.9900000000000007,3.718721674751728,0.9900000000000007,3.71421678268716,0.9900000000000007,3.710524893555866,0.9900000000000007,3.7074471760652
1.000000000000001,3.78124718183907,1.000000000000001,3.770095972693567,1.000000000000001,3.744898695072869,1.000000000000001,3.724085275588058,1.000000000000001,3.708060836362161,1.000000000000001,3.69562642979453,1.000000000000001,3.685766950687519,1.000000000000001,3.677775955405635,1.000000000000001,3.665627645858611,1.000000000000001,3.656835331030448,1.000000000000001,3.650182237712148,1.000000000000001,3.644977265018515,1.000000000000001,3.640798425569137,1.000000000000001,3.637373156421702,1.000000000000001,3.634517409669142
1.010000000000001,3.698031747059827,1.010000000000001,3.688398816097272,1.010000000000001,3.665659537111744,1.010000000000001,3.646616984006675,1.010000000000001,3.631892471419361,1.010000000000001,3.620444350623373,1.010000000000001,3.611356575236843,1.010000000000001,3.60398523185299,1.010000000000001,3.592769654408676,1.010000000000001,3.584645641788529,1.010000000000001,3.57849464520544,1.010000000000001,3.573680493166704,1.010000000000001,3.56981432610812,1.010000000000001,3.566644754293132,1.010000000000001,3.564001897491191
1.020000000000001,3.617673356944821,1.020000000000001,3.609491298176229,1.020000000000001,3.589102388242843,1.020000000000001,3.571754290837183,1.020000000000001,3.558274225317946,1.020000000000001,3.547770640483554,1.020000000000001,3.539422106828471,1.020000000000001,3.532644477653236,1.020000000000001,3.522322801298849,1.020000000000001,3.514839422112204,1.020000000000001,3.509169817438987,1.020000000000001,3.504730418313169,1.020000000000001,3.501164098967413,1.020000000000001,3.49823975647244,1.020000000000001,3.49580108757742
1.030000000000001,3.540055111652124,1.030000000000001,3.533258837731354,1.030000000000001,3.515116710827833,1.030000000000001,3.499389669314856,1.030000000000001,3.48710080503642,1.030000000000001,3.477501709045527,1.030000000000001,3.469861290823867,1.030000000000001,3.463652512459778,1.030000000000001,3.454187525730567,1.030000000000001,3.447318273114665,1.030000000000001,3.442110229150149,1.030000000000001,3.438030195549359,1.030000000000001,3.434751443743813,1.030000000000001,3.432062307961928,1.030000000000001,3.429819495847664
1.040000000000001,3.465064310964018,1.040000000000001,3.459591087258864,1.040000000000001,3.443596193032267,1.040000000000001,3.429419787026998,1.040000000000001,3.418271080208394,1.040000000000001,3.409538100726406,1.040000000000001,3.402575983426907,1.040000000000001,3.39691224634381,1.040000000000001,3.388268324617006,1.040000000000001,3.381987828800673,1.040000000000001,3.377222368589322,1.040000000000001,3.373486977974171,1.040000000000001,3.370484045376438,1.040000000000001,3.368020528579945,1.040000000000001,3.365965604159527
