pch18_Vgs_Vth (ll=3.5e-07) X,pch18_Vgs_Vth (ll=3.5e-07) Y,pch18_Vgs_Vth (ll=4e-07) X,pch18_Vgs_Vth (ll=4e-07) Y,pch18_Vgs_Vth (ll=5e-07) X,pch18_Vgs_Vth (ll=5e-07) Y,pch18_Vgs_Vth (ll=6e-07) X,pch18_Vgs_Vth (ll=6e-07) Y,pch18_Vgs_Vth (ll=7e-07) X,pch18_Vgs_Vth (ll=7e-07) Y,pch18_Vgs_Vth (ll=8e-07) X,pch18_Vgs_Vth (ll=8e-07) Y,pch18_Vgs_Vth (ll=9e-07) X,pch18_Vgs_Vth (ll=9e-07) Y,pch18_Vgs_Vth (ll=1e-06) X,pch18_Vgs_Vth (ll=1e-06) Y,pch18_Vgs_Vth (ll=1.2e-06) X,pch18_Vgs_Vth (ll=1.2e-06) Y,pch18_Vgs_Vth (ll=1.4e-06) X,pch18_Vgs_Vth (ll=1.4e-06) Y,pch18_Vgs_Vth (ll=1.6e-06) X,pch18_Vgs_Vth (ll=1.6e-06) Y,pch18_Vgs_Vth (ll=1.8e-06) X,pch18_Vgs_Vth (ll=1.8e-06) Y,pch18_Vgs_Vth (ll=2e-06) X,pch18_Vgs_Vth (ll=2e-06) Y,pch18_Vgs_Vth (ll=2.2e-06) X,pch18_Vgs_Vth (ll=2.2e-06) Y,pch18_Vgs_Vth (ll=2.4e-06) X,pch18_Vgs_Vth (ll=2.4e-06) Y
0.8600000000000005,-0.2981953889849761,0.8600000000000005,-0.3047091265153637,0.8600000000000005,-0.3145520521324119,0.8600000000000005,-0.3214987530666317,0.8600000000000005,-0.3266132822199344,0.8600000000000005,-0.3305211055199717,0.8600000000000005,-0.3335998125298368,0.8600000000000005,-0.3360867605000704,0.8600000000000005,-0.3398569165579461,0.8600000000000005,-0.34257900258207,0.8600000000000005,-0.3446360545494375,0.8600000000000005,-0.346244550999365,0.8600000000000005,-0.3475361578173711,0.8600000000000005,-0.3485956089285186,0.8600000000000005,-0.3494799273971649
0.8700000000000006,-0.3081950970046187,0.8700000000000006,-0.3147088745374541,0.8700000000000006,-0.3245518549861557,0.8700000000000006,-0.3314985916608956,0.8700000000000006,-0.3366131458651985,0.8700000000000006,-0.3405209876426254,0.8700000000000006,-0.3435997088125222,0.8700000000000006,-0.3460866679628465,0.8700000000000006,-0.3498568405177824,0.8700000000000006,-0.3525789381044666,0.8700000000000006,-0.3546359986112262,0.8700000000000006,-0.3562445016187739,0.8700000000000006,-0.3575361136269922,0.8700000000000006,-0.3585955689461581,0.8700000000000006,-0.3594798908941175
0.8800000000000006,-0.318194797404837,0.8800000000000006,-0.3247086160020067,0.8800000000000006,-0.3345516527497744,0.8800000000000006,-0.3414984261163725,0.8800000000000006,-0.3466130060325563,0.8800000000000006,-0.3505208667709577,0.8800000000000006,-0.353599602469068,0.8800000000000006,-0.3560865730886424,0.8800000000000006,-0.3598567625647787,0.8800000000000006,-0.3625788720094475,0.8800000000000006,-0.3646359412727788,0.8800000000000006,-0.3662444510041335,0.8800000000000006,-0.3675360683337219,0.8800000000000006,-0.3685955279670027,0.8800000000000006,-0.369479853481832
0.8900000000000006,-0.3281944903146442,0.8900000000000006,-0.3347083510125393,0.8900000000000006,-0.3445514454957597,0.8900000000000006,-0.3514982564878264,0.8900000000000006,-0.356612862765519,0.8900000000000006,-0.3605207429408126,0.8900000000000006,-0.3635994935298014,0.8900000000000006,-0.3660864759036617,0.8900000000000006,-0.3698566827194129,0.8900000000000006,-0.3725788043137424,0.8900000000000006,-0.3746358825481971,0.8900000000000006,-0.3762443991676085,0.8900000000000006,-0.3775360219482513,0.8900000000000006,-0.3785954860005765,0.8900000000000006,-0.3794798151688898
0.9000000000000006,-0.3381941758654886,0.9000000000000006,-0.344708079674487,0.9000000000000006,-0.3545512332978801,0.9000000000000006,-0.361498082830923,0.9000000000000006,-0.366612716108292,0.9000000000000006,-0.3705206161885775,0.9000000000000006,-0.3735993820255001,0.9000000000000006,-0.3760863764344807,0.9000000000000006,-0.3798566010024416,0.9000000000000006,-0.3825787350342985,0.9000000000000006,-0.3846358224517602,0.9000000000000006,-0.3862443461215185,0.9000000000000006,-0.3875359744813975,0.9000000000000006,-0.3885954430565131,0.9000000000000006,-0.3894797759639685
0.9100000000000006,-0.3481938541905032,0.9100000000000006,-0.3547078020946225,0.9100000000000006,-0.3645510162307789,0.9100000000000006,-0.3714979052019571,0.9100000000000006,-0.3766125661055368,0.9100000000000006,-0.3805204865510038,0.9100000000000006,-0.3835992679872332,0.9100000000000006,-0.3860862747079188,0.9100000000000006,-0.3898565174347959,0.9100000000000006,-0.3925786641882004,0.9100000000000006,-0.3946357609978618,0.9100000000000006,-0.3962442918782739,0.9100000000000006,-0.3975359259440511,0.9100000000000006,-0.3985953991445114,0.9100000000000006,-0.3994797358758099
0.9200000000000006,-0.3581935254238456,0.9200000000000006,-0.3647075183805388,0.9200000000000006,-0.3745507943696343,0.9200000000000006,-0.3814977236575821,0.9200000000000006,-0.3866124128021859,0.9200000000000006,-0.3905203540650495,0.9200000000000006,-0.3935991514462307,0.9200000000000006,-0.3960861707509228,0.9200000000000006,-0.3998564320375005,0.9200000000000006,-0.4025785917925977,0.9200000000000006,-0.4046356982009411,0.9200000000000006,-0.406244236450321,0.9200000000000006,-0.4075358763471401,0.9200000000000006,-0.408595354274304,0.9200000000000006,-0.4094796949131739
0.9300000000000006,-0.3681931897001234,0.9300000000000006,-0.3747072286401913,0.9300000000000006,-0.3845505677898466,0.9300000000000006,-0.3914975382546013,0.9300000000000006,-0.396612256243267,0.9300000000000006,-0.4005202187677273,0.9300000000000006,-0.4035990324337599,0.9300000000000006,-0.4060860645904694,0.9300000000000006,-0.4098563448315888,0.9300000000000006,-0.4125785178646468,0.9300000000000006,-0.4146356340754395,0.9300000000000006,-0.416244179850105,0.9300000000000006,-0.41753582570159,0.9300000000000006,-0.4185953084556129,0.9300000000000006,-0.4194796530848207
0.9400000000000006,-0.3781928471538833,0.9400000000000006,-0.384706932981505,0.9400000000000006,-0.3945503365667841,0.9400000000000006,-0.4014973490497665,0.9400000000000006,-0.4066120964737526,0.9400000000000006,-0.410520080695998,0.9400000000000006,-0.4135989109810424,0.9400000000000006,-0.416085956253484,0.9400000000000006,-0.4198562558380454,0.9400000000000006,-0.422578442421453,0.9400000000000006,-0.4246355686357539,0.9400000000000006,-0.4262441220900323,0.9400000000000006,-0.42753577401828,0.9400000000000006,-0.428595261698123,0.9400000000000006,-0.429479610399468
0.9500000000000006,-0.3881924979191728,0.9500000000000006,-0.3947066315120366,0.9500000000000006,-0.4045501007755568,0.9500000000000006,-0.4114971560996235,0.9500000000000006,-0.4166119335384356,0.9500000000000006,-0.4205199398866697,0.9500000000000006,-0.4235987871191444,0.9500000000000006,-0.4260858457667566,0.9500000000000006,-0.4298561650777442,0.9500000000000006,-0.4325783654800276,0.9500000000000006,-0.4346355018961966,0.9500000000000006,-0.4362440631824315,0.9500000000000006,-0.4375357213080278,0.9500000000000006,-0.4385952140114603,0.9500000000000006,-0.4394795668657846
0.9600000000000006,-0.3981921421291763,0.9600000000000006,-0.4047063243386848,0.9600000000000006,-0.414549860490818,0.9600000000000006,-0.4214969594603649,0.9600000000000006,-0.4266117674818225,0.9600000000000006,-0.4305197963762993,0.9600000000000006,-0.4335986608789351,0.9600000000000006,-0.436085733156895,0.9600000000000006,-0.4398560725714081,0.9600000000000006,-0.4425782870572541,0.9600000000000006,-0.4446354338709673,0.9600000000000006,-0.4462440031395325,0.9600000000000006,-0.4475356675815604,0.9600000000000006,-0.4485951654051674,0.9600000000000006,-0.4494795224923576
0.9700000000000006,-0.4081917799158922,0.9700000000000006,-0.414706011567443,0.9700000000000006,-0.4245496157866092,0.9700000000000006,-0.43149675918772,0.9700000000000006,-0.4366115983480463,0.9700000000000006,-0.4405196502011328,0.9700000000000006,-0.4435985322909988,0.9700000000000006,-0.4460856184502647,0.9700000000000006,-0.4498559783395631,0.9700000000000006,-0.4525782071698522,0.9700000000000006,-0.4546353645741265,0.9700000000000006,-0.4562439419734449,0.9700000000000006,-0.4575356128494934,0.9700000000000006,-0.4585951158886932,0.9700000000000006,-0.4594794772876922
0.9800000000000006,-0.4181914114098745,0.9800000000000006,-0.4247056933032004,0.9800000000000006,-0.434549366736229,0.9800000000000006,-0.4414965553368579,0.9800000000000006,-0.4466114261807872,0.9800000000000006,-0.4505195013970404,0.9800000000000006,-0.4535984013856105,0.9800000000000006,-0.4560855016729518,0.9800000000000006,-0.4598558824025137,0.9800000000000006,-0.462578125834354,0.9800000000000006,-0.4646352940195765,0.9800000000000006,-0.4662438796961327,0.9800000000000006,-0.4675355571223211,0.9800000000000006,-0.468595065471368,0.9800000000000006,-0.4694794312601863
0.9900000000000007,-0.4281910367400263,0.9900000000000007,-0.4347053696495782,0.9900000000000007,-0.4445491134121136,0.9900000000000007,-0.4514963479623048,0.9900000000000007,-0.4566112510232186,0.9900000000000007,-0.4605193499994694,0.9900000000000007,-0.463598268192673,0.9900000000000007,-0.4660853828507292,0.9900000000000007,-0.4698557847803153,0.9900000000000007,-0.4725780430670874,0.9900000000000007,-0.474635222221039,0.9900000000000007,-0.4762438163194106,0.9900000000000007,-0.4775355004103966,0.9900000000000007,-0.4785950141624016,0.9900000000000007,-0.4794793844181263
1.000000000000001,-0.4381906560334193,1.000000000000001,-0.4447050407087899,1.000000000000001,-0.4545488558857661,1.000000000000001,-0.4614961371178912,1.000000000000001,-0.4666110729179622,1.000000000000001,-0.4705191960434117,1.000000000000001,-0.473598132741711,1.000000000000001,-0.4760852620090278,1.000000000000001,-0.4798556854927528,1.000000000000001,-0.4825779588841576,1.000000000000001,-0.4846351491920465,1.000000000000001,-0.4862437518549253,1.000000000000001,-0.4875354427239301,1.000000000000001,-0.4885949619708752,1.000000000000001,-0.4894793367696819
1.010000000000001,-0.4481902694151637,1.010000000000001,-0.4547047065815459,1.010000000000001,-0.4645485942276798,1.010000000000001,-0.4714959228566985,1.010000000000001,-0.4766108919070449,1.010000000000001,-0.4805190395633726,1.010000000000001,-0.4835979950618289,1.010000000000001,-0.4860851391729261,1.010000000000001,-0.489855584559328,1.010000000000001,-0.4925778733014289,1.010000000000001,-0.4946350749459372,1.010000000000001,-0.4962436863141528,1.010000000000001,-0.4975353840729786,1.010000000000001,-0.4985949089057256,1.010000000000001,-0.4994792883228956
1.020000000000001,-0.4581898770083126,1.020000000000001,-0.4647043673669735,1.020000000000001,-0.4745483285072913,1.020000000000001,-0.4814957052310259,1.020000000000001,-0.4866107080318817,1.020000000000001,-0.4905188805933486,1.020000000000001,-0.4935978551817064,1.020000000000001,-0.4960850143671228,1.020000000000001,-0.4998554819992518,1.020000000000001,-0.502577786334536,1.020000000000001,-0.5046349994958358,1.020000000000001,-0.5062436197083841,1.020000000000001,-0.5075353244674362,1.020000000000001,-0.5085948549757559,1.020000000000001,-0.5094792390856837
1.030000000000001,-0.4681894789337813,1.030000000000001,-0.4747040231625609,1.030000000000001,-0.4845480587929437,1.030000000000001,-0.4914954842923698,1.030000000000001,-0.496610521333247,1.030000000000001,-0.50051871916682,1.030000000000001,-0.5035977131295769,1.030000000000001,-0.5060848876159394,1.030000000000001,-0.5098553778314294,1.030000000000001,-0.5125776979988541,1.030000000000001,-0.5146349228546627,1.030000000000001,-0.5162435520487353,1.030000000000001,-0.5175352639170419,1.030000000000001,-0.518594800189616,1.030000000000001,-0.5194791890658259
1.040000000000001,-0.4781890753103116,1.040000000000001,-0.4847036740641257,1.040000000000001,-0.4945477851518727,1.040000000000001,-0.5014952600914044,1.040000000000001,-0.5066103318512841,1.040000000000001,-0.5105185553167338,1.040000000000001,-0.5135975689332344,1.040000000000001,-0.5160847589433163,1.040000000000001,-0.5198552720744677,1.040000000000001,-0.5225776083095158,1.040000000000001,-0.5246348450351248,1.040000000000001,-0.5262434833461312,1.040000000000001,-0.5275352024313664,1.040000000000001,-0.5285947445558181,1.040000000000001,-0.5294791382709785
1.050000000000001,-0.4881886662544406,1.050000000000001,-0.4947033201657972,1.050000000000001,-0.5045475076501924,1.050000000000001,-0.5114950326779834,1.050000000000001,-0.5166101396254773,1.050000000000001,-0.5205183890755122,1.050000000000001,-0.5235974226200212,1.050000000000001,-0.5260846283727962,1.050000000000001,-0.5298551647466696,1.050000000000001,-0.5325775172814045,1.050000000000001,-0.5346347660497157,1.050000000000001,-0.5362434136113198,1.050000000000001,-0.5375351400198215,1.050000000000001,-0.5385946880827218,1.050000000000001,-0.539479086708659
1.060000000000001,-0.4981882518804978,1.060000000000001,-0.5047029615600118,1.060000000000001,-0.5145472263528926,1.060000000000001,-0.521494802101137,1.060000000000001,-0.5266099446946755,1.060000000000001,-0.530518220475048,1.060000000000001,-0.5335972742168359,1.060000000000001,-0.5360844959275475,1.060000000000001,-0.5398550558660345,1.060000000000001,-0.5425774249291515,1.060000000000001,-0.5446346859107225,1.060000000000001,-0.5462433428548646,1.060000000000001,-0.5475350766916568,1.060000000000001,-0.5485946307785521,1.060000000000001,-0.549479034386258
1.070000000000001,-0.5081878323006266,1.070000000000001,-0.5147025983375249,1.070000000000001,-0.5245469413238583,1.070000000000001,-0.5314945684090785,1.070000000000001,-0.5366097470970876,1.070000000000001,-0.5405180495467189,1.070000000000001,-0.5435971237501397,1.070000000000001,-0.5460843616303536,1.070000000000001,-0.5498549454502675,1.070000000000001,-0.5525773312671484,1.070000000000001,-0.5546346046302252,1.070000000000001,-0.5562432710871462,1.070000000000001,-0.5575350124559639,1.070000000000001,-0.5585945726513802,1.070000000000001,-0.5594789813110376
1.080000000000001,-0.5181874076247951,1.080000000000001,-0.5247022305874299,1.080000000000001,-0.5345466526258721,1.080000000000001,-0.5414943316492228,1.080000000000001,-0.5466095468702969,1.080000000000001,-0.5505178763213833,1.080000000000001,-0.5535969712459634,1.080000000000001,-0.5560842255036289,1.080000000000001,-0.5598548335167786,1.080000000000001,-0.5625772363095477,1.080000000000001,-0.564634522220095,1.080000000000001,-0.566243198318373,1.080000000000001,-0.5675349473216806,1.080000000000001,-0.5685945137091508,1.080000000000001,-0.5694789274901358
1.090000000000001,-0.5281869779608462,1.090000000000001,-0.534701858397194,1.090000000000001,-0.5445463603206495,1.090000000000001,-0.5514940918682004,1.090000000000001,-0.5566093440512739,1.090000000000001,-0.5605177008294074,1.090000000000001,-0.563596816729914,1.090000000000001,-0.5660840875694271,1.090000000000001,-0.5698547200826999,1.090000000000001,-0.5725771400702668,1.090000000000001,-0.5746344386920166,1.090000000000001,-0.5762431245585824,1.090000000000001,-0.577534881297594,1.090000000000001,-0.5785944539596648,1.090000000000001,-0.5794788729305668
1.100000000000001,-0.538186543414541,1.100000000000001,-0.5447014818526982,1.100000000000001,-0.5545460644688597,1.100000000000001,-0.5614938491118822,1.100000000000001,-0.5666091386764022,1.100000000000001,-0.5705175231006705,1.100000000000001,-0.5735966602271974,1.100000000000001,-0.5760839478494489,1.100000000000001,-0.5798546051648859,1.100000000000001,-0.582577042563,1.100000000000001,-0.5846343540574768,1.100000000000001,-0.5862430498176475,1.100000000000001,-0.5875348143923439,1.100000000000001,-0.5885943934105965,1.100000000000001,-0.5894788176392249
1.110000000000001,-0.5481861040896177,1.110000000000001,-0.5547011010382722,1.110000000000001,-0.5645457651301596,1.110000000000001,-0.5714936034254012,1.110000000000001,-0.5766089307814846,1.110000000000001,-0.5805173431645925,1.110000000000001,-0.5835965017626222,1.110000000000001,-0.5860838063650577,1.110000000000001,-0.5898544887799257,1.110000000000001,-0.5925769438012252,1.110000000000001,-0.5946342683277823,1.110000000000001,-0.5962429741052798,1.110000000000001,-0.5975347466144294,1.110000000000001,-0.5985943320694956,1.110000000000001,-0.5994787616228936
1.120000000000001,-0.5581856600878509,1.120000000000001,-0.5647007160367585,1.120000000000001,-0.574545462363235,1.120000000000001,-0.5814933548531847,1.120000000000001,-0.5866087204017847,1.120000000000001,-0.5905171610501361,1.120000000000001,-0.5935963413606263,1.120000000000001,-0.5960836631372947,1.120000000000001,-0.5998543709441585,1.120000000000001,-0.6025768437982145,1.120000000000001,-0.6046341815140621,1.120000000000001,-0.6062428974310448,1.120000000000001,-0.6075346779722191,1.120000000000001,-0.6085942699437897,1.120000000000001,-0.6094787048882484
1.130000000000001,-0.5681852115091288,1.130000000000001,-0.5747003269295597,1.130000000000001,-0.5845451562258315,1.130000000000001,-0.591493103438984,1.130000000000001,-0.5966085075720309,1.130000000000001,-0.6005169767858467,1.130000000000001,-0.6035961790452874,1.130000000000001,-0.6060835181868904,1.130000000000001,-0.6098542516736851,1.130000000000001,-0.612576742567041,1.130000000000001,-0.6146340936272799,1.130000000000001,-0.6162428198043541,1.130000000000001,-0.6175346084739484,1.130000000000001,-0.6185942070407945,1.130000000000001,-0.6194786474418608
1.140000000000001,-0.5781847584515198,1.140000000000001,-0.584699933796702,1.140000000000001,-0.5945448467748072,1.140000000000001,-0.6014928492259031,1.140000000000001,-0.6066082923264606,1.140000000000001,-0.6105167903998625,1.140000000000001,-0.6135960148403393,1.140000000000001,-0.6160833715342865,1.140000000000001,-0.6198541309843715,1.140000000000001,-0.6225766401205902,1.140000000000001,-0.6246340046782415,1.140000000000001,-0.6262427412344891,1.140000000000001,-0.6275345381277373,1.140000000000001,-0.6285941433677131,1.140000000000001,-0.6294785892902024
1.150000000000001,-0.5881843010113562,1.150000000000001,-0.5946995367168966,1.150000000000001,-0.6045445340661738,1.150000000000001,-0.6114925922564424,1.150000000000001,-0.6166080746988383,1.150000000000001,-0.6205166019199371,1.150000000000001,-0.6235958487692079,1.150000000000001,-0.6260832231996502,1.150000000000001,-0.6298540088918784,1.150000000000001,-0.6325765364715746,1.150000000000001,-0.6346339146776038,1.150000000000001,-0.6362426617306017,1.150000000000001,-0.6375344669415903,1.150000000000001,-0.6385940789316533,1.150000000000001,-0.6394785304396549
1.160000000000001,-0.5981838392833135,1.160000000000001,-0.6046991357676129,1.160000000000001,-0.6145442181551372,1.160000000000001,-0.6214923325725237,1.160000000000001,-0.6266078547224893,1.160000000000001,-0.6305164113734749,1.160000000000001,-0.6335956808550102,1.160000000000001,-0.6360830732028923,1.160000000000001,-0.6398538854116602,1.160000000000001,-0.6425764316325445,1.160000000000001,-0.6446338236358878,1.160000000000001,-0.6462425813017207,1.160000000000001,-0.6475343949234051,1.160000000000001,-0.6485940137396204,1.160000000000001,-0.6494784708965121
1.170000000000001,-0.6081833733604998,1.170000000000001,-0.6146987310251351,1.170000000000001,-0.6245438990961586,1.170000000000001,-0.6314920702155373,1.170000000000001,-0.6366076324303261,1.170000000000001,-0.6405162187875471,1.170000000000001,-0.6435955111205922,1.170000000000001,-0.6460829215636813,1.170000000000001,-0.6498537605589874,1.170000000000001,-0.6525763256158983,1.170000000000001,-0.6546337315634834,1.170000000000001,-0.6562424999567694,1.170000000000001,-0.6575343220809822,1.170000000000001,-0.658593947798542,1.170000000000001,-0.6594784106669932
1.180000000000001,-0.6181829033345297,1.180000000000001,-0.6246983225646386,1.180000000000001,-0.6345435769429977,1.180000000000001,-0.6414918052263801,1.180000000000001,-0.6466074078548867,1.180000000000001,-0.6505160241889159,1.180000000000001,-0.6535953395885471,1.180000000000001,-0.6560827683014766,1.180000000000001,-0.6598536343489678,1.180000000000001,-0.6625762184338919,1.180000000000001,-0.6646336384706643,1.180000000000001,-0.6662424177045644,1.180000000000001,-0.6675342484220314,1.180000000000001,-0.6685938811152552,1.180000000000001,-0.6694783497572387
1.190000000000001,-0.628182429295629,1.190000000000001,-0.634697910460268,1.190000000000001,-0.6445432517487686,1.190000000000001,-0.6514915376454903,1.190000000000001,-0.6566071810283604,1.190000000000001,-0.6605158276040733,1.190000000000001,-0.6635951662812341,1.190000000000001,-0.6660826134355353,1.190000000000001,-0.6698535067965505,1.190000000000001,-0.6725761100986638,1.190000000000001,-0.6746335443676025,1.190000000000001,-0.6762423345538353,1.190000000000001,-0.677534173954185,1.190000000000001,-0.6785938136965315,1.190000000000001,-0.679478288173329
1.200000000000001,-0.6381819513327115,1.200000000000001,-0.6446974947852016,1.200000000000001,-0.6545429235659881,1.200000000000001,-0.6614912675128971,1.200000000000001,-0.6666069519826292,1.200000000000001,-0.6705156290592631,1.200000000000001,-0.67359499122081,1.200000000000001,-0.6760824569849445,1.200000000000001,-0.6798533779165512,1.200000000000001,-0.6825760006222382,1.200000000000001,-0.6846334492643704,1.200000000000001,-0.6862422505132283,1.200000000000001,-0.6875340986850006,1.200000000000001,-0.6885937455490749,1.200000000000001,-0.6894782259212796
1.210000000000001,-0.6481814695334777,1.210000000000001,-0.6546970756117289,1.210000000000001,-0.6645425924466417,1.210000000000001,-0.6714909948682596,1.210000000000001,-0.6766067207492981,1.210000000000001,-0.6805154285805097,1.210000000000001,-0.6835948144292536,1.210000000000001,-0.6860822989686343,1.210000000000001,-0.6898532477236712,1.210000000000001,-0.6925758900165447,1.210000000000001,-0.6946333531709644,1.210000000000001,-0.6962421655913198,1.210000000000001,-0.6975340226219743,1.210000000000001,-0.6985936766795375,1.210000000000001,-0.6994781630070648
1.220000000000001,-0.6581809839845053,1.220000000000001,-0.6646966530113293,1.220000000000001,-0.6745422584422278,1.220000000000001,-0.6814907197509106,1.220000000000001,-0.6866064873597338,1.220000000000001,-0.6905152261936494,1.220000000000001,-0.6935946359283847,1.220000000000001,-0.6960821394054081,1.220000000000001,-0.6998531162325095,1.220000000000001,-0.7025757782934323,1.220000000000001,-0.7046332560973122,1.220000000000001,-0.7062420797966283,1.220000000000001,-0.7075339457725544,1.220000000000001,-0.7085936070945225,1.220000000000001,-0.7094780994366064
1.230000000000001,-0.6681804947713361,1.230000000000001,-0.674696227054756,1.230000000000001,-0.684541921603825,1.230000000000001,-0.6914904421999093,1.230000000000001,-0.6966062518451022,1.230000000000001,-0.7005150219243679,1.230000000000001,-0.7035944557399071,1.230000000000001,-0.7060819783139624,1.230000000000001,-0.7098529834575845,1.230000000000001,-0.7125756654646849,1.230000000000001,-0.714633158053289,1.230000000000001,-0.7162419931376259,1.230000000000001,-0.7175338681441416,1.230000000000001,-0.7185935368005929,1.230000000000001,-0.7194780352158026
1.240000000000001,-0.6781800019785823,1.240000000000001,-0.6846957978120985,1.240000000000001,-0.6945415819821541,1.240000000000001,-0.7014901622540842,1.240000000000001,-0.7066060142364097,1.240000000000001,-0.710514815798225,1.240000000000001,-0.7135942738854225,1.240000000000001,-0.7160818157129177,1.240000000000001,-0.7198528494133595,1.240000000000001,-0.7225755515420429,1.240000000000001,-0.724633059048726,1.240000000000001,-0.7262419056227483,1.240000000000001,-0.7275337897441089,1.240000000000001,-0.7285934658042912,1.240000000000001,-0.72947797035052
1.250000000000001,-0.6881795056900148,1.250000000000001,-0.694695365352882,1.250000000000001,-0.7045412396276282,1.250000000000001,-0.7114898799520829,1.250000000000001,-0.7166057745645433,1.250000000000001,-0.720514607840704,1.250000000000001,-0.7235940903864702,1.250000000000001,-0.7260816516208404,1.250000000000001,-0.729852714114263,1.250000000000001,-0.7325754365372134,1.250000000000001,-0.7346329590934351,1.250000000000001,-0.7362418172604125,1.250000000000001,-0.7375337105798143,1.250000000000001,-0.7385933941121404,1.250000000000001,-0.7394779048466144
1.260000000000001,-0.6981790059886592,1.260000000000001,-0.704694929746143,1.260000000000001,-0.7145408945904302,1.260000000000001,-0.7214895953324275,1.260000000000001,-0.726605532860316,1.260000000000001,-0.73051439807723,1.260000000000001,-0.7335939052645548,1.260000000000001,-0.7360814860562723,1.260000000000001,-0.7398525775747002,1.260000000000001,-0.742575320461898,1.260000000000001,-0.7446328581972184,1.260000000000001,-0.7462417280590289,1.260000000000001,-0.7475336306586065,1.260000000000001,-0.7485933217306564,1.260000000000001,-0.7494778387099318
1.270000000000001,-0.7081785029568978,1.270000000000001,-0.7146944910605114,1.270000000000001,-0.7245405469205705,1.270000000000001,-0.7314893084335622,1.270000000000001,-0.7366052891545051,1.270000000000001,-0.7405141865332232,1.270000000000001,-0.7435937185411831,1.270000000000001,-0.746081319037764,1.270000000000001,-0.749852439809098,1.270000000000001,-0.7525752033278054,1.270000000000001,-0.754632756369889,1.270000000000001,-0.7562416380270159,1.270000000000001,-0.7575335499878433,1.270000000000001,-0.7585932486663667,1.270000000000001,-0.759477771946329
1.280000000000001,-0.7181779966765697,1.280000000000001,-0.7246940493642996,1.280000000000001,-0.7345401966679628,1.280000000000001,-0.7414890192939199,1.280000000000001,-0.7466050434779123,1.280000000000001,-0.7505139732341372,1.280000000000001,-0.7535935302379007,1.280000000000001,-0.7560811505839031,1.280000000000001,-0.7598523008319091,1.280000000000001,-0.7625750851466797,1.280000000000001,-0.7646326536212869,1.280000000000001,-0.76624154717282,1.280000000000001,-0.7675334685749041,1.280000000000001,-0.7685931749258127,1.280000000000001,-0.769477704561683
1.290000000000001,-0.7281774872290674,1.290000000000001,-0.7346936047255952,1.290000000000001,-0.7445398438824893,1.290000000000001,-0.7514887279519741,1.290000000000001,-0.7566047958614054,1.290000000000001,-0.7605137582054995,1.290000000000001,-0.7635933403763261,1.290000000000001,-0.7660809807133507,1.290000000000001,-0.7698521606576584,1.290000000000001,-0.7725749659303165,1.290000000000001,-0.7746325499613006,1.290000000000001,-0.7762414555049293,1.290000000000001,-0.7775333864272086,1.290000000000001,-0.7785931005155772,1.290000000000001,-0.7794776365618936
1.300000000000001,-0.7381769746954449,1.300000000000001,-0.7446931572123475,1.300000000000001,-0.7545394886140758,1.300000000000001,-0.7614884344463011,1.300000000000001,-0.7666045463359695,1.300000000000001,-0.77051354147296,1.300000000000001,-0.7735931489781962,1.300000000000001,-0.7760808094448802,1.300000000000001,-0.7798520193009606,1.300000000000001,-0.7825748456905969,1.300000000000001,-0.7846324453998961,1.300000000000001,-0.7862413630318899,1.300000000000001,-0.7875333035522296,1.300000000000001,-0.7885930254422862,1.300000000000001,-0.7894775679529122
1.310000000000001,-0.7481764591565235,1.310000000000001,-0.7546927068924678,1.310000000000001,-0.7645391309127793,1.310000000000001,-0.7714881388156529,1.310000000000001,-0.7766042949327776,1.310000000000001,-0.7805133230623412,1.310000000000001,-0.7835929560654081,1.310000000000001,-0.7860806367974063,1.310000000000001,-0.7898518767765557,1.310000000000001,-0.7925747244395095,1.310000000000001,-0.7946323399471203,1.310000000000001,-0.796241269762338,1.310000000000001,-0.7975332199575148,1.310000000000001,-0.7985929497126354,1.310000000000001,-0.7994774987407497
1.320000000000001,-0.7581759406930018,1.320000000000001,-0.7646922538339209,1.320000000000001,-0.7745387708288565,1.320000000000001,-0.7814878410990201,1.320000000000001,-0.7866040416832308,1.320000000000001,-0.7905131029996879,1.320000000000001,-0.7935927616600673,1.320000000000001,-0.7960804627900382,1.320000000000001,-0.7998517330993519,1.320000000000001,-0.8025746021891774,1.320000000000001,-0.8046322336131526,1.320000000000001,-0.8062411757050061,1.320000000000001,-0.8075331356507049,1.320000000000001,-0.8085928733334046,1.320000000000001,-0.8094774289314883
1.330000000000001,-0.7681754193855614,1.330000000000001,-0.7746917981048339,1.330000000000001,-0.7845384084128607,1.330000000000001,-0.791487541335707,1.330000000000001,-0.7966037866190417,1.330000000000001,-0.8005128813113301,1.330000000000001,-0.8035925657845331,1.330000000000001,-0.8060802874421206,1.330000000000001,-0.8098515882844417,1.330000000000001,-0.8125744789518959,1.330000000000001,-0.8146321264083093,1.330000000000001,-0.8162410808687626,1.330000000000001,-0.8175330506395527,1.330000000000001,-0.8185927963114753,1.330000000000001,-0.8194773585313117
