pch18_Cdd_Cgg (ll=4e-07) X,pch18_Cdd_Cgg (ll=4e-07) Y,pch18_Cdd_Cgg (ll=5e-07) X,pch18_Cdd_Cgg (ll=5e-07) Y,pch18_Cdd_Cgg (ll=6e-07) X,pch18_Cdd_Cgg (ll=6e-07) Y,pch18_Cdd_Cgg (ll=7e-07) X,pch18_Cdd_Cgg (ll=7e-07) Y,pch18_Cdd_Cgg (ll=8e-07) X,pch18_Cdd_Cgg (ll=8e-07) Y,pch18_Cdd_Cgg (ll=9e-07) X,pch18_Cdd_Cgg (ll=9e-07) Y,pch18_Cdd_Cgg (ll=1e-06) X,pch18_Cdd_Cgg (ll=1e-06) Y,pch18_Cdd_Cgg (ll=1.2e-06) X,pch18_Cdd_Cgg (ll=1.2e-06) Y,pch18_Cdd_Cgg (ll=1.4e-06) X,pch18_Cdd_Cgg (ll=1.4e-06) Y,pch18_Cdd_Cgg (ll=1.6e-06) X,pch18_Cdd_Cgg (ll=1.6e-06) Y,pch18_Cdd_Cgg (ll=1.8e-06) X,pch18_Cdd_Cgg (ll=1.8e-06) Y,pch18_Cdd_Cgg (ll=2e-06) X,pch18_Cdd_Cgg (ll=2e-06) Y,pch18_Cdd_Cgg (ll=2.2e-06) X,pch18_Cdd_Cgg (ll=2.2e-06) Y,pch18_Cdd_Cgg (ll=2.4e-06) X,pch18_Cdd_Cgg (ll=2.4e-06) Y,pch18_Cdd_Cgg (ll=3.5e-07) X,pch18_Cdd_Cgg (ll=3.5e-07) Y
0.9800000000000006,0.1325705844442951,0.9800000000000006,0.1069300420378308,0.9800000000000006,0.08971966525838251,0.9800000000000006,0.07737144374807703,0.9800000000000006,0.06808098903790451,0.9800000000000006,0.06083800203824092,0.9800000000000006,0.05503290843637534,0.9800000000000006,0.0463073094794763,0.9800000000000006,0.04006125482194326,0.9800000000000006,0.03536904788386688,0.9800000000000006,0.03171480465307527,0.9800000000000006,0.02878828177246267,0.9800000000000006,0.02639169705861021,0.9800000000000006,0.02439300305046082,0.9800000000000006,0.1507536703811095
0.9900000000000007,0.1328325560100101,0.9900000000000007,0.1071609306143716,0.9900000000000007,0.08992910778313901,0.9900000000000007,0.07756520826396879,0.9900000000000007,0.06826281649986705,0.9900000000000007,0.06101045942749855,0.9900000000000007,0.05519783303178061,0.9900000000000007,0.04646091929131824,0.9900000000000007,0.0402068212120413,0.9900000000000007,0.03550864249659302,0.9900000000000007,0.0318498171100232,0.9900000000000007,0.02891968627882847,0.9900000000000007,0.0265202009130966,0.9900000000000007,0.02451913458959488,0.9900000000000007,0.1510371227059203
1.000000000000001,0.1330841083692048,1.000000000000001,0.1073838846938547,1.000000000000001,0.09013234919763168,1.000000000000001,0.07775405590314315,1.000000000000001,0.06844071996438543,1.000000000000001,0.06117978540824996,1.000000000000001,0.05536027494096923,1.000000000000001,0.04661304810830554,1.000000000000001,0.04035164733406178,1.000000000000001,0.03564806935614424,1.000000000000001,0.03198511920501299,1.000000000000001,0.02905175534589957,1.000000000000001,0.02664968301529156,1.000000000000001,0.0246465112565402,1.000000000000001,0.1513084497473859
1.010000000000001,0.1333256685343651,1.010000000000001,0.1075992763530394,1.010000000000001,0.09032972657052254,1.010000000000001,0.07793829946155643,1.010000000000001,0.06861499448184304,1.010000000000001,0.06134626157615047,1.010000000000001,0.05552050528221222,1.010000000000001,0.04676395199367096,1.010000000000001,0.04049597918932952,1.010000000000001,0.03578756746251779,1.010000000000001,0.03212094492913087,1.010000000000001,0.02918471931232527,1.010000000000001,0.02678037100749489,1.010000000000001,0.02477535868996847,1.010000000000001,0.1515681199323503
1.020000000000001,0.1335577396288791,1.020000000000001,0.1078075425470128,1.020000000000001,0.09052163363912777,1.020000000000001,0.07811830222892165,1.020000000000001,0.06878598081606045,1.020000000000001,0.06151021144569884,1.020000000000001,0.0556788340162048,1.020000000000001,0.04691392118716175,1.020000000000001,0.04064009360173076,1.020000000000001,0.03592740412365488,1.020000000000001,0.03225755463417632,1.020000000000001,0.02931883333062771,1.020000000000001,0.02691251609146614,1.020000000000001,0.02490592505325805,1.020000000000001,0.1518166849438636
1.030000000000001,0.1337808843870296,1.030000000000001,0.1080091714809497,1.030000000000001,0.09070850924532391,1.030000000000001,0.07829446797035278,1.030000000000001,0.06895405662388293,1.030000000000001,0.06167199258455792,1.030000000000001,0.05583560285888122,1.030000000000001,0.04706327421087697,1.030000000000001,0.04078429319524598,1.030000000000001,0.0360678705982628,1.030000000000001,0.0323952312003444,1.030000000000001,0.02945437395986493,1.030000000000001,0.02704638997247341,1.030000000000001,0.02503847827412026,1.030000000000001,0.1520547613399908
1.040000000000001,0.1339957100461955,1.040000000000001,0.1082046901342453,1.040000000000001,0.09089082675332238,1.040000000000001,0.07846723176343995,1.040000000000001,0.06911962839306392,1.040000000000001,0.06183198942936525,1.040000000000001,0.05599117881354548,1.040000000000001,0.0472123525000546,1.040000000000001,0.04092890182831811,1.040000000000001,0.03620927814406413,1.040000000000001,0.03253427656920218,1.040000000000001,0.02959163609141378,1.040000000000001,0.02718228211011206,1.040000000000001,0.02517330356903295,1.040000000000001,0.1522830137232887
1.050000000000001,0.1342028548485771,1.050000000000001,0.1083946531185926,1.050000000000001,0.0910690846053261,1.050000000000001,0.0786370518275805,1.050000000000001,0.06928312426033166,1.050000000000001,0.06199060689296763,1.050000000000001,0.05614594842246905,1.050000000000001,0.0473615156439133,1.050000000000001,0.04107426055913059,1.050000000000001,0.03635195453711976,1.050000000000001,0.03267500870095595,1.050000000000001,0.02973093026149025,1.050000000000001,0.02732049732507106,1.050000000000001,0.02531070129793288,1.050000000000001,0.1525021397020974
1.060000000000001,0.1344029762651491,1.060000000000001,0.1085796329648885,1.060000000000001,0.09124379809712113,1.060000000000001,0.07880440241791248,1.060000000000001,0.0694449877743845,1.060000000000001,0.06214826482170958,1.060000000000001,0.05630031279156044,1.060000000000001,0.04751113728238669,1.060000000000001,0.04122072418191496,1.060000000000001,0.03649624109796035,1.060000000000001,0.03281775898827846,1.060000000000001,0.02987258037987101,1.060000000000001,0.02746135378899201,1.060000000000001,0.02545098517436545,1.060000000000001,0.1527128567681912
1.070000000000001,0.1345967409659767,1.070000000000001,0.10876021186038,1.070000000000001,0.09141549239291424,1.070000000000001,0.07896976780146568,1.070000000000001,0.06960567262002927,1.070000000000001,0.06230539331781608,1.070000000000001,0.05645468340215145,1.070000000000001,0.04766160167120382,1.070000000000001,0.04136865834553015,1.070000000000001,0.03664249023482263,1.070000000000001,0.03296287013623416,1.070000000000001,0.03001692188373261,1.070000000000001,0.02760518140582309,1.070000000000001,0.0255944808390606,1.070000000000001,0.1529158911167058
1.080000000000001,0.1347848164906103,1.080000000000001,0.1089369747989494,1.080000000000001,0.09158469674872032,1.080000000000001,0.07913363728949828,1.080000000000001,0.06976563828095958,1.080000000000001,0.0624624289071248,1.080000000000001,0.0566094786923675,1.080000000000001,0.04781330090111,1.080000000000001,0.04151843724249368,1.080000000000001,0.03679106349396483,1.080000000000001,0.03311069449967822,1.080000000000001,0.03016430030911304,1.080000000000001,0.02775232057809983,1.080000000000001,0.02574152479114462,1.080000000000001,0.1531119683559029
1.090000000000001,0.1349678645200608,1.090000000000001,0.1091105040640063,1.090000000000001,0.09175193987644084,1.090000000000001,0.07929650126752184,1.090000000000001,0.06992534658985711,1.090000000000001,0.06261981150652322,1.090000000000001,0.05676512136703195,1.090000000000001,0.04796663273716254,1.090000000000001,0.04167044183945822,1.090000000000001,0.03694233009189229,1.090000000000001,0.03326159285597441,1.090000000000001,0.03031507026027034,1.090000000000001,0.02790312134043128,1.090000000000001,0.025892463660948,1.090000000000001,0.1533018059963012
1.100000000000001,0.1351465356164884,1.100000000000001,0.1092813749339649,1.100000000000001,0.09191774635551468,1.100000000000001,0.0794588481424339,1.100000000000001,0.07008525909488252,1.100000000000001,0.06277798212780705,1.100000000000001,0.05692203637902989,1.100000000000001,0.04812199903049561,1.100000000000001,0.04182505860841011,1.100000000000001,0.0370966658940016,1.100000000000001,0.03341593358165229,1.100000000000001,0.03046959474887989,1.100000000000001,0.02805794283487216,1.100000000000001,0.02604765380138807,1.100000000000001,0.153486107569439
1.110000000000001,0.135321465275984,1.110000000000001,0.1094501524829248,1.110000000000001,0.09208263398410874,1.110000000000001,0.07962116211311175,1.110000000000001,0.0702458351600064,1.110000000000001,0.06293738124421912,1.110000000000001,0.0570806495155529,1.110000000000001,0.0482798046469142,1.110000000000001,0.0419826787109122,1.110000000000001,0.03725445279802322,1.110000000000001,0.03357409219615208,1.110000000000001,0.03062824487007113,1.110000000000001,0.02821715309836107,1.110000000000001,0.02620746117077757,1.110000000000001,0.1536655582035425
1.120000000000001,0.1354932711310034,1.120000000000001,0.1096173893417278,1.120000000000001,0.09224711195537869,1.120000000000001,0.07978392166515942,1.120000000000001,0.07040753071157582,1.120000000000001,0.06309844774136875,1.120000000000001,0.05724138651849611,1.120000000000001,0.04844045685316258,1.120000000000001,0.04214369758467109,1.120000000000001,0.03741607847796743,1.120000000000001,0.03373645123342044,1.120000000000001,0.03079139978015599,1.120000000000001,0.02838112913045259,1.120000000000001,0.02637226147812172,1.120000000000001,0.1538408214736744
1.130000000000001,0.1356625511394392,1.130000000000001,0.1097836242847946,1.130000000000001,0.09241167974446042,1.130000000000001,0.07994759869056517,1.130000000000001,0.07057079754354603,1.130000000000001,0.063261618374245,1.130000000000001,0.05740467266828019,1.130000000000001,0.04860436510170779,1.130000000000001,0.04230851488170629,1.130000000000001,0.03758193644428026,1.130000000000001,0.03390340040213025,1.130000000000001,0.03095944694091926,1.130000000000001,0.02855025720959826,1.130000000000001,0.02654244056200297,1.130000000000001,0.1540125373444964
1.140000000000001,0.1358298826044275,1.140000000000001,0.1099493815139598,1.140000000000001,0.09257682659675326,1.140000000000001,0.08011265813727124,1.140000000000001,0.07073608309754699,1.140000000000001,0.06342732765538456,1.140000000000001,0.05757093276340236,1.140000000000001,0.04877194115743162,1.140000000000001,0.04247753470961138,1.140000000000001,0.03775242637787544,1.140000000000001,0.03407533699705791,1.140000000000001,0.03113278259694427,1.140000000000001,0.02872493342770388,1.140000000000001,0.02671839497551655,1.140000000000001,0.1541813210317881
1.150000000000001,0.1359958218805948,1.150000000000001,0.1101151705200733,1.150000000000001,0.09274303151617076,1.150000000000001,0.08027955810070417,1.150000000000001,0.07090383064018567,1.150000000000001,0.06359600810484191,1.150000000000001,0.0577405914330879,1.150000000000001,0.04894359951390594,1.150000000000001,0.04265116613110812,1.150000000000001,0.03792795469898579,1.150000000000001,0.03425266652709391,1.150000000000001,0.03131181245511726,1.150000000000001,0.02890556441514084,1.150000000000001,0.02690053275198667,1.150000000000001,0.1543477626218363
1.160000000000001,0.1361609046367085,1.160000000000001,0.1102814864149179,1.160000000000001,0.09291076366205975,1.160000000000001,0.08044875027804137,1.160000000000001,0.07107447976771518,1.160000000000001,0.06376809079954827,1.160000000000001,0.05791407372670968,1.160000000000001,0.04911975805224215,1.160000000000001,0.0428298238817036,1.160000000000001,0.03810893533585319,1.160000000000001,0.0344358035290165,1.160000000000001,0.03149695253877298,1.160000000000001,0.02909256823142804,1.160000000000001,0.02708927432899832,1.160000000000001,0.1545124273037382
1.170000000000001,0.1363256465601972,1.170000000000001,0.1104488106388171,1.170000000000001,0.09308048307441329,1.170000000000001,0.08062068071550767,1.170000000000001,0.07124846717663391,1.170000000000001,0.06394400616721993,1.170000000000001,0.05809180593051905,1.170000000000001,0.04930083890132003,1.170000000000001,0.04301392927030182,1.170000000000001,0.03829579066273096,1.170000000000001,0.03462517254015503,1.170000000000001,0.03168863019256771,1.170000000000001,0.02928637540012495,1.170000000000001,0.0272850536113501,1.170000000000001,0.1546758560869389
1.180000000000001,0.1364905444046633,1.180000000000001,0.1106176119622771,1.180000000000001,0.09325264165807286,1.180000000000001,0.0807957907886436,1.180000000000001,0.07142622764733214,1.180000000000001,0.06412418497765936,1.180000000000001,0.05827421656921025,1.180000000000001,0.04948726946410228,1.180000000000001,0.04320391123274087,1.180000000000001,0.03848895258119876,1.180000000000001,0.03482120920712943,1.180000000000001,0.03188728521785385,1.180000000000001,0.02948743006984988,1.180000000000001,0.02748831915664968,1.180000000000001,0.1548385668937778
1.190000000000001,0.1366560772966012,1.190000000000001,0.1107883477125201,1.190000000000001,0.09342768436728707,1.190000000000001,0.08097451836479937,1.190000000000001,0.07160819519616407,1.190000000000001,0.06430905949171985,1.190000000000001,0.05846173755658587,1.190000000000001,0.04967948358044812,1.190000000000001,0.04340020751317984,1.190000000000001,0.03868886372316963,1.190000000000001,0.03502436151178247,1.190000000000001,0.03209337112189575,1.190000000000001,0.02969619128661099,1.190000000000001,0.027699535470294,1.190000000000001,0.1550010559336158
1.200000000000001,0.1368227082315487,1.200000000000001,0.1109614651673964,1.200000000000001,0.09360605054193462,1.200000000000001,0.08115729910578061,1.200000000000001,0.07179480435901776,1.200000000000001,0.06449906473512029,1.200000000000001,0.05865480546587663,1.200000000000001,0.0498779228021626,1.200000000000001,0.04360326595287989,1.200000000000001,0.0388959787580577,1.200000000000001,0.03523509109909067,1.200000000000001,0.03230735646759893,1.200000000000001,0.02991313436568594,1.200000000000001,0.02791918439939629,1.200000000000001,0.1551637992807184
1.210000000000001,0.1369908857025799,1.210000000000001,0.1111374030696938,1.210000000000001,0.09378817535571501,1.210000000000001,0.08134456787642852,1.210000000000001,0.07198649157643008,1.210000000000001,0.06469463987057203,1.210000000000001,0.05885386289597336,1.210000000000001,0.05008303776084864,1.210000000000001,0.04381354587012141,1.210000000000001,0.03911076579028723,1.210000000000001,0.03545387469517408,1.210000000000001,0.03252972631345233,1.210000000000001,0.03013875235406722,1.210000000000001,0.02814776661778695,1.210000000000001,0.1553272545921754
1.220000000000001,0.1371610454152533,1.220000000000001,0.1113165932241766,1.220000000000001,0.09397449134457483,1.220000000000001,0.08153676023187477,1.220000000000001,0.07218369665647359,1.220000000000001,0.06489622964723848,1.220000000000001,0.05905935991488266,1.220000000000001,0.05029528961341336,1.220000000000001,0.04403151951872133,1.220000000000001,0.03933370783662207,1.220000000000001,0.03568120560648611,1.220000000000001,0.03276098373607535,1.220000000000001,0.03037355757695384,1.220000000000001,0.02838580319649593,1.220000000000001,0.1554918629145945
1.230000000000001,0.1373336120528495,1.230000000000001,0.1114994621477722,1.230000000000001,0.09416542999056025,1.230000000000001,0.08173431396226076,1.230000000000001,0.07238686429701675,1.230000000000001,0.0651042859113873,1.230000000000001,0.05927175556612212,1.230000000000001,0.05051515155381429,1.230000000000001,0.04425767361586155,1.230000000000001,0.03956530437566842,1.230000000000001,0.03591759529384753,1.230000000000001,0.03300165143010554,1.230000000000001,0.03061808326392385,1.230000000000001,0.02863383725611196,1.230000000000001,0.1556580505391147
1.240000000000001,0.1375090010640337,1.240000000000001,0.1116864327502338,1.240000000000001,0.0943614233421969,1.240000000000001,0.08193767067888191,1.240000000000001,0.07259644565355608,1.240000000000001,0.06531926916623461,1.240000000000001,0.05949151942753444,1.240000000000001,0.05074311038282819,1.240000000000001,0.04449251093272038,1.240000000000001,0.03980607296436704,1.240000000000001,0.03616357501720272,1.240000000000001,0.0332522733821771,1.240000000000001,0.03087288525226587,1.240000000000001,0.02889243569911804,1.240000000000001,0.1558262308735018
1.250000000000001,0.137687620452049,1.250000000000001,0.1118779260284174,1.250000000000001,0.09456290565748206,1.250000000000001,0.0821472774300778,1.250000000000001,0.07281289994269691,1.250000000000001,0.06554165017247394,1.250000000000001,0.05971913321518375,1.250000000000001,0.05097966813032204,1.250000000000001,0.04473655194374601,1.250000000000001,0.04005655091837323,1.250000000000001,0.03641969754884439,1.250000000000001,0.03351341661743586,1.250000000000001,0.03113854376650427,1.250000000000001,0.02916219102173974,1.250000000000001,0.1559968063078276
1.260000000000001,0.1378698725503386,1.260000000000001,0.1120743627621393,1.260000000000001,0.0947703150597122,1.260000000000001,0.08236358833881166,1.260000000000001,0.07303669607458205,1.260000000000001,0.06577191158388788,1.260000000000001,0.05995509242763961,1.260000000000001,0.05122534372675672,1.260000000000001,0.04499033653236741,1.260000000000001,0.04031729705495177,1.260000000000001,0.03668653895440787,1.260000000000001,0.03378567301844677,1.260000000000001,0.03141566527444152,1.260000000000001,0.02944372320603051,1.260000000000001,0.1561701700566626
1.270000000000001,0.1380561557742267,1.270000000000001,0.1122761652035379,1.270000000000001,0.09498409519976277,1.270000000000001,0.08258706625685866,1.270000000000001,0.07326831431021771,1.270000000000001,0.06601054961482815,1.270000000000001,0.06019990802813026,1.270000000000001,0.05148067472249591,1.270000000000001,0.04525442575254073,1.270000000000001,0.04058889349843418,1.270000000000001,0.03696470044220625,1.270000000000001,0.03406966121750168,1.270000000000001,0.03170488442109345,1.270000000000001,0.02973768169388469,1.270000000000001,0.1563467079659542
1.280000000000001,0.1382468663421213,1.280000000000001,0.1124837587550615,1.280000000000001,0.09520469692118969,1.280000000000001,0.0828181844329314,1.280000000000001,0.07350824794179149,1.280000000000001,0.06625807573828409,1.280000000000001,0.0604541081638069,1.280000000000001,0.05174621905498761,1.280000000000001,0.04552940364682511,1.280000000000001,0.04087194754942657,1.280000000000001,0.03725481028249839,1.280000000000001,0.03436602856425345,1.280000000000001,0.03200686604272562,1.280000000000001,0.03004474744543011,1.280000000000001,0.1565268002770117
1.290000000000001,0.1384423999627541,1.290000000000001,0.1126975736337648,1.290000000000001,0.09543257992671715,1.290000000000001,0.08305742819399879,1.290000000000001,0.07375700499579049,1.290000000000001,0.06651501841480452,1.290000000000001,0.06071823992276577,1.290000000000001,0.05202255686507343,1.290000000000001,0.04581587912270862,1.290000000000001,0.04116709361985852,1.290000000000001,0.03755752579907912,1.290000000000001,0.03467545317131581,1.290000000000001,0.03232230726384442,1.290000000000001,0.03036563508483392,1.290000000000001,0.1567108233433946
1.300000000000001,0.1386431534873751,1.300000000000001,0.112918046521607,1.300000000000001,0.09566821444640879,1.300000000000001,0.0833052966405721,1.300000000000001,0.07401510996008132,1.300000000000001,0.06678192485375221,1.300000000000001,0.0609928711305779,1.300000000000001,0.05231029236460791,1.300000000000001,0.0461144878896983,1.300000000000001,0.04147499523665037,1.300000000000001,0.03787353543618618,1.300000000000001,0.03499864604100227,1.300000000000001,0.03265193968046249,1.300000000000001,0.03070109513697033,1.300000000000001,0.1568991512991561
1.310000000000001,0.1388495265276779,1.310000000000001,0.1131456222030078,1.310000000000001,0.09591208290916277,1.310000000000001,0.08356230435790632,1.310000000000001,0.07428310553715221,1.310000000000001,0.06705936280930544,1.310000000000001,0.06127859218892006,1.310000000000001,0.05261005575827064,1.310000000000001,0.04642589446028122,1.310000000000001,0.04179634711728281,1.310000000000001,0.03820356090414864,1.310000000000001,0.0353363532767437,1.310000000000001,0.03299653163327615,1.310000000000001,0.03105191635866476,1.310000000000001,0.1570921576789475
1.320000000000001,0.1390619230416468,1.320000000000001,0.113380755192102,1.320000000000001,0.09616468162018582,1.320000000000001,0.08382898314595313,1.320000000000001,0.07456155442650401,1.320000000000001,0.0673479224143177,1.320000000000001,0.06157601795952696,1.320000000000001,0.0529225052229657,1.320000000000001,0.04675079421828045,1.320000000000001,0.04213187732089291,1.320000000000001,0.03854835940747768,1.320000000000001,0.03568935838294557,1.320000000000001,0.03335689057455854,1.320000000000001,0.03141892816835206,1.320000000000001,0.1572902169920467
1.330000000000001,0.1392807528905619,1.330000000000001,0.1136239113530137,1.330000000000001,0.09642652244785799,1.330000000000001,0.08410588377155427,1.330000000000001,0.07485104113974608,1.330000000000001,0.06764821805565015,1.330000000000001,0.06188578969712664,1.330000000000001,0.05324832894854321,1.330000000000001,0.04708991555839416,1.330000000000001,0.04248234947871718,1.330000000000001,0.03890872595923932,1.330000000000001,0.03605848465712964,1.330000000000001,0.03373386553261117,1.330000000000001,0.03180300317798081,1.330000000000001,0.1574937062535255
1.340000000000001,0.1395064333711548,1.340000000000001,0.113875569517104,1.340000000000001,0.09669813452393065,1.340000000000001,0.08439357774681869,1.340000000000001,0.07515217385234244,1.340000000000001,0.06796089029492304,1.340000000000001,0.06220857703530485,1.340000000000001,0.05358824724378028,1.340000000000001,0.0474440221008318,1.340000000000001,0.04284856510776526,1.340000000000001,0.03928549578555299,1.340000000000001,0.03644459767815884,1.340000000000001,0.03412834967752008,1.340000000000001,0.03220505983085236,1.340000000000001,0.157703006476604
1.350000000000001,0.1397393907274248,1.350000000000001,0.1141362231015704,1.350000000000001,0.09698006596135847,1.350000000000001,0.08469265913792286,1.350000000000001,0.07546558629619442,1.350000000000001,0.06828660783882404,1.350000000000001,0.06254508002939013,1.350000000000001,0.05394301471162469,1.350000000000001,0.04781391498496352,1.350000000000001,0.04323136601154755,1.350000000000001,0.03967954682394337,1.350000000000001,0.03684860789417271,1.350000000000001,0.03454128299174305,1.350000000000001,0.03262606514881825,1.350000000000001,0.1579185041308067
1.360000000000001,0.1399800616469561,1.360000000000001,0.1144063817340496,1.360000000000001,0.0972728855942734,1.360000000000001,0.08500374640872811,1.360000000000001,0.07579193969735645,1.360000000000001,0.06862606956317986,1.360000000000001,0.06289603126048351,1.360000000000001,0.05431342249766141,1.360000000000001,0.0482004352457837,1.360000000000001,0.04363163677150135,1.360000000000001,0.04009180231903347,1.360000000000001,0.03727147331356499,1.360000000000001,0.0349736550487004,1.360000000000001,0.03306703759185109,1.360000000000001,0.1581405925709016
1.370000000000001,0.1402288947467574,1.370000000000001,0.1146865728880027,1.370000000000001,0.0975771847446998,1.370000000000001,0.08532748430365666,1.370000000000001,0.0761319247631826,1.370000000000001,0.06898000659495844,1.370000000000001,0.06326219800467023,1.370000000000001,0.05470030061560381,1.370000000000001,0.04860446627676066,1.370000000000001,0.04405030733246274,1.370000000000001,0.04052323351870332,1.370000000000001,0.03771420230190715,1.370000000000001,0.03542650790205824,1.370000000000001,0.03352905003246243,1.370000000000001,0.1583696734418076
1.380000000000001,0.1404863520537136,1.380000000000001,0.1149773435336996,1.380000000000001,0.09789357902059596,1.380000000000001,0.08566454577421162,1.380000000000001,0.07648626372310609,1.380000000000001,0.06934918445622802,1.380000000000001,0.06364438447127792,1.380000000000001,0.05510452035335052,1.380000000000001,0.04902693638230669,1.380000000000001,0.04448835568511435,1.380000000000001,0.04097486247334958,1.380000000000001,0.03817785648716313,1.380000000000001,0.03590093908776085,1.380000000000001,0.03401323284674392,1.380000000000001,0.1586061580647321
1.390000000000001,0.1407529104847097,1.390000000000001,0.1152792618095549,1.390000000000001,0.09822271014971339,1.390000000000001,0.08601563395338664,1.390000000000001,0.0768557124270678,1.390000000000001,0.06973440527386912,1.390000000000001,0.0640434341137619,1.390000000000001,0.05552699676278165,1.390000000000001,0.04946882142264285,1.390000000000001,0.04494681064780137,1.390000000000001,0.04144776494025735,1.390000000000001,0.03866355377483308,1.390000000000001,0.03639810474008677,1.390000000000001,0.03452077712294665,1.390000000000001,0.1588504688097857
1.400000000000001,0.14102906333139,1.400000000000001,0.1155929187184423,1.400000000000001,0.09856524785358819,1.400000000000001,0.08638148418199085,1.400000000000001,0.07724106250533863,1.400000000000001,0.07013651005851737,1.400000000000001,0.06446023201643275,1.400000000000001,0.05596869123599629,1.400000000000001,0.04993114755326451,1.400000000000001,0.04542675474943007,1.400000000000001,0.04194307339432578,1.400000000000001,0.03917247147380441,1.400000000000001,0.03691922282205003,1.400000000000001,0.03505293798747795,1.400000000000001,0.1591030404602283
1.410000000000001,0.1413153217543592,1.410000000000001,0.1159189298534227,1.410000000000001,0.09892189176574476,1.410000000000001,0.08676286609062003,1.410000000000001,0.07764314359313208,1.410000000000001,0.07055638105580017,1.410000000000001,0.06489570735976632,1.410000000000001,0.05643061417010036,1.410000000000001,0.05041499406050377,1.410000000000001,0.04592932721435061,1.410000000000001,0.04246198014546129,1.410000000000001,0.03970584953265115,1.410000000000001,0.03746557646933228,1.410000000000001,0.03561103804695398,1.410000000000001,0.1593643215733483
1.420000000000001,0.1416122162914294,1.420000000000001,0.1162579371570719,1.420000000000001,0.09929337339788438,1.420000000000001,0.08716058574063867,1.420000000000001,0.07806282562296465,1.420000000000001,0.07099494417243048,1.420000000000001,0.06535083596646833,1.420000000000001,0.05691382772195163,1.420000000000001,0.05092149629384706,1.420000000000001,0.04645572704915096,1.420000000000001,0.04300574056185644,1.420000000000001,0.0402649938849056,1.420000000000001,0.0380385174455904,1.420000000000001,0.03619647094349598,1.420000000000001,0.1596347758427911
1.430000000000001,0.1419202983842734,1.430000000000001,0.1166106107183049,1.430000000000001,0.0996804581574658,1.430000000000001,0.08757548782709186,1.430000000000001,0.07850102118720409,1.430000000000001,0.07145317147911689,1.430000000000001,0.06582664292978156,1.430000000000001,0.05741944865342398,1.430000000000001,0.05145184869466853,1.430000000000001,0.0470072162301442,1.430000000000001,0.04357567639707721,1.430000000000001,0.04085127990039227,1.430000000000001,0.03863946970541927,1.430000000000001,0.03681070501875793,1.430000000000001,0.1599148834669207
1.440000000000001,0.1422401419275722,1.440000000000001,0.1169776506102388,1.440000000000001,0.1000839474196574,1.440000000000001,0.08800845794594891,1.440000000000001,0.07895868797262559,1.440000000000001,0.07193208379154425,1.440000000000001,0.06632420532472255,1.440000000000001,0.05794865126677151,1.440000000000001,0.05200730791987948,1.440000000000001,0.0475851229889978,1.440000000000001,0.04417317921738689,1.440000000000001,0.04146615593805557,1.440000000000001,0.03926993305943511,1.440000000000001,0.03745528708021378,1.440000000000001,0.1602051425275472
1.450000000000001,0.142572344844433,1.450000000000001,0.1173597887722497,1.450000000000001,0.1005046806561389,1.450000000000001,0.08846042492747226,1.450000000000001,0.07943683126808958,1.450000000000001,0.07243275332985208,1.450000000000001,0.06684465500200815,1.450000000000001,0.05850267042852884,1.450000000000001,0.05258919605764827,1.450000000000001,0.04819084519241044,1.450000000000001,0.04479971392399885,1.450000000000001,0.04211114699379961,1.450000000000001,0.03993148693385575,1.450000000000001,0.03813184626097591,1.450000000000001,0.160506070383077
1.460000000000001,0.1429175306915179,1.460000000000001,0.1177577909389309,1.460000000000001,0.1009435376226674,1.460000000000001,0.08893236323681222,1.460000000000001,0.07993650654562419,1.460000000000001,0.07295630645609136,1.460000000000001,0.06738918146334975,1.460000000000001,0.05908280467906963,1.460000000000001,0.05319890393079316,1.460000000000001,0.04882585380997003,1.460000000000001,0.04545682236296681,1.460000000000001,0.04278785843466688,1.460000000000001,0.04062579421456933,1.460000000000001,0.03884209796183788,1.460000000000001,0.1608182050798414
1.470000000000001,0.143276350296953,1.470000000000001,0.1181724586181518,1.470000000000001,0.1014014406066685,1.470000000000001,0.08942529544212779,1.470000000000001,0.08045882211425376,1.470000000000001,0.07350392648805001,1.470000000000001,0.06795903481556807,1.470000000000001,0.05969041942343414,1.470000000000001,0.05383789448167991,1.470000000000001,0.04949169646229923,1.470000000000001,0.04614612701315159,1.470000000000001,0.04349797980818396,1.470000000000001,0.04135460516296154,1.470000000000001,0.03958784786131125,1.470000000000001,0.1611421067850475
1.480000000000001,0.1436494834336815,1.480000000000001,0.1186046311198646,1.480000000000001,0.1018793567353854,1.480000000000001,0.08994029474963211,1.480000000000001,0.08100494184484064,1.480000000000001,0.07407685658658952,1.480000000000001,0.06855552879956966,1.480000000000001,0.06032695019731545,1.480000000000001,0.05450770623043524,1.480000000000001,0.05019000103929417,1.480000000000001,0.04686933474013506,1.480000000000001,0.04424328871287637,1.480000000000001,0.04211976138769934,1.480000000000001,0.04037099597611209,1.480000000000001,0.1614783592444494
