nch18_gm_Id (ll=3.5e-07) X,nch18_gm_Id (ll=3.5e-07) Y,nch18_gm_Id (ll=4e-07) X,nch18_gm_Id (ll=4e-07) Y,nch18_gm_Id (ll=5e-07) X,nch18_gm_Id (ll=5e-07) Y,nch18_gm_Id (ll=6e-07) X,nch18_gm_Id (ll=6e-07) Y,nch18_gm_Id (ll=7e-07) X,nch18_gm_Id (ll=7e-07) Y,nch18_gm_Id (ll=8e-07) X,nch18_gm_Id (ll=8e-07) Y,nch18_gm_Id (ll=9e-07) X,nch18_gm_Id (ll=9e-07) Y,nch18_gm_Id (ll=1e-06) X,nch18_gm_Id (ll=1e-06) Y,nch18_gm_Id (ll=1.2e-06) X,nch18_gm_Id (ll=1.2e-06) Y,nch18_gm_Id (ll=1.4e-06) X,nch18_gm_Id (ll=1.4e-06) Y,nch18_gm_Id (ll=1.6e-06) X,nch18_gm_Id (ll=1.6e-06) Y,nch18_gm_Id (ll=1.8e-06) X,nch18_gm_Id (ll=1.8e-06) Y,nch18_gm_Id (ll=2e-06) X,nch18_gm_Id (ll=2e-06) Y,nch18_gm_Id (ll=2.2e-06) X,nch18_gm_Id (ll=2.2e-06) Y,nch18_gm_Id (ll=2.4e-06) X,nch18_gm_Id (ll=2.4e-06) Y
0.3600000000000002,27.23641624501944,0.3600000000000002,27.35581515155753,0.3600000000000002,27.45870506680557,0.3600000000000002,27.47501708322257,0.3600000000000002,27.45309885251184,0.3600000000000002,27.41350086793987,0.3600000000000002,27.36605454409799,0.3600000000000002,27.31578352553606,0.3600000000000002,27.21611609238575,0.3600000000000002,27.12384636229054,0.3600000000000002,27.04105703251835,0.3600000000000002,26.96752770566009,0.3600000000000002,26.90234557878496,0.3600000000000002,26.84446372181331,0.3600000000000002,26.79289364916507
0.3700000000000002,26.91577683437036,0.3700000000000002,27.03260933805689,0.3700000000000002,27.12443164874436,0.3700000000000002,27.1277679851823,0.3700000000000002,27.09319493345643,0.3700000000000002,27.04178751301923,0.3700000000000002,26.98344619756522,0.3700000000000002,26.92313887070801,0.3700000000000002,26.80564057318967,0.3700000000000002,26.69802277387956,0.3700000000000002,26.60189020033231,0.3700000000000002,26.51666502432449,0.3700000000000002,26.44116037217406,0.3700000000000002,26.3741133780976,0.3700000000000002,26.31436192372519
0.3800000000000002,26.56472021854622,0.3800000000000002,26.67904285062006,0.3800000000000002,26.75941356422755,0.3800000000000002,26.74906304152591,0.3800000000000002,26.7009105779284,0.3800000000000002,26.63660445781113,0.3800000000000002,26.56615879089036,0.3800000000000002,26.49452878153016,0.3800000000000002,26.35653976453299,0.3800000000000002,26.23096543943607,0.3800000000000002,26.11904674889076,0.3800000000000002,26.01989519388838,0.3800000000000002,25.93205875728158,0.3800000000000002,25.85404865061969,0.3800000000000002,25.78451094814951
0.3900000000000002,26.18270483791977,0.3900000000000002,26.29443351145139,0.3900000000000002,26.36260189179643,0.3900000000000002,26.33735897096361,0.3900000000000002,26.27411847009977,0.3900000000000002,26.19520070991428,0.3900000000000002,26.11081976579204,0.3900000000000002,26.02598994018011,0.3900000000000002,25.86382008940847,0.3900000000000002,25.71687864313813,0.3900000000000002,25.58613878636185,0.3900000000000002,25.47041035871546,0.3900000000000002,25.36794676300164,0.3900000000000002,25.27699064442661,0.3900000000000002,25.19595224666317
0.4000000000000002,25.76926765958817,0.4000000000000002,25.8780231420612,0.4000000000000002,25.93256475224474,0.4000000000000002,25.89045113760948,0.4000000000000002,25.80981039297564,0.4000000000000002,25.71379841354156,0.4000000000000002,25.61295797896312,0.4000000000000002,25.51245525202146,0.4000000000000002,25.32152765312981,0.4000000000000002,25.14928121359292,0.4000000000000002,24.99643162089248,0.4000000000000002,24.86141544258076,0.4000000000000002,24.74209909166656,0.4000000000000002,24.63636839924587,0.4000000000000002,24.54232191016609
0.4100000000000002,25.32382629841829,0.4100000000000002,25.42875029816842,0.4100000000000002,25.46725167717026,0.4100000000000002,25.40529975226776,0.4100000000000002,25.30404507029537,0.4100000000000002,25.18770367123626,0.4100000000000002,25.06729994682292,0.4100000000000002,24.94824251414963,0.4100000000000002,24.72360279768213,0.4100000000000002,24.52216970849566,0.4100000000000002,24.34424914201795,0.4100000000000002,24.18771549666722,0.4100000000000002,24.04987894022343,0.4100000000000002,23.92813239206042,0.4100000000000002,23.8201581156763
0.4200000000000002,24.84549491743249,0.4200000000000002,24.94507390032843,0.4200000000000002,24.96390887322817,0.4200000000000002,24.87812122367597,0.4200000000000002,24.75226757009267,0.4200000000000002,24.61187330843998,0.4200000000000002,24.46857844881792,0.4200000000000002,24.32808381988449,0.4200000000000002,24.06526201885855,0.4200000000000002,23.83163214663754,0.4200000000000002,23.62672022566141,0.4200000000000002,23.44752226340095,0.4200000000000002,23.29055480540628,0.4200000000000002,23.15254857971855,0.4200000000000002,23.03065137025261
0.4300000000000002,24.33300550989152,0.4300000000000002,24.42495914702856,0.4300000000000002,24.41928011447017,0.4300000000000002,24.3048721010078,0.4300000000000002,24.15008950781785,0.4300000000000002,23.98196521980003,0.4300000000000002,23.81280595688327,0.4300000000000002,23.64856817289035,0.4300000000000002,23.34462860967782,0.4300000000000002,23.07751268889245,0.4300000000000002,22.84538008524159,0.4300000000000002,22.64393733353389,0.4300000000000002,22.46863834749363,0.4300000000000002,22.31538079946074,0.4300000000000002,22.18067111972279
0.4400000000000002,23.78483160416894,0.4400000000000002,23.86612952343386,0.4400000000000002,23.8301769740311,0.4400000000000002,23.68214702598647,0.4400000000000002,23.49446134469654,0.4400000000000002,23.2957031224531,0.4400000000000002,23.09874679735862,0.4400000000000002,22.90964634605365,0.4400000000000002,22.56413978533362,0.4400000000000002,22.2645951083126,0.4400000000000002,22.00708020690851,0.4400000000000002,21.78558094709749,0.4400000000000002,21.59424520968968,0.4400000000000002,21.42800550691557,0.4400000000000002,21.28265882832405
0.4500000000000002,23.19957238162483,0.4500000000000002,23.26662553100152,0.4500000000000002,23.19438248399524,0.4500000000000002,23.00834460141734,0.4500000000000002,22.78497603071993,0.4500000000000002,22.55419678760612,0.4500000000000002,22.32915738574149,0.4500000000000002,22.11572376596816,0.4500000000000002,21.73124017430661,0.4500000000000002,21.4028621330268,0.4500000000000002,21.12384214187114,0.4500000000000002,20.88609065595818,0.4500000000000002,20.68229175035276,0.4500000000000002,20.5063550818306,0.4500000000000002,20.35335946511056
