pch18_Cgd_Cgg (ll=3.5e-07) X,pch18_Cgd_Cgg (ll=3.5e-07) Y,pch18_Cgd_Cgg (ll=4e-07) X,pch18_Cgd_Cgg (ll=4e-07) Y,pch18_Cgd_Cgg (ll=5e-07) X,pch18_Cgd_Cgg (ll=5e-07) Y,pch18_Cgd_Cgg (ll=6e-07) X,pch18_Cgd_Cgg (ll=6e-07) Y,pch18_Cgd_Cgg (ll=7e-07) X,pch18_Cgd_Cgg (ll=7e-07) Y,pch18_Cgd_Cgg (ll=8e-07) X,pch18_Cgd_Cgg (ll=8e-07) Y,pch18_Cgd_Cgg (ll=9e-07) X,pch18_Cgd_Cgg (ll=9e-07) Y,pch18_Cgd_Cgg (ll=1e-06) X,pch18_Cgd_Cgg (ll=1e-06) Y,pch18_Cgd_Cgg (ll=1.2e-06) X,pch18_Cgd_Cgg (ll=1.2e-06) Y,pch18_Cgd_Cgg (ll=1.4e-06) X,pch18_Cgd_Cgg (ll=1.4e-06) Y,pch18_Cgd_Cgg (ll=1.6e-06) X,pch18_Cgd_Cgg (ll=1.6e-06) Y,pch18_Cgd_Cgg (ll=1.8e-06) X,pch18_Cgd_Cgg (ll=1.8e-06) Y,pch18_Cgd_Cgg (ll=2e-06) X,pch18_Cgd_Cgg (ll=2e-06) Y,pch18_Cgd_Cgg (ll=2.2e-06) X,pch18_Cgd_Cgg (ll=2.2e-06) Y,pch18_Cgd_Cgg (ll=2.4e-06) X,pch18_Cgd_Cgg (ll=2.4e-06) Y
0.8900000000000006,-0.1471261760353457,0.8900000000000006,-0.1292129580657483,0.8900000000000006,-0.1039352485212182,0.8900000000000006,-0.08696662295294234,0.8900000000000006,-0.07479359189057268,0.8900000000000006,-0.06563623301994061,0.8900000000000006,-0.05849770526333699,0.8900000000000006,-0.05277665225871969,0.8900000000000006,-0.0441775479958085,0.8900000000000006,-0.03802176554852153,0.8900000000000006,-0.03339689952699358,0.8900000000000006,-0.02979460453820092,0.8900000000000006,-0.02690922385354391,0.8900000000000006,-0.02454592118217866,0.8900000000000006,-0.02257462467815264
0.9000000000000006,-0.1474957011038927,0.9000000000000006,-0.1295445629679861,0.9000000000000006,-0.1042121677467865,0.9000000000000006,-0.08720580252097537,0.9000000000000006,-0.07500508140536405,0.9000000000000006,-0.06582652084866751,0.9000000000000006,-0.05867123562989329,0.9000000000000006,-0.0529366060774354,0.9000000000000006,-0.04431685500576324,0.9000000000000006,-0.0381461251182082,0.9000000000000006,-0.03350994762069389,0.9000000000000006,-0.0298988016758336,0.9000000000000006,-0.02700631181202186,0.9000000000000006,-0.02463717759626594,0.9000000000000006,-0.02266101413967301
0.9100000000000006,-0.147855017607302,0.9100000000000006,-0.1298673320326586,0.9100000000000006,-0.1044821368048642,0.9100000000000006,-0.08743928671445261,0.9100000000000006,-0.07521178114271204,0.9100000000000006,-0.06601270760032607,0.9100000000000006,-0.05884120836069797,0.9100000000000006,-0.05309344312012038,0.9100000000000006,-0.04445371907243587,0.9100000000000006,-0.0382685343833213,0.9100000000000006,-0.03362142253701992,0.9100000000000006,-0.03000172436357369,0.9100000000000006,-0.02710236827402239,0.9100000000000006,-0.02472760430512422,0.9100000000000006,-0.02274674439904538
0.9200000000000006,-0.1482030051154894,0.9200000000000006,-0.1301802478025044,0.9200000000000006,-0.1047443071735881,0.9200000000000006,-0.08766635410319808,0.9200000000000006,-0.07541306680197542,0.9200000000000006,-0.06619424503954022,0.9200000000000006,-0.05900713620086009,0.9200000000000006,-0.0532467260327426,0.9200000000000006,-0.0445877795364887,0.9200000000000006,-0.03838868883801686,0.9200000000000006,-0.03373106266647264,0.9200000000000006,-0.03010314484705961,0.9200000000000006,-0.02719719290147143,0.9200000000000006,-0.02481702363934036,0.9200000000000006,-0.0228316568539769
0.9300000000000006,-0.1485387649145224,0.9300000000000006,-0.1304824930396884,0.9300000000000006,-0.1049979971069179,0.9300000000000006,-0.08788642576279601,0.9300000000000006,-0.07560843838480562,0.9300000000000006,-0.06637069514571491,0.9300000000000006,-0.05916863091291803,0.9300000000000006,-0.05339610737780229,0.9300000000000006,-0.04471875177949678,0.9300000000000006,-0.03850634995200224,0.9300000000000006,-0.03383866474787609,0.9300000000000006,-0.03020288774478464,0.9300000000000006,-0.02729063292341643,0.9300000000000006,-0.02490530154906713,0.9300000000000006,-0.02291563322219088
0.9400000000000006,-0.1488616153441674,0.9400000000000006,-0.1307734464722858,0.9400000000000006,-0.1052426881164015,0.9400000000000006,-0.08809906232616715,0.9400000000000006,-0.07579751767989773,0.9400000000000006,-0.06654172793201671,0.9400000000000006,-0.05932540135924565,0.9400000000000006,-0.0535413279287231,0.9400000000000006,-0.04484642583698692,0.9400000000000006,-0.03862134401079727,0.9400000000000006,-0.03394408287847185,0.9400000000000006,-0.03030082918982866,0.9400000000000006,-0.02738258238276272,0.9400000000000006,-0.02499234693648424,0.9400000000000006,-0.02299859494521835
0.9500000000000006,-0.1491710828812652,0.9500000000000006,-0.1310526747446488,0.9500000000000006,-0.1054780183235224,0.9500000000000006,-0.08830395837009962,0.9500000000000006,-0.07598004342586778,0.9500000000000006,-0.06670711720683729,0.9500000000000006,-0.05947724973700622,0.9500000000000006,-0.05368221328780957,0.9500000000000006,-0.04497066359680021,0.9500000000000006,-0.03873355973235511,0.9500000000000006,-0.03404722644600901,0.9500000000000006,-0.0303968950083279,0.9500000000000006,-0.02747298051250976,0.9500000000000006,-0.02507811019432044,0.9500000000000006,-0.02308050186252689
0.9600000000000006,-0.1494668894456682,0.9600000000000006,-0.1313199209921856,0.9600000000000006,-0.1057037730237006,0.9600000000000006,-0.08850093442408864,0.9600000000000006,-0.07615586440074182,0.9600000000000006,-0.06686673449674495,0.9600000000000006,-0.05962406616150622,0.9600000000000006,-0.05381866900494985,0.9600000000000006,-0.04509139473167117,0.9600000000000006,-0.03884294478850921,0.9600000000000006,-0.03414805709584658,0.9600000000000006,-0.03049105803560007,0.9600000000000006,-0.02756180933266956,0.9600000000000006,-0.02516258103361751,0.9600000000000006,-0.02316135023247129
0.9700000000000006,-0.1497489365924516,0.9700000000000006,-0.1315750906303388,0.9700000000000006,-0.1059198729448175,0.9700000000000006,-0.08868992701060281,0.9700000000000006,-0.07632493079313815,0.9700000000000006,-0.06702054144467755,0.9700000000000006,-0.05976582187906057,0.9700000000000006,-0.05395067445173007,0.9700000000000006,-0.04520861158044769,0.9700000000000006,-0.03894950141648842,0.9700000000000006,-0.03424658489617035,0.9700000000000006,-0.03058333471565139,0.9700000000000006,-0.02764909059959297,0.9700000000000006,-0.0252457857209356,0.9700000000000006,-0.02324117021061335
0.9800000000000006,-0.150017287370547,0.9800000000000006,-0.1318182350534836,0.9800000000000006,-0.1061263607724941,0.9800000000000006,-0.08887097720294651,0.9800000000000006,-0.07648728427787038,0.9800000000000006,-0.06716858105738367,0.9800000000000006,-0.05990256144477814,0.9800000000000006,-0.0540782757550364,0.9800000000000006,-0.04532236323424344,0.9800000000000006,-0.03905328134206049,0.9800000000000006,-0.03434286389649606,0.9800000000000006,-0.03067378115850619,0.9800000000000006,-0.02773488226542361,0.9800000000000006,-0.02532778386894984,0.9800000000000006,-0.02332002291781965
0.9900000000000007,-0.1502721466735736,0.9900000000000007,-0.1320495339817725,0.9900000000000007,-0.1063233865508758,0.9900000000000007,-0.08904421821883438,0.9900000000000007,-0.07664304724700934,0.9900000000000007,-0.06731096820150709,0.9900000000000007,-0.0600343942236759,0.9900000000000007,-0.05420157811523151,0.9900000000000007,-0.04543274910171694,0.9900000000000007,-0.03915438025145661,0.9900000000000007,-0.03443698728844218,0.9900000000000007,-0.03076248884219328,0.9900000000000007,-0.02781927461664202,0.9900000000000007,-0.02540866493467235,0.9900000000000007,-0.02339799724002635
1.000000000000001,-0.1505138408905036,1.000000000000001,-0.132269277178858,1.000000000000001,-0.1065111925564764,1.000000000000001,-0.08920986255892896,1.000000000000001,-0.0767924116401313,1.000000000000001,-0.06744787974149546,1.000000000000001,-0.06016148556813217,1.000000000000001,-0.05432073782922673,1.000000000000001,-0.04553991222381366,1.000000000000001,-0.03925293204599438,1.000000000000001,-0.03452908237496834,1.000000000000001,-0.03084958014377997,1.000000000000001,-0.02790238625848609,1.000000000000001,-0.02548854457757613,1.000000000000001,-0.02347520649977955
1.010000000000001,-0.1507427975941686,1.010000000000001,-0.1324778462019117,1.010000000000001,-0.1066900981927194,1.010000000000001,-0.08936818915758507,1.010000000000001,-0.076935627781202,1.010000000000001,-0.06757954468058819,1.010000000000001,-0.06028404799617835,1.010000000000001,-0.05443595431300933,1.010000000000001,-0.04564403258671199,1.010000000000001,-0.03934910309472,1.010000000000001,-0.03461930553794908,1.010000000000001,-0.03093520386928919,1.010000000000001,-0.02798436009890555,1.010000000000001,-0.02556756101793765,1.010000000000001,-0.02355178512867968
1.020000000000001,-0.1509595258995037,1.020000000000001,-0.1326756967508703,1.020000000000001,-0.1068604853753228,1.020000000000001,-0.08951953094736444,1.020000000000001,-0.0770729935725548,1.020000000000001,-0.0677062346158005,1.020000000000001,-0.06040233265004949,1.020000000000001,-0.05454746237737093,1.020000000000001,-0.04574532064738176,1.020000000000001,-0.03944308667076361,1.020000000000001,-0.03470783736788949,1.020000000000001,-0.03101953092907288,1.020000000000001,-0.02806535946469802,1.020000000000001,-0.02564587151656223,1.020000000000001,-0.02362788545225867
1.030000000000001,-0.1511645979963099,1.030000000000001,-0.1328633420702824,1.030000000000001,-0.1070227847851268,1.030000000000001,-0.08966426315937499,1.030000000000001,-0.07720484432728726,1.030000000000001,-0.06782825475666651,1.030000000000001,-0.06051662125958808,1.030000000000001,-0.0546555249608917,1.030000000000001,-0.04584401124431581,1.030000000000001,-0.03953509772094897,1.030000000000001,-0.03479487808776738,1.030000000000001,-0.0311027502767922,1.030000000000001,-0.02814556445679733,1.030000000000001,-0.02572364907363624,1.030000000000001,-0.0237036746772929
1.040000000000001,-0.151358632227274,1.040000000000001,-0.1330413377371531,1.040000000000001,-0.1071774632658714,1.040000000000001,-0.08980279259711653,1.040000000000001,-0.07733154344795291,1.040000000000001,-0.06794593569248096,1.040000000000001,-0.06062721877675966,1.040000000000001,-0.05476042647134181,1.040000000000001,-0.04594035802140854,1.040000000000001,-0.03962536807966258,1.040000000000001,-0.03488064336905118,1.040000000000001,-0.03118506519983697,1.040000000000001,-0.02822516862428322,1.040000000000001,-0.02580107941945582,1.040000000000001,-0.02377933214857596
1.050000000000001,-0.1515422779524841,1.050000000000001,-0.1332102680521145,1.050000000000001,-0.10732501254839,1.050000000000001,-0.08993554803965248,1.050000000000001,-0.07745347408810485,1.050000000000001,-0.06805962602959381,1.050000000000001,-0.06073444679082579,1.050000000000001,-0.05486246683521542,1.050000000000001,-0.04603462844956754,1.050000000000001,-0.03971414220047072,1.050000000000001,-0.03496536060489377,1.050000000000001,-0.0312666900194851,1.050000000000001,-0.0283043760099889,1.050000000000001,-0.02587835834542849,1.050000000000001,-0.02385504691978458
1.060000000000001,-0.1517162023250283,1.060000000000001,-0.1333707341466039,1.060000000000001,-0.1074659393959672,1.060000000000001,-0.09006297185592774,1.060000000000001,-0.07757103186872631,1.060000000000001,-0.06816968596312821,1.060000000000001,-0.06083863778237286,1.060000000000001,-0.05496195630851988,1.060000000000001,-0.04612709949133071,1.060000000000001,-0.03980167344496766,1.060000000000001,-0.03504926567554208,1.060000000000001,-0.03134784723232276,1.060000000000001,-0.02838339859637522,1.060000000000001,-0.0259556894016548,1.060000000000001,-0.02393101566276036
1.070000000000001,-0.1518810790035868,1.070000000000001,-0.1335233438301076,1.070000000000001,-0.1076007571920759,1.070000000000001,-0.09018551284925967,1.070000000000001,-0.07768461866680489,1.070000000000001,-0.06827648179891081,1.070000000000001,-0.06094013023075529,1.070000000000001,-0.05505921106233402,1.070000000000001,-0.04621805392032448,1.070000000000001,-0.03988822093940796,1.070000000000001,-0.03513260021550676,1.070000000000001,-0.03142876510165762,1.070000000000001,-0.02846245415973375,1.070000000000001,-0.02603328196859586,1.070000000000001,-0.02400744092224009
1.080000000000001,-0.1520375787495127,1.080000000000001,-0.133668703131057,1.080000000000001,-0.1077299789331559,1.080000000000001,-0.09030362030097019,1.080000000000001,-0.07779463744960328,1.080000000000001,-0.068380381402632,1.080000000000001,-0.06103926455467133,1.080000000000001,-0.05515454952501426,1.080000000000001,-0.04630777728068265,1.080000000000001,-0.03997404698655459,1.080000000000001,-0.03521560937165517,1.080000000000001,-0.03150967568943405,1.080000000000001,-0.02854176452430704,1.080000000000001,-0.02611134969529626,1.080000000000001,-0.02408452970924128
1.090000000000001,-0.1521863617978039,1.090000000000001,-0.1338074094326887,1.090000000000001,-0.1078541115455952,1.090000000000001,-0.09041773914490764,1.090000000000001,-0.07790148809566069,1.090000000000001,-0.06848175052438241,1.090000000000001,-0.06113637983963288,1.090000000000001,-0.0552482894393532,1.090000000000001,-0.04639655545162553,1.090000000000001,-0.04005941500292753,1.090000000000001,-0.03529854002618468,1.090000000000001,-0.0315908133055641,1.090000000000001,-0.02862155419561864,1.090000000000001,-0.02619010928541307,1.090000000000001,-0.0241624924159926
1.100000000000001,-0.1523280718520514,1.100000000000001,-0.1339400460697639,1.100000000000001,-0.1079736514165429,1.100000000000001,-0.09052830617929104,1.100000000000001,-0.07800556412141628,1.100000000000001,-0.06858094992703921,1.100000000000001,-0.06123181128839257,1.100000000000001,-0.05534074557691131,1.100000000000001,-0.04648467276879872,1.100000000000001,-0.04014458793985699,1.100000000000001,-0.03538163944804633,1.100000000000001,-0.03167241334229778,1.100000000000001,-0.02870204934390415,1.100000000000001,-0.02626977960463356,1.100000000000001,-0.02424154202824677
1.110000000000001,-0.152463331530406,1.110000000000001,-0.1340671782312248,1.110000000000001,-0.1080890810107591,1.110000000000001,-0.09063574720734092,1.110000000000001,-0.0781072502192264,1.110000000000001,-0.06867833323530073,1.110000000000001,-0.0613258883198772,1.110000000000001,-0.05543222804217828,1.110000000000001,-0.04657241064587428,1.110000000000001,-0.04022982713972884,1.110000000000001,-0.0354651543301949,1.110000000000001,-0.03175471145571647,1.110000000000001,-0.02878347710352563,1.110000000000001,-0.02635058107849321,1.110000000000001,-0.02432189360661311
1.120000000000001,-0.1525927390798538,1.120000000000001,-0.134189350005011,1.120000000000001,-0.1082008664382166,1.120000000000001,-0.09074047499167071,1.120000000000001,-0.07820692050682938,1.120000000000001,-0.06877424541705869,1.120000000000001,-0.06141893323755836,1.120000000000001,-0.05552304109501287,1.120000000000001,-0.04666004663634146,1.120000000000001,-0.04031539157570244,1.120000000000001,-0.03554933016730052,1.120000000000001,-0.03183794305397987,1.120000000000001,-0.02886606515203231,1.120000000000001,-0.02643273534758211,1.120000000000001,-0.02440376400668541
1.130000000000001,-0.1527168661766154,1.130000000000001,-0.1343070824016266,1.130000000000001,-0.1083094558373507,1.130000000000001,-0.09084288790749187,1.130000000000001,-0.07830493738832572,1.130000000000001,-0.06886902180877502,1.130000000000001,-0.06151126038814922,1.130000000000001,-0.05561348241975191,1.130000000000001,-0.04674785387534781,1.130000000000001,-0.04040153742311556,1.130000000000001,-0.03563441092849184,1.130000000000001,-0.03192234305189865,1.130000000000001,-0.02895004153247826,1.130000000000001,-0.0265164651470811,1.130000000000001,-0.02448737180770241
1.140000000000001,-0.1528362566384466,1.140000000000001,-0.13442087220013,1.140000000000001,-0.1084152784446208,1.140000000000001,-0.09094336918453978,1.140000000000001,-0.07840165093093387,1.140000000000001,-0.06896298760021793,1.140000000000001,-0.061603175734807,1.140000000000001,-0.05570384277235348,1.140000000000001,-0.04683610084394361,1.140000000000001,-0.04048851791293873,1.140000000000001,-0.03572063898159362,1.140000000000001,-0.03200814585309523,1.140000000000001,-0.02903563468413862,1.140000000000001,-0.02660199437896902,1.140000000000001,-0.02457293742076736
1.150000000000001,-0.1529514258875627,1.150000000000001,-0.1345311914717845,1.150000000000001,-0.1085187442305592,1.150000000000001,-0.09104228663569397,1.150000000000001,-0.07849739866877928,1.150000000000001,-0.06905645770009086,1.150000000000001,-0.06169497677455404,1.150000000000001,-0.05579440594195009,1.150000000000001,-0.04692505140230274,1.150000000000001,-0.04057658342128874,1.150000000000001,-0.03580825522853223,1.150000000000001,-0.03209558552388866,1.150000000000001,-0.02912307364936538,1.150000000000001,-0.0266895483476182,1.150000000000001,-0.02466068334984284
1.160000000000001,-0.1530628610188055,1.160000000000001,-0.1346384876508329,1.160000000000001,-0.1086202439942221,1.160000000000001,-0.09113999278024784,1.160000000000001,-0.07859250575365408,1.160000000000001,-0.06914973691176592,1.160000000000001,-0.0617869527365148,1.160000000000001,-0.05588544896942691,1.160000000000001,-0.04701496504374929,1.160000000000001,-0.04066598175355599,1.160000000000001,-0.03589749941559121,1.160000000000001,-0.03218489612662379,1.160000000000001,-0.02921258842756932,1.160000000000001,-0.02677935413246041,1.160000000000001,-0.02475083458146757
1.170000000000001,-0.1531710213449225,1.170000000000001,-0.1347431840373316,1.170000000000001,-0.108720149820741,1.170000000000001,-0.09123682528066558,1.170000000000001,-0.07868728538215509,1.170000000000001,-0.06924312035671686,1.170000000000001,-0.0618793850050864,1.170000000000001,-0.05597724257246064,1.170000000000001,-0.04710609732717295,1.170000000000001,-0.04075695858667794,1.170000000000001,-0.03598861058658618,1.170000000000001,-0.03227631218409139,1.170000000000001,-0.0293044104508676,1.170000000000001,-0.02687164107465414,1.170000000000001,-0.02484361908213466
1.180000000000001,-0.1532763393082573,1.180000000000001,-0.1348456806326064,1.180000000000001,-0.1088188158196143,1.180000000000001,-0.09133310762268979,1.180000000000001,-0.07878203943821023,1.180000000000001,-0.06933689409174948,1.180000000000001,-0.06197254771979157,1.180000000000001,-0.05607005173337713,1.180000000000001,-0.04719870045125721,1.180000000000001,-0.04084975803814657,1.180000000000001,-0.03608182765148853,1.180000000000001,-0.03237006925067695,1.180000000000001,-0.02939877315955149,1.180000000000001,-0.02696664135798562,1.180000000000001,-0.02493926838531216
1.190000000000001,-0.153379221664925,1.190000000000001,-0.1349463552229521,1.190000000000001,-0.1089165790738448,1.190000000000001,-0.09142914997929558,1.190000000000001,-0.07887705929926879,1.190000000000001,-0.06943133587433883,1.190000000000001,-0.06206670851093588,1.190000000000001,-0.05616413641287648,1.190000000000001,-0.04729302393959172,1.190000000000001,-0.04094462333522752,1.190000000000001,-0.03617739004733985,1.190000000000001,-0.0324664045697363,1.190000000000001,-0.02949591265902327,1.190000000000001,-0.02706459066743316,1.190000000000001,-0.02503801825303145
1.200000000000001,-0.1534800508631268,1.200000000000001,-0.1350455646411897,1.200000000000001,-0.1090137607416347,1.200000000000001,-0.0915252502088854,1.200000000000001,-0.07897262676305895,1.200000000000001,-0.06952671603802811,1.200000000000001,-0.06216212933705579,1.200000000000001,-0.05625975235890465,1.200000000000001,-0.047389315411004,1.200000000000001,-0.04104179756242578,1.200000000000001,-0.03627553847232198,1.200000000000001,-0.03256555780029753,1.200000000000001,-0.0295960684431137,1.200000000000001,-0.0271657289118042,1.200000000000001,-0.02514010939971625
1.210000000000001,-0.1535791865513405,1.210000000000001,-0.1351436461483418,1.210000000000001,-0.1091106672628381,1.210000000000001,-0.09162169494707367,1.210000000000001,-0.07906901505962535,1.210000000000001,-0.06962329844676898,1.210000000000001,-0.06225906739636666,1.210000000000001,-0.05635715198560004,1.210000000000001,-0.04748782141421631,1.210000000000001,-0.04114152446936768,1.210000000000001,-0.03637651567749507,1.210000000000001,-0.03266777179945577,1.210000000000001,-0.02969948417165016,1.210000000000001,-0.02727030099956241,1.210000000000001,-0.02524578826841834
1.220000000000001,-0.1536769671645612,1.220000000000001,-0.1352409188888727,1.220000000000001,-0.1092075916316524,1.220000000000001,-0.0917187607593344,1.220000000000001,-0.07916648992027329,1.220000000000001,-0.06972134150321495,1.220000000000001,-0.06235777608992669,1.220000000000001,-0.05645658530224434,1.220000000000001,-0.04758878831016143,1.220000000000001,-0.0412440493249309,1.220000000000001,-0.03648056730395165,1.220000000000001,-0.03277329344972428,1.220000000000001,-0.02980640849277144,1.220000000000001,-0.02737855765936142,1.220000000000001,-0.02535530785183921
1.230000000000001,-0.1537737115475524,1.230000000000001,-0.1353376853826262,1.230000000000001,-0.1093048147050829,1.230000000000001,-0.09181671532866603,1.230000000000001,-0.07926531068104993,1.230000000000001,-0.06982109919130411,1.230000000000001,-0.06245850601902161,1.230000000000001,-0.05655830087649582,1.230000000000001,-0.04769246318896758,1.230000000000001,-0.04134961980664199,1.230000000000001,-0.03658794275594741,1.230000000000001,-0.03288237452312605,1.230000000000001,-0.02991709590276772,1.230000000000001,-0.02749075629889085,1.230000000000001,-0.02546892855244084
1.240000000000001,-0.1538697205832589,1.240000000000001,-0.1354342330248733,1.240000000000001,-0.1094026065235853,1.240000000000001,-0.09191581865829951,1.240000000000001,-0.07936573140351909,1.240000000000001,-0.06992282213801952,1.240000000000001,-0.06256150600336399,1.240000000000001,-0.05666254681989773,1.240000000000001,-0.04779909481176498,1.240000000000001,-0.04145848691708529,1.240000000000001,-0.03669889610297661,1.240000000000001,-0.03299527257596663,1.240000000000001,-0.03003180763817958,1.240000000000001,-0.02760716189742725,1.240000000000001,-0.02558691907759656
1.250000000000001,-0.1539652788022575,1.250000000000001,-0.1355308355728217,1.250000000000001,-0.10950122762607,1.250000000000001,-0.0920163242744173,1.250000000000001,-0.07946800199990367,1.250000000000001,-0.07002675868304438,1.250000000000001,-0.06266702411014617,1.250000000000001,-0.05676957178678627,1.250000000000001,-0.04790893457011419,1.250000000000001,-0.04157090592136306,1.250000000000001,-0.03681368700578867,1.250000000000001,-0.03311225187004525,1.250000000000001,-0.03015081259653518,1.250000000000001,-0.02772804792898826,1.250000000000001,-0.02570955736711941
1.260000000000001,-0.1540606559555174,1.260000000000001,-0.1356277546027039,1.260000000000001,-0.1096009303462447,1.260000000000001,-0.09211848041795122,1.260000000000001,-0.07957236935324882,1.260000000000001,-0.0701331559482103,1.260000000000001,-0.06277530868684561,1.260000000000001,-0.05687962598031964,1.260000000000001,-0.04802223745805683,1.260000000000001,-0.0416871373015546,1.260000000000001,-0.03693258166302563,1.260000000000001,-0.03323358431757068,1.260000000000001,-0.03027438828347093,1.260000000000001,-0.02785369731423588,1.260000000000001,-0.02583713155165444
1.270000000000001,-0.1541561085379693,1.270000000000001,-0.1357252409262678,1.270000000000001,-0.1097019600811908,1.270000000000001,-0.09222253121788211,1.270000000000001,-0.0796790784261952,1.270000000000001,-0.07024226090124229,1.270000000000001,-0.06288660939302583,1.270000000000001,-0.05699296216148191,1.270000000000001,-0.04813926305359092,1.270000000000001,-0.04180744772568452,1.270000000000001,-0.03705585377654155,1.270000000000001,-0.03335955044828232,1.270000000000001,-0.03040282178509916,1.270000000000001,-0.02798440340029516,1.270000000000001,-0.02596994094135948
1.280000000000001,-0.1542518812546056,1.280000000000001,-0.1358235359592941,1.280000000000001,-0.1098045565262412,1.280000000000001,-0.09232871784118045,1.280000000000001,-0.07978837335432186,1.280000000000001,-0.07035432141041201,1.280000000000001,-0.06300117822827196,1.280000000000001,-0.05710983665863756,1.280000000000001,-0.04826027650783121,1.280000000000001,-0.04193211102997304,1.280000000000001,-0.03718378553457582,1.280000000000001,-0.03349044039827195,1.280000000000001,-0.03053641076538294,1.280000000000001,-0.02812047096847175,1.280000000000001,-0.0261082970450479
1.290000000000001,-0.1543482084241829,1.290000000000001,-0.1359228730377952,1.290000000000001,-0.1099089548727486,1.290000000000001,-0.09243727961668768,1.290000000000001,-0.07990049852191138,1.290000000000001,-0.0704695872883904,1.290000000000001,-0.06311927055491101,1.290000000000001,-0.05723051037658568,1.290000000000001,-0.04838554954127431,1.290000000000001,-0.04206140921414442,1.290000000000001,-0.037316668612837,1.290000000000001,-0.03362655492078722,1.290000000000001,-0.03067546448898627,1.290000000000001,-0.02826221727049441,1.290000000000001,-0.02625252462055358
1.300000000000001,-0.1544453153182375,1.300000000000001,-0.1360234786799208,1.300000000000001,-0.1100153869673186,1.300000000000001,-0.09254845513193946,1.300000000000001,-0.0800156996194767,1.300000000000001,-0.07058831132491242,1.300000000000001,-0.06324114611535468,1.300000000000001,-0.05735524980514166,1.300000000000001,-0.04851536144749817,1.300000000000001,-0.04219563345035241,1.300000000000001,-0.03745480519423723,1.300000000000001,-0.03376820641990618,1.300000000000001,-0.03082030487061151,1.300000000000001,-0.02840997309439616,1.300000000000001,-0.02640296275752023
1.310000000000001,-0.1545434194351489,1.310000000000001,-0.1361255737934344,1.310000000000001,-0.1101240824326138,1.310000000000001,-0.0926624833032472,1.310000000000001,-0.08013422468353734,1.310000000000001,-0.07071075030888571,1.310000000000001,-0.06336707004481833,1.310000000000001,-0.05748432802810239,1.310000000000001,-0.0486500001053191,1.310000000000001,-0.04233508510687747,1.310000000000001,-0.03759850900853681,1.310000000000001,-0.03391572000842619,1.310000000000001,-0.03097126755223681,1.310000000000001,-0.02856408386150622,1.310000000000001,-0.02655996599413552
1.320000000000001,-0.1546427317105255,1.320000000000001,-0.1362293748300095,1.320000000000001,-0.1102352697509969,1.320000000000001,-0.09277960442034747,1.320000000000001,-0.08025632512000283,1.320000000000001,-0.07083716604134491,1.320000000000001,-0.06349731388085754,1.320000000000001,-0.05761802573407454,1.320000000000001,-0.04878976300095014,1.320000000000001,-0.04248007678818873,1.320000000000001,-0.03774810639353166,1.320000000000001,-0.03406943459163268,1.320000000000001,-0.03112870300994533,1.320000000000001,-0.02872491075626422,1.320000000000001,-0.02672390546953737
1.330000000000001,-0.1547434576663189,1.330000000000001,-0.1363350948886222,1.330000000000001,-0.1103491773131405,1.330000000000001,-0.09290006116766708,1.330000000000001,-0.08038225671316142,1.330000000000001,-0.07096782634121905,1.330000000000001,-0.06363215657166943,1.330000000000001,-0.05775663223109724,1.330000000000001,-0.04893495826207101,1.330000000000001,-0.04263093339326891,1.330000000000001,-0.0379039373796716,1.330000000000001,-0.0342297039788244,1.330000000000001,-0.03129297769221091,1.330000000000001,-0.02889283189070859,1.330000000000001,-0.02689517011373085
1.340000000000001,-0.1548457985018825,1.340000000000001,-0.136442944771053,1.340000000000001,-0.1104660344343447,1.340000000000001,-0.0930240996247744,1.340000000000001,-0.08051228062272681,1.340000000000001,-0.07110300604627637,1.340000000000001,-0.06377188548545475,1.340000000000001,-0.05790044646730062,1.340000000000001,-0.04908590570596664,1.340000000000001,-0.04278799319429288,1.340000000000001,-0.03806635680014431,1.340000000000001,-0.03439689802458206,1.340000000000001,-0.03146447519158208,1.340000000000001,-0.02906824350553895,1.340000000000001,-0.02707416787687389
1.350000000000001,-0.1549499521307458,1.350000000000001,-0.136553133993009,1.350000000000001,-0.110586072341724,1.350000000000001,-0.09315197024894427,1.350000000000001,-0.08064666437169968,1.350000000000001,-0.07124298801187257,1.350000000000001,-0.06391679742336173,1.350000000000001,-0.05804977806003399,1.350000000000001,-0.04924293790403023,1.350000000000001,-0.04295160893784627,1.350000000000001,-0.03823573542851934,1.350000000000001,-0.03457140380179149,1.350000000000001,-0.03164359745170061,1.350000000000001,-0.02925156120961773,1.350000000000001,-0.02726132699973037
1.360000000000001,-0.1550561141672225,1.360000000000001,-0.1366658717547,1.360000000000001,-0.1107095251356901,1.360000000000001,-0.09328392884298101,1.360000000000001,-0.08078568282798067,1.360000000000001,-0.07138806411027787,1.360000000000001,-0.06406719963865463,1.360000000000001,-0.05820494833599621,1.360000000000001,-0.04940640126497884,1.360000000000001,-0.04312214897088362,1.360000000000001,-0.03841246114602326,1.360000000000001,-0.03475362680837862,1.360000000000001,-0.03183076601150564,1.360000000000001,-0.02944322125966289,1.360000000000001,-0.02745709732694855
