nch18_Cdd_Cgg (ll=2e-07) X,nch18_Cdd_Cgg (ll=2e-07) Y,nch18_Cdd_Cgg (ll=3e-07) X,nch18_Cdd_Cgg (ll=3e-07) Y,nch18_Cdd_Cgg (ll=4e-07) X,nch18_Cdd_Cgg (ll=4e-07) Y,nch18_Cdd_Cgg (ll=5e-07) X,nch18_Cdd_Cgg (ll=5e-07) Y,nch18_Cdd_Cgg (ll=6e-07) X,nch18_Cdd_Cgg (ll=6e-07) Y,nch18_Cdd_Cgg (ll=7e-07) X,nch18_Cdd_Cgg (ll=7e-07) Y,nch18_Cdd_Cgg (ll=8e-07) X,nch18_Cdd_Cgg (ll=8e-07) Y,nch18_Cdd_Cgg (ll=9e-07) X,nch18_Cdd_Cgg (ll=9e-07) Y,nch18_Cdd_Cgg (ll=1e-06) X,nch18_Cdd_Cgg (ll=1e-06) Y,nch18_Cdd_Cgg (ll=1.2e-06) X,nch18_Cdd_Cgg (ll=1.2e-06) Y,nch18_Cdd_Cgg (ll=1.4e-06) X,nch18_Cdd_Cgg (ll=1.4e-06) Y,nch18_Cdd_Cgg (ll=1.6e-06) X,nch18_Cdd_Cgg (ll=1.6e-06) Y,nch18_Cdd_Cgg (ll=1.8e-06) X,nch18_Cdd_Cgg (ll=1.8e-06) Y,nch18_Cdd_Cgg (ll=2e-06) X,nch18_Cdd_Cgg (ll=2e-06) Y,nch18_Cdd_Cgg (ll=2.2e-06) X,nch18_Cdd_Cgg (ll=2.2e-06) Y,nch18_Cdd_Cgg (ll=2.4e-06) X,nch18_Cdd_Cgg (ll=2.4e-06) Y
0.8500000000000005,0.2185794320175639,0.8500000000000005,0.1567666766881672,0.8500000000000005,0.1225955072713667,0.8500000000000005,0.1008696437817205,0.8500000000000005,0.08581405155305091,0.8500000000000005,0.07475853955043006,0.8500000000000005,0.06629118751077306,0.8500000000000005,0.05959589352882588,0.8500000000000005,0.05416767136408962,0.8500000000000005,0.04590005234011049,0.8500000000000005,0.03976608304637399,0.8500000000000005,0.0351284177492757,0.8500000000000005,0.03149919033479603,0.8500000000000005,0.0285818064158883,0.8500000000000005,0.02618558574572033,0.8500000000000005,0.02418236349950278
0.8600000000000005,0.21888485654224,0.8600000000000005,0.1569980833234751,0.8600000000000005,0.1227948183798168,0.8600000000000005,0.1010489996455216,0.8600000000000005,0.08597964727657018,0.8600000000000005,0.07491395129069529,0.8600000000000005,0.06643876253991625,0.8600000000000005,0.05973726956584431,0.8600000000000005,0.05430404022833484,0.8600000000000005,0.04602888587334259,0.8600000000000005,0.03988763155486101,0.8600000000000005,0.0352446065719825,0.8600000000000005,0.03161129142125196,0.8600000000000005,0.02869070324812623,0.8600000000000005,0.02629191604608045,0.8600000000000005,0.02428660184076282
0.8700000000000006,0.219191173477662,0.8700000000000006,0.157232032765567,0.8700000000000006,0.1229964850589688,0.8700000000000006,0.1012305151535237,0.8700000000000006,0.08614729874228226,0.8700000000000006,0.07507138117771714,0.8700000000000006,0.06658836145237441,0.8700000000000006,0.05988070238614955,0.8700000000000006,0.05444251549737559,0.8700000000000006,0.04615995093898785,0.8700000000000006,0.04001150729248168,0.8700000000000006,0.03536320611469759,0.8700000000000006,0.03172587909585942,0.8700000000000006,0.02880215678424985,0.8700000000000006,0.02640086833691413,0.8700000000000006,0.0243935231941913
0.8800000000000006,0.219495697646642,0.8800000000000006,0.157466400425015,0.8800000000000006,0.1231988471676818,0.8800000000000006,0.1014128509472339,0.8800000000000006,0.08631589727104504,0.8800000000000006,0.0752298922752208,0.8800000000000006,0.06673917994540914,0.8800000000000006,0.0600254932036773,0.8800000000000006,0.05458248438157918,0.8800000000000006,0.04629276667952579,0.8800000000000006,0.04013731757903352,0.8800000000000006,0.03548389166428849,0.8800000000000006,0.03184268260687004,0.8800000000000006,0.02891594016220319,0.8800000000000006,0.02651225217341785,0.8800000000000006,0.02450296784003048
0.8900000000000006,0.2197960541802446,0.8900000000000006,0.1576992982513809,0.8900000000000006,0.1234004281575869,0.8900000000000006,0.1015948165688715,0.8900000000000006,0.08648445890000001,0.8900000000000006,0.07538865501332824,0.8900000000000006,0.06689050811621725,0.8900000000000006,0.06017102762525588,0.8900000000000006,0.05472341055995684,0.8900000000000006,0.04642691702549132,0.8900000000000006,0.04026472619336762,0.8900000000000006,0.03560638874817134,0.8900000000000006,0.03196147664995523,0.8900000000000006,0.02903186817618582,0.8900000000000006,0.0266259157039844,0.8900000000000006,0.02461481213264505
0.9000000000000006,0.220090182589569,0.9000000000000006,0.157929077482862,0.9000000000000006,0.1235999380322247,0.9000000000000006,0.1017753735490605,0.9000000000000006,0.0866521275489822,0.9000000000000006,0.07554695034192244,0.9000000000000006,0.06704173355925226,0.9000000000000006,0.06031677867302788,0.9000000000000006,0.05486483712100327,0.9000000000000006,0.04656205347482507,0.9000000000000006,0.04039345594459442,0.9000000000000006,0.03573047553637818,0.9000000000000006,0.03208208362965857,0.9000000000000006,0.02914979941931244,0.9000000000000006,0.02674174771124001,0.9000000000000006,0.0247289704537229
0.9100000000000006,0.2203763366421885,0.9100000000000006,0.1581543287748573,0.9100000000000006,0.1237962742925445,0.9100000000000006,0.1019536368275437,0.9100000000000006,0.0868181767440374,0.9100000000000006,0.07570417160859866,0.9100000000000006,0.0671923433194382,0.9100000000000006,0.06046230876912476,0.9100000000000006,0.05500638855404446,0.9100000000000006,0.04669789706138541,0.9100000000000006,0.04052329053813039,0.9100000000000006,0.03585598462009752,0.9100000000000006,0.03220437536249821,0.9100000000000006,0.02926963792127907,0.9100000000000006,0.026859679192643,0.9100000000000006,0.02484539674284443
0.9200000000000006,0.2206530793682716,0.9200000000000006,0.158373879086227,0.9200000000000006,0.1239885203501927,0.9200000000000006,0.1021288740695354,0.9200000000000006,0.08698200952429853,0.9200000000000006,0.07585982483561861,0.9200000000000006,0.0673419244132183,0.9200000000000006,0.06060727042452754,0.9200000000000006,0.0551477715575133,0.9200000000000006,0.04683423931657067,0.9200000000000006,0.04065407556847999,0.9200000000000006,0.03598280401969399,0.9200000000000006,0.03232827409122017,0.9200000000000006,0.02939133416377813,0.9200000000000006,0.02697968437424515,0.9200000000000006,0.0249640855080894
0.9300000000000006,0.2209192729606181,0.9300000000000006,0.1585867850180005,0.9300000000000006,0.1241759411354708,0.9300000000000006,0.1023005026406816,0.9300000000000006,0.08714315632712998,0.9300000000000006,0.07601352721592512,0.9300000000000006,0.06749016275755521,0.9300000000000006,0.06075140548850662,0.9300000000000006,0.05528877453397468,0.9300000000000006,0.04697094211467984,0.9300000000000006,0.04078571854493398,0.9300000000000006,0.03611087734021334,0.9300000000000006,0.03245375273749151,0.9300000000000006,0.02951488540842472,0.9300000000000006,0.02710178109852405,0.9300000000000006,0.02508507226273058
0.9400000000000006,0.2211740637501869,0.9400000000000006,0.158792322609203,0.9400000000000006,0.1243579758706102,0.9400000000000006,0.1024680842040336,0.9400000000000006,0.08730127081606336,0.9400000000000006,0.07616500379530654,0.9400000000000006,0.06763684047676945,0.9400000000000006,0.06089454293118297,0.9400000000000006,0.05542926574685244,0.9400000000000006,0.04710793638102756,0.9400000000000006,0.04091818793230101,0.9400000000000006,0.03624020305895129,0.9400000000000006,0.03258083437959332,0.9400000000000006,0.02964033532537807,0.9400000000000006,0.02722603057582183,0.9400000000000006,0.02520843337869235
0.9500000000000006,0.2214168627967836,0.9500000000000006,0.1589899738706844,0.9500000000000006,0.1245342281994608,0.9500000000000006,0.1026313170851902,0.9500000000000006,0.08745612377155584,0.9500000000000006,0.07631408244312986,0.9500000000000006,0.06778183167689754,0.9500000000000006,0.06103659523922125,0.9500000000000006,0.05556919021126284,0.9500000000000006,0.04724521972399378,0.9500000000000006,0.04105151125954665,0.9500000000000006,0.03637083299180358,0.9500000000000006,0.0327095909970765,0.9500000000000006,0.02976777296083359,0.9500000000000006,0.02735253653447609,0.9500000000000006,0.02533428538929011
0.9600000000000006,0.2216473229062472,0.9600000000000006,0.159179410558664,0.9600000000000006,0.1247044540443333,0.9600000000000006,0.1027900267022194,0.9600000000000006,0.08760759529349409,0.9600000000000006,0.07646068732674838,0.9600000000000006,0.06792509687734782,0.9600000000000006,0.06117755359470715,0.9600000000000006,0.05570856547318344,0.9600000000000006,0.0473828531214063,0.9600000000000006,0.04118577240897252,0.9600000000000006,0.03650287003769857,0.9600000000000006,0.03284014157129664,0.9600000000000006,0.02989733112397971,0.9600000000000006,0.02748144384341744,0.9600000000000006,0.02546278380933418
0.9700000000000006,0.2218653130564727,0.9700000000000006,0.1593604758418496,0.9700000000000006,0.1248685476882819,0.9700000000000006,0.1029441544654839,0.9700000000000006,0.08775566565821966,0.9700000000000006,0.0766048311872923,0.9700000000000006,0.06806667636335642,0.9700000000000006,0.06131748207382173,0.9700000000000006,0.05584747649185789,0.9700000000000006,0.04752095684320581,0.9700000000000006,0.04132110824322398,0.9700000000000006,0.03663646533980518,0.9700000000000006,0.03297264966598897,0.9700000000000006,0.03002918430590858,0.9700000000000006,0.02761293671013995,0.9700000000000006,0.02559412156749491
0.9800000000000006,0.2220708912838769,0.9800000000000006,0.1595331645953808,0.9800000000000006,0.1250265266523303,0.9800000000000006,0.1030937456150681,0.9800000000000006,0.08790040522801822,0.9800000000000006,0.07674660676371149,0.9800000000000006,0.06820668276702888,0.9800000000000006,0.0614565111421843,0.9800000000000006,0.05598606987722751,0.9800000000000006,0.04765970582394942,0.9800000000000006,0.04145770475495738,0.9800000000000006,0.03677181502661444,0.9800000000000006,0.03310732063395934,0.9800000000000006,0.03016354626285833,0.9800000000000006,0.02774723657516012,0.9800000000000006,0.02572852716262271
0.9900000000000007,0.2222642770597449,0.9900000000000007,0.1596976030658637,0.9900000000000007,0.1251785159544102,0.9900000000000007,0.1032389364816285,0.9900000000000007,0.08804196382845041,0.9900000000000007,0.0768861777283367,0.9900000000000007,0.06834529320006257,0.9900000000000007,0.06159483073802788,0.9900000000000007,0.05612454774755131,0.9900000000000007,0.04779932471050737,0.9900000000000007,0.0415957929344925,0.9900000000000007,0.03690915670543485,0.9900000000000007,0.03324439860454481,0.9900000000000007,0.03030066740402552,0.9900000000000007,0.02788459983133786,0.9900000000000007,0.02586626266245826
1.000000000000001,0.2224458240905721,1.000000000000001,0.1598540286052543,1.000000000000001,0.1253247323077605,1.000000000000001,0.1033799416360224,1.000000000000001,0.08818055999335613,1.000000000000001,0.07702376948481356,1.000000000000001,0.06848274125099445,1.000000000000001,0.06173268322568606,1.000000000000001,0.05626316146487335,1.000000000000001,0.04794008280446961,1.000000000000001,0.04173564454604702,1.000000000000001,0.0370487658768934,1.000000000000001,0.03338416340312588,1.000000000000001,0.03044083212125715,1.000000000000001,0.02802531549385251,1.000000000000001,0.0260076216608717
1.010000000000001,0.2226159943304016,1.010000000000001,0.160002770082122,1.010000000000001,0.1254654687522207,1.010000000000001,0.1035170413427882,1.010000000000001,0.08831647043608351,1.010000000000001,0.0771596601442439,1.010000000000001,0.06861930912940663,1.010000000000001,0.0618703564749962,1.010000000000001,0.05640220548192821,1.010000000000001,0.04808228909887959,1.010000000000001,0.04187756798625226,1.010000000000001,0.03719095242435415,1.010000000000001,0.03352692754100428,1.010000000000001,0.03058435618632214,1.010000000000001,0.02816970293612392,1.010000000000001,0.02615292730018421
1.020000000000001,0.222775333819117,1.020000000000001,0.160144229462943,1.020000000000001,0.1256010801246036,1.020000000000001,0.1036505696624468,1.020000000000001,0.08845002004688333,1.020000000000001,0.0772941719449778,1.020000000000001,0.06875532019531359,1.020000000000001,0.06200817728284405,1.020000000000001,0.05654201149857023,1.020000000000001,0.04822628757925122,1.020000000000001,0.04202190437325442,1.020000000000001,0.03733605730997423,1.020000000000001,0.03367303339425425,1.020000000000001,0.03073158432374796,1.020000000000001,0.02831810979088529,1.020000000000001,0.02630253045040197
1.030000000000001,0.2229244507791141,1.030000000000001,0.1602788649287486,1.030000000000001,0.1257319696760712,1.030000000000001,0.1037809034674897,1.030000000000001,0.08858157264878315,1.030000000000001,0.07742766332295159,1.030000000000001,0.06889113206032264,1.030000000000001,0.06214650530688665,1.030000000000001,0.05668294308402955,1.030000000000001,0.04837245292373834,1.030000000000001,0.04216902398455898,1.030000000000001,0.03748444958269074,1.030000000000001,0.03382285066663947,1.030000000000001,0.03088288804602884,1.030000000000001,0.02847091009635082,1.030000000000001,0.02645680811953101
1.040000000000001,0.2230639962300314,1.040000000000001,0.1604071757664148,1.040000000000001,0.125858577045424,1.040000000000001,0.103908452555342,1.040000000000001,0.08871152267489817,1.040000000000001,0.0775605217791259,1.040000000000001,0.06902713039374703,1.040000000000001,0.06228572763357879,1.040000000000001,0.05682539087785877,1.040000000000001,0.04852118670072456,1.040000000000001,0.04231932313023874,1.040000000000001,0.03763652377573498,1.040000000000001,0.03397677420699999,1.040000000000001,0.03103866381574626,1.040000000000001,0.02862850274715353,1.040000000000001,0.02661616215054512
1.050000000000001,0.2231946472286062,1.050000000000001,0.1605296891586474,1.050000000000001,0.1259813677052632,1.050000000000001,0.1040336509651588,1.050000000000001,0.08884028786477022,1.050000000000001,0.07769315763346894,1.050000000000001,0.06916372351614482,1.050000000000001,0.06242625405703173,1.050000000000001,0.05696976844101119,1.050000000000001,0.0486729141270969,1.050000000000001,0.04247322151790686,1.050000000000001,0.03779269774468852,1.050000000000001,0.0341352222277925,1.050000000000001,0.0311993315777336,1.050000000000001,0.02879131029021978,1.050000000000001,0.02678101824266528
1.060000000000001,0.2233170927147763,1.060000000000001,0.1606469488983489,1.060000000000001,0.1261008239183376,1.060000000000001,0.1041569495385252,1.060000000000001,0.08896830301987624,1.060000000000001,0.07782599870453627,1.060000000000001,0.06930133781787953,1.060000000000001,0.06256851310478805,1.060000000000001,0.05711650879168954,1.060000000000001,0.04882808141929039,1.060000000000001,0.04263116013888445,1.060000000000001,0.03795341097333717,1.060000000000001,0.03429863495024266,1.060000000000001,0.03136533368524043,1.060000000000001,0.02895977808826697,1.060000000000001,0.02695182531855328
1.070000000000001,0.2234320218482648,1.070000000000001,0.1607595059745512,1.070000000000001,0.1262174371767734,1.070000000000001,0.1042788097094654,1.070000000000001,0.0890960148111338,1.070000000000001,0.0779594859120203,1.070000000000001,0.06944041400307048,1.070000000000001,0.06271294881296934,1.070000000000001,0.05726606162994499,1.070000000000001,0.04898715374315023,1.070000000000001,0.04279359968242261,1.070000000000001,0.03811912335466958,1.070000000000001,0.03446747368376592,1.070000000000001,0.03153713422795925,1.070000000000001,0.02913437385893097,1.070000000000001,0.0271290552455316
1.080000000000001,0.223540114651323,1.080000000000001,0.160867910918909,1.080000000000001,0.1263317020480689,1.080000000000001,0.1043996984674015,1.080000000000001,0.0892238775948235,1.080000000000001,0.07809406976741406,1.080000000000001,0.06958140413040882,1.080000000000001,0.0628600182270834,1.080000000000001,0.05741889123110398,1.080000000000001,0.04915061374830113,1.080000000000001,0.04296101946715697,1.080000000000001,0.03829031443874784,1.080000000000001,0.03464222033333124,1.080000000000001,0.0317152187571285,1.080000000000001,0.02931558758598754,1.080000000000001,0.02731320290833047
1.090000000000001,0.2236420347301666,1.090000000000001,0.1609727077625367,1.090000000000001,0.1264441113179215,1.090000000000001,0.1045200844073439,1.090000000000001,0.08935235016750587,1.090000000000001,0.07823020769490596,1.090000000000001,0.06972476940157894,1.090000000000001,0.06301018958593593,1.090000000000001,0.05757547497084282,1.090000000000001,0.04931896065796872,1.090000000000001,0.04313391686613093,1.090000000000001,0.03846748312781461,1.090000000000001,0.03482337731826015,1.090000000000001,0.03190009439370819,1.090000000000001,0.02950393179071642,1.090000000000001,0.02750478662312889
1.100000000000001,0.2237384238258968,1.100000000000001,0.1610744294302676,1.100000000000001,0.1265551522994161,1.100000000000001,0.1046404347633158,1.100000000000001,0.08948189337415825,1.100000000000001,0.07836836210990233,1.100000000000001,0.06987097863467395,1.100000000000001,0.06316394113389695,1.100000000000001,0.05773630243352504,1.100000000000001,0.04949270987557697,1.100000000000001,0.04331280719331519,1.100000000000001,0.03865114779154217,1.100000000000001,0.0350114678792608,1.100000000000001,0.03209229029956052,1.100000000000001,0.02969994214592111,1.100000000000001,0.02770434887756498
1.110000000000001,0.2238298979408269,1.110000000000001,0.1611735943902041,1.110000000000001,0.1266653041685754,1.110000000000001,0.1047612133119974,1.110000000000001,0.08961296847540448,1.110000000000001,0.07850899917488656,1.110000000000001,0.0700205073529164,1.110000000000001,0.0633217605002412,1.110000000000001,0.05790187504936707,1.110000000000001,0.04967239306420897,1.110000000000001,0.04349822401494189,1.110000000000001,0.03884184677122535,1.110000000000001,0.03520703674680509,1.110000000000001,0.03229235848822226,1.110000000000001,0.02990417841206016,1.110000000000001,0.02791245737858392
1.120000000000001,0.2239170447937863,1.120000000000001,0.1612707043775911,1.120000000000001,0.1267750361853588,1.120000000000001,0.1048828790318928,1.120000000000001,0.08974603617771418,1.120000000000001,0.07865258815024583,1.120000000000001,0.07017383741694212,1.120000000000001,0.06348414458229903,1.120000000000001,0.0580727062041093,1.120000000000001,0.04985855865332662,1.120000000000001,0.0436907198474407,1.120000000000001,0.0390401392403348,1.120000000000001,0.03541065114270341,1.120000000000001,0.03250087495071365,1.120000000000001,0.03011722567390608,1.120000000000001,0.02812970638904107
1.130000000000001,0.2240004223741968,1.130000000000001,0.1613662430206718,1.130000000000001,0.1268848066645981,1.130000000000001,0.1050058854070578,1.130000000000001,0.08988155623320275,1.130000000000001,0.07879960125984027,1.130000000000001,0.07033145713064476,1.130000000000001,0.06365159987061544,1.130000000000001,0.05824932176612797,1.130000000000001,0.05005177272814378,1.130000000000001,0.04389086720457946,1.130000000000001,0.03924660638954296,1.130000000000001,0.03562290208734092,1.130000000000001,0.03271844107238031,1.130000000000001,0.03033969585665438,1.130000000000001,0.02835671833444713
1.140000000000001,0.2240805583862326,1.140000000000001,0.1614606752097338,1.140000000000001,0.1269950625710397,1.140000000000001,0.1051306802719125,1.140000000000001,0.09001998752172388,1.140000000000001,0.07895051399618896,1.140000000000001,0.07049386175498817,1.140000000000001,0.0638246431582082,1.140000000000001,0.0584322609794212,1.140000000000001,0.0502526202599719,1.140000000000001,0.04409925995890622,1.140000000000001,0.03946185290651578,1.140000000000001,0.03584440598698767,1.140000000000001,0.03294568531852679,1.140000000000001,0.0305722295020178,1.140000000000001,0.0285941456627365
1.150000000000001,0.2241579503985326,1.150000000000001,0.1615544470669393,1.150000000000001,0.1271062396249394,1.150000000000001,0.1052577061034534,1.150000000000001,0.09016178853608672,1.150000000000001,0.0791058057971246,1.150000000000001,0.07066155437031503,1.150000000000001,0.06400380258148188,1.150000000000001,0.05862207767584508,1.150000000000001,0.05046170664002672,1.150000000000001,0.04431651498617792,1.150000000000001,0.03968650872392176,1.150000000000001,0.03607580647841763,1.150000000000001,0.03318326516915911,1.150000000000001,0.03081549778718439,1.150000000000001,0.0288426729420987
1.160000000000001,0.224233066539806,1.160000000000001,0.1616479863921393,1.160000000000001,0.1272187628181737,1.160000000000001,0.105387400678166,1.160000000000001,0.0903074182004697,1.160000000000001,0.07926596103376481,1.160000000000001,0.07083504703474347,1.160000000000001,0.06418961894668891,1.160000000000001,0.05881934176573086,1.160000000000001,0.0506796594840636,1.160000000000001,0.04454327406567373,1.160000000000001,0.03992123101282286,1.160000000000001,0.03631777651139629,1.160000000000001,0.03343186928616459,1.160000000000001,0.03107020477227201,1.160000000000001,0.02910301918445608
1.170000000000001,0.2243063466048281,1.170000000000001,0.1617417034775101,1.170000000000001,0.1273330472546134,1.170000000000001,0.1055201980222407,1.170000000000001,0.09045733696169811,1.170000000000001,0.0794314702579995,1.170000000000001,0.07101486219364911,1.170000000000001,0.06438264730249636,1.170000000000001,0.05902464097208304,1.170000000000001,0.05090713068036652,1.170000000000001,0.04478020601375655,1.170000000000001,0.0401667064025517,1.170000000000001,0.03657102065312594,1.170000000000001,0.03369221989945542,1.170000000000001,0.03133708986483431,1.170000000000001,0.02937594038485866
1.180000000000001,0.2243782034578808,1.180000000000001,0.1618359922006964,1.180000000000001,0.1274494992418242,1.180000000000001,0.1056565295947257,1.180000000000001,0.09061200810246413,1.180000000000001,0.07960283166592158,1.180000000000001,0.07120153430255594,1.180000000000001,0.06458345872582573,1.180000000000001,0.05923858277958445,1.180000000000001,0.05114479865874859,1.180000000000001,0.0450280090324914,1.180000000000001,0.04042365341210462,1.180000000000001,0.03683627760224929,1.180000000000001,0.03396507540178057,1.180000000000001,0.0316169304928765,1.180000000000001,0.02966223226973694
1.190000000000001,0.2244490246411079,1.190000000000001,0.1619312313216852,1.190000000000001,0.127568517573578,1.190000000000001,0.1057968256535931,1.190000000000001,0.09077189923443943,1.190000000000001,0.07978055274141367,1.190000000000001,0.07139561163270466,1.190000000000001,0.06479264229441302,1.190000000000001,0.05946179657536844,1.190000000000001,0.05139337086310439,1.190000000000001,0.04528741325936359,1.190000000000001,0.04069282508181592,1.190000000000001,0.03711432290335497,1.190000000000001,0.0342512331449295,1.190000000000001,0.03191054498058618,1.190000000000001,0.02996273324947257
1.200000000000001,0.224519174113282,1.200000000000001,0.1620277859225832,1.200000000000001,0.1276904949538938,1.200000000000001,0.1059415167641091,1.200000000000001,0.09093748393734596,1.200000000000001,0.07996515205124431,1.200000000000001,0.07159765823495662,1.200000000000001,0.06501080722531832,1.200000000000001,0.0596949359638017,1.200000000000001,0.05165358641455389,1.200000000000001,0.04555918350803836,1.200000000000001,0.04097501179751328,1.200000000000001,0.03740597185599193,1.200000000000001,0.03455153243281148,1.200000000000001,0.03221879562349086,1.200000000000001,0.03027832757303227
1.210000000000001,0.2245889940600682,1.210000000000001,0.1621260089417085,1.210000000000001,0.1278158195232738,1.210000000000001,0.1060910354172769,1.210000000000001,0.09110924351729231,1.210000000000001,0.08015716116942355,1.210000000000001,0.07180825604342041,1.210000000000001,0.06523858516380875,1.210000000000001,0.05993868124226905,1.210000000000001,0.05192621895625042,1.210000000000001,0.04584412219359055,1.210000000000001,0.04127104430241881,1.210000000000001,0.03771208261492193,1.210000000000001,0.03486685770933441,1.210000000000001,0.03254259196195441,1.210000000000001,0.03060994868440376
1.220000000000001,0.2246588067301289,1.220000000000001,0.162226242763959,1.220000000000001,0.1279448764564253,1.220000000000001,0.1062458177334252,1.220000000000001,0.09128766886402696,1.220000000000001,0.08035712671418073,1.220000000000001,0.07202800710523015,1.220000000000001,0.06547663261160924,1.220000000000001,0.06019374202912355,1.220000000000001,0.05221207967445246,1.220000000000001,0.04614307243867205,1.220000000000001,0.04158179689471658,1.220000000000001,0.03803355948068674,1.220000000000001,0.03519814194109126,1.220000000000001,0.03288289425378314,1.220000000000001,0.03095858278223966
1.230000000000001,0.2247289162624866,1.230000000000001,0.1623288208383481,1.230000000000001,0.1280780496081283,1.230000000000001,0.1064063052322831,1.230000000000001,0.0914732623922249,1.230000000000001,0.08056561248577654,1.230000000000001,0.0722575359272586,1.230000000000001,0.06572563348746223,1.230000000000001,0.06046086003856743,1.230000000000001,0.05251202049347215,1.230000000000001,0.0464569213596675,1.230000000000001,0.04190819081094187,1.230000000000001,0.03837135638151366,1.230000000000001,0.03554637019657141,1.230000000000001,0.03324071714821654,1.230000000000001,0.03132527258543019
1.240000000000001,0.2247996104797072,1.240000000000001,0.1624340693010731,1.240000000000001,0.1282157231901019,1.240000000000001,0.1065729466561824,1.240000000000001,0.09166654005655668,1.240000000000001,0.08078320169748181,1.240000000000001,0.07249749193425439,1.240000000000001,0.06598630181629128,1.240000000000001,0.06074081200026939,1.240000000000001,0.05282693744462592,1.240000000000001,0.04678660353400919,1.240000000000001,0.04225119779716103,1.240000000000001,0.03872648054913668,1.240000000000001,0.03591258342493962,1.240000000000001,0.0336171335647016,1.240000000000001,0.03171112130827693
1.250000000000001,0.2248711626288886,1.250000000000001,0.1625423085886281,1.250000000000001,0.1283582834668756,1.250000000000001,0.1067461998374571,1.250000000000001,0.09186803343418173,1.250000000000001,0.08101049929551922,1.250000000000001,0.07274855203600078,1.250000000000001,0.06625938454606506,1.250000000000001,0.06103441272405454,1.250000000000001,0.05315777421133713,1.250000000000001,0.04713310465150564,1.250000000000001,0.04261184387130339,1.250000000000001,0.03909999639226022,1.250000000000001,0.03629788243836428,1.250000000000001,0.03401327878059992,1.250000000000001,0.03211729684951489
1.260000000000001,0.2249438330584055,1.260000000000001,0.1626538550304804,1.260000000000001,0.1285061204628944,1.260000000000001,0.106926533604766,1.260000000000001,0.09207829187152418,1.260000000000001,0.08124813436663118,1.260000000000001,0.07301142330365988,1.260000000000001,0.06654566449375481,1.260000000000001,0.06134251831204318,1.260000000000001,0.05350552585410824,1.260000000000001,0.04749746535378773,1.260000000000001,0.04299121328099488,1.260000000000001,0.03949302957214681,1.260000000000001,0.03670343210242309,1.260000000000001,0.03443035473233447,1.260000000000001,0.03254503619961466
1.270000000000001,0.2250178708230717,1.270000000000001,0.1627690224148625,1.270000000000001,0.1286596296765158,1.270000000000001,0.1071144297260453,1.270000000000001,0.09229788469482664,1.270000000000001,0.08149676263428092,1.270000000000001,0.07328684575755047,1.270000000000001,0.06684596342361702,1.270000000000001,0.06166602952221997,1.270000000000001,0.05387124272020748,1.270000000000001,0.04788078526681259,1.270000000000001,0.04339045266182141,1.270000000000001,0.03990677128516527,1.270000000000001,0.03713046573926269,1.270000000000001,0.03486963453444224,1.270000000000001,0.03299565007057817
1.280000000000001,0.2250935152140615,1.280000000000001,0.1628881235244195,1.280000000000001,0.1288192137993113,1.280000000000001,0.1073103848882141,1.280000000000001,0.09252740348611359,1.280000000000001,0.08175706904638544,1.280000000000001,0.07357559527026564,1.280000000000001,0.06716114526246408,1.280000000000001,0.06200589528860898,1.280000000000001,0.05425603454362066,1.280000000000001,0.04828422723179003,1.280000000000001,0.04381077540113069,1.280000000000001,0.04034248275708629,1.280000000000001,0.03758028974793141,1.280000000000001,0.03533246722054043,1.280000000000001,0.03347052775179598
1.290000000000001,0.2251709972127544,1.290000000000001,0.1630114716409679,1.290000000000001,0.1289852844412711,1.290000000000001,0.1075149127156844,1.290000000000001,0.09276746442790008,1.290000000000001,0.0820297704589701,1.290000000000001,0.07387848659031628,1.290000000000001,0.06749211945763843,1.290000000000001,0.06236311640404939,1.290000000000001,0.05466107474111584,1.290000000000001,0.04870902173992055,1.290000000000001,0.04425346621224781,1.290000000000001,0.04080149995344749,1.290000000000001,0.03805428844561292,1.290000000000001,0.03582028270931641,1.290000000000001,0.03397114219443257
1.300000000000001,0.2252505408697897,1.300000000000001,0.1631393820205582,1.300000000000001,0.1291582638642275,1.300000000000001,0.1077285458312464,1.300000000000001,0.09301871072132298,1.300000000000001,0.08231561842128808,1.300000000000001,0.07419637649242955,1.300000000000001,0.06783984448412431,1.300000000000001,0.06273874937202988,1.300000000000001,0.05508760491015857,1.300000000000001,0.04915647157593877,1.300000000000001,0.04471988592332806,1.300000000000001,0.04128523850940486,1.300000000000001,0.03855392913235031,1.300000000000001,0.03633459699727983,1.300000000000001,0.03449905532521701
1.310000000000001,0.2253323646121848,1.310000000000001,0.1632721733415123,1.310000000000001,0.129338586727147,1.310000000000001,0.1079518379640966,1.310000000000001,0.09328181508340624,1.310000000000001,0.08261540206879862,1.310000000000001,0.07453016706127293,1.310000000000001,0.06820533150762494,1.310000000000001,0.06313391043415724,1.310000000000001,0.0555369395338878,1.310000000000001,0.0496279566746405,1.310000000000001,0.0452114764839676,1.310000000000001,0.04179519888111929,1.310000000000001,0.03908076738021769,1.310000000000001,0.0368770175781326,1.310000000000001,0.03505592358838481
