pch18_Cdd_Cgg (ll=2e-07) X,pch18_Cdd_Cgg (ll=2e-07) Y,pch18_Cdd_Cgg (ll=3e-07) X,pch18_Cdd_Cgg (ll=3e-07) Y,pch18_Cdd_Cgg (ll=4e-07) X,pch18_Cdd_Cgg (ll=4e-07) Y,pch18_Cdd_Cgg (ll=5e-07) X,pch18_Cdd_Cgg (ll=5e-07) Y,pch18_Cdd_Cgg (ll=6e-07) X,pch18_Cdd_Cgg (ll=6e-07) Y,pch18_Cdd_Cgg (ll=7e-07) X,pch18_Cdd_Cgg (ll=7e-07) Y,pch18_Cdd_Cgg (ll=8e-07) X,pch18_Cdd_Cgg (ll=8e-07) Y,pch18_Cdd_Cgg (ll=9e-07) X,pch18_Cdd_Cgg (ll=9e-07) Y,pch18_Cdd_Cgg (ll=1e-06) X,pch18_Cdd_Cgg (ll=1e-06) Y,pch18_Cdd_Cgg (ll=1.2e-06) X,pch18_Cdd_Cgg (ll=1.2e-06) Y,pch18_Cdd_Cgg (ll=1.4e-06) X,pch18_Cdd_Cgg (ll=1.4e-06) Y,pch18_Cdd_Cgg (ll=1.6e-06) X,pch18_Cdd_Cgg (ll=1.6e-06) Y,pch18_Cdd_Cgg (ll=1.8e-06) X,pch18_Cdd_Cgg (ll=1.8e-06) Y,pch18_Cdd_Cgg (ll=2e-06) X,pch18_Cdd_Cgg (ll=2e-06) Y,pch18_Cdd_Cgg (ll=2.2e-06) X,pch18_Cdd_Cgg (ll=2.2e-06) Y,pch18_Cdd_Cgg (ll=2.4e-06) X,pch18_Cdd_Cgg (ll=2.4e-06) Y
0.8500000000000005,0.2420041142433549,0.8500000000000005,0.172172494849051,0.8500000000000005,0.1341193824830852,0.8500000000000005,0.1100748057481058,0.8500000000000005,0.09323832053489675,0.8500000000000005,0.0809365095432676,0.8500000000000005,0.07155139971470727,0.8500000000000005,0.06415359005569611,0.8500000000000005,0.05817100962179766,0.8500000000000005,0.04908524250463413,0.8500000000000005,0.04264375513822398,0.8500000000000005,0.03774624959208716,0.8500000000000005,0.03389512401662802,0.8500000000000005,0.03078633824084843,0.8500000000000005,0.02822349015308392,0.8500000000000005,0.02607398391652907
0.8600000000000005,0.242829779676023,0.8600000000000005,0.1728425011672109,0.8600000000000005,0.1346783730903245,0.8600000000000005,0.1105550931481403,0.8600000000000005,0.09366065149410503,0.8600000000000005,0.08131442961281549,0.8600000000000005,0.07189433037178064,0.8600000000000005,0.06446829485959324,0.8600000000000005,0.05846248907346393,0.8600000000000005,0.04934080023716566,0.8600000000000005,0.04287469821317851,0.8600000000000005,0.03795827328905766,0.8600000000000005,0.03409217156029973,0.8600000000000005,0.03097124861786803,0.8600000000000005,0.02839837317349342,0.8600000000000005,0.02624044906675408
0.8700000000000006,0.2436419372114217,0.8700000000000006,0.1735014747336911,0.8700000000000006,0.1352286065335079,0.8700000000000006,0.1110283191265232,0.8700000000000006,0.09407710890798646,0.8700000000000006,0.08168740359702044,0.8700000000000006,0.07223305260891905,0.8700000000000006,0.06477939016339003,0.8700000000000006,0.05875085453027806,0.8700000000000006,0.04959401615983925,0.8700000000000006,0.0431039001663923,0.8700000000000006,0.03816903625436096,0.8700000000000006,0.03428835170631533,0.8700000000000006,0.03115562002508738,0.8700000000000006,0.02857299597519743,0.8700000000000006,0.02640689386204229
0.8800000000000006,0.244436011934394,0.8800000000000006,0.1741462233528638,0.8800000000000006,0.1357676088916521,0.8800000000000006,0.1114924580896258,0.8800000000000006,0.09448598614358769,0.8800000000000006,0.08205395782849578,0.8800000000000006,0.0725662710617207,0.8800000000000006,0.06508572175859854,0.8800000000000006,0.05903506645606887,0.8800000000000006,0.04984402600338737,0.8800000000000006,0.04333062819412951,0.8800000000000006,0.03837790618105247,0.8800000000000006,0.03448311167010878,0.8800000000000006,0.03133896429266039,0.8800000000000006,0.02874692400504285,0.8800000000000006,0.0265729290072385
0.8900000000000006,0.2452080162994665,0.8900000000000006,0.1747739364787853,0.8900000000000006,0.1362931904030498,0.8900000000000006,0.1119457120329032,0.8900000000000006,0.09488576581034842,0.8900000000000006,0.08241278090254234,0.8900000000000006,0.07289283257687151,0.8900000000000006,0.06538626214582943,0.8900000000000006,0.0593141996752653,0.8900000000000006,0.05009006141748527,0.8900000000000006,0.04355423244029183,0.8900000000000006,0.03858432407730869,0.8900000000000006,0.03467596454917287,0.8900000000000006,0.03152085322596587,0.8900000000000006,0.02891977788068781,0.8900000000000006,0.02673821639575243
0.9000000000000006,0.2459545656512643,0.9000000000000006,0.1753822026876328,0.9000000000000006,0.1368034617901474,0.9000000000000006,0.1123865252479336,0.9000000000000006,0.09527513311058544,0.9000000000000006,0.08276273579861616,0.9000000000000006,0.07321173727318739,0.9000000000000006,0.0656801206897077,0.9000000000000006,0.05958745275178524,0.9000000000000006,0.05033145810017747,0.9000000000000006,0.04377415324349732,0.9000000000000006,0.0387878108064778,0.9000000000000006,0.03486649528659772,0.9000000000000006,0.03170092409131652,0.9000000000000006,0.02909123847447596,0.9000000000000006,0.02690247385117293
0.9100000000000006,0.246672882603639,0.9100000000000006,0.1759690196743318,0.9100000000000006,0.1372968448565825,0.9100000000000006,0.1128135943752183,0.9100000000000006,0.09565298523552793,0.9100000000000006,0.08310286856884351,0.9100000000000006,0.0735221465712322,0.9100000000000006,0.0659665510603636,0.9100000000000006,0.05985415491232692,0.9100000000000006,0.05056766186400817,0.9100000000000006,0.04398992659385626,0.9100000000000006,0.03898797204673213,0.9100000000000006,0.03505436522057105,0.9100000000000006,0.03187888382272018,0.9100000000000006,0.02926105083025615,0.9100000000000006,0.02706547879604279
0.9200000000000006,0.2473607892227841,0.9200000000000006,0.1765327957508143,0.9200000000000006,0.1377720764773496,0.9200000000000006,0.1132258730431089,0.9200000000000006,0.09601843614836172,0.9200000000000006,0.08343241301230399,0.9200000000000006,0.07382338767128067,0.9200000000000006,0.06624495549072477,0.9200000000000006,0.06011377008416944,0.9200000000000006,0.05079823227259512,0.9200000000000006,0.04420118748052744,0.9200000000000006,0.0391845013878033,0.9200000000000006,0.03523931496621398,0.9200000000000006,0.03205451171957753,0.9200000000000006,0.02942902670254708,0.9200000000000006,0.02722707065365855
0.9300000000000006,0.2480166869449385,0.9300000000000006,0.1770723425000565,0.9300000000000006,0.1382282056172815,0.9300000000000006,0.1136225707485345,0.9300000000000006,0.09637081644346918,0.9300000000000006,0.08375079105293008,0.9300000000000006,0.07411495422189525,0.9300000000000006,0.06651488561275298,0.9300000000000006,0.06036589782857305,0.9300000000000006,0.05102284365784247,0.9300000000000006,0.04440767096322151,0.9300000000000006,0.03937718141596003,0.9300000000000006,0.03542116549540775,0.9300000000000006,0.03222766051290897,0.9300000000000006,0.0295950456056462,0.9300000000000006,0.0273871518790055
0.9400000000000006,0.2486395250659548,0.9400000000000006,0.1775868588882984,0.9400000000000006,0.1386645835154687,0.9400000000000006,0.1140031460457942,0.9400000000000006,0.09670966831751736,0.9400000000000006,0.08405760883860068,0.9400000000000006,0.07439650318554757,0.9400000000000006,0.06677603987194637,0.9400000000000006,0.06061027116445869,0.9400000000000006,0.05124128350734931,0.9400000000000006,0.04460921095585324,0.9400000000000006,0.03956588277496257,0.9400000000000006,0.03559981740234357,0.9400000000000006,0.03239825578809046,0.9400000000000006,0.02975905436103861,0.9400000000000006,0.0275456876076253
0.9500000000000006,0.2492287593858301,0.9500000000000006,0.1780759076996052,0.9500000000000006,0.1390808476188326,0.9500000000000006,0.1143672944787127,0.9500000000000006,0.0970347360020385,0.9500000000000006,0.08435264885226179,0.9500000000000006,0.07466784814962464,0.9500000000000006,0.06702825773647397,0.9500000000000006,0.06084675147388754,0.9500000000000006,0.05145344837756039,0.9500000000000006,0.04480573685443257,0.9500000000000006,0.03975056131775853,0.9500000000000006,0.03577524845627377,0.9500000000000006,0.03256629385507516,0.9500000000000006,0.02992106522558559,0.9500000000000006,0.02770270399788013
0.9600000000000006,0.2497843031213662,0.9600000000000006,0.1785393855887366,0.9600000000000006,0.139476900201574,0.9600000000000006,0.1147149319893606,0.9600000000000006,0.09734595226322673,0.9600000000000006,0.0846358585504127,0.9600000000000006,0.07492894953099752,0.9600000000000006,0.06727151109736573,0.9600000000000006,0.06107532084470394,0.9600000000000006,0.05165933762706561,0.9600000000000006,0.04499726826206264,0.9600000000000006,0.03993125357059056,0.9600000000000006,0.03594750963885574,0.9600000000000006,0.03273183824407068,0.9600000000000006,0.03008115276257254,0.9600000000000006,0.02785828541545675
0.9700000000000006,0.2503064724915733,0.9700000000000006,0.1789774883260499,0.9700000000000006,0.1398528828471635,0.9700000000000006,0.1150461747444545,0.9700000000000006,0.09764342175623396,0.9700000000000006,0.08490733620520999,0.9700000000000006,0.07517990226673685,0.9700000000000006,0.06750589338710374,0.9700000000000006,0.06129607232542545,0.9700000000000006,0.05185904536665853,0.9700000000000006,0.0451839081532291,0.9700000000000006,0.04010807081052533,0.9700000000000006,0.03611671993486762,0.9700000000000006,0.03289501506953489,0.9700000000000006,0.03023944967719062,0.9700000000000006,0.02801257066388328
0.9800000000000006,0.2507959294412166,0.9800000000000006,0.1793906729280599,0.9800000000000006,0.1402091480896202,0.9800000000000006,0.1153613164317514,0.9800000000000006,0.09792740212172389,0.9800000000000006,0.08516731471759925,0.9800000000000006,0.07542092166673124,0.9800000000000006,0.06773160702031761,0.9800000000000006,0.0615091986379747,0.9800000000000006,0.05205275108381942,0.9800000000000006,0.04536583487340547,0.9800000000000006,0.04028119210556574,0.9800000000000006,0.03628306018862835,0.9800000000000006,0.03305600754511634,0.9800000000000006,0.03039614187460684,0.9800000000000006,0.02816574849870523
0.9900000000000007,0.2512536238306639,0.9900000000000007,0.1797796183432711,0.9900000000000007,0.1405462295185412,0.9900000000000007,0.1156608040977695,0.9900000000000007,0.09819828373489163,0.9900000000000007,0.08541614419237692,0.9900000000000007,0.07565232812742495,0.9900000000000007,0.06794894978320214,0.9900000000000007,0.06171497991598584,0.9900000000000007,0.05224070941967917,0.9900000000000007,0.04554329338865137,0.9900000000000007,0.04045085668363983,0.9900000000000007,0.03644676635426736,0.9900000000000007,0.03321504994683099,0.9900000000000007,0.03055146301244501,0.9900000000000007,0.02831805267576028
1.000000000000001,0.2516807371333952,1.000000000000001,0.1801451862219521,1.000000000000001,0.1408648115658437,1.000000000000001,0.1159452135385362,1.000000000000001,0.09845656897227509,1.000000000000001,0.08565427403076606,1.000000000000001,0.07587453137714002,1.000000000000001,0.0681583007742497,1.000000000000001,0.06191377101592192,1.000000000000001,0.05242323956088027,1.000000000000001,0.04571658618724263,1.000000000000001,0.04061735598623214,1.000000000000001,0.03660812245901195,1.000000000000001,0.03337242131397247,1.000000000000001,0.03070568881263117,1.000000000000001,0.02846975677786516
1.010000000000001,0.2520786293008844,1.010000000000001,0.1804883830746529,1.010000000000001,0.1411657000359705,1.010000000000001,0.1162152251358712,1.010000000000001,0.09870285176516826,1.010000000000001,0.08588223521523733,1.010000000000001,0.07608801485399436,1.010000000000001,0.06836010643807887,1.010000000000001,0.06210598889418986,1.010000000000001,0.05260071466456963,1.010000000000001,0.04588606419784588,1.010000000000001,0.04078102572982221,1.010000000000001,0.03676745356985072,1.010000000000001,0.03352843915144902,1.010000000000001,0.03085913137419641,1.010000000000001,0.02862116904288985
1.020000000000001,0.2524487900307694,1.020000000000001,0.1808103248529102,1.020000000000001,0.1414497942420014,1.020000000000001,0.1164716008742995,1.020000000000001,0.0989377980780695,1.020000000000001,0.08610062335015285,1.020000000000001,0.07629332072060514,1.020000000000001,0.06855486714838842,1.020000000000001,0.06229210046649128,1.020000000000001,0.05277355167092747,1.020000000000001,0.04605211803398306,1.020000000000001,0.04094223825033838,1.020000000000001,0.03692511901127823,1.020000000000001,0.03368345335883451,1.020000000000001,0.03101213369370016,1.020000000000001,0.02877262738416649
1.030000000000001,0.2527927952529889,1.030000000000001,0.1811122046990177,1.030000000000001,0.1417180613927825,1.030000000000001,0.1167151630985214,1.030000000000001,0.09916212780366689,1.030000000000001,0.08631008289534713,1.030000000000001,0.07649103590877905,1.030000000000001,0.06874312469718621,1.030000000000001,0.06247261127649173,1.030000000000001,0.05294220178311614,1.030000000000001,0.04621516981027202,1.030000000000001,0.0411013953493444,1.030000000000001,0.03708150603142291,1.030000000000001,0.03383784056591759,1.030000000000001,0.03116506455846574,1.030000000000001,0.02892449475608163
1.040000000000001,0.2531122692633369,1.040000000000001,0.1813952643361037,1.040000000000001,0.1419715136618522,1.040000000000001,0.116946775395987,1.040000000000001,0.09937659841737406,1.040000000000001,0.08651129290106034,1.040000000000001,0.07668177947384378,1.040000000000001,0.06892545094585083,1.040000000000001,0.0626480552089721,1.040000000000001,0.05310714181731209,1.040000000000001,0.04637566570910962,1.040000000000001,0.0412589218017799,1.040000000000001,0.03723702406120129,1.040000000000001,0.03399199900691442,1.040000000000001,0.03131831393435795,1.040000000000001,0.02907715497772795
1.050000000000001,0.2534088526060587,1.050000000000001,0.1816607693236712,1.050000000000001,0.14221118817325,1.050000000000001,0.1171673258268546,1.050000000000001,0.09958199059592825,1.050000000000001,0.08670495443189628,1.050000000000001,0.07686619143126631,1.050000000000001,0.06910243779751034,1.050000000000001,0.06281898539546008,1.050000000000001,0.05326886655193869,1.050000000000001,0.04653406941264541,1.050000000000001,0.04141525962870148,1.050000000000001,0.03739209966065215,1.050000000000001,0.03414634401978928,1.050000000000001,0.03147228892805646,1.050000000000001,0.02923100908903329
1.060000000000001,0.2536841755470176,1.060000000000001,0.181909988198364,1.060000000000001,0.1424381299722182,1.060000000000001,0.1173777125832805,1.060000000000001,0.09977909588384443,1.060000000000001,0.08689177976163714,1.060000000000001,0.07704492315400918,1.060000000000001,0.06927468856537138,1.060000000000001,0.06298596638314606,1.060000000000001,0.05342788213983286,1.060000000000001,0.04669085645800614,1.060000000000001,0.04157086318812173,1.060000000000001,0.03754717220144038,1.060000000000001,0.03430130421618015,1.060000000000001,0.03162741036632728,1.060000000000001,0.0293864722792799
1.070000000000001,0.2539398367880373,1.070000000000001,0.1821441753595661,1.070000000000001,0.1426533779152067,1.070000000000001,0.1175788320461836,1.070000000000001,0.09996870639280411,1.070000000000001,0.08707248333368461,1.070000000000001,0.07721862933124228,1.070000000000001,0.06944281074128009,1.070000000000001,0.06314956757371537,1.070000000000001,0.05358470059249856,1.070000000000001,0.04684650952611805,1.070000000000001,0.04172619509481566,1.070000000000001,0.03770269029658426,1.070000000000001,0.03445731833299127,1.070000000000001,0.03178411000326848,1.070000000000001,0.02954397139885763
1.080000000000001,0.2541773869463004,1.080000000000001,0.182364557443977,1.080000000000001,0.1428579533141624,1.080000000000001,0.1177715691214854,1.080000000000001,0.1001516064435818,1.080000000000001,0.08724777441486579,1.080000000000001,0.07738796142879702,1.080000000000001,0.06960741011413529,1.080000000000001,0.06331035788870953,1.080000000000001,0.05373983530286203,1.080000000000001,0.04700151463707655,1.080000000000001,0.04188172294672517,1.080000000000001,0.03785910895854849,1.080000000000001,0.03461483274952475,1.080000000000001,0.03194282834158974,1.080000000000001,0.0297039430421018
1.090000000000001,0.2543983162513326,1.090000000000001,0.1825723228584553,1.090000000000001,0.1430528511025403,1.090000000000001,0.1179567896779052,1.090000000000001,0.1003285660068978,1.090000000000001,0.08741835132263216,1.090000000000001,0.07755356254858339,1.090000000000001,0.06976908614840288,1.090000000000001,0.06346890158185603,1.090000000000001,0.05389379754185374,1.090000000000001,0.04715635819770556,1.090000000000001,0.04203791681125151,1.090000000000001,0.03801688744489502,1.090000000000001,0.03477429963404381,1.090000000000001,0.03210401303565047,1.090000000000001,0.02986683217213117
1.100000000000001,0.2546040458854764,1.100000000000001,0.1827686141000822,1.100000000000001,0.1432390332506563,1.100000000000001,0.1181353348715928,1.100000000000001,0.1005003357661646,1.100000000000001,0.08758489707527173,1.100000000000001,0.07771606355638756,1.100000000000001,0.06992842850741296,1.100000000000001,0.06362575509516988,1.100000000000001,0.05404709384364452,1.100000000000001,0.04731152482884118,1.100000000000001,0.04219524740852151,1.100000000000001,0.03817648773602949,1.100000000000001,0.03493617567028674,1.100000000000001,0.03226811783169241,1.100000000000001,0.03003309124723618
1.110000000000001,0.2547959224010041,1.110000000000001,0.1829545224796205,1.110000000000001,0.1434174241408845,1.110000000000001,0.1183080171252647,1.110000000000001,0.1006676436082325,1.110000000000001,0.08774807629889168,1.110000000000001,0.07787608033262766,1.110000000000001,0.07008601459225207,1.110000000000001,0.06378146484264992,1.110000000000001,0.05420022418291012,1.110000000000001,0.04746749588964797,1.110000000000001,0.04235418491949326,1.110000000000001,0.03833837358119505,1.110000000000001,0.03510092130677255,1.110000000000001,0.03243560199362295,1.110000000000001,0.03020317980180752
1.120000000000001,0.2549752146781104,1.120000000000001,0.1831310848724499,1.120000000000001,0.143588907613546,1.120000000000001,0.1184756175268832,1.120000000000001,0.1008311923444201,1.120000000000001,0.08790853322060534,1.120000000000001,0.07803421199614935,1.120000000000001,0.07024240796255893,1.120000000000001,0.06393656580096523,1.120000000000001,0.05435368084333202,1.120000000000001,0.04762474861241661,1.120000000000001,0.0425151983431987,1.120000000000001,0.03850301004556838,1.120000000000001,0.03526900046868049,1.120000000000001,0.03260693015986461,1.120000000000001,0.03037756443214447
1.130000000000001,0.2551431129343506,1.130000000000001,0.1832992821433954,1.130000000000001,0.1437543254072902,1.130000000000001,0.1186388844212845,1.130000000000001,0.1009916584699813,1.130000000000001,0.08806689058165834,1.130000000000001,0.0781910399544074,1.130000000000001,0.07039815750807965,1.130000000000001,0.06409158078856081,1.130000000000001,0.05450794787791258,1.130000000000001,0.04778375576228458,1.130000000000001,0.04267875532817696,1.130000000000001,0.03867086349190646,1.130000000000001,0.0354408806725732,1.130000000000001,0.03278257257719606,1.130000000000001,0.03055671913784183
1.140000000000001,0.2553007293507191,1.140000000000001,0.1834600389233184,1.140000000000001,0.1439144767390728,1.140000000000001,0.1187985329840045,1.140000000000001,0.1011496917826788,1.140000000000001,0.08822374931451346,1.140000000000001,0.07834712764207527,1.140000000000001,0.07055379724735275,1.140000000000001,0.06424702032121926,1.140000000000001,0.05466350106698897,1.140000000000001,0.0479449857407796,1.140000000000001,0.0428453224069989,1.140000000000001,0.03884240193358678,1.140000000000001,0.0356170334872715,1.140000000000001,0.03296300566026644,1.140000000000001,0.0307411259719765
1.150000000000001,0.255449099937189,1.150000000000001,0.1836142244516492,1.150000000000001,0.1440701187950078,1.150000000000001,0.1189552455869221,1.150000000000001,0.1013059156977904,1.150000000000001,0.08837968884197496,1.150000000000001,0.07850302082227868,1.150000000000001,0.07070984664059357,1.150000000000001,0.0644033829416666,1.150000000000001,0.05482080828770079,1.150000000000001,0.04810890305881661,1.150000000000001,0.04301536556867185,1.150000000000001,0.03901809570112087,1.150000000000001,0.03579793528891406,1.150000000000001,0.03314871282977482,1.150000000000001,0.03093127595728569
1.160000000000001,0.2555891873173902,1.160000000000001,0.1837626542369716,1.160000000000001,0.1442219679316929,1.160000000000001,0.1191096727879288,1.160000000000001,0.1014609281156535,1.160000000000001,0.08853526787249048,1.160000000000001,0.07865924833867217,1.160000000000001,0.07086681131629417,1.160000000000001,0.06456115593200427,1.160000000000001,0.05498033021798522,1.160000000000001,0.04827596911280258,1.160000000000001,0.04318935111077062,1.160000000000001,0.03919841837052989,1.160000000000001,0.03598406826394507,1.160000000000001,0.03334018558752708,1.160000000000001,0.03112767023033851
1.170000000000001,0.2557218841656234,1.170000000000001,0.1839060923250127,1.170000000000001,0.1443707014160978,1.170000000000001,0.1192624347999086,1.170000000000001,0.1016153027172335,1.170000000000001,0.0886910255824738,1.170000000000001,0.07881632322126082,1.170000000000001,0.07102518412415366,1.170000000000001,0.06472081632957218,1.170000000000001,0.05514252130808096,1.170000000000001,0.0484466432060771,1.170000000000001,0.04336774672070546,1.170000000000001,0.03938384790874763,1.170000000000001,0.03617592161991789,1.170000000000001,0.03353792479220839,1.170000000000001,0.03133082138089791
1.180000000000001,0.2558480170781117,1.180000000000001,0.1840452539984036,1.180000000000001,0.1445169595593653,1.180000000000001,0.1194141233166517,1.180000000000001,0.1017695905821103,1.180000000000001,0.08884748309288425,1.180000000000001,0.0789747440633342,1.180000000000001,0.0711854464399052,1.180000000000001,0.0648828321785767,1.180000000000001,0.05530783096239176,1.180000000000001,0.0486213837664782,1.180000000000001,0.04355102274311094,1.180000000000001,0.03957486799801497,1.180000000000001,0.03637399297017604,1.180000000000001,0.03374244210536999,1.180000000000001,0.03154125495889744
1.190000000000001,0.2559683507034816,1.190000000000001,0.1841808087644191,1.190000000000001,0.1446613481250469,1.190000000000001,0.1195653035941416,1.190000000000001,0.1019243220410001,1.190000000000001,0.08900514516272491,1.190000000000001,0.07913499660054686,1.190000000000001,0.07134806965987021,1.190000000000001,0.06504766396094615,1.190000000000001,0.05547670488395872,1.190000000000001,0.048800649719002,1.190000000000001,0.04373965359758875,1.190000000000001,0.03977196950774489,1.190000000000001,0.03657878986439706,1.190000000000001,0.03395426158256318,1.190000000000001,0.03175951112648335
1.200000000000001,0.2560835919947624,1.200000000000001,0.1843133835151415,1.200000000000001,0.1448044409148823,1.200000000000001,0.1197165167044753,1.200000000000001,0.1020800086910268,1.200000000000001,0.08916450203619411,1.200000000000001,0.0792975554356757,1.200000000000001,0.07151351683431967,1.200000000000001,0.06521576616010101,1.200000000000001,0.05564958654244954,1.200000000000001,0.0489849019800715,1.200000000000001,0.04393411931773675,1.200000000000001,0.03997565208837014,1.200000000000001,0.03679083144247638,1.200000000000001,0.03417392138959739,1.200000000000001,0.031986146437238
1.210000000000001,0.2561943944768375,1.210000000000001,0.1844435657689714,1.210000000000001,0.1449467824550372,1.210000000000001,0.1198682818962978,1.210000000000001,0.1022371455162461,1.210000000000001,0.08932603139274614,1.210000000000001,0.07946288586373568,1.210000000000001,0.07168224439876804,1.210000000000001,0.06538758892047747,1.210000000000001,0.0558269187343433,1.210000000000001,0.04917460504672146,1.210000000000001,0.04413490718843501,1.210000000000001,0.04018642586712665,1.210000000000001,0.03701065019418374,1.210000000000001,0.03440197562845456,1.210000000000001,0.03222173572891612
1.220000000000001,0.2563013624496834,1.220000000000001,0.1845719069232559,1.220000000000001,0.1450888907227592,1.220000000000001,0.1200210990100175,1.220000000000001,0.1023962130683286,1.220000000000001,0.08949020036022658,1.220000000000001,0.07963144576187141,1.220000000000001,0.07185470397112441,1.220000000000001,0.06556357977366484,1.220000000000001,0.05600914521081553,1.220000000000001,0.04937022865997851,1.220000000000001,0.04434251346368003,1.220000000000001,0.0404048132305283,1.220000000000001,0.03723879381140622,1.220000000000001,0.0346389962614185,1.220000000000001,0.03246687411975623
1.230000000000001,0.2564050550694112,1.230000000000001,0.1846989254652593,1.230000000000001,0.1452312598678094,1.230000000000001,0.1201754509083016,1.230000000000001,0.1025576796729057,1.230000000000001,0.08965746756058869,1.230000000000001,0.07980368751679587,1.230000000000001,0.07203134419018116,1.230000000000001,0.06574418540891948,1.230000000000001,0.05619671235471736,1.230000000000001,0.0495722495268834,1.230000000000001,0.0445574451518656,1.230000000000001,0.04063135068244951,1.230000000000001,0.03747582712358744,1.230000000000001,0.03488557512547245,1.230000000000001,0.0327221791016619
1.240000000000001,0.2565059902666547,1.240000000000001,0.1848251101030949,1.240000000000001,0.1453743628950273,1.240000000000001,0.120331805892601,1.240000000000001,0.1027220036359837,1.240000000000001,0.08982828516557087,1.240000000000001,0.07998005996960644,1.240000000000001,0.07221261257731705,1.240000000000001,0.06592985347166871,1.240000000000001,0.05639007089304446,1.240000000000001,0.04978115308999664,1.240000000000001,0.04478022185933452,1.240000000000001,0.04086659077028331,1.240000000000001,0.03772233411021496,1.240000000000001,0.03514232603199787,1.240000000000001,0.0329882927263083
1.250000000000001,0.2566046484758184,1.250000000000001,0.1849509227899401,1.250000000000001,0.1455186542842307,1.250000000000001,0.1204906200849098,1.250000000000001,0.1028896354322132,1.250000000000001,0.09000310094625505,1.250000000000001,0.08016101036368137,1.250000000000001,0.07239895740862649,1.250000000000001,0.06612103437850357,1.250000000000001,0.05658967763547954,1.250000000000001,0.04999743533691547,1.250000000000001,0.04501137768632273,1.250000000000001,0.04111110407462561,1.250000000000001,0.03797891998693086,1.250000000000001,0.03540988694931235,1.250000000000001,0.03326588388254303
1.260000000000001,0.2567014761596668,1.260000000000001,0.1850768016242287,1.260000000000001,0.1456645725316177,1.260000000000001,0.1206523397608579,1.260000000000001,0.1030610198628312,1.260000000000001,0.0901823603057907,1.260000000000001,0.0803469862861899,1.260000000000001,0.07259082958907857,1.260000000000001,0.06631818314119052,1.260000000000001,0.05679599723305255,1.260000000000001,0.05022160464538688,1.260000000000001,0.04525146317215252,1.260000000000001,0.04136548126041039,1.260000000000001,0.03824621336409795,1.260000000000001,0.03568892226765638,1.260000000000001,0.0335556506653585
1.270000000000001,0.2567968891221848,1.270000000000001,0.1852031636159236,1.270000000000001,0.1458125426032051,1.270000000000001,0.1208174036257688,1.270000000000001,0.1032365981759595,1.270000000000001,0.09036650828890735,1.270000000000001,0.08053843759766528,1.270000000000001,0.07278868452387711,1.270000000000001,0.06652176119550904,1.270000000000001,0.05700950395378965,1.270000000000001,0.05045418366209396,1.270000000000001,0.04550104728876704,1.270000000000001,0.04163033518944349,1.270000000000001,0.038524868478494,1.270000000000001,0.0359801251479181,1.270000000000001,0.0338583228382572
1.280000000000001,0.2568912756090486,1.280000000000001,0.1853304073147279,1.280000000000001,0.1459629782958381,1.280000000000001,0.1209862450297065,1.280000000000001,0.1034168101458206,1.280000000000001,0.09055599156530775,1.280000000000001,0.08073581834722653,1.280000000000001,0.07299298398506059,1.280000000000001,0.06673223823336122,1.280000000000001,0.05723068347449722,1.280000000000001,0.05069571121521179,1.280000000000001,0.0457607194835021,1.280000000000001,0.0419063030959087,1.280000000000001,0.03881556750028067,1.280000000000001,0.03628421995672711,1.280000000000001,0.03417466439204495
1.290000000000001,0.2569849991997878,1.290000000000001,0.1854589153004833,1.290000000000001,0.1461162845051877,1.290000000000001,0.1211592941209636,1.290000000000001,0.1036020961104734,1.290000000000001,0.09075126038676297,1.290000000000001,0.08093958867351354,1.290000000000001,0.07320419797364615,1.290000000000001,0.06695009403868983,1.290000000000001,0.05746003468963948,1.290000000000001,0.0509467442624309,1.290000000000001,0.04603109177342473,1.290000000000001,0.0421940488277052,1.290000000000001,0.0391190229185473,1.290000000000001,0.03660196479158135,1.290000000000001,0.03450547620401573
1.300000000000001,0.2570784014991246,1.300000000000001,0.1855890565393049,1.300000000000001,0.1462728594031059,1.300000000000001,0.1213369799400796,1.300000000000001,0.1037928989700228,1.300000000000001,0.09095277051985477,1.300000000000001,0.08115021669332825,1.300000000000001,0.07342280657939367,1.300000000000001,0.06717582032937716,1.300000000000001,0.05769807153968849,1.300000000000001,0.05120785987740141,1.300000000000001,0.04631280089468125,1.300000000000001,0.04249426515746456,1.300000000000001,0.03943598000960444,1.300000000000001,0.03693415410043766,1.300000000000001,0.03485159880214993
1.310000000000001,0.2571718046373355,1.310000000000001,0.1857211886113897,1.310000000000001,0.1464330965289063,1.310000000000001,0.1215197324584662,1.310000000000001,0.103989666149044,1.310000000000001,0.0911609851579228,1.310000000000001,0.08136818038145377,1.310000000000001,0.07364930184162333,1.310000000000001,0.06740992260855315,1.310000000000001,0.05794532486241571,1.310000000000001,0.05147965727851261,1.310000000000001,0.04660651051114156,1.310000000000001,0.0428076761678288,1.310000000000001,0.03976721939282923,1.310000000000001,0.03728162140072068,1.310000000000001,0.03521391523937636
