nch18_Vgs_Vth  (ll=2e-07) X,nch18_Vgs_Vth  (ll=2e-07) Y,nch18_Vgs_Vth  (ll=3e-07) X,nch18_Vgs_Vth  (ll=3e-07) Y,nch18_Vgs_Vth  (ll=4e-07) X,nch18_Vgs_Vth  (ll=4e-07) Y,nch18_Vgs_Vth  (ll=5e-07) X,nch18_Vgs_Vth  (ll=5e-07) Y,nch18_Vgs_Vth  (ll=6e-07) X,nch18_Vgs_Vth  (ll=6e-07) Y,nch18_Vgs_Vth  (ll=7e-07) X,nch18_Vgs_Vth  (ll=7e-07) Y,nch18_Vgs_Vth  (ll=8e-07) X,nch18_Vgs_Vth  (ll=8e-07) Y,nch18_Vgs_Vth  (ll=9e-07) X,nch18_Vgs_Vth  (ll=9e-07) Y,nch18_Vgs_Vth  (ll=1e-06) X,nch18_Vgs_Vth  (ll=1e-06) Y,nch18_Vgs_Vth  (ll=1.2e-06) X,nch18_Vgs_Vth  (ll=1.2e-06) Y,nch18_Vgs_Vth  (ll=1.4e-06) X,nch18_Vgs_Vth  (ll=1.4e-06) Y,nch18_Vgs_Vth  (ll=1.6e-06) X,nch18_Vgs_Vth  (ll=1.6e-06) Y,nch18_Vgs_Vth  (ll=1.8e-06) X,nch18_Vgs_Vth  (ll=1.8e-06) Y,nch18_Vgs_Vth  (ll=2e-06) X,nch18_Vgs_Vth  (ll=2e-06) Y,nch18_Vgs_Vth  (ll=2.2e-06) X,nch18_Vgs_Vth  (ll=2.2e-06) Y,nch18_Vgs_Vth  (ll=2.4e-06) X,nch18_Vgs_Vth  (ll=2.4e-06) Y
1.320000000000001,0.7687692021840531,1.320000000000001,0.7766735732014135,1.320000000000001,0.7870352927862279,1.320000000000001,0.7952014227662101,1.320000000000001,0.8026215316365042,1.320000000000001,0.8085834430741056,1.320000000000001,0.8135148548242669,1.320000000000001,0.8176861497199536,1.320000000000001,0.8212767437407462,1.320000000000001,0.8271780939141931,1.320000000000001,0.8318089626587702,1.320000000000001,0.8356670468099803,1.320000000000001,0.8389367018054972,1.320000000000001,0.841747192134757,1.320000000000001,0.844191845623376,1.320000000000001,0.8463398173225373
1.330000000000001,0.7786493376647141,1.330000000000001,0.7865817304887607,1.330000000000001,0.7969591848685861,1.330000000000001,0.8051359094615231,1.330000000000001,0.8125640738177909,1.330000000000001,0.8185321692036448,1.330000000000001,0.8234684911191329,1.330000000000001,0.827643788628796,1.330000000000001,0.8312377146481493,1.330000000000001,0.8371443094229644,1.330000000000001,0.8417792436121245,1.330000000000001,0.845640522647733,1.330000000000001,0.8489127527147674,1.330000000000001,0.8517253619176608,1.330000000000001,0.8541717891000991,1.330000000000001,0.8563212671694503
1.340000000000001,0.7885294264989352,1.340000000000001,0.7964897156422406,1.340000000000001,0.8068828593497409,1.340000000000001,0.815070162240817,1.340000000000001,0.8225063737086641,1.340000000000001,0.8284806541510189,1.340000000000001,0.8334218916031623,1.340000000000001,0.8376011989892356,1.340000000000001,0.8411984650108135,1.340000000000001,0.8471103205809234,1.340000000000001,0.8517493361393129,1.340000000000001,0.8556138244279139,1.340000000000001,0.8588886423050135,1.340000000000001,0.8617033816194989,1.340000000000001,0.8641515924157118,1.340000000000001,0.8663025856388518
1.350000000000001,0.7984094769267376,1.350000000000001,0.806397538312875,1.350000000000001,0.8168063256642534,1.350000000000001,0.8250041900598669,1.350000000000001,0.8324484394842526,1.350000000000001,0.8384289054332077,1.350000000000001,0.8433750632425067,1.350000000000001,0.8475583873046153,1.350000000000001,0.8511590009406493,1.350000000000001,0.857076132880789,1.350000000000001,0.8617192451057318,1.350000000000001,0.8655869564960705,1.350000000000001,0.8688643744910388,1.350000000000001,0.8716812547957191,1.350000000000001,0.8741312588230737,1.350000000000001,0.8762837757262834
1.360000000000001,0.8082894969305227,1.360000000000001,0.8163052079431081,1.360000000000001,0.826729593111593,1.360000000000001,0.8349380018057664,1.360000000000001,0.842390279305624,1.360000000000001,0.8483769305964948,1.360000000000001,0.8533280130680326,1.360000000000001,0.8575153601727463,1.360000000000001,0.8611193286696937,1.360000000000001,0.8670417519784117,1.360000000000001,0.8716889755480888,1.360000000000001,0.875559923370678,1.360000000000001,0.8788399533586901,1.360000000000001,0.8816589851690712,1.360000000000001,0.8841107917376543,1.360000000000001,0.8862648405847893
1.370000000000001,0.8181694942467449,1.370000000000001,0.8262127337749323,1.370000000000001,0.8366526708622655,1.370000000000001,0.8448716063028739,1.370000000000001,0.8523319013263969,1.370000000000001,0.8583247372244148,1.370000000000001,0.8632807481850339,1.370000000000001,0.8674721242976611,1.370000000000001,0.8710794545641314,1.370000000000001,0.8770071837117301,1.370000000000001,0.8816585326951683,1.370000000000001,0.8855327297650443,1.370000000000001,0.8888153831873603,1.370000000000001,0.8916365766523451,1.370000000000001,0.8940901947602773,1.370000000000001,0.8962457835474903
1.380000000000001,0.8280494763769547,1.380000000000001,0.8361201248576678,1.380000000000001,0.8465755679638376,1.380000000000001,0.8548050123187956,1.380000000000001,0.8622733136995713,1.380000000000001,0.8682723329461303,1.380000000000001,0.8732332757836098,1.380000000000001,0.8774286865023286,1.380000000000001,0.8810393851395792,1.380000000000001,0.8869724341216905,1.380000000000001,0.8916279219909917,1.380000000000001,0.8955053806118741,1.380000000000001,0.8987906684753937,1.380000000000001,0.901614033374176,1.380000000000001,0.9040694717029973,1.380000000000001,0.9062266081533266
1.390000000000001,0.8379294505982536,1.390000000000001,0.8460273900554488,1.390000000000001,0.8564982933468384,1.390000000000001,0.8647382285704648,1.390000000000001,0.8722145245846267,1.390000000000001,0.8782197254452888,1.390000000000001,0.8831856031497645,1.390000000000001,0.8873850537423854,1.390000000000001,0.8909991270777275,1.390000000000001,0.8969375094752857,1.390000000000001,0.901597149120537,1.390000000000001,0.9054778810907831,1.390000000000001,0.9087658139686479,1.390000000000001,0.9115913597081402,1.390000000000001,0.9140486266183834,1.390000000000001,0.9162073181762511
1.400000000000001,0.8478094239731992,1.400000000000001,0.8559345380544252,1.400000000000001,0.8664208558305787,1.400000000000001,0.8746712637302915,1.400000000000001,0.8821555421548927,1.400000000000001,0.8881669224693645,1.400000000000001,0.8931377376773045,1.400000000000001,0.897341233120976,1.400000000000001,0.9009586872444606,1.400000000000001,0.9069024162908403,1.400000000000001,0.9115662200382222,1.400000000000001,0.9154502366588906,1.400000000000001,0.9187408246924049,1.400000000000001,0.9215685603053809,1.400000000000001,0.9240276638323922,1.400000000000001,0.9261879176580587
1.410000000000001,0.8576894033592022,1.410000000000001,0.8658415773697056,1.410000000000001,0.8763432641288855,1.410000000000001,0.8846041264324357,1.410000000000001,0.8920963746052251,1.410000000000001,0.8981139318395758,1.410000000000001,0.9030896868805622,1.410000000000001,0.9072972319047733,1.410000000000001,0.9109180727095313,1.410000000000001,0.9168671613656457,1.410000000000001,0.9215351409992147,1.410000000000001,0.9254224530846304,1.410000000000001,0.9287157059867216,1.410000000000001,0.9315456401307854,1.410000000000001,0.9340065879808805,1.410000000000001,0.9361684109448509
1.420000000000001,0.8675693954174279,1.420000000000001,0.8757485163520429,1.420000000000001,0.8862655268557619,1.420000000000001,0.8945368252791825,1.420000000000001,0.9020370301600128,1.420000000000001,0.9080607614613686,1.420000000000001,0.9130414584080272,1.420000000000001,0.9172530575412572,1.420000000000001,0.9208772907678817,1.420000000000001,0.9268317518059427,1.420000000000001,0.9315039185935849,1.420000000000001,0.9353945364847052,1.420000000000001,0.9386904635451242,1.420000000000001,0.9415226045026117,1.420000000000001,0.9439854040495699,1.420000000000001,0.9461488027269318
1.430000000000001,0.8774494066212604,1.430000000000001,0.8856553631942894,1.430000000000001,0.8961876525310049,1.430000000000001,0.9044693688474732,1.430000000000001,0.9119775170815404,1.430000000000001,0.9180074193355308,1.430000000000001,0.9229930600569067,1.430000000000001,0.9272087176772891,1.430000000000001,0.9308363489626237,1.430000000000001,0.9367961950591897,1.430000000000001,0.9414725597831284,1.430000000000001,0.9453664933639527,1.430000000000001,0.9486651034562876,1.430000000000001,0.9514994591350807,1.430000000000001,0.9539641174169,1.430000000000001,0.9561290980814874
1.440000000000001,0.8873294432643393,1.440000000000001,0.89556212593764,1.440000000000001,0.9061096495857637,1.440000000000001,0.9144017656955782,1.440000000000001,0.9219178436787261,1.440000000000001,0.9279539135699616,1.440000000000001,0.9329444997886882,1.440000000000001,0.9371642201790353,1.440000000000001,0.9407952551097158,1.440000000000001,0.9467604989483519,1.440000000000001,0.9514410719404581,1.440000000000001,0.9553383306575101,1.440000000000001,0.9586396322479354,1.440000000000001,0.9614762101830217,1.440000000000001,0.9639427338987531,1.440000000000001,0.9661093025168814
1.450000000000001,0.8972095114681942,1.450000000000001,0.9054688124776707,1.450000000000001,0.9160315263680757,1.450000000000001,0.9243340243699524,1.450000000000001,0.9318580183162667,1.450000000000001,0.9379002523921333,1.450000000000001,0.9428957857457021,1.450000000000001,0.9471195731532264,1.450000000000001,0.950754017324232,1.450000000000001,0.9567246717077649,1.450000000000001,0.9614094628896024,1.450000000000001,0.9653100557742607,1.450000000000001,0.9686140569316684,1.450000000000001,0.9714528642870692,1.450000000000001,0.9739212597932831,1.450000000000001,0.9760894220167087
1.460000000000001,0.907089617189519,1.460000000000001,0.9153754305701756,1.460000000000001,0.9259532911483693,1.460000000000001,0.9342661534122603,1.460000000000001,0.9417980494242091,1.460000000000001,0.9478464441622599,1.460000000000001,0.9528469262687123,1.460000000000001,0.9570747849697047,1.460000000000001,0.9607126440480676,1.460000000000001,0.9666887220198083,1.460000000000001,0.9713777409469598,1.460000000000001,0.9752816766399603,1.460000000000001,0.9785883850467519,1.460000000000001,0.9814294286170528,1.460000000000001,0.9838997019233164,1.460000000000001,0.9860694630808036
1.470000000000001,0.9169697662270873,1.470000000000001,0.9252819878368438,1.470000000000001,0.9358749521249599,1.470000000000001,0.9441981613666266,1.470000000000001,0.9517379455079691,1.470000000000001,0.9577924973872051,1.470000000000001,0.9627979299155091,1.470000000000001,0.9670298642851624,1.470000000000001,0.9706711440787728,1.470000000000001,0.9766526590512525,1.470000000000001,0.9813459149608392,1.470000000000001,0.985253201737723,1.470000000000001,0.9885626246999957,1.470000000000001,0.9914059109104079,1.470000000000001,0.9938780676727678,1.470000000000001,0.9960494327594678
1.480000000000001,0.9268499642283455,1.480000000000001,0.9351884917707581,1.480000000000001,0.9457965174295538,1.480000000000001,0.9541300567870858,1.480000000000001,0.9616777151588128,1.480000000000001,0.9677384207351071,1.480000000000001,0.9727488054804468,1.480000000000001,0.9769848200678647,1.480000000000001,0.9806295265990552,1.480000000000001,0.9866164924876679,1.480000000000001,0.9913139943471614,1.480000000000001,0.9952246401426726,1.480000000000001,0.9985367845980202,1.480000000000001,1.001382319501354,1.480000000000001,1.003856365012552,1.480000000000001,1.006029338676155
1.490000000000001,0.9367302166956987,1.490000000000001,0.9450949497417451,1.490000000000001,0.9557179951327442,1.490000000000001,0.9640618482452742,1.490000000000001,0.9716173670648145,1.490000000000001,0.9776842230507254,1.490000000000001,0.98269956201482,1.490000000000001,0.9869396616230357,1.490000000000001,0.9905878012062118,1.490000000000001,0.9965802325637132,1.490000000000001,1.001281989118152,1.490000000000001,1.005196001546766,1.490000000000001,1.008510874067177,1.490000000000001,1.011358663335751,1.490000000000001,1.013834602510607,1.490000000000001,1.016009189033122
1.5,0.9466105289925087,1.5,0.9550013690015799,1.5,0.9656393932495356,1.5,0.973993544338364,1.5,0.9815569100223012,1.5,0.9876299133714617,1.5,0.9926502088479144,1.5,0.99689439861845,1.5,1.000545977940541,1.5,1.006543890086506,1.5,1.011249909900041,1.5,1.015167296268916,1.5,1.018484903055763,1.5,1.021334951965919,1.5,1.02381278932024,1.5,1.025988992594266
