pch18_Vgs_Vth (ll=2e-07) X,pch18_Vgs_Vth (ll=2e-07) Y,pch18_Vgs_Vth (ll=3e-07) X,pch18_Vgs_Vth (ll=3e-07) Y,pch18_Vgs_Vth (ll=4e-07) X,pch18_Vgs_Vth (ll=4e-07) Y,pch18_Vgs_Vth (ll=5e-07) X,pch18_Vgs_Vth (ll=5e-07) Y,pch18_Vgs_Vth (ll=6e-07) X,pch18_Vgs_Vth (ll=6e-07) Y,pch18_Vgs_Vth (ll=7e-07) X,pch18_Vgs_Vth (ll=7e-07) Y,pch18_Vgs_Vth (ll=8e-07) X,pch18_Vgs_Vth (ll=8e-07) Y,pch18_Vgs_Vth (ll=9e-07) X,pch18_Vgs_Vth (ll=9e-07) Y,pch18_Vgs_Vth (ll=1e-06) X,pch18_Vgs_Vth (ll=1e-06) Y,pch18_Vgs_Vth (ll=1.2e-06) X,pch18_Vgs_Vth (ll=1.2e-06) Y,pch18_Vgs_Vth (ll=1.4e-06) X,pch18_Vgs_Vth (ll=1.4e-06) Y,pch18_Vgs_Vth (ll=1.6e-06) X,pch18_Vgs_Vth (ll=1.6e-06) Y,pch18_Vgs_Vth (ll=1.8e-06) X,pch18_Vgs_Vth (ll=1.8e-06) Y,pch18_Vgs_Vth (ll=2e-06) X,pch18_Vgs_Vth (ll=2e-06) Y,pch18_Vgs_Vth (ll=2.2e-06) X,pch18_Vgs_Vth (ll=2.2e-06) Y,pch18_Vgs_Vth (ll=2.4e-06) X,pch18_Vgs_Vth (ll=2.4e-06) Y
0.7900000000000005,-0.2317348856821008,0.7900000000000005,-0.261061941387298,0.7900000000000005,-0.2747903275493861,0.7900000000000005,-0.2824846568225882,0.7900000000000005,-0.2898432050072313,0.7900000000000005,-0.2949470836844409,0.7900000000000005,-0.2987100483407601,0.7900000000000005,-0.3016082091170141,0.7900000000000005,-0.3039145569616143,0.7900000000000005,-0.3073653813622961,0.7900000000000005,-0.3108716658901025,0.7900000000000005,-0.3134963644257784,0.7900000000000005,-0.3155384421069163,0.7900000000000005,-0.3171745444534497,0.7900000000000005,-0.3185159840027312,0.7900000000000005,-0.3196365121026934
0.8000000000000005,-0.2415913938283237,0.8000000000000005,-0.2709766921446533,0.8000000000000005,-0.2847291033817987,0.8000000000000005,-0.2924369674581681,0.8000000000000005,-0.2998034708396208,0.8000000000000005,-0.3049131084583334,0.8000000000000005,-0.3086804175756472,0.8000000000000005,-0.3115819644475276,0.8000000000000005,-0.3138910213380587,0.8000000000000005,-0.3173459015787514,0.8000000000000005,-0.3208549463181733,0.8000000000000005,-0.3234817311951121,0.8000000000000005,-0.3255254391958211,0.8000000000000005,-0.3271628494305326,0.8000000000000005,-0.3285053607574983,0.8000000000000005,-0.3296267827092054
0.8100000000000005,-0.2514441895564343,0.8100000000000005,-0.2808892383423498,0.8100000000000005,-0.2946662879201083,0.8100000000000005,-0.3023880286649918,0.8100000000000005,-0.3097626946982813,0.8100000000000005,-0.3148782417204893,0.8100000000000005,-0.3186500089707195,0.8100000000000005,-0.3215550306422573,0.8100000000000005,-0.3238668676168577,0.8100000000000005,-0.3273259101673191,0.8100000000000005,-0.3308377901135087,0.8100000000000005,-0.3334667174116557,0.8100000000000005,-0.3355120992154664,0.8100000000000005,-0.3371508520169328,0.8100000000000005,-0.3384944634076789,0.8100000000000005,-0.3396168027123204
0.8200000000000005,-0.261293372510105,0.8200000000000005,-0.2907996313427619,0.8200000000000005,-0.304601913835618,0.8200000000000005,-0.3123378635709275,0.8200000000000005,-0.3197208939899638,0.8200000000000005,-0.3248424972813952,0.8200000000000005,-0.3286188338962137,0.8200000000000005,-0.3315274173214123,0.8200000000000005,-0.3338421041094811,0.8200000000000005,-0.3373054136255893,0.8200000000000005,-0.3408202026697229,0.8200000000000005,-0.3434513276769531,0.8200000000000005,-0.3454984261732081,0.8200000000000005,-0.3471385557587261,0.8200000000000005,-0.3484832951314063,0.8200000000000005,-0.3496065749901646
0.8300000000000005,-0.2711390442574044,0.8300000000000005,-0.300707923178173,0.8300000000000005,-0.314536014165838,0.8300000000000005,-0.3222864955535103,0.8300000000000005,-0.3296780863321088,0.8300000000000005,-0.3348058891313258,0.8300000000000005,-0.3385869038780471,0.8300000000000005,-0.3414991342418617,0.8300000000000005,-0.3438167392488015,0.8300000000000005,-0.3472844185498326,0.8300000000000005,-0.3508021894603279,0.8300000000000005,-0.353435566659503,0.8300000000000005,-0.3554844241339041,0.8300000000000005,-0.3571259642523026,0.8300000000000005,-0.3584718591514899,0.8300000000000005,-0.3595961024609982
0.8400000000000005,-0.2809813076330581,0.8400000000000005,-0.3106141662483327,0.8400000000000005,-0.3244686221335333,0.8400000000000005,-0.3322339481145545,0.8400000000000005,-0.3396342894586805,0.8400000000000005,-0.3447684313654321,0.8400000000000005,-0.3485542305358799,0.8400000000000005,-0.3514701912444895,0.8400000000000005,-0.3537907815434173,0.8400000000000005,-0.3572629315990101,0.8400000000000005,-0.3607837560093501,0.8400000000000005,-0.3634194390699553,0.8400000000000005,-0.3654700971984982,0.8400000000000005,-0.3671130811255466,0.8400000000000005,-0.3684601587186375,0.8400000000000005,-0.3695853880680995
0.8500000000000005,-0.2908202661430205,0.8500000000000005,-0.320518413054259,0.8500000000000005,-0.3343997709890232,0.8500000000000005,-0.3421802447714271,0.8500000000000005,-0.3495895211383367,0.8500000000000005,-0.3547301381185818,0.8500000000000005,-0.3585208255291966,0.8500000000000005,-0.3614405982083456,0.8500000000000005,-0.3637642395378426,0.8500000000000005,-0.3672409594633911,0.8500000000000005,-0.3707649078656903,0.8500000000000005,-0.3734029496395136,0.8500000000000005,-0.3754554494853743,0.8500000000000005,-0.3770999100214427,0.8500000000000005,-0.3784481970968436,0.8500000000000005,-0.37957443476659
0.8600000000000005,-0.3006560234319078,0.8600000000000005,-0.3304207159664301,0.8600000000000005,-0.3443294938741919,0.8600000000000005,-0.3521254089637132,0.8600000000000005,-0.3595437991040273,0.8600000000000005,-0.3646910235092024,0.8600000000000005,-0.3684867005108057,0.8600000000000005,-0.3714103650110614,0.8600000000000005,-0.373737121778126,0.8600000000000005,-0.3772185088374243,0.8600000000000005,-0.3807456505809949,0.8600000000000005,-0.3833861031012606,0.8600000000000005,-0.3854404851142466,0.8600000000000005,-0.3870864545839287,0.8600000000000005,-0.3884359775507883,0.8600000000000005,-0.3895632455120713
0.8700000000000006,-0.3104886828123222,0.8700000000000006,-0.3403211270251649,0.8700000000000006,-0.3542578237065023,0.8700000000000006,-0.3620694639740142,0.8700000000000006,-0.3694971409930475,0.8700000000000006,-0.3746511015913692,0.8700000000000006,-0.3784518670870893,0.8700000000000006,-0.3813795014950001,0.8700000000000006,-0.3837094367824307,0.8700000000000006,-0.3871955863965146,0.8700000000000006,-0.3907259896906905,0.8700000000000006,-0.3933689041741849,0.8700000000000006,-0.3954252081923678,0.8700000000000006,-0.3970727184457739,0.8700000000000006,-0.3984235033350295,0.8700000000000006,-0.3995518232508942
0.8800000000000006,-0.3203183468538132,0.8800000000000006,-0.350219697770763,0.8800000000000006,-0.3641847930812421,0.8800000000000006,-0.3720124328615056,0.8800000000000006,-0.3794495642965737,0.8800000000000006,-0.3846103863143805,0.8800000000000006,-0.3884163367844297,0.8800000000000006,-0.3913480174386127,0.8800000000000006,-0.3936811930161093,0.8800000000000006,-0.3971721987773086,0.8800000000000006,-0.400705930697918,0.8800000000000006,-0.4033513575496515,0.8800000000000006,-0.4054096228028613,0.8800000000000006,-0.4070587052183344,0.8800000000000006,-0.4084107776848738,0.8800000000000006,-0.4095401709119261
0.8900000000000006,-0.3301451170283896,0.8900000000000006,-0.3601164791008489,0.8900000000000006,-0.3741104341902812,0.8900000000000006,-0.3819543384069932,0.8900000000000006,-0.3894010863177197,0.8900000000000006,-0.3945688914890665,0.8900000000000006,-0.3983801210211697,0.8900000000000006,-0.4013159225324985,0.8900000000000006,-0.4036523988708566,0.8900000000000006,-0.4071483525611985,0.8900000000000006,-0.4106854790600707,0.8900000000000006,-0.4133334678800413,0.8900000000000006,-0.4153937329949238,0.8900000000000006,-0.4170444184829445,0.8900000000000006,-0.4183978038087272,0.8900000000000006,-0.4195282913996574
0.9000000000000006,-0.3399690934088885,0.9000000000000006,-0.3700115211523508,0.9000000000000006,-0.3840347787555952,0.9000000000000006,-0.391895203068222,0.9000000000000006,-0.3993517241372161,0.9000000000000006,-0.4045266307601063,0.9000000000000006,-0.4083432310845037,0.9000000000000006,-0.4112832263596345,0.9000000000000006,-0.4136230626474786,0.9000000000000006,-0.4171240542606434,0.9000000000000006,-0.4206646401776512,0.9000000000000006,-0.4233152397693888,0.9000000000000006,-0.4253775427757475,0.9000000000000006,-0.4270298617838293,0.9000000000000006,-0.4283845848817519,0.9000000000000006,-0.4295161875884975
0.9100000000000006,-0.3497903744161618,0.9100000000000006,-0.3799048732055978,0.9100000000000006,-0.393957857975919,0.9100000000000006,-0.4018350489442319,0.9100000000000006,-0.4093014945858408,0.9100000000000006,-0.4144836175836888,0.9100000000000006,-0.4183056781117921,0.9100000000000006,-0.4212499383793515,0.9100000000000006,-0.4235931925418742,0.9100000000000006,-0.4270993103080383,0.9100000000000006,-0.4306434193852002,0.9100000000000006,-0.4332966777657294,0.9100000000000006,-0.4353610561039217,0.9100000000000006,-0.4370150386223061,0.9100000000000006,-0.4383711240407316,0.9100000000000006,-0.4395038623181363
0.9200000000000006,-0.3596090566108467,0.9200000000000006,-0.3897965836081098,0.9200000000000006,-0.4038797024850062,0.9200000000000006,-0.4117738977476866,0.9200000000000006,-0.419250414222765,0.9200000000000006,-0.4244398652098693,0.9200000000000006,-0.4282674730757196,0.9200000000000006,-0.4312160679145668,0.9200000000000006,-0.4335627966338857,0.9200000000000006,-0.4370741270468095,0.9200000000000006,-0.4406218219440399,0.9200000000000006,-0.4432777863550013,0.9200000000000006,-0.4453442768841823,0.9200000000000006,-0.4469999524521787,0.9200000000000006,-0.4483574243799539,0.9200000000000006,-0.4494913183898392
0.9300000000000006,-0.3694252345254718,0.9300000000000006,-0.3996866997157668,0.9300000000000006,-0.4138003423200221,0.9300000000000006,-0.4217117707841356,0.9300000000000006,-0.4291984993191088,0.9300000000000006,-0.4343953866690336,0.9300000000000006,-0.4382286267728601,0.9300000000000006,-0.4411816241419111,0.9300000000000006,-0.44353188287861,0.9300000000000006,-0.447048510724472,0.9300000000000006,-0.450599853036624,0.9300000000000006,-0.4532585699562842,0.9300000000000006,-0.4553272089633049,0.9300000000000006,-0.456984606676134,0.9300000000000006,-0.4583434889480048,0.9300000000000006,-0.4594785585635695
0.9400000000000006,-0.3792390005327225,0.9400000000000006,-0.4095752678492307,0.9400000000000006,-0.4237198068987726,0.9400000000000006,-0.4316486889372859,0.9400000000000006,-0.4391457658459864,0.9400000000000006,-0.4443501947619396,0.9400000000000006,-0.4481891498151803,0.9400000000000006,-0.4511466160843577,0.9400000000000006,-0.4535004590999043,0.9400000000000006,-0.4570224674873843,0.9400000000000006,-0.4605775177622731,0.9400000000000006,-0.4632390329182258,0.9400000000000006,-0.4653098561270229,0.9400000000000006,-0.4669690046430341,0.9400000000000006,-0.4683293207453672,0.9400000000000006,-0.4694655855558175
0.9500000000000006,-0.3890504447458391,0.9500000000000006,-0.419462333263621,0.9500000000000006,-0.4336381250045417,0.9500000000000006,-0.4415846726594581,0.9500000000000006,-0.4490922294664353,0.9500000000000006,-0.4543043020528506,0.9500000000000006,-0.458149052624108,0.9500000000000006,-0.4611110526060052,0.9500000000000006,-0.4634685329857551,0.9500000000000006,-0.4669960033769981,0.9500000000000006,-0.4705548211341277,0.9500000000000006,-0.4732191795164613,0.9500000000000006,-0.4752922220978149,0.9500000000000006,-0.4769531496459826,0.9500000000000006,-0.4783149227226932,0.9500000000000006,-0.4794524020380481
0.9600000000000006,-0.3988596549473576,0.9600000000000006,-0.4293479401296431,0.9600000000000006,-0.4435553247774653,0.9600000000000006,-0.4515197419664302,0.9600000000000006,-0.4590379055306736,0.9600000000000006,-0.464257720865306,0.9600000000000006,-0.4681083454267811,0.9600000000000006,-0.4710749424087394,0.9600000000000006,-0.4734361120852739,0.9600000000000006,-0.4769691243273581,0.9600000000000006,-0.4805317680771215,0.9600000000000006,-0.48319901395194,0.9600000000000006,-0.485274310533459,0.9600000000000006,-0.4869370449210546,0.9600000000000006,-0.4883002977796794,0.9600000000000006,-0.4894390106356898
0.9700000000000006,-0.408666716542622,0.9700000000000006,-0.4392321315245356,0.9700000000000006,-0.4534714337114419,0.9700000000000006,-0.4614539164360364,0.9700000000000006,-0.4689828090741792,0.9700000000000006,-0.4742104632801535,0.9700000000000006,-0.4780670382541595,0.9700000000000006,-0.4810382940304708,0.9700000000000006,-0.4834032038070628,0.9700000000000006,-0.4869418361637182,0.9700000000000006,-0.4905083634268648,0.9700000000000006,-0.4931785403499692,0.9700000000000006,-0.4952561250262197,0.9700000000000006,-0.496920693646589,0.9700000000000006,-0.4982854487644349,0.9700000000000006,-0.4994254139275706
0.9800000000000006,-0.4184717125347843,0.9800000000000006,-0.4491149494313292,0.9800000000000006,-0.4633864786557182,0.9800000000000006,-0.4713872152098875,0.9800000000000006,-0.478926954818148,0.9800000000000006,-0.4841625411354935,0.9800000000000006,-0.488025140940737,0.9800000000000006,-0.4910011158447322,0.9800000000000006,-0.4933698154187697,0.9800000000000006,-0.4969141446020512,0.9800000000000006,-0.5004846119292646,0.9800000000000006,-0.5031577627599126,0.9800000000000006,-0.5052376691025868,0.9800000000000006,-0.506904098942963,0.9800000000000006,-0.5082703784732925,0.9800000000000006,-0.5094116144457455
0.9900000000000007,-0.4282747235183088,0.9900000000000007,-0.4589964347451458,0.9900000000000007,-0.4733004858203917,0.9900000000000007,-0.4813196569977113,0.9900000000000007,-0.4888703571719525,0.9900000000000007,-0.4941139660282048,0.9900000000000007,-0.4979826631255623,0.9900000000000007,-0.5009634160613943,0.9900000000000007,-0.503335954047601,0.9900000000000007,-0.5068860552493715,0.9900000000000007,-0.5104605182407879,0.9900000000000007,-0.5131366851554255,0.9900000000000007,-0.5152189462234897,0.9900000000000007,-0.5168872638727826,0.9900000000000007,-0.5182550896509721,0.9900000000000007,-0.5193976146756485
1.000000000000001,-0.4380758276882089,1.000000000000001,-0.4688766272853179,1.000000000000001,-0.4832134807851218,1.000000000000001,-0.4912512600838205,1.000000000000001,-0.4988130302372297,1.000000000000001,-0.5040647493168149,1.000000000000001,-0.5079396142543822,1.000000000000001,-0.5109252027283516,1.000000000000001,-0.5133016266816917,1.000000000000001,-0.5168575736046781,1.000000000000001,-0.5204360869292601,1.000000000000001,-0.5231153114351298,1.000000000000001,-0.5251999597848825,1.000000000000001,-0.5268701914414002,1.000000000000001,-0.5282395849910497,1.000000000000001,-0.529383417056521
1.010000000000001,-0.4478751008626022,1.010000000000001,-0.4787555658123536,1.010000000000001,-0.4931254885104793,1.010000000000001,-0.5011820423353465,1.010000000000001,-0.5087549878133345,1.010000000000001,-0.5140149021254556,1.010000000000001,-0.5178960035826895,1.010000000000001,-0.5208864837339575,1.010000000000001,-0.5232668401721269,1.010000000000001,-0.5268287050604611,1.010000000000001,-0.5304113224751034,1.010000000000001,-0.5330936454236634,1.010000000000001,-0.5351807131186574,1.010000000000001,-0.5368528845977247,1.010000000000001,-0.5382238671366832,1.010000000000001,-0.5393690239820639
1.020000000000001,-0.4576726165163786,1.020000000000001,-0.4886332880487878,1.020000000000001,-0.5030365333514141,1.020000000000001,-0.5111120212118482,1.020000000000001,-0.5186962434038785,1.020000000000001,-0.5239644353486965,1.020000000000001,-0.5278518401795085,1.020000000000001,-0.5308472668101314,1.020000000000001,-0.533231601235542,1.020000000000001,-0.5367994549046351,1.020000000000001,-0.5403862292729358,1.020000000000001,-0.5430716908730442,1.020000000000001,-0.5451612094938247,1.020000000000001,-0.5468353462352651,1.020000000000001,-0.5482079386815405,1.020000000000001,-0.5493544378012769
1.030000000000001,-0.4674684458240065,1.030000000000001,-0.4985098307031784,1.030000000000001,-0.5129466390723809,1.030000000000001,-0.5210412137760273,1.030000000000001,-0.5286368102241256,1.030000000000001,-0.5339133596571004,1.030000000000001,-0.5378071329317966,1.030000000000001,-0.5408075595359513,1.030000000000001,-0.5431959164571619,1.030000000000001,-0.5467698283228493,1.030000000000001,-0.5503608116334562,1.030000000000001,-0.5530494514642704,1.030000000000001,-0.5551414521179057,1.030000000000001,-0.5568175791933483,1.030000000000001,-0.5581918021709015,1.030000000000001,-0.5593396608194598
1.040000000000001,-0.4772626577098031,1.040000000000001,-0.5083852294965452,1.040000000000001,-0.5228558288637671,1.040000000000001,-0.5309696367052766,1.040000000000001,-0.5385767012090765,1.040000000000001,-0.5438616855033409,1.040000000000001,-0.5477618905493007,1.040000000000001,-0.550767369341671,1.040000000000001,-0.5531597922942111,1.040000000000001,-0.5567398304010656,1.040000000000001,-0.5603350737855883,1.040000000000001,-0.5630269308091335,1.040000000000001,-0.5651214441385013,1.040000000000001,-0.566799586258514,1.040000000000001,-0.5681754601028861,1.040000000000001,-0.5693246952993141
1.050000000000001,-0.4870553189041181,1.050000000000001,-0.5182595191906686,1.050000000000001,-0.5327641253592723,1.050000000000001,-0.5408973063038565,1.050000000000001,-0.5485159290220512,1.050000000000001,-0.5538094231287239,1.050000000000001,-0.5577161215697919,1.050000000000001,-0.560726703513066,1.050000000000001,-0.5631232350795921,1.050000000000001,-0.5667094661283838,1.050000000000001,-0.5703090198787946,1.050000000000001,-0.5730041324521743,1.050000000000001,-0.57510118864499,1.050000000000001,-0.5767813701660073,1.050000000000001,-0.578158914929803,1.050000000000001,-0.5793095434621728
1.060000000000001,-0.4968464940041418,1.060000000000001,-0.5281327336177591,1.060000000000001,-0.5426715506539685,1.060000000000001,-0.5508242385155052,1.060000000000001,-0.5584545060636674,1.060000000000001,-0.5637565825700716,1.060000000000001,-0.567669834364585,1.060000000000001,-0.5706855691960004,1.060000000000001,-0.5730862510257928,1.060000000000001,-0.5766787404000281,1.060000000000001,-0.5802826539855288,1.060000000000001,-0.5829810598727856,1.060000000000001,-0.5850806886703465,1.060000000000001,-0.5867629336013843,1.060000000000001,-0.5881421690595812,1.060000000000001,-0.5892942074892846
1.070000000000001,-0.5066362455381926,1.070000000000001,-0.5380049057110443,1.070000000000001,-0.5525781263228231,1.070000000000001,-0.5607504489363456,1.070000000000001,-0.5683924444810556,1.070000000000001,-0.5737031736668009,1.070000000000001,-0.5776230371442437,1.070000000000001,-0.5806439734011982,1.070000000000001,-0.5830488462289485,1.070000000000001,-0.586647658020474,1.070000000000001,-0.5902559801038281,1.070000000000001,-0.5929577164873844,1.070000000000001,-0.5950599471930329,1.070000000000001,-0.5967442792021805,1.070000000000001,-0.5981252248572644,1.070000000000001,-0.5992786895231674
1.080000000000001,-0.516424634032487,1.080000000000001,-0.5478760675359465,1.080000000000001,-0.5624838734394675,1.080000000000001,-0.5706759528279383,1.080000000000001,-0.5783297561772639,1.080000000000001,-0.5836492060681754,1.080000000000001,-0.5875757379644402,1.080000000000001,-0.5906019230091295,1.080000000000001,-0.5930110266730322,1.080000000000001,-0.5966162237066714,1.080000000000001,-0.6002290021599523,1.080000000000001,-0.6029341056516746,1.080000000000001,-0.6050389671389642,1.080000000000001,-0.6067254095596444,1.080000000000001,-0.6081080846465535,1.080000000000001,-0.6092629916690128
1.090000000000001,-0.5262117180795784,1.090000000000001,-0.5577462503215407,1.090000000000001,-0.5723888125950631,1.090000000000001,-0.5806007651304156,1.090000000000001,-0.5882664528207405,1.090000000000001,-0.5935946892406616,1.090000000000001,-0.5975279447319171,1.090000000000001,-0.6005594247749894,1.090000000000001,-0.6029727982341135,1.090000000000001,-0.6065844420913399,1.090000000000001,-0.6102017240111157,1.090000000000001,-0.612910230662958,1.090000000000001,-0.615017751383505,1.090000000000001,-0.6167063272205069,1.090000000000001,-0.6180907507114041,1.090000000000001,-0.6192471159961187
1.100000000000001,-0.5359975544077367,1.100000000000001,-0.5676154844920148,1.100000000000001,-0.5822929639171452,1.100000000000001,-0.5905249004755651,1.100000000000001,-0.598202545854852,1.100000000000001,-0.6035396324753143,1.100000000000001,-0.6074796652104841,1.100000000000001,-0.6105164853337355,1.100000000000001,-0.6129341666846762,1.100000000000001,-0.6165523177263039,1.100000000000001,-0.6201741494482413,1.100000000000001,-0.6228860947624821,1.100000000000001,-0.624996302753523,1.100000000000001,-0.6266870346887925,1.100000000000001,-0.628073225297638,1.100000000000001,-0.629231064539352
1.110000000000001,-0.54578219795065,1.110000000000001,-0.5774837996979909,1.110000000000001,-0.5921963470883124,1.110000000000001,-0.6004483731998528,1.110000000000001,-0.60813804650738,1.110000000000001,-0.6134840448951849,1.110000000000001,-0.6174309070270589,1.110000000000001,-0.6204731112051454,1.110000000000001,-0.6228951376979702,1.110000000000001,-0.6265198550858774,1.110000000000001,-0.6301462821987567,1.110000000000001,-0.6328617011378181,1.110000000000001,-0.6349746240294587,1.110000000000001,-0.6366675344276496,1.110000000000001,-0.6380555106145923,1.110000000000001,-0.639214839300652
1.120000000000001,-0.5555657019169883,1.120000000000001,-0.5873512248474666,1.120000000000001,-0.6020989813647114,1.120000000000001,-0.6103711973572851,1.120000000000001,-0.6180729657999622,1.120000000000001,-0.6234279354627081,1.120000000000001,-0.6273816776776825,1.120000000000001,-0.630429308798901,1.120000000000001,-0.6328557168523806,1.120000000000001,-0.6364870585702491,1.120000000000001,-0.6401181259294011,1.120000000000001,-0.6428370529252707,1.120000000000001,-0.6449527179474116,1.120000000000001,-0.6466478288612094,1.120000000000001,-0.6480376088367787,1.120000000000001,-0.6491984422505257
1.130000000000001,-0.565348117859376,1.130000000000001,-0.5972177881363105,1.130000000000001,-0.6120008855942188,1.130000000000001,-0.620293386732117,1.130000000000001,-0.6280073145574598,1.130000000000001,-0.6333713129870615,1.130000000000001,-0.6373319845335557,1.130000000000001,-0.6403850844196495,1.130000000000001,-0.6428159096357935,1.130000000000001,-0.6464539325088898,1.130000000000001,-0.6500896842490729,1.130000000000001,-0.6528121532122904,1.130000000000001,-0.6549305872012676,1.130000000000001,-0.6566279203764602,1.130000000000001,-0.65801952210558,1.130000000000001,-0.6591818753295873
1.140000000000001,-0.5751294957424362,1.140000000000001,-0.6070835170781742,1.140000000000001,-0.6219020782343122,1.140000000000001,-0.6302149548513433,1.140000000000001,-0.6379411034172221,1.140000000000001,-0.6433141861314657,1.140000000000001,-0.6472818348470266,1.140000000000001,-0.6503404442720857,1.140000000000001,-0.6527757214499817,1.140000000000001,-0.656420481163977,1.140000000000001,-0.6600609607116648,1.140000000000001,-0.6627870050399221,1.140000000000001,-0.6649082344448292,1.140000000000001,-0.6666078113251486,1.140000000000001,-0.6680012525309518,1.140000000000001,-0.6691651404501144
1.150000000000001,-0.5849098840096632,1.150000000000001,-0.6169484385337455,1.150000000000001,-0.6318025773695574,1.150000000000001,-0.6401359149970023,1.150000000000001,-0.64787434283825,1.150000000000001,-0.6532565634204409,1.150000000000001,-0.6572312357575696,1.150000000000001,-0.6602953944660044,1.150000000000001,-0.6627351576149744,1.150000000000001,-0.6663867087338209,1.150000000000001,-0.6700319588189394,1.150000000000001,-0.6727616114052744,1.150000000000001,-0.6748856622939849,1.150000000000001,-0.6765875040257039,1.150000000000001,-0.677982802193163,1.150000000000001,-0.6791482394976232
1.160000000000001,-0.5946893296488593,1.160000000000001,-0.6268125787393029,1.160000000000001,-0.6417024007287314,1.160000000000001,-0.6500562802182368,1.160000000000001,-0.6578070431102565,1.160000000000001,-0.663198453247015,1.160000000000001,-0.6671801942977484,1.160000000000001,-0.6702499410213628,1.160000000000001,-0.6726942233734527,1.160000000000001,-0.6763526193563099,1.160000000000001,-0.6800026820234275,1.160000000000001,-0.6827359752640098,1.160000000000001,-0.6848628733288948,1.160000000000001,-0.6865670007652079,1.160000000000001,-0.6879641731445647,1.160000000000001,-0.6891311743324893
1.170000000000001,-0.6044678782560139,1.170000000000001,-0.6366759633345171,1.170000000000001,-0.6516015657015365,1.170000000000001,-0.6599760633431647,1.170000000000001,-0.6677392143626275,1.170000000000001,-0.67313986387989,1.170000000000001,-0.6771287173991518,1.170000000000001,-0.6802040898733571,1.170000000000001,-0.682652923895148,1.170000000000001,-0.6863182171123903,1.170000000000001,-0.6899731337313558,1.170000000000001,-0.6927100995328932,1.170000000000001,-0.6948398700962379,1.170000000000001,-0.6965463038013838,1.170000000000001,-0.697945367411404,1.170000000000001,-0.6991139467915991
1.180000000000001,-0.6142455740974643,1.180000000000001,-0.6465386173894913,1.180000000000001,-0.661500089354931,1.180000000000001,-0.6698952769905334,1.180000000000001,-0.6776708665733007,1.180000000000001,-0.6830808034705811,1.180000000000001,-0.6870768118983588,1.180000000000001,-0.6901578468774983,1.180000000000001,-0.6926112642812816,1.180000000000001,-0.6962835060295867,1.180000000000001,-0.6999433173056289,1.180000000000001,-0.7026839870923659,1.180000000000001,-0.7048166551115035,1.180000000000001,-0.7065254153646616,1.180000000000001,-0.7079263869956904,1.180000000000001,-0.7090965586900534
1.190000000000001,-0.6240224601702755,1.190000000000001,-0.656400565431018,1.190000000000001,-0.6713979884490742,1.190000000000001,-0.6798139335811879,1.190000000000001,-0.6876020095775695,1.190000000000001,-0.6930212800605469,1.190000000000001,-0.6970244845429066,1.190000000000001,-0.7001112178147584,1.190000000000001,-0.7025692495690558,1.190000000000001,-0.706248490085559,1.190000000000001,-0.7099132360688725,1.190000000000001,-0.7126576407892189,1.190000000000001,-0.7147932308613481,1.190000000000001,-0.7165043376603013,1.190000000000001,-0.7179072338771291,1.190000000000001,-0.7190790118229574
1.200000000000001,-0.6337985782607536,1.200000000000001,-0.6662618314680611,1.200000000000001,-0.6812952794528926,1.200000000000001,-0.6897320453493931,1.200000000000001,-0.6975326530768661,1.200000000000001,-0.7029613015883587,1.200000000000001,-0.7069717419973287,1.200000000000001,-0.7100642083967602,1.200000000000001,-0.712526884736207,1.200000000000001,-0.716213173211766,1.200000000000001,-0.7198828933065728,1.200000000000001,-0.722631063439338,1.200000000000001,-0.7247695998060554,1.200000000000001,-0.7264830728706131,1.200000000000001,-0.7278879100151439,1.200000000000001,-0.7290613079672654
1.210000000000001,-0.6435739690010915,1.210000000000001,-0.6761224390164754,1.210000000000001,-0.6911919785593112,1.210000000000001,-0.6996496243539896,1.210000000000001,-0.7074628066475164,1.210000000000001,-0.7129008758968893,1.210000000000001,-0.7169185908492608,1.210000000000001,-0.7200168242710825,1.210000000000001,-0.7224841747056862,1.210000000000001,-0.7261775592972233,1.210000000000001,-0.7298522922703168,1.210000000000001,-0.732604257830565,1.210000000000001,-0.7347457643820933,1.210000000000001,-0.7364616231572774,1.210000000000001,-0.7378684173510066,1.210000000000001,-0.7390434488837525
1.220000000000001,-0.6533486719241111,1.220000000000001,-0.6859824111229867,1.220000000000001,-0.7010881017001448,1.220000000000001,-0.7095666824894826,1.220000000000001,-0.7173924797495266,1.220000000000001,-0.7228400107406243,1.220000000000001,-0.7268650376156767,1.220000000000001,-0.7299690710266805,1.220000000000001,-0.7324411243504547,1.220000000000001,-0.7361416521923843,1.220000000000001,-0.7398214361811879,1.220000000000001,-0.7425772267257127,1.220000000000001,-0.7447217270048379,1.220000000000001,-0.7464399906638213,1.220000000000001,-0.7478487578100995,1.220000000000001,-0.7490254363191076
