nch18_gm_Id (ll=2e-07) X,nch18_gm_Id (ll=2e-07) Y,nch18_gm_Id (ll=3e-07) X,nch18_gm_Id (ll=3e-07) Y,nch18_gm_Id (ll=4e-07) X,nch18_gm_Id (ll=4e-07) Y,nch18_gm_Id (ll=5e-07) X,nch18_gm_Id (ll=5e-07) Y,nch18_gm_Id (ll=6e-07) X,nch18_gm_Id (ll=6e-07) Y,nch18_gm_Id (ll=7e-07) X,nch18_gm_Id (ll=7e-07) Y,nch18_gm_Id (ll=8e-07) X,nch18_gm_Id (ll=8e-07) Y,nch18_gm_Id (ll=9e-07) X,nch18_gm_Id (ll=9e-07) Y,nch18_gm_Id (ll=1e-06) X,nch18_gm_Id (ll=1e-06) Y,nch18_gm_Id (ll=1.2e-06) X,nch18_gm_Id (ll=1.2e-06) Y,nch18_gm_Id (ll=1.4e-06) X,nch18_gm_Id (ll=1.4e-06) Y,nch18_gm_Id (ll=1.6e-06) X,nch18_gm_Id (ll=1.6e-06) Y,nch18_gm_Id (ll=1.8e-06) X,nch18_gm_Id (ll=1.8e-06) Y,nch18_gm_Id (ll=2e-06) X,nch18_gm_Id (ll=2e-06) Y,nch18_gm_Id (ll=2.2e-06) X,nch18_gm_Id (ll=2.2e-06) Y,nch18_gm_Id (ll=2.4e-06) X,nch18_gm_Id (ll=2.4e-06) Y
0.3800000000000002,24.39682227273405,0.3800000000000002,24.22287789780388,0.3800000000000002,23.89217548485124,0.3800000000000002,23.61829948111076,0.3800000000000002,23.26332531410029,0.3800000000000002,22.99134081260844,0.3800000000000002,22.77263241727694,0.3800000000000002,22.59073924943837,0.3800000000000002,22.43570610446937,0.3800000000000002,22.18252394390989,0.3800000000000002,22.01977068826281,0.3800000000000002,21.88708438808706,0.3800000000000002,21.77693147602186,0.3800000000000002,21.68388897405017,0.3800000000000002,21.60409889313029,0.3800000000000002,21.53478036806516
0.3900000000000002,23.98115668540633,0.3900000000000002,23.82712263842843,0.3900000000000002,23.49010210834302,0.3900000000000002,23.2083116551358,0.3900000000000002,22.85253038972818,0.3900000000000002,22.57800370769657,0.3900000000000002,22.35590684933535,0.3900000000000002,22.17023116218943,0.3900000000000002,22.01126949732397,0.3900000000000002,21.75029703723425,0.3900000000000002,21.60882546071246,0.3900000000000002,21.48975524760819,0.3900000000000002,21.3886085724379,0.3900000000000002,21.30164366580141,0.3900000000000002,21.22599261421304,0.3900000000000002,21.15948899932249
0.4000000000000002,23.54095468568671,0.4000000000000002,23.40974255662456,0.4000000000000002,23.06720644900764,0.4000000000000002,22.77742808760824,0.4000000000000002,22.42039903708213,0.4000000000000002,22.1425834404794,0.4000000000000002,21.91628169043401,0.4000000000000002,21.72603685044523,0.4000000000000002,21.56242950658372,0.4000000000000002,21.29247841138947,0.4000000000000002,21.17029528882486,0.4000000000000002,21.06326142335839,0.4000000000000002,20.96980903319204,0.4000000000000002,20.88780572449436,0.4000000000000002,20.8153307983995,0.4000000000000002,20.75080317164363
0.4100000000000002,23.0763946039573,0.4100000000000002,22.97044228194439,0.4100000000000002,22.62263011462827,0.4100000000000002,22.3243750251784,0.4100000000000002,21.96522054763329,0.4100000000000002,21.6831533776634,0.4100000000000002,21.45176589225892,0.4100000000000002,21.25620185589845,0.4100000000000002,21.08733424072486,0.4100000000000002,20.80753104328053,0.4100000000000002,20.70213419460232,0.4100000000000002,20.60528459368248,0.4100000000000002,20.51808011821542,0.4100000000000002,20.43987221328122,0.4100000000000002,20.36961322090942,0.4100000000000002,20.30625908401015
0.4200000000000002,22.58739210126419,0.4200000000000002,22.5085004502181,0.4200000000000002,22.15514033768373,0.4200000000000002,21.84767257585788,0.4200000000000002,21.48531901540679,0.4200000000000002,21.19806917549425,0.4200000000000002,20.96087868810949,0.4200000000000002,20.75948211801297,0.4200000000000002,20.5850135514286,0.4200000000000002,20.29506547576734,0.4200000000000002,20.2036023420292,0.4200000000000002,20.11494480123956,0.4200000000000002,20.03251978048846,0.4200000000000002,19.95698694210613,0.4200000000000002,19.88806883642895,0.4200000000000002,19.82519307690983
0.4300000000000002,22.07368124928718,0.4300000000000002,22.02291770394461,0.4300000000000002,21.66343102443342,0.4300000000000002,21.34604630022577,0.4300000000000002,20.97953873282754,0.4300000000000002,20.68647850835915,0.4300000000000002,20.44315189807036,0.4300000000000002,20.23581958447786,0.4300000000000002,20.05581692203262,0.4300000000000002,19.75618844017059,0.4300000000000002,19.67562844645787,0.4300000000000002,19.59315744492145,0.4300000000000002,19.51411831310898,0.4300000000000002,19.44026170567467,0.4300000000000002,19.37195423328127,0.4300000000000002,19.30901646364891
0.4400000000000002,21.53504191747708,0.4400000000000002,21.51272736230766,0.4400000000000002,21.14655447940778,0.4400000000000002,20.81891016585634,0.4400000000000002,20.44772752928854,0.4400000000000002,20.1487634430371,0.4400000000000002,19.89951152905164,0.4400000000000002,19.68665546139211,0.4400000000000002,19.50165745968033,0.4400000000000002,19.19361773195762,0.4400000000000002,19.12092046625785,0.4400000000000002,19.0427250378571,0.4400000000000002,18.96582452803594,0.4400000000000002,18.89281437799424,0.4400000000000002,18.82456328825575,0.4400000000000002,18.76119750007335
0.4500000000000002,20.97164136505243,0.4500000000000002,20.97741774589593,0.4500000000000002,20.6043896533759,0.4500000000000002,20.26680342464482,0.4500000000000002,19.89109646637834,0.4500000000000002,19.58680345148095,0.4500000000000002,19.33244296905801,0.4500000000000002,19.11500429489165,0.4500000000000002,18.92600437975092,0.4500000000000002,18.61154094679398,0.4500000000000002,18.54380638999292,0.4500000000000002,18.46815215932471,0.4500000000000002,18.39233230155201,0.4500000000000002,18.31952713739903,0.4500000000000002,18.25095841290826,0.4500000000000002,18.18696752633855
0.4600000000000002,20.38441069686909,0.4600000000000002,20.41736849646085,0.4600000000000002,20.03802785582244,0.4600000000000002,19.69166632242493,0.4600000000000002,19.31236273954807,0.4600000000000002,19.00399370804794,0.4600000000000002,18.74590206026291,0.4600000000000002,18.52527617907326,0.4600000000000002,18.33363289102533,0.4600000000000002,18.01526031329804,0.4600000000000002,17.94985223605159,0.4600000000000002,17.87523669889135,0.4600000000000002,17.79964664447827,0.4600000000000002,17.72658966801998,0.4600000000000002,17.65749338441679,0.4600000000000002,17.59282584394382
0.4700000000000003,19.77535156997269,0.4700000000000003,19.8341853486628,0.4700000000000003,19.44997178408772,0.4700000000000003,19.09688148755481,0.4700000000000003,18.7156418553884,0.4700000000000003,18.40501949923989,0.4700000000000003,18.14500093108284,0.4700000000000003,17.92289759203161,0.4700000000000003,17.73019818391284,0.4700000000000003,17.4107106844088,0.4700000000000003,17.34534861659155,0.4700000000000003,17.2705325810412,0.4700000000000003,17.19452774226783,0.4700000000000003,17.12092843660563,0.4700000000000003,17.05123095599408,0.4700000000000003,16.98594813458259
0.4800000000000003,19.14767944078893,0.4800000000000003,19.23083956135103,0.4800000000000003,18.84409454950672,0.4800000000000003,18.4870731212354,0.4800000000000003,18.1061217944448,0.4800000000000003,17.79544795485486,0.4800000000000003,17.53554843707527,0.4800000000000003,17.31382212098321,0.4800000000000003,17.12173111142456,0.4800000000000003,16.80395156033859,0.4800000000000003,16.73677004022758,0.4800000000000003,16.66078965345891,0.4800000000000003,16.58391910447016,0.4800000000000003,16.50962796206452,0.4800000000000003,16.43936049045947,0.4800000000000003,16.37360268959113
0.4900000000000003,18.50575464191409,0.4900000000000003,18.6115725045822,0.4900000000000003,18.2253718856471,0.4900000000000003,17.86771896738884,0.4900000000000003,17.48960148679526,0.4900000000000003,17.18123295618076,0.4900000000000003,16.92354587826586,0.4900000000000003,16.70403135196968,0.4900000000000003,16.51415246385179,0.4900000000000003,16.20071927616184,0.4900000000000003,16.13029556043003,0.4900000000000003,16.05245925151966,0.4900000000000003,15.97444697022352,0.4900000000000003,15.89942921324928,0.4900000000000003,15.82869842773668,0.4900000000000003,15.76265480828038
0.5000000000000002,17.85481350938502,0.5000000000000002,17.98159087591253,0.5000000000000002,17.59945716483317,0.5000000000000002,17.24466858562395,0.5000000000000002,16.87199451461682,0.5000000000000002,16.5682315113895,0.5000000000000002,16.31472897955565,0.5000000000000002,16.09910776584236,0.5000000000000002,15.91287813661404,0.5000000000000002,15.60609380928871,0.5000000000000002,15.53144714090241,0.5000000000000002,15.4513210602582,0.5000000000000002,15.37204460652427,0.5000000000000002,15.29635624130378,0.5000000000000002,15.22531996453453,0.5000000000000002,15.15920499834947
0.5100000000000002,17.20056425860565,0.5100000000000002,17.34662882884347,0.5100000000000002,16.97219695560963,0.5100000000000002,16.62366714793015,0.5100000000000002,16.25888706738618,0.5100000000000002,15.96180681324901,0.5100000000000002,15.71421740760807,0.5100000000000002,15.50392815245787,0.5100000000000002,15.32255249988189,0.5100000000000002,15.02429962788183,0.5100000000000002,14.94486663447567,0.5100000000000002,14.86225144278026,0.5100000000000002,14.7817199437668,0.5100000000000002,14.70548735812186,0.5100000000000002,14.63433600890225,0.5100000000000002,14.56837282200082
0.5200000000000002,16.54873841261987,0.5200000000000002,16.71247434315214,0.5200000000000002,16.34918081693276,0.5200000000000002,16.00996244931641,0.5200000000000002,15.65520804504501,0.5200000000000002,15.36655817705251,0.5200000000000002,15.12629737947535,0.5200000000000002,14.92249132749263,0.5200000000000002,14.74691438787652,0.5200000000000002,14.45863164733699,0.5200000000000002,14.3742234331228,0.5200000000000002,14.28912485326522,0.5200000000000002,14.20745707873562,0.5200000000000002,14.13086004912928,0.5200000000000002,14.05980319813884,0.5200000000000002,13.99421281410229
0.5300000000000002,15.90468419875695,0.5300000000000002,16.08454746705409,0.5300000000000002,15.73539175117203,0.5300000000000002,15.40803771222507,0.5300000000000002,15.06503316383894,0.5300000000000002,14.78618422661548,0.5300000000000002,14.55433246815093,0.5300000000000002,14.35786712761712,0.5300000000000002,14.18877682364736,0.5300000000000002,13.91148015476335,0.5300000000000002,13.82222706856185,0.5300000000000002,13.73482242451961,0.5300000000000002,13.65222526211717,0.5300000000000002,13.57548266215589,0.5300000000000002,13.5047394358444,0.5300000000000002,13.43973437479804
0.5400000000000003,15.27306183802904,0.5400000000000003,15.46758812267732,0.5400000000000003,15.13498763601162,0.5400000000000003,14.82147794778914,0.5400000000000003,14.49151507625622,0.5400000000000003,14.22346125458026,0.5400000000000003,14.00077820199378,0.5400000000000003,13.81223838921711,0.5400000000000003,13.65008987715292,0.5400000000000003,13.38442224267951,0.5400000000000003,13.29071213613562,0.5400000000000003,13.2013150050451,0.5400000000000003,13.11806257386803,0.5400000000000003,13.04142003159059,0.5400000000000003,12.97121209372762,0.5400000000000003,12.90699279852093
0.5500000000000003,14.65766599884443,0.5500000000000003,14.86547541193022,0.5500000000000003,14.55121165929012,0.5500000000000003,14.25295210252483,0.5500000000000003,13.93691312205934,0.5500000000000003,13.6803060906352,0.5500000000000003,13.4672679724493,0.5500000000000003,13.28700299650944,0.5500000000000003,13.13205409347486,0.5500000000000003,12.87834897066707,0.5500000000000003,12.7807640922837,0.5500000000000003,12.6897890497002,0.5500000000000003,12.60620278583385,0.5500000000000003,12.52992175493103,0.5500000000000003,12.46046787747479,0.5500000000000003,12.39722075413873
0.5600000000000003,14.06137013383217,0.5600000000000003,14.28117036816528,0.5600000000000003,13.98640828864231,0.5600000000000003,13.70427989831839,0.5600000000000003,13.40268943045074,0.5600000000000003,13.15789039674349,0.5600000000000003,12.95473845109266,0.5600000000000003,12.78290592312764,0.5600000000000003,12.63525626633544,0.5600000000000003,12.39360359414253,0.5600000000000003,12.29286026166567,0.5600000000000003,12.20078944007698,0.5600000000000003,12.11721958451921,0.5600000000000003,12.04156756898829,0.5600000000000003,11.97307916586293,0.5600000000000003,11.91097542697286
0.5700000000000003,13.48616765571034,0.5700000000000003,13.71675554690573,0.5700000000000003,13.44211186301638,0.5700000000000003,13.17654960639346,0.5700000000000003,12.88963973994693,0.5700000000000003,12.65677755661193,0.5700000000000003,12.46356851806065,0.5700000000000003,12.30017790203084,0.5700000000000003,12.1598065529155,0.5700000000000003,11.93011377673881,0.5700000000000003,11.82700782125621,0.5700000000000003,11.73436063441641,0.5700000000000003,11.65116957386238,0.5700000000000003,11.57641146184188,0.5700000000000003,11.50908877333159,0.5700000000000003,11.44828363213469
0.5800000000000003,12.93327693538479,0.5800000000000003,13.17353797812602,0.5800000000000003,12.91917501058025,0.5800000000000003,12.67025735022557,0.5800000000000003,12.39803371419938,0.5800000000000003,12.17706067666651,0.5800000000000003,11.99371339635842,0.5800000000000003,11.83866507610961,0.5800000000000003,11.70546350103666,0.5800000000000003,11.48750778197412,0.5800000000000003,11.38286762711325,0.5800000000000003,11.29017458528445,0.5800000000000003,11.2077224282199,0.5800000000000003,11.13411300967442,0.5800000000000003,11.06814184027148,0.5800000000000003,11.00877386538248
0.5900000000000003,12.40327828623228,0.5900000000000003,12.65218384703653,0.5900000000000003,12.41790993659888,0.5900000000000003,12.18544616029176,0.5900000000000003,11.92774749639434,0.5900000000000003,11.71848800076341,0.5900000000000003,11.54482308203989,0.5900000000000003,11.39794091791121,0.5900000000000003,11.27174002977376,0.5900000000000003,11.06521025268546,0.5900000000000003,10.95985849830143,0.5900000000000003,10.86763961004467,0.5900000000000003,10.78627224968071,0.5900000000000003,10.71405002169754,0.5900000000000003,10.64959904881369,0.5900000000000003,10.59178964801507
0.6000000000000003,11.8962575484871,0.6000000000000003,12.15285994550037,0.6000000000000003,11.93822366804544,0.6000000000000003,11.72183108196788,0.6000000000000003,11.47837865572297,0.6000000000000003,11.28056870826094,0.6000000000000003,11.11634012433552,0.6000000000000003,10.97739704248129,0.6000000000000003,10.85798819068034,0.6000000000000003,10.66251708284701,0.6000000000000003,10.55724066795167,0.6000000000000003,10.46598854097007,0.6000000000000003,10.3860282988999,0.6000000000000003,10.31541062963033,0.6000000000000003,10.25262933722255,0.6000000000000003,10.19648241347002
0.6100000000000003,11.41193913828285,0.6100000000000003,11.67536512520012,0.6100000000000003,11.47973615307705,0.6100000000000003,11.27890352511443,0.6100000000000003,11.0493395023041,0.6100000000000003,10.86265699188685,0.6100000000000003,10.70757600129325,0.6100000000000003,10.57631312767127,0.6100000000000003,10.46346363346812,0.6100000000000003,10.27865123329156,0.6100000000000003,10.17417967606841,0.6100000000000003,10.08434712272102,0.6100000000000003,10.00608591471041,0.6100000000000003,9.937265573340337,0.6100000000000003,9.876282852228268,0.6100000000000003,9.821884692334518
0.6200000000000003,10.9497991456195,0.6200000000000003,11.21924252175999,0.6200000000000003,11.04187641219274,0.6200000000000003,10.85601308865981,0.6200000000000003,10.63992872722348,0.6200000000000003,10.46401548410126,0.6200000000000003,10.31776789028214,0.6200000000000003,10.19390822974002,0.6200000000000003,10.08737239461351,0.6200000000000003,9.912802488065696,0.6200000000000003,9.80979332850719,0.6200000000000003,9.721785062478515,0.6200000000000003,9.645479901856914,0.6200000000000003,9.578622892284608,0.6200000000000003,9.51954631333397,0.6200000000000003,9.466965754990566
0.6300000000000003,10.50915509265193,0.6300000000000003,10.78386916207955,0.6300000000000003,10.62395632909809,0.6300000000000003,10.45242829232225,0.6300000000000003,10.2493836576686,0.6300000000000003,10.08386081682069,0.6300000000000003,9.946118898885894,0.6300000000000003,9.829376712464363,0.6300000000000003,9.728903301830096,0.6300000000000003,9.564154467082053,0.6300000000000003,9.463184838946846,0.6300000000000003,9.37735271539586,0.6300000000000003,9.303223280269561,0.6300000000000003,9.238467856425988,0.6300000000000003,9.181383582212209,0.6300000000000003,9.130672476980481
0.6400000000000003,10.08923300807683,0.6400000000000003,10.36852348242677,0.6400000000000003,10.2252242943555,0.6400000000000003,10.06737932640971,0.6400000000000003,9.876916488729517,0.6400000000000003,9.72139475919313,0.6400000000000003,9.591825194323208,0.6400000000000003,9.481912174817207,0.6400000000000003,9.387249303305246,0.6400000000000003,9.231902027992398,0.6400000000000003,9.133465223022975,0.6400000000000003,9.050106413567093,0.6400000000000003,8.97833435291156,0.6400000000000003,8.915791051737619,0.6400000000000003,8.860764317725756,0.6400000000000003,8.811958278630918
0.6500000000000004,9.689214752318618,0.6500000000000004,9.972433502150226,0.6500000000000004,9.844902158251827,0.6500000000000004,9.700086518635219,0.6500000000000004,9.521738072661515,0.6500000000000004,9.37582436039688,0.6500000000000004,9.254093295494334,0.6500000000000004,9.150722482573796,0.6500000000000004,9.061620678108238,0.6500000000000004,8.915261751122458,0.6500000000000004,8.819767671459093,0.6500000000000004,8.739125161630344,0.6500000000000004,8.669854797883254,0.6500000000000004,8.609607303657986,0.6500000000000004,8.556683376310943,0.6500000000000004,8.509802775273849
0.6600000000000004,9.308269471510393,0.6600000000000004,9.59480933508538,0.6600000000000004,9.482209244875788,0.6600000000000004,9.349778116793297,0.6600000000000004,9.183072562498726,0.6600000000000004,9.046374132421066,0.6600000000000004,8.932150335966698,0.6600000000000004,8.835038516169156,0.6600000000000004,8.751252570166585,0.6600000000000004,8.613477672282349,0.6600000000000004,8.521256162776323,0.6600000000000004,8.443520996481167,0.6600000000000004,8.37686109136626,0.6600000000000004,8.318967740350933,0.6600000000000004,8.268173247815509,0.6600000000000004,8.223224412851071
0.6700000000000004,8.945573119935299,0.6700000000000004,9.234863811525015,0.6700000000000004,9.136376907631726,0.6700000000000004,9.015700517146112,0.6700000000000004,8.86016567997296,0.6700000000000004,8.732292756796877,0.6700000000000004,8.625249549595113,0.6700000000000004,8.534118694733028,0.6700000000000004,8.455408745205039,0.6700000000000004,8.325823910342304,0.6700000000000004,8.237130093290121,0.6700000000000004,8.162444851238295,0.6700000000000004,8.098471129228361,0.6700000000000004,8.04296687261145,0.6700000000000004,7.994311402261864,0.6700000000000004,7.951287957138603
0.6800000000000004,8.600319553591408,0.6800000000000004,8.891824591787243,0.6800000000000004,8.806656555391593,0.6800000000000004,8.697123454377911,0.6800000000000004,8.552288780828736,0.6800000000000004,8.43285622622375,0.6800000000000004,8.332672683395415,0.6800000000000004,8.247250814815796,0.6800000000000004,8.173382972918262,0.6800000000000004,8.05160538249481,0.6800000000000004,7.966626262194478,0.6800000000000004,7.895089336805717,0.6800000000000004,7.833847499503969,0.6800000000000004,7.78074616102889,0.6800000000000004,7.734224024672139,0.6800000000000004,7.693108313196457
0.6900000000000004,8.271726042120118,0.6900000000000004,8.56494054412655,0.6900000000000004,8.492323442150987,0.6900000000000004,8.39334204992622,0.6900000000000004,8.258740325956959,0.6900000000000004,8.147368813284217,0.6900000000000004,8.053730562772758,0.6900000000000004,7.973752296494193,0.6900000000000004,7.904499019923453,0.6900000000000004,7.79015743076768,0.6900000000000004,7.709019179411284,0.6900000000000004,7.640689487945052,0.6900000000000004,7.582198496620388,0.6900000000000004,7.531495185018801,0.6900000000000004,7.487087264265286,0.6900000000000004,7.447851805682348
0.7000000000000004,7.959035354051174,0.7000000000000004,8.253484508211903,0.7000000000000004,8.192677906984352,0.7000000000000004,8.103677067083447,0.7000000000000004,7.978845884927527,0.7000000000000004,7.875162828095633,0.7000000000000004,7.787762645052247,0.7000000000000004,7.712969574082515,0.7000000000000004,7.64810991159775,0.7000000000000004,7.540844899739145,0.7000000000000004,7.463620369953145,0.7000000000000004,7.398522223953693,0.7000000000000004,7.342777671902302,0.7000000000000004,7.29445123403584,0.7000000000000004,7.25212683278699,0.7000000000000004,7.214735762149115
0.7100000000000004,7.661515943486646,0.7100000000000004,7.956753969319784,0.7100000000000004,7.907045233280188,0.7100000000000004,7.827474275070353,0.7100000000000004,7.711957416371102,0.7100000000000004,7.615597792378327,0.7100000000000004,7.534136099912686,0.7100000000000004,7.464277100840284,0.7100000000000004,7.403596877119284,0.7100000000000004,7.303060998330064,0.7100000000000004,7.22977712571953,0.7100000000000004,7.16790504420763,0.7100000000000004,7.114882482379078,0.7100000000000004,7.068897908377425,0.7100000000000004,7.028616554646649,0.7100000000000004,6.993027010829883
0.7200000000000004,7.378461251044705,0.7200000000000004,7.674070673387186,0.7200000000000004,7.634774886584461,0.7200000000000004,7.56410348458652,0.7200000000000004,7.45745228424922,0.7200000000000004,7.368059411716923,0.7200000000000004,7.292244739852508,0.7200000000000004,7.22707624532097,0.7200000000000004,7.170368219347012,0.7200000000000004,7.076226134500015,0.7200000000000004,7.006870993498499,0.7200000000000004,6.94819430745904,0.7200000000000004,6.897852423979202,0.7200000000000004,6.854163139028662,0.7200000000000004,6.815876293021076,0.7200000000000004,6.782039726194739
0.7300000000000004,7.109188738385513,0.7300000000000004,7.404779830753568,0.7300000000000004,7.37523958621951,0.7300000000000004,7.312957573589195,0.7300000000000004,7.214732267383435,0.7300000000000004,7.1319585566123,0.7300000000000004,7.061507975590456,0.7300000000000004,7.000794226597258,0.7300000000000004,6.947858234951551,0.7300000000000004,6.85978681649612,0.7300000000000004,6.794316174436299,0.7300000000000004,6.738783320280201,0.7300000000000004,6.691066906200601,0.7300000000000004,6.649616904058151,0.7300000000000004,6.613269542709637,0.7300000000000004,6.58113292167029
0.7400000000000004,6.853038994145145,0.7400000000000004,7.148249279110549,0.7400000000000004,7.127834453068293,0.7400000000000004,7.07345165727614,0.7400000000000004,6.983222685077677,0.7400000000000004,6.906730350228291,0.7400000000000004,6.841369874952037,0.7400000000000004,6.784883151847445,0.7400000000000004,6.735526236415165,0.7400000000000004,6.653214655134994,0.7400000000000004,6.591557933878092,0.7400000000000004,6.539100373889559,0.7400000000000004,6.493943033471653,0.7400000000000004,6.454668823865357,0.7400000000000004,6.420200883415125,0.7400000000000004,6.389707790802982
0.7500000000000004,6.609375060646565,0.7500000000000004,6.903868787088492,0.7500000000000004,6.891976336198383,0.7500000000000004,6.845022452216044,0.7500000000000004,6.762371677778539,0.7500000000000004,6.691833391456027,0.7500000000000004,6.631298345416571,0.7500000000000004,6.578819169778074,0.7500000000000004,6.532855684083008,0.7500000000000004,6.456005467740683,0.7500000000000004,6.398071071336468,0.7500000000000004,6.348606810453151,0.7500000000000004,6.305933394826278,0.7500000000000004,6.268765750628199,0.7500000000000004,6.236113418113045,0.7500000000000004,6.207205027896062
0.7600000000000005,6.377582014020755,0.7600000000000005,6.671049559644521,0.7600000000000005,6.667103336104192,0.7600000000000005,6.627127824631013,0.7600000000000005,6.551649634015475,0.7600000000000005,6.486749103217644,0.7600000000000005,6.430784428533271,0.7600000000000005,6.382101726548029,0.7600000000000005,6.339353413676733,0.7600000000000005,6.267678467422876,0.7600000000000005,6.213358470368969,0.7600000000000005,6.166795162111374,0.7600000000000005,6.126523920757167,0.7600000000000005,6.091389421414091,0.7600000000000005,6.0604862732706,0.7600000000000005,6.033102209958042
0.7700000000000005,6.157066765510403,0.7700000000000005,6.449223936603459,0.7700000000000005,6.452674496261476,0.7700000000000005,6.419246483106412,0.7700000000000005,6.350548731635302,0.7700000000000005,6.290981177642451,0.7700000000000005,6.239341679864121,0.7700000000000005,6.19425289917611,0.7700000000000005,6.154548935232282,0.7700000000000005,6.087775515134116,0.7700000000000005,6.036949731162307,0.7700000000000005,5.993187382370166,0.7700000000000005,5.955231838274248,0.7700000000000005,5.9220542138121,0.7700000000000005,5.892832205235469,0.7700000000000005,5.866911288129742
0.7800000000000005,5.947258022099851,0.7800000000000005,6.237845240752813,0.7800000000000005,6.248169614494761,0.7800000000000005,6.220877765730798,0.7800000000000005,6.158582553668174,0.7800000000000005,6.104055084251869,0.7800000000000005,6.056505604320376,0.7800000000000005,6.014816778943827,0.7800000000000005,5.977993777983815,0.7800000000000005,5.915860411955488,0.7800000000000005,5.868399880061209,0.7800000000000005,5.827333175546349,0.7800000000000005,5.791603737737104,0.7800000000000005,5.760305023144444,0.7800000000000005,5.732695335721453,0.7800000000000005,5.708176214268218
0.7900000000000005,5.747606337280599,0.7900000000000005,6.036387719521931,0.7900000000000005,6.053089121569302,0.7900000000000005,6.031541472935466,0.7900000000000005,5.975285740590518,0.7900000000000005,5.925517609154133,0.7900000000000005,5.881833119044361,0.7900000000000005,5.843358879938056,0.7900000000000005,5.809260858618985,0.7900000000000005,5.751518212330824,0.7900000000000005,5.70728814691009,0.7900000000000005,5.668808422332238,0.7900000000000005,5.635213754589261,0.7900000000000005,5.605715267963184,0.7900000000000005,5.579649025642152,0.7900000000000005,5.55647071375953
0.8000000000000005,5.557584188260257,0.8000000000000005,5.844346525391677,0.8000000000000005,5.866953979408525,0.8000000000000005,5.850777704626128,0.8000000000000005,5.800213646860716,0.8000000000000005,5.754936398794136,0.8000000000000005,5.71490202121583,0.8000000000000005,5.679465552889371,0.8000000000000005,5.647943855179911,0.8000000000000005,5.59435454356237,0.8000000000000005,5.553216800682208,0.8000000000000005,5.517213695895857,0.8000000000000005,5.485661863286191,0.8000000000000005,5.457885023193084,0.8000000000000005,5.433293888137248,0.8000000000000005,5.411396206468931
0.8100000000000005,5.376686027737708,0.8100000000000005,5.661237688412284,0.8100000000000005,5.689305560655202,0.8100000000000005,5.67814666996228,0.8100000000000005,5.63294197752187,0.8100000000000005,5.591899488673988,0.8100000000000005,5.555310444342791,0.8100000000000005,5.522743390153457,0.8100000000000005,5.493656574196302,0.8100000000000005,5.443994921635559,0.8100000000000005,5.40581003500145,0.8100000000000005,5.372172861651668,0.8100000000000005,5.342572277780222,0.8100000000000005,5.31643927620269,0.8100000000000005,5.293255936739418,0.8100000000000005,5.272579872245575
0.8200000000000005,5.204428272277128,0.8200000000000005,5.486598045348525,0.8200000000000005,5.519705481904669,0.8200000000000005,5.513228448137871,0.8200000000000005,5.473066388663326,0.8200000000000005,5.436014804250757,0.8200000000000005,5.402676292579367,0.8200000000000005,5.372818613070925,0.8200000000000005,5.346032303573201,0.8200000000000005,5.300084057718989,0.8200000000000005,5.264712896911796,0.8200000000000005,5.23333175386548,0.8200000000000005,5.205591951760475,0.8200000000000005,5.181026299075832,0.8200000000000005,5.159184862008877,0.8200000000000005,5.139672854333543
0.8300000000000005,5.040349202804057,0.8300000000000005,5.319985101436479,0.8300000000000005,5.357735373057421,0.8300000000000005,5.355622687523705,0.8300000000000005,5.320202042660799,0.8300000000000005,5.286909627185174,0.8300000000000005,5.256636647785472,0.8300000000000005,5.229336437539436,0.8300000000000005,5.204723147909301,0.8300000000000005,5.162285153197663,0.8300000000000005,5.129590254088411,0.8300000000000005,5.100356922924624,0.8300000000000005,5.074389171683443,0.8300000000000005,5.051316129596982,0.8300000000000005,5.030752428770783,0.8300000000000005,5.012348592527306
0.8400000000000005,4.884008764481734,0.8400000000000005,5.160976811075897,0.8400000000000005,5.202996573955557,0.8400000000000005,5.204948237978141,0.8400000000000005,5.17398311494968,0.8400000000000005,5.144230024938051,0.8400000000000005,5.116847148173446,0.8400000000000005,5.091960417249124,0.8400000000000005,5.069399346151473,0.8400000000000005,5.030279183767849,0.8400000000000005,5.000125797329594,0.8400000000000005,4.972934448000899,0.8400000000000005,4.948652235986303,0.8400000000000005,4.926999153426334,0.8400000000000005,4.907650985761263,0.8400000000000005,4.890301277363503
0.8500000000000005,4.734988262656366,0.8500000000000005,5.009171272334,0.8500000000000005,5.055109756410447,0.8500000000000005,5.060842716868596,0.8500000000000005,5.0340622535296,0.8500000000000005,5.007640245335558,0.8500000000000005,4.982981340443056,0.8500000000000005,4.960371766677275,0.8500000000000005,4.939748573816993,0.8500000000000005,4.903764174994395,0.8500000000000005,4.876021076499318,0.8500000000000005,4.850768810738,0.8500000000000005,4.828088214455562,0.8500000000000005,4.807784780279726,0.8500000000000005,4.789592079648152,0.8500000000000005,4.773244416664798
