pch18_Cgd_Cgg (ll=2e-07) X,pch18_Cgd_Cgg (ll=2e-07) Y,pch18_Cgd_Cgg (ll=3e-07) X,pch18_Cgd_Cgg (ll=3e-07) Y,pch18_Cgd_Cgg (ll=4e-07) X,pch18_Cgd_Cgg (ll=4e-07) Y,pch18_Cgd_Cgg (ll=5e-07) X,pch18_Cgd_Cgg (ll=5e-07) Y,pch18_Cgd_Cgg (ll=6e-07) X,pch18_Cgd_Cgg (ll=6e-07) Y,pch18_Cgd_Cgg (ll=7e-07) X,pch18_Cgd_Cgg (ll=7e-07) Y,pch18_Cgd_Cgg (ll=8e-07) X,pch18_Cgd_Cgg (ll=8e-07) Y,pch18_Cgd_Cgg (ll=9e-07) X,pch18_Cgd_Cgg (ll=9e-07) Y,pch18_Cgd_Cgg (ll=1e-06) X,pch18_Cgd_Cgg (ll=1e-06) Y,pch18_Cgd_Cgg (ll=1.2e-06) X,pch18_Cgd_Cgg (ll=1.2e-06) Y,pch18_Cgd_Cgg (ll=1.4e-06) X,pch18_Cgd_Cgg (ll=1.4e-06) Y,pch18_Cgd_Cgg (ll=1.6e-06) X,pch18_Cgd_Cgg (ll=1.6e-06) Y,pch18_Cgd_Cgg (ll=1.8e-06) X,pch18_Cgd_Cgg (ll=1.8e-06) Y,pch18_Cgd_Cgg (ll=2e-06) X,pch18_Cgd_Cgg (ll=2e-06) Y,pch18_Cgd_Cgg (ll=2.2e-06) X,pch18_Cgd_Cgg (ll=2.2e-06) Y,pch18_Cgd_Cgg (ll=2.4e-06) X,pch18_Cgd_Cgg (ll=2.4e-06) Y
1.190000000000001,-0.2531235901159759,1.190000000000001,-0.1829424042111663,1.190000000000001,-0.1432720728290622,1.190000000000001,-0.1179897348119633,1.190000000000001,-0.1002099031263401,1.190000000000001,-0.08718218662941281,1.190000000000001,-0.07722409259726983,1.190000000000001,-0.06936389411283564,1.190000000000001,-0.06300112034611832,1.190000000000001,-0.05332878808213598,1.190000000000001,-0.04652065048823709,1.190000000000001,-0.04134945387408749,1.190000000000001,-0.03728802605115469,1.190000000000001,-0.03401385812165428,1.190000000000001,-0.03131846946757572,1.190000000000001,-0.0290610608408705
1.200000000000001,-0.253209407621104,1.200000000000001,-0.1830316015991863,1.200000000000001,-0.1433604728355286,1.200000000000001,-0.1180775107643918,1.200000000000001,-0.1002962499786207,1.200000000000001,-0.08726749688019375,1.200000000000001,-0.07730870786770963,1.200000000000001,-0.06944808354735876,1.200000000000001,-0.06308508938662841,1.200000000000001,-0.05341274363847836,1.200000000000001,-0.04660864702847527,1.200000000000001,-0.04144137942187356,1.200000000000001,-0.03738370163567416,1.200000000000001,-0.03411308031204539,1.200000000000001,-0.03142103125227139,1.200000000000001,-0.02916676174581549
1.210000000000001,-0.2532897802569865,1.210000000000001,-0.1831167419967366,1.210000000000001,-0.1434459496913675,1.210000000000001,-0.1181632567739655,1.210000000000001,-0.1003812056096464,1.210000000000001,-0.08735192717744709,1.210000000000001,-0.07739286387651806,1.210000000000001,-0.069532167705103,1.210000000000001,-0.06316925647436257,1.210000000000001,-0.05349739344786276,1.210000000000001,-0.04669792507406444,1.210000000000001,-0.04153509428840441,1.210000000000001,-0.03748161252821357,1.210000000000001,-0.03421493429219719,1.210000000000001,-0.03152658077492496,1.210000000000001,-0.02927577255663535
1.220000000000001,-0.2533652712370733,1.220000000000001,-0.1831983050558131,1.220000000000001,-0.1435289246755087,1.220000000000001,-0.1182473549284478,1.220000000000001,-0.1004651202191077,1.220000000000001,-0.08743580390436498,1.220000000000001,-0.07747686883279287,1.220000000000001,-0.06961644067250893,1.220000000000001,-0.06325390455595147,1.220000000000001,-0.05358300439038628,1.220000000000001,-0.04678875320558833,1.220000000000001,-0.04163087168356528,1.220000000000001,-0.03758203825234423,1.220000000000001,-0.0343197068499261,1.220000000000001,-0.03163541259085174,1.220000000000001,-0.02938839582040203
1.230000000000001,-0.2534363966177047,1.230000000000001,-0.1832767340262771,1.230000000000001,-0.1436097904037155,1.230000000000001,-0.1183301643259136,1.230000000000001,-0.1005483250999873,1.230000000000001,-0.08751943770202611,1.230000000000001,-0.07756101773713801,1.230000000000001,-0.06970118540957083,1.230000000000001,-0.06333930719913933,1.230000000000001,-0.05366983675322336,1.230000000000001,-0.04688139625231647,1.230000000000001,-0.04172898348362312,1.230000000000001,-0.03768525910057856,1.230000000000001,-0.03442768740040399,1.230000000000001,-0.0317478255459635,1.230000000000001,-0.02950493987814414
1.240000000000001,-0.2535036291226954,1.240000000000001,-0.1833524387012731,1.240000000000001,-0.1436889132471352,1.240000000000001,-0.1184120231572721,1.240000000000001,-0.1006311344732915,1.240000000000001,-0.08760312512207373,1.240000000000001,-0.07764559389619874,1.240000000000001,-0.06978667515680384,1.240000000000001,-0.06342572991422873,1.240000000000001,-0.05375814542618829,1.240000000000001,-0.04697611645104582,1.240000000000001,-0.04182970137700003,1.240000000000001,-0.03779155728193111,1.240000000000001,-0.03453916914504601,1.240000000000001,-0.03186412395316991,1.240000000000001,-0.02962572006276867
1.250000000000001,-0.2535674017734035,1.250000000000001,-0.1834257982454661,1.250000000000001,-0.1437666356730022,1.250000000000001,-0.1184932507345813,1.250000000000001,-0.100713847283038,1.250000000000001,-0.08768715024990292,1.250000000000001,-0.07773087041536494,1.250000000000001,-0.06987317482634488,1.250000000000001,-0.06351343146446121,1.250000000000001,-0.0538481810935621,1.250000000000001,-0.04707317460943627,1.250000000000001,-0.04193329802163408,1.250000000000001,-0.03790121808732123,1.250000000000001,-0.03465445025383673,1.250000000000001,-0.031984618797282,1.250000000000001,-0.02975105993010336
1.260000000000001,-0.253628111308323,1.260000000000001,-0.1834971638881439,1.260000000000001,-0.1438432784907415,1.260000000000001,-0.1185741494500825,1.260000000000001,-0.1007967489380432,1.260000000000001,-0.08777178628627924,1.260000000000001,-0.07781711165874083,1.260000000000001,-0.06996094236729108,1.260000000000001,-0.06360266515630529,1.260000000000001,-0.0539401914145675,1.260000000000001,-0.04717283126747447,1.260000000000001,-0.04204004820858098,1.260000000000001,-0.03801453106831747,1.260000000000001,-0.03477383506731115,1.260000000000001,-0.03210962896524658,1.260000000000001,-0.02988129252041549
1.270000000000001,-0.2536861213847,1.270000000000001,-0.1835668614706011,1.270000000000001,-0.1439191429930293,1.270000000000001,-0.1186550066563603,1.270000000000001,-0.1008801129918527,1.270000000000001,-0.08785729707958519,1.270000000000001,-0.07790457466932879,1.270000000000001,-0.07005023009888127,1.270000000000001,-0.06369368010383418,1.270000000000001,-0.05403442218763364,1.270000000000001,-0.04727534785312287,1.270000000000001,-0.04215023002867355,1.270000000000001,-0.03813179122667895,1.270000000000001,-0.03489763531618652,1.270000000000001,-0.03223948250016864,1.270000000000001,-0.03001676164926342
1.280000000000001,-0.2537417655610922,1.280000000000001,-0.1836351938429503,1.280000000000001,-0.14399451298633,1.280000000000001,-0.1187360964623672,1.280000000000001,-0.1009642027559762,1.280000000000001,-0.0879439386042967,1.280000000000001,-0.07799351054544831,1.280000000000001,-0.07014128600792706,1.280000000000001,-0.06378672246394806,1.280000000000001,-0.05413111849580306,1.280000000000001,-0.04738098783015959,1.280000000000001,-0.04226412604079519,1.280000000000001,-0.03825330021371687,1.280000000000001,-0.03502617135806557,1.280000000000001,-0.03237451787888293,1.280000000000001,-0.03015782322773195
1.290000000000001,-0.2537953500645307,1.290000000000001,-0.1837024431098558,1.290000000000001,-0.1440696567092496,1.290000000000001,-0.1188176814434144,1.290000000000001,-0.1010492728445657,1.290000000000001,-0.08803196038395726,1.290000000000001,-0.07808416577182434,1.290000000000001,-0.07023435500910175,1.290000000000001,-0.06388203664122229,1.290000000000001,-0.05423052583238043,1.290000000000001,-0.04749001783775512,1.290000000000001,-0.04238202444169876,1.290000000000001,-0.03837936753973743,1.290000000000001,-0.03515977343175335,1.290000000000001,-0.03251508531385473,1.290000000000001,-0.03030484661303294
1.300000000000001,-0.2538471563493438,1.300000000000001,-0.1837688727279465,1.300000000000001,-0.144144828639951,1.300000000000001,-0.1189000142658079,1.300000000000001,-0.1011355706509638,1.300000000000001,-0.08812160685897591,1.300000000000001,-0.07817678350564476,1.300000000000001,-0.07032968016840439,1.300000000000001,-0.06397986646273582,1.300000000000001,-0.05433289120728303,1.300000000000001,-0.04760270882253063,1.300000000000001,-0.04250422023837089,1.300000000000001,-0.0385103117947862,1.300000000000001,-0.03529878293059307,1.300000000000001,-0.03266154808096716,1.300000000000001,-0.0304582159911499
1.310000000000001,-0.2538974434570512,1.310000000000001,-0.1838347294600165,1.310000000000001,-0.1442202711960186,1.310000000000001,-0.1189833392287366,1.310000000000001,-0.1012233377582726,1.310000000000001,-0.08821311870112863,1.310000000000001,-0.07827160481930436,1.310000000000001,-0.0704275038914139,1.310000000000001,-0.06408045632443389,1.310000000000001,-0.0544384642355904,1.310000000000001,-0.04771933716475819,1.310000000000001,-0.04263101642475341,1.310000000000001,-0.03864646188263585,1.310000000000001,-0.03544355369686673,1.310000000000001,-0.0328142838753191,1.310000000000001,-0.03061833179370544
1.320000000000001,-0.2539464501882606,1.320000000000001,-0.1839002451927716,1.320000000000001,-0.1442962163316995,1.320000000000001,-0.1190678937274142,1.320000000000001,-0.1013128112873577,1.320000000000001,-0.08830673407779283,1.320000000000001,-0.07836886990259884,1.320000000000001,-0.0705280690789116,1.320000000000001,-0.06418405231146915,1.320000000000001,-0.05454749821056586,1.320000000000001,-0.04784018580104274,1.320000000000001,-0.04276272516523222,1.320000000000001,-0.03878815827048331,1.320000000000001,-0.03559445333976198,1.320000000000001,-0.03297368619754847,1.320000000000001,-0.03078561215155559
1.330000000000001,-0.2539943970983801,1.330000000000001,-0.1839656386259725,1.330000000000001,-0.1443728870385156,1.330000000000001,-0.1191539096424747,1.330000000000001,-0.101404225186601,1.330000000000001,-0.08840268986976046,1.330000000000001,-0.07846881922788612,1.330000000000001,-0.07063162025314587,1.330000000000001,-0.06429090329561013,1.330000000000001,-0.05466025116398124,1.330000000000001,-0.04796554534631255,1.330000000000001,-0.04289966898772245,1.330000000000001,-0.0389357542571765,1.330000000000001,-0.03575186457969848,1.330000000000001,-0.0331401657734239,1.330000000000001,-0.03096049438778473
1.340000000000001,-0.2540414883293711,1.340000000000001,-0.1840311168414768,1.340000000000001,-0.1444504987559183,1.340000000000001,-0.1192416146612647,1.340000000000001,-0.1014978114683203,1.340000000000001,-0.08850122284703814,1.340000000000001,-0.07857169468224645,1.340000000000001,-0.07073840465848794,1.340000000000001,-0.06440126201324704,1.340000000000001,-0.05477698691696073,1.340000000000001,-0.04809571521827194,1.340000000000001,-0.04304218198944967,1.340000000000001,-0.03908961726300553,1.340000000000001,-0.03591618662196137,1.340000000000001,-0.03331415200954472,1.340000000000001,-0.03114343655280687
1.350000000000001,-0.2540879132898079,1.350000000000001,-0.1840968767610178,1.350000000000001,-0.1445292606990605,1.350000000000001,-0.1193312335370845,1.350000000000001,-0.1015938013971509,1.350000000000001,-0.08860257080738991,1.350000000000001,-0.07867774067099942,1.350000000000001,-0.07084867334053112,1.350000000000001,-0.06451538612780684,1.350000000000001,-0.05489797612480336,1.350000000000001,-0.0482310047676665,1.350000000000001,-0.04319061105867261,1.350000000000001,-0.03925013014418088,1.350000000000001,-0.03608783656262016,1.350000000000001,-0.03349609448795338,1.350000000000001,-0.03133491900418155
1.360000000000001,-0.2541338481953008,1.360000000000001,-0.1841631065016263,1.360000000000001,-0.1446093771109292,1.360000000000001,-0.1194229892926268,1.360000000000001,-0.1016924266358849,1.360000000000001,-0.08870697368257101,1.360000000000001,-0.07878720519711463,1.360000000000001,-0.07096268220785144,1.360000000000001,-0.06463353928054226,1.360000000000001,-0.05502349731937146,1.360000000000001,-0.04837173441779768,1.360000000000001,-0.04334531711562845,1.360000000000001,-0.03941769253510287,1.360000000000001,-0.03626725082962713,1.360000000000001,-0.03368646450231681,1.360000000000001,-0.03153544603353033
1.370000000000001,-0.2541794574809443,1.370000000000001,-0.1842299866375104,1.370000000000001,-0.1446910484460928,1.370000000000001,-0.1195171043739126,1.370000000000001,-0.1017939203543222,1.370000000000001,-0.08881467461726167,1.370000000000001,-0.07890034092111094,1.370000000000001,-0.07108069308070168,1.370000000000001,-0.06475599213370682,1.370000000000001,-0.05515383795266598,1.370000000000001,-0.04851823681671716,1.370000000000001,-0.04350667637592513,1.370000000000001,-0.03959272222140668,1.370000000000001,-0.03645488666180433,1.370000000000001,-0.03388575663806975,1.370000000000001,-0.03174554754259831
1.380000000000001,-0.2542248950969309,1.380000000000001,-0.1842976913769633,1.380000000000001,-0.1447744724932021,1.380000000000001,-0.1196138017609606,1.380000000000001,-0.1018985183066472,1.380000000000001,-0.08892592102567606,1.380000000000001,-0.07901740620600781,1.380000000000001,-0.07120297473087715,1.380000000000001,-0.06488302341009289,1.380000000000001,-0.05528929544516644,1.380000000000001,-0.04867085800544405,1.380000000000001,-0.04367508163946043,1.380000000000001,-0.03977565654655572,1.380000000000001,-0.0366512236281352,1.380000000000001,-0.0340944903985363,1.380000000000001,-0.03196578077003694
1.390000000000001,-0.2542703056978756,1.390000000000001,-0.1843663896625595,1.390000000000001,-0.1448598454431858,1.390000000000001,-0.1197133060412796,1.390000000000001,-0.1020064598827155,1.390000000000001,-0.08904096563070564,1.390000000000001,-0.07913866615178225,1.390000000000001,-0.07132980391688609,1.390000000000001,-0.0650149209328021,1.390000000000001,-0.05543017824239924,1.390000000000001,-0.04882995860538756,1.390000000000001,-0.04385094360772172,1.390000000000001,-0.03996695385445025,1.390000000000001,-0.03685676518938445,1.390000000000001,-0.03431321187855602,1.390000000000001,-0.03219673206988792
1.400000000000001,-0.2543158257357583,1.400000000000001,-0.1844362462025065,1.400000000000001,-0.1449473629098174,1.400000000000001,-0.1198158444520633,1.400000000000001,-0.1021179891384511,1.400000000000001,-0.08916006749028312,1.400000000000001,-0.07926439362361813,1.400000000000001,-0.07146146641838982,1.400000000000001,-0.06515198266895178,1.400000000000001,-0.05557680688302724,1.400000000000001,-0.04899591502792819,1.400000000000001,-0.04403469223201434,1.400000000000001,-0.04016709497012189,1.400000000000001,-0.03707204030356776,1.400000000000001,-0.03454249548652296,1.400000000000001,-0.03243901874201383
1.410000000000001,-0.2543615844657368,1.410000000000001,-0.1845074224406173,1.410000000000001,-0.1450372209090341,1.410000000000001,-0.1199216478967116,1.410000000000001,-0.1022333558103196,1.410000000000001,-0.08928349301542569,1.410000000000001,-0.07939487027800958,1.410000000000001,-0.07159825807365694,1.410000000000001,-0.06529451778079719,1.410000000000001,-0.05572951508152453,1.410000000000001,-0.04916912070881142,1.410000000000001,-0.04422677809477822,1.410000000000001,-0.04037658472008837,1.410000000000001,-0.03729760507617701,1.410000000000001,-0.034782945715004,1.410000000000001,-0.032693290913835
1.420000000000001,-0.2544077048734303,1.420000000000001,-0.1845800774719329,1.420000000000001,-0.1451296168030616,1.420000000000001,-0.1200309519410155,1.420000000000001,-0.1023528163185659,1.420000000000001,-0.08941151698414873,1.420000000000001,-0.07953038759051612,1.420000000000001,-0.07174048582350837,1.420000000000001,-0.06544284768747964,1.420000000000001,-0.0558886508282174,1.420000000000001,-0.04934998736964371,1.420000000000001,-0.04442767382568058,1.420000000000001,-0.04059595349334613,1.420000000000001,-0.0375340444553312,1.420000000000001,-0.03503519895921139,1.420000000000001,-0.03296023347168835
1.430000000000001,-0.2544543045316384,1.430000000000001,-0.1846543689105927,1.430000000000001,-0.1452247502150601,1.430000000000001,-0.1201439977940279,1.430000000000001,-0.1024766347635976,1.430000000000001,-0.08954442355513023,1.430000000000001,-0.07967124788865235,1.430000000000001,-0.07188846876491117,1.430000000000001,-0.0655973071402856,1.430000000000001,-0.05605457750913398,1.430000000000001,-0.04953894630833963,1.430000000000001,-0.04463787555360689,1.430000000000001,-0.04082575884326906,1.430000000000001,-0.03778197397115286,1.430000000000001,-0.03529992538156818,1.430000000000001,-0.03324056803890176
1.440000000000001,-0.2545014963938496,1.440000000000001,-0.1847304537161296,1.440000000000001,-0.1453228239196648,1.440000000000001,-0.1202610332783091,1.440000000000001,-0.1026050839195606,1.440000000000001,-0.08968250728466444,1.440000000000001,-0.07981776539304281,1.440000000000001,-0.07204253921701784,1.440000000000001,-0.06575824531392986,1.440000000000001,-0.05622767504770992,1.440000000000001,-0.04973644971985689,1.440000000000001,-0.04485790439501627,1.440000000000001,-0.04106658712985833,1.440000000000001,-0.03804204151766365,1.440000000000001,-0.03557783081939869,1.440000000000001,-0.03353505499627234
1.450000000000001,-0.2545493895313203,1.450000000000001,-0.1848084889839491,1.450000000000001,-0.1454240447144444,1.450000000000001,-0.1203823137938842,1.450000000000001,-0.1027384462287825,1.450000000000001,-0.08982607415005699,1.450000000000001,-0.07997026726957555,1.450000000000001,-0.07220304380203577,1.450000000000001,-0.06592602691595038,1.450000000000001,-0.05640834106994452,1.450000000000001,-0.04994297204796496,1.450000000000001,-0.04508830797836876,1.450000000000001,-0.04131905520084094,1.450000000000001,-0.03831492917434057,1.450000000000001,-0.03586965873140849,1.450000000000001,-0.03384449553903628
1.460000000000001,-0.2545980898199554,1.460000000000001,-0.184888632705365,1.460000000000001,-0.1455286242769626,1.460000000000001,-0.1205081032798776,1.460000000000001,-0.1028770148003633,1.460000000000001,-0.08997544258219789,1.460000000000001,-0.08012909469484854,1.460000000000001,-0.07237034454285432,1.460000000000001,-0.06610103331582856,1.460000000000001,-0.05659699209408857,1.460000000000001,-0.05015901136812502,1.460000000000001,-0.0453296620034792,1.460000000000001,-0.04158381210905019,1.460000000000001,-0.0386013550631763,1.460000000000001,-0.03617619217707359,1.460000000000001,-0.03416973376262399
1.470000000000001,-0.254647700582725,1.470000000000001,-0.1849710445021826,1.470000000000001,-0.1456367800117774,1.470000000000001,-0.1206386751774048,1.470000000000001,-0.1030210944157735,1.470000000000001,-0.09013094450959429,1.470000000000001,-0.08029460393672617,1.470000000000001,-0.07254481997885866,1.470000000000001,-0.06628366369492497,1.470000000000001,-0.05679406474538221,1.470000000000001,-0.0503850908008215,1.470000000000001,-0.04558257183370607,1.470000000000001,-0.04186154086234163,1.470000000000001,-0.03890207523565532,1.470000000000001,-0.03649825582135864,1.470000000000001,-0.03451165876751072
1.480000000000001,-0.2546983231928802,1.480000000000001,-0.1850558863404691,1.480000000000001,-0.1457487358913755,1.480000000000001,-0.1207743133968919,1.480000000000001,-0.1031710025438605,1.480000000000001,-0.09029292641565809,1.480000000000001,-0.08046716745131051,1.480000000000001,-0.07272686630082045,1.480000000000001,-0.0664743362177634,1.480000000000001,-0.05700001699575122,1.480000000000001,-0.05062175995389178,1.480000000000001,-0.04584767411786834,1.480000000000001,-0.04215296020102597,1.480000000000001,-0.03921788558250665,1.480000000000001,-0.03683671795533769,1.480000000000001,-0.03487120677132762
1.490000000000001,-0.2547500576428028,1.490000000000001,-0.1851433232278199,1.490000000000001,-0.1458647232946952,1.490000000000001,-0.1209153132925677,1.490000000000001,-0.1033270703671935,1.490000000000001,-0.09046175041054165,1.490000000000001,-0.08064717499710347,1.490000000000001,-0.07291689850520797,1.490000000000001,-0.06667348922461987,1.490000000000001,-0.05721532942774372,1.490000000000001,-0.05086959639158017,1.490000000000001,-0.046125638437723,1.490000000000001,-0.0424588263964704,1.490000000000001,-0.03954962375746383,1.490000000000001,-0.03719249252134629,1.490000000000001,-0.03524936321412025
1.5,-0.2548030030829315,1.5,-0.1852335238981062,1.5,-0.1459849818465421,1.5,-0.1210619826464265,1.5,-0.1034896438211871,1.5,-0.09063779531830088,1.5,-0.08083503476661204,1.5,-0.07311535156771466,1.5,-0.06688158244481233,1.5,-0.05744050652137493,1.5,-0.05112920712723303,1.5,-0.04641716897578402,1.5,-0.04277993506317387,1.5,-0.0398981711045974,1.5,-0.03756654112928224,1.5,-0.03564716484028163
