pch18_gm_gds  (ll=2e-07) X,pch18_gm_gds  (ll=2e-07) Y,pch18_gm_gds  (ll=3e-07) X,pch18_gm_gds  (ll=3e-07) Y,pch18_gm_gds  (ll=4e-07) X,pch18_gm_gds  (ll=4e-07) Y,pch18_gm_gds  (ll=5e-07) X,pch18_gm_gds  (ll=5e-07) Y,pch18_gm_gds  (ll=6e-07) X,pch18_gm_gds  (ll=6e-07) Y,pch18_gm_gds  (ll=7e-07) X,pch18_gm_gds  (ll=7e-07) Y,pch18_gm_gds  (ll=8e-07) X,pch18_gm_gds  (ll=8e-07) Y,pch18_gm_gds  (ll=9e-07) X,pch18_gm_gds  (ll=9e-07) Y,pch18_gm_gds  (ll=1e-06) X,pch18_gm_gds  (ll=1e-06) Y,pch18_gm_gds  (ll=1.2e-06) X,pch18_gm_gds  (ll=1.2e-06) Y,pch18_gm_gds  (ll=1.4e-06) X,pch18_gm_gds  (ll=1.4e-06) Y,pch18_gm_gds  (ll=1.6e-06) X,pch18_gm_gds  (ll=1.6e-06) Y,pch18_gm_gds  (ll=1.8e-06) X,pch18_gm_gds  (ll=1.8e-06) Y,pch18_gm_gds  (ll=2e-06) X,pch18_gm_gds  (ll=2e-06) Y,pch18_gm_gds  (ll=2.2e-06) X,pch18_gm_gds  (ll=2.2e-06) Y,pch18_gm_gds  (ll=2.4e-06) X,pch18_gm_gds  (ll=2.4e-06) Y
0.9600000000000006,22.05547091098549,0.9600000000000006,30.70997047192383,0.9600000000000006,37.12982793780743,0.9600000000000006,43.17580779202127,0.9600000000000006,51.71955742414008,0.9600000000000006,59.5079097239494,0.9600000000000006,66.59498063244772,0.9600000000000006,73.04757529004986,0.9600000000000006,78.9326496927936,0.9600000000000006,89.24308713435109,0.9600000000000006,100.550175140065,0.9600000000000006,111.1148217069258,0.9600000000000006,121.0054727965873,0.9600000000000006,130.2825710328783,0.9600000000000006,138.9998125713317,0.9600000000000006,147.2050644043145
0.9700000000000006,21.54969961420174,0.9700000000000006,29.9259176333868,0.9700000000000006,36.20167642297949,0.9700000000000006,42.12600452049557,0.9700000000000006,50.50427686619719,0.9700000000000006,58.15288864297504,0.9700000000000006,65.1219961287638,0.9700000000000006,71.47481471530728,0.9700000000000006,77.27522622617523,0.9700000000000006,87.45189044482886,0.9700000000000006,98.51712570098027,0.9700000000000006,108.8553732698523,0.9700000000000006,118.5336195335746,0.9700000000000006,127.6110347284758,0.9700000000000006,136.1401974012839,0.9700000000000006,144.1679870680763
0.9800000000000006,21.05677070461505,0.9800000000000006,29.16604206692736,0.9800000000000006,35.30149169372798,0.9800000000000006,41.10668865583786,0.9800000000000006,49.32254528550281,0.9800000000000006,56.8335927624894,0.9800000000000006,63.68624704037715,0.9800000000000006,69.94030360414871,0.9800000000000006,75.65669867720509,0.9800000000000006,85.70013972490644,0.9800000000000006,96.52963287024501,0.9800000000000006,106.6473168586532,0.9800000000000006,116.1187336822318,0.9800000000000006,125.0017955271166,0.9800000000000006,133.347976926345,0.9800000000000006,141.2031828045872
0.9900000000000007,20.57637111035816,0.9900000000000007,28.42948320315204,0.9900000000000007,34.42828462901765,0.9900000000000007,40.11681578143262,0.9900000000000007,48.1732725696261,0.9900000000000007,55.54891759863726,0.9900000000000007,62.28663431560167,0.9900000000000007,68.44296041427786,0.9900000000000007,74.07600998013721,0.9900000000000007,83.98683563232619,0.9900000000000007,94.58645630193777,0.9900000000000007,104.4891703227068,0.9900000000000007,113.7590918555171,0.9900000000000007,122.4528905138328,0.9900000000000007,130.62095132639,0.9900000000000007,138.3082182263736
1.000000000000001,20.10818625815359,1.000000000000001,27.71540220741404,1.000000000000001,33.58109022236039,1.000000000000001,39.1553634863731,1.000000000000001,47.05538621732489,1.000000000000001,54.29777080174268,1.000000000000001,60.92206516776693,1.000000000000001,66.981703991486,1.000000000000001,72.53209777861657,1.000000000000001,82.31096311798969,1.000000000000001,92.68634535434012,1.000000000000001,102.379447096517,1.000000000000001,111.4529725160806,1.000000000000001,119.9623651911134,1.000000000000001,127.9569359989073,1.000000000000001,135.4806821352754
1.010000000000001,19.65190124569997,1.010000000000001,27.02298315062132,1.010000000000001,32.75896915155369,1.010000000000001,38.22133349928982,1.010000000000001,45.96783414107961,1.010000000000001,53.07907560961412,1.010000000000001,59.59145712457984,1.010000000000001,65.55545814823549,1.010000000000001,71.02389946610997,1.010000000000001,80.67149720852724,1.010000000000001,90.82804485340336,1.010000000000001,100.3166618462449,1.010000000000001,109.1986614209235,1.010000000000001,117.5282786489734,1.010000000000001,125.3537663927795,1.010000000000001,132.7181899680785
1.020000000000001,19.20720192622807,1.020000000000001,26.35143388095022,1.020000000000001,31.96100894693362,1.020000000000001,37.31375333233031,1.020000000000001,44.90958690604317,1.020000000000001,51.89177367063126,1.020000000000001,58.29374138941058,1.020000000000001,64.16315550475723,1.020000000000001,69.55035644690513,1.020000000000001,79.06740794335505,1.020000000000001,89.01029994400092,1.020000000000001,98.29933514528298,1.020000000000001,106.9944560438502,1.020000000000001,115.1487076685791,1.020000000000001,122.8093017379075,1.020000000000001,130.0183871061358
1.030000000000001,18.7737758982534,1.030000000000001,25.69998663020614,1.030000000000001,31.1863248090228,1.030000000000001,36.43167749727461,1.030000000000001,43.8796394720535,1.030000000000001,50.73482730669353,1.030000000000001,57.02786558687853,1.030000000000001,62.80374066641273,1.030000000000001,68.1104176920376,1.030000000000001,77.49766454030372,1.030000000000001,87.23186010927272,1.030000000000001,96.32599726446189,1.030000000000001,104.8386690657628,1.030000000000001,112.821749853156,1.030000000000001,120.3214277672541,1.030000000000001,127.3789511478858
1.040000000000001,18.35131339748943,1.040000000000001,25.06789838711038,1.040000000000001,30.4340601223949,1.040000000000001,35.57418835032928,1.040000000000001,42.87701249987661,1.040000000000001,49.60722128071289,1.040000000000001,55.79279595986274,1.040000000000001,61.47617280597471,1.040000000000001,66.70304265964604,1.040000000000001,75.96123885948691,1.040000000000001,85.49148243303705,1.040000000000001,94.39519115618924,1.040000000000001,102.7296310156749,1.040000000000001,110.5455258718509,1.040000000000001,117.8880585192917,1.040000000000001,124.7975932338902
1.050000000000001,17.93950809088848,1.050000000000001,24.45445106783202,1.050000000000001,29.70338670838397,1.050000000000001,34.74039661670196,1.050000000000001,41.90075327728641,1.050000000000001,48.50796412772944,1.050000000000001,54.587519079488,1.050000000000001,60.17942771401349,1.050000000000001,65.32720364389742,1.050000000000001,74.45710822999028,1.050000000000001,83.78793417413968,1.050000000000001,92.50547470496149,1.050000000000001,100.6656921375092,1.050000000000001,108.3181808937852,1.050000000000001,115.5071372995169,1.050000000000001,122.2720585041778
1.060000000000001,17.53805777500056,1.060000000000001,23.85895151183508,1.060000000000001,28.99350485509207,1.060000000000001,33.92944164077483,1.060000000000001,40.94993631508866,1.060000000000001,47.43608910310209,1.060000000000001,53.41104312396948,1.060000000000001,58.91249937490709,1.060000000000001,63.98188761097281,1.060000000000001,72.98425769844236,1.060000000000001,82.11999471523542,1.060000000000001,90.65542230924036,1.060000000000001,98.64522354975551,1.060000000000001,106.1378852806197,1.060000000000001,113.1766368702682,1.060000000000001,119.8001257574055
1.070000000000001,17.14666498245015,1.070000000000001,23.28073132872413,1.070000000000001,28.30364315909867,1.070000000000001,33.14049140265504,1.070000000000001,40.02366365790272,1.070000000000001,46.3906547957578,1.070000000000001,52.26239877659512,1.070000000000001,57.67440112029573,1.070000000000001,62.66609757488228,1.070000000000001,71.54168175273809,1.070000000000001,80.48645694178683,1.070000000000001,88.84362585234022,1.070000000000001,96.6666177566254,1.070000000000001,104.0028345969002,1.070000000000001,110.8945589282726,1.070000000000001,117.3796063712486
1.080000000000001,16.76503750144177,1.080000000000001,22.71914661934135,1.080000000000001,27.63305820943542,1.080000000000001,32.3727423371547,1.080000000000001,39.12106494946769,1.080000000000001,45.37074544918078,1.080000000000001,51.14063978764936,1.080000000000001,56.46416640621012,1.080000000000001,61.3788535601766,1.080000000000001,70.12838556837038,1.080000000000001,78.88612810034408,1.080000000000001,87.06869511223825,1.080000000000001,94.72828856107549,1.080000000000001,101.9112489885958,1.080000000000001,108.6589329198884,1.080000000000001,115.0083425330991
1.090000000000001,16.392888813923,1.090000000000001,22.17357759199216,1.090000000000001,26.98103414078748,1.090000000000001,31.6254189868578,1.090000000000001,38.24129728751824,1.090000000000001,44.37547102781844,1.090000000000001,50.04484323983587,1.090000000000001,55.28084925466103,1.090000000000001,60.11919319302184,1.090000000000001,68.7433858189822,1.090000000000001,77.31783017847312,1.090000000000001,85.32925765290067,1.090000000000001,92.82867042193914,1.090000000000001,99.86137197117436,1.090000000000001,106.467814234473,1.090000000000001,112.684204820602
1.100000000000001,16.0299384584475,1.100000000000001,21.64342809238891,1.100000000000001,26.34688207955728,1.100000000000001,30.8977735169021,1.100000000000001,37.38354489886834,1.100000000000001,43.40396706186406,1.100000000000001,48.97410955177742,1.100000000000001,54.12352439525413,1.100000000000001,58.88617195668832,1.100000000000001,67.38571108696712,1.100000000000001,75.78039984213545,1.100000000000001,83.62395823221273,1.100000000000001,90.96621728918647,1.100000000000001,97.85146866012704,1.100000000000001,104.3192818072551,1.100000000000001,110.4050891615307
1.110000000000001,15.67591232395891,1.110000000000001,21.12812506374361,1.110000000000001,25.72993950338178,1.110000000000001,30.1890851154137,1.110000000000001,36.54701866128011,1.110000000000001,42.45539429895226,1.110000000000001,47.92756224943042,1.110000000000001,52.99128713740389,1.110000000000001,57.67886314225581,1.110000000000001,66.05440190432134,1.110000000000001,74.27268795978216,1.110000000000001,81.95145775446935,1.110000000000001,89.13940094361026,1.110000000000001,95.87982346819567,1.110000000000001,102.2114351540675,1.110000000000001,108.1689131937981
1.120000000000001,15.33054288071328,1.120000000000001,20.62711795144171,1.120000000000001,25.1295695319234,1.120000000000001,29.49865930019305,1.120000000000001,35.73095549495239,1.120000000000001,41.52893818720466,1.120000000000001,46.90434753082161,1.120000000000001,51.88325299895435,1.120000000000001,56.49635752031644,1.120000000000001,64.7485104484049,1.120000000000001,72.7935587361613,1.120000000000001,80.31043178828132,1.120000000000001,87.34670885952981,1.120000000000001,93.94473728573347,1.120000000000001,100.1423908520871,1.120000000000001,105.9736120371399
1.130000000000001,14.99356935442731,1.130000000000001,20.13987806487868,1.130000000000001,24.54516016426313,1.130000000000001,28.82582714922478,1.130000000000001,34.93461764303714,1.130000000000001,40.62380821023359,1.130000000000001,45.90363364531303,1.130000000000001,50.79855711250946,1.130000000000001,55.33776275460482,1.130000000000001,63.46709991187107,1.130000000000001,71.34188847259192,1.130000000000001,78.69956866395238,1.130000000000001,85.58664160167194,1.130000000000001,92.04452415250231,1.130000000000001,98.11027847238057,1.130000000000001,103.817133480612
1.140000000000001,14.66473784951151,1.140000000000001,19.66589790736439,1.140000000000001,23.97612347597644,1.140000000000001,28.16994446986605,1.140000000000001,34.15729185745229,1.140000000000001,39.73923709117,1.140000000000001,44.92461010466771,1.140000000000001,49.73635342643212,1.140000000000001,54.20220257382946,1.140000000000001,62.20924356072161,1.140000000000001,69.91656396448803,1.140000000000001,77.11756715768861,1.140000000000001,83.85770976043044,1.140000000000001,90.17750742218138,1.140000000000001,96.11323596295745,1.140000000000001,101.6974325819529
1.150000000000001,14.3438014269528,1.150000000000001,19.20469048348014,1.150000000000001,23.42189478697632,1.150000000000001,27.53039091911094,1.150000000000001,33.39828850338399,1.150000000000001,38.87447987946385,1.150000000000001,43.96648673945539,1.150000000000001,48.69581371337129,1.150000000000001,53.08881571347368,1.150000000000001,60.97402348930586,1.150000000000001,68.5164805409359,1.150000000000001,75.56313376356124,1.150000000000001,82.1584304227421,1.150000000000001,88.34201541377067,1.150000000000001,94.14940447397113,1.150000000000001,99.61246566909294
1.160000000000001,14.03052014207833,1.160000000000001,18.75578859190692,1.160000000000001,22.88193180942024,1.160000000000001,26.90656908513539,1.160000000000001,32.65694059323116,1.160000000000001,38.02881293112228,1.160000000000001,43.02849261080001,1.160000000000001,47.67612639519523,1.160000000000001,51.99675463497211,1.160000000000001,59.76052907591745,1.160000000000001,67.14053974543137,1.160000000000001,74.03497954799226,1.160000000000001,80.48732316963277,1.160000000000001,86.53637653787015,1.160000000000001,92.21692261116466,1.160000000000001,97.56018372849238
1.170000000000001,13.72466104707006,1.170000000000001,18.31874411052623,1.170000000000001,22.35571378339892,1.170000000000001,26.29790353833574,1.170000000000001,31.93260275831264,1.170000000000001,37.20153279013774,1.170000000000001,42.10987478409768,1.170000000000001,46.67649518938244,1.170000000000001,50.92518402539984,1.170000000000001,58.56785513769903,1.170000000000001,65.78764665124643,1.170000000000001,72.53181657560246,1.170000000000001,78.84290558558996,1.170000000000001,84.75891388053368,1.170000000000001,90.31392009868803,1.170000000000001,95.53852516175446
1.180000000000001,13.4259981627307,1.180000000000001,17.89312727951182,1.180000000000001,21.8427406067181,1.180000000000001,25.70383985829301,1.180000000000001,31.22465016440274,1.180000000000001,36.39195497610894,1.180000000000001,41.20989696807658,1.180000000000001,45.69613757819504,1.180000000000001,49.8732790766414,1.180000000000001,57.39509977851947,1.180000000000001,64.45670679948667,1.180000000000001,71.0523538898218,1.180000000000001,77.22368825982538,1.180000000000001,83.00793922307275,1.180000000000001,88.43851083001879,1.180000000000001,93.54540789061255
1.190000000000001,13.13431242363003,1.190000000000001,17.47852598717281,1.190000000000001,21.342531963846,1.190000000000001,25.12384364146969,1.190000000000001,30.53247737505706,1.190000000000001,35.59941268043167,1.190000000000001,40.32783801943289,1.190000000000001,44.73428309832172,1.190000000000001,48.84022353891954,1.190000000000001,56.2413619187065,1.190000000000001,63.1466227427743,1.190000000000001,69.59529302680632,1.190000000000001,75.6281692555818,1.190000000000001,81.28174647360258,1.190000000000001,86.588785284509,1.190000000000001,91.57872079250409
1.200000000000001,12.84939160039895,1.200000000000001,17.07454506246607,1.200000000000001,20.8546264579977,1.200000000000001,24.55739949297082,1.200000000000001,29.85549716470701,1.200000000000001,34.82325537090978,1.200000000000001,39.46299031020691,1.200000000000001,43.79017144509783,1.200000000000001,47.82520753951685,1.200000000000001,55.10573849070067,1.200000000000001,61.85629017276863,1.200000000000001,68.15932303716367,1.200000000000001,74.05482802092307,1.200000000000001,79.57860448580651,1.200000000000001,84.76280228998205,1.200000000000001,89.63631445449847
1.210000000000001,12.57103020258585,1.210000000000001,16.68080557735492,1.210000000000001,20.37858074935317,1.210000000000001,24.00401000434835,1.210000000000001,29.19313928162486,1.210000000000001,34.06284730219311,1.210000000000001,38.61465795206888,1.210000000000001,42.863050381924,1.210000000000001,46.82742515360975,1.210000000000001,53.98732128016416,1.210000000000001,60.58459360556031,1.210000000000001,66.7431149872272,1.210000000000001,72.50211871410302,1.210000000000001,77.89674924304964,1.210000000000001,82.95858011861219,1.210000000000001,87.71599124579997
1.220000000000001,12.29902936515926,1.220000000000001,16.2969441615444,1.220000000000001,19.91396870154134,1.220000000000001,23.4631947181672,1.220000000000001,28.54484915905391,1.220000000000001,33.31756592705928,1.220000000000001,37.78215486875032,1.220000000000001,41.95217344208946,1.220000000000001,45.84607171035041,1.220000000000001,52.88519338789712,1.220000000000001,59.33040159587442,1.220000000000001,65.34531591061483,1.220000000000001,70.96846291894961,1.220000000000001,76.23437539317244,1.220000000000001,81.17408691598094,1.220000000000001,85.81549472788353
1.230000000000001,12.03319672142437,1.230000000000001,15.92261233155915,1.230000000000001,19.46038053774699,1.230000000000001,22.93448907888415,1.230000000000001,27.91008657105767,1.230000000000001,32.58680020123902,1.230000000000001,36.96480270500528,1.230000000000001,41.05679740693142,1.230000000000001,44.88034081375531,1.230000000000001,51.79842528419072,1.230000000000001,58.09256144907144,1.230000000000001,63.96454218244836,1.230000000000001,69.45224173241965,1.230000000000001,74.58962713227534,1.230000000000001,79.40723048425934,1.230000000000001,83.93249845172959
1.240000000000001,11.77334626482891,1.240000000000001,15.5574758356368,1.240000000000001,19.01742200710846,1.240000000000001,22.41744336847962,1.240000000000001,27.28832422795695,1.240000000000001,31.8699487722119,1.240000000000001,36.16192855775735,1.240000000000001,40.17617954124304,1.240000000000001,43.92942105483918,1.240000000000001,50.72607042449864,1.240000000000001,56.86989340025407,1.240000000000001,62.59937229377564,1.240000000000001,67.95178721860276,1.240000000000001,72.96058845697205,1.240000000000001,77.65584747198774,1.240000000000001,82.0645942348425
1.250000000000001,11.51929820186062,1.250000000000001,15.20121401548596,1.250000000000001,18.58471356144689,1.250000000000001,21.91162162422752,1.250000000000001,26.67904630458001,1.250000000000001,31.16641804024626,1.250000000000001,35.37286251256037,1.250000000000001,39.30957456416234,1.250000000000001,42.99249238887489,1.250000000000001,49.66716039385866,1.250000000000001,55.66118423292284,1.250000000000001,61.24833901429206,1.250000000000001,66.46537324386694,1.250000000000001,71.34527283703186,1.250000000000001,75.91769206951049,1.250000000000001,80.20928007319128
1.260000000000001,11.27087879798886,1.260000000000001,14.85351918558395,1.260000000000001,18.16188954180057,1.260000000000001,21.4166005349813,1.260000000000001,26.08174689298128,1.260000000000001,30.4756200779321,1.260000000000001,34.59693496630359,1.260000000000001,38.45623133174389,1.260000000000001,42.06872215015625,1.260000000000001,48.62069954812068,1.260000000000001,54.46518031702671,1.260000000000001,59.90992094896458,1.260000000000001,64.99120573865061,1.260000000000001,69.7416124072723,1.260000000000001,74.19042437462646,1.260000000000001,78.36394792894934
1.270000000000001,11.02792021837191,1.270000000000001,14.51409603037324,1.270000000000001,17.74859737371736,1.270000000000001,20.93196831138177,1.270000000000001,25.49592836979438,1.270000000000001,29.796970392689,1.270000000000001,33.83347371542848,1.270000000000001,37.61538920632371,1.270000000000001,41.15726067662188,1.270000000000001,47.58565912365962,1.270000000000001,53.28058005982212,1.270000000000001,58.58253352187916,1.270000000000001,63.52741247721931,1.270000000000001,68.14744684481116,1.270000000000001,72.471598684206,1.270000000000001,76.52587175260939
1.280000000000001,10.79026036484307,1.280000000000001,14.182661019434,1.280000000000001,17.34449676977767,1.280000000000001,20.4573235244743,1.280000000000001,24.92109966705022,1.280000000000001,29.12988551536393,1.280000000000001,33.08180078809497,1.280000000000001,36.7862740881673,1.280000000000001,40.25723651897946,1.280000000000001,46.56097079536859,1.280000000000001,52.10602578472923,1.280000000000001,57.26451946169684,1.280000000000001,62.07203253173253,1.280000000000001,66.56051219074054,1.280000000000001,70.75865209159481,1.280000000000001,74.69219625477339
1.290000000000001,10.55774271049764,1.290000000000001,13.85894184047149,1.290000000000001,16.94925893737426,1.290000000000001,19.99227390635961,1.290000000000001,24.35677443418233,1.290000000000001,28.4737803972826,1.290000000000001,32.34122899918483,1.290000000000001,35.96809408745597,1.290000000000001,39.36775121459341,1.290000000000001,45.54551967703139,1.290000000000001,50.94009508707546,1.290000000000001,55.95413892263323,1.290000000000001,60.62300564821071,1.290000000000001,64.97843000257215,1.290000000000001,69.04889393615002,1.290000000000001,72.85992715120017
1.300000000000001,10.33021613303182,1.300000000000001,13.54267684974852,1.300000000000001,16.56256578936106,1.300000000000001,19.53643510573329,1.300000000000001,23.80246907820355,1.300000000000001,27.82806559833961,1.300000000000001,31.61105820938096,1.300000000000001,35.16003482042865,1.300000000000001,38.48787361682718,1.300000000000001,44.53813678147304,1.300000000000001,49.78129176501155,1.300000000000001,54.6495594588918,1.300000000000001,59.17816191687898,1.300000000000001,63.39869739461285,1.300000000000001,67.3394968707769,1.300000000000001,71.02592387424603
1.310000000000001,10.10753474782889,1.310000000000001,13.23361453941116,1.310000000000001,16.18410915479913,1.310000000000001,19.08942939054188,1.310000000000001,23.25770066886427,1.310000000000001,27.19214425036473,1.310000000000001,30.89057127470909,1.310000000000001,34.36125432387353,1.310000000000001,37.61663378781824,1.310000000000001,43.53759099349804,1.310000000000001,48.6280364950066,1.310000000000001,53.34884618650715,1.310000000000001,57.73521227803229,1.310000000000001,61.81867874908853,1.310000000000001,65.62749059882128,1.310000000000001,69.18689608940373
1.320000000000001,9.889557741649959,1.320000000000001,12.93151302099812,1.320000000000001,15.81358998668365,1.320000000000001,18.65088428956293,1.320000000000001,22.72198469629437,1.320000000000001,26.56540878377309,1.320000000000001,30.17902968208459,1.320000000000001,33.5708775990554,1.320000000000001,36.75301648952174,1.320000000000001,42.54258066120648,1.320000000000001,47.47865752089518,1.320000000000001,52.04995262460277,1.320000000000001,56.29174062824188,1.320000000000001,60.23560017449469,1.320000000000001,63.90975969573761,1.320000000000001,67.33940578844046
1.330000000000001,9.676149207662888,1.330000000000001,12.63613952428863,1.330000000000001,15.45071756323256,1.330000000000001,18.22043116463578,1.330000000000001,22.19483267058222,1.330000000000001,25.94723741233053,1.330000000000001,29.47566888126817,1.330000000000001,32.78799082218567,1.330000000000001,35.89595434793029,1.330000000000001,41.55172498688218,1.330000000000001,46.33138176267571,1.330000000000001,50.75071291894205,1.330000000000001,54.84519858343354,1.330000000000001,58.64654816197545,1.330000000000001,62.18304738577347,1.330000000000001,65.47987726091065
1.340000000000001,9.467177982431501,1.340000000000001,12.34726991052322,1.340000000000001,15.09520867908092,1.340000000000001,17.79770370566844,1.340000000000001,21.67574955654597,1.340000000000001,25.33699038201435,1.340000000000001,28.7796933464196,1.340000000000001,32.01163529710308,1.340000000000001,35.04432082345458,1.340000000000001,40.56355550481216,1.340000000000001,45.18432693676584,1.340000000000001,49.44883642767006,1.340000000000001,53.39290432844648,1.340000000000001,57.04847435768084,1.340000000000001,60.44396769820639,1.340000000000001,63.60461787537448
1.350000000000001,9.262517485390601,1.350000000000001,12.06468819893093,1.350000000000001,14.74678682257444,1.350000000000001,17.38233634166864,1.350000000000001,21.16423104337764,1.350000000000001,24.734006007167,1.350000000000001,28.09027143419061,1.350000000000001,31.24080128146965,1.350000000000001,34.19692320261927,1.350000000000001,39.57650807978607,1.350000000000001,44.03549552561918,1.350000000000001,48.14190600544804,1.350000000000001,51.93204744875963,1.350000000000001,55.43820893592353,1.350000000000001,58.68902907957807,1.350000000000001,61.70985331991248
1.360000000000001,9.062045561245441,1.360000000000001,11.78818610540878,1.360000000000001,14.40518133533545,1.360000000000001,16.97396256320858,1.360000000000001,20.65976065897339,1.360000000000001,24.13759654270464,1.360000000000001,27.40653015384381,1.360000000000001,30.47442189612759,1.360000000000001,33.35249594019281,1.360000000000001,38.5889160579336,1.360000000000001,42.88277175508441,1.360000000000001,46.82738177004305,1.360000000000001,50.4597022056889,1.360000000000001,53.81248572095674,1.360000000000001,56.91467327118315,1.360000000000001,59.79178172231374
1.370000000000001,8.865644325658074,1.370000000000001,11.51756259213248,1.370000000000001,14.07012655043721,1.370000000000001,16.57221315536461,1.370000000000001,20.1618067540072,1.370000000000001,23.54704397804139,1.370000000000001,26.72755003320756,1.370000000000001,29.71136743548667,1.370000000000001,32.50969483573424,1.370000000000001,37.59900546385499,1.370000000000001,41.72392314529624,1.370000000000001,45.50261268151862,1.370000000000001,48.97285237641997,1.370000000000001,52.16798294127666,1.370000000000001,55.11733402834819,1.370000000000001,57.84665182027518
1.380000000000001,8.67320001451786,1.380000000000001,11.25262342682314,1.380000000000001,13.74136090594489,1.380000000000001,16.17671434586849,1.380000000000001,19.66981940304326,1.380000000000001,22.9615958904113,1.380000000000001,26.05236035840465,1.380000000000001,28.95044054318179,1.380000000000001,31.66709273488602,1.380000000000001,36.6048934780347,1.380000000000001,40.55660870384808,1.380000000000001,44.16485890468145,1.380000000000001,47.46843150892543,1.380000000000001,50.50138425435095,1.380000000000001,53.29352096822363,1.380000000000001,55.87087095099768
1.390000000000001,8.484602837034513,1.390000000000001,10.99318075036897,1.390000000000001,13.41862603137985,1.390000000000001,15.78708588174321,1.390000000000001,19.18322730158467,1.390000000000001,22.38046156705995,1.390000000000001,25.37993519235717,1.390000000000001,28.19037291116585,1.390000000000001,30.8231777143836,1.390000000000001,35.60459185766748,1.390000000000001,39.37839642835716,1.390000000000001,42.81132863506669,1.390000000000001,45.94338317823734,1.390000000000001,48.8094653459315,1.390000000000001,51.43993433141671,1.390000000000001,53.86114886867411
1.400000000000001,8.299746832843313,1.400000000000001,10.73905265149845,1.400000000000001,13.10166580596906,1.400000000000001,15.40293906008938,1.400000000000001,18.70143478189276,1.400000000000001,21.80280870281466,1.400000000000001,24.70919074486411,1.400000000000001,27.42982441111501,1.400000000000001,29.97635505023948,1.400000000000001,34.59601748741238,1.400000000000001,38.18679345963507,1.400000000000001,41.43923378755815,1.400000000000001,44.39474646045601,1.400000000000001,47.08921180959688,1.400000000000001,49.55361648525812,1.400000000000001,51.81468296972096
1.410000000000001,8.118529733269991,1.410000000000001,10.49006274723864,1.410000000000001,12.79022538956224,1.410000000000001,15.02387475623065,1.410000000000001,18.22381913022524,1.410000000000001,21.22776110781085,1.410000000000001,24.03898488306943,1.410000000000001,26.66738588180746,1.410000000000001,29.12495468562638,1.410000000000001,33.57701285628927,1.410000000000001,36.97929292646966,1.410000000000001,40.04586956102236,1.410000000000001,42.81977217382528,1.410000000000001,45.33797387743435,1.410000000000001,47.63214523494084,1.410000000000001,49.7293889919079
1.420000000000001,7.940852826866595,1.420000000000001,10.24603976797603,1.420000000000001,12.4840502300796,1.420000000000001,14.64948151671946,1.420000000000001,17.74972846780577,1.420000000000001,20.65439802542961,1.420000000000001,23.36811984080262,1.420000000000001,25.90158717668191,1.420000000000001,28.26724640268088,1.420000000000001,32.54537992017245,1.420000000000001,35.75344214711023,1.420000000000001,38.6287232107614,1.420000000000001,41.21607518292099,1.420000000000001,43.55366251965911,1.420000000000001,45.67387198280036,1.420000000000001,47.60417814214826
1.430000000000001,7.766620829301216,1.430000000000001,10.00681714608917,1.430000000000001,12.18288505562808,1.430000000000001,14.27933381765191,1.430000000000001,17.27848056143744,1.430000000000001,20.0817558669976,1.430000000000001,22.69534950851843,1.430000000000001,25.13091251222008,1.430000000000001,27.40146543532759,1.430000000000001,31.49893145295723,1.430000000000001,34.50693722754848,1.430000000000001,37.18561709283848,1.430000000000001,39.5818268209837,1.430000000000001,41.73498897146573,1.430000000000001,43.67820394923572,1.430000000000001,45.43927635299587
1.440000000000001,7.595741757660701,1.440000000000001,9.772232607359586,1.440000000000001,11.88647286540891,1.440000000000001,13.9129906324767,1.440000000000001,16.80936306055815,1.440000000000001,19.50883341749856,1.440000000000001,22.01939305158569,1.440000000000001,24.35382561989822,1.440000000000001,26.52585177998636,1.440000000000001,30.43556447846894,1.440000000000001,33.23774895260347,1.440000000000001,35.71488978623573,1.440000000000001,37.9159887534632,1.440000000000001,39.88174533367838,1.440000000000001,41.64592351790522,1.440000000000001,43.23657353696383
1.450000000000001,7.428126809207408,1.450000000000001,9.542127764725151,1.450000000000001,11.59455394175092,1.450000000000001,13.54999451018883,1.450000000000001,16.34163581704252,1.450000000000001,18.93460184737642,1.450000000000001,21.33895698393436,1.450000000000001,23.56880762872304,1.450000000000001,25.63870685957817,1.450000000000001,29.35336048898412,1.450000000000001,31.94428382104495,1.450000000000001,34.21561634873644,1.450000000000001,36.21858484159513,1.450000000000001,37.99511704852227,1.450000000000001,39.57952896906208,1.450000000000001,40.99998021871208
1.460000000000001,7.263690244619274,1.460000000000001,9.316347714451645,1.460000000000001,11.30686491666531,1.460000000000001,13.18987143630108,1.460000000000001,15.87453612910742,1.460000000000001,18.35802115705331,1.460000000000001,20.65276815733873,1.460000000000001,22.77441087983236,1.460000000000001,24.73847129638737,1.460000000000001,28.25071656919625,1.460000000000001,30.62558164813962,1.460000000000001,32.68786398784403,1.460000000000001,34.49100033293197,1.460000000000001,36.07800858003447,1.460000000000001,37.48356959080827,1.460000000000001,38.73575640053214
