nch18_Vdsat  (ll=2e-07) X,nch18_Vdsat  (ll=2e-07) Y,nch18_Vdsat  (ll=3e-07) X,nch18_Vdsat  (ll=3e-07) Y,nch18_Vdsat  (ll=4e-07) X,nch18_Vdsat  (ll=4e-07) Y,nch18_Vdsat  (ll=5e-07) X,nch18_Vdsat  (ll=5e-07) Y,nch18_Vdsat  (ll=6e-07) X,nch18_Vdsat  (ll=6e-07) Y,nch18_Vdsat  (ll=7e-07) X,nch18_Vdsat  (ll=7e-07) Y,nch18_Vdsat  (ll=8e-07) X,nch18_Vdsat  (ll=8e-07) Y,nch18_Vdsat  (ll=9e-07) X,nch18_Vdsat  (ll=9e-07) Y,nch18_Vdsat  (ll=1e-06) X,nch18_Vdsat  (ll=1e-06) Y,nch18_Vdsat  (ll=1.2e-06) X,nch18_Vdsat  (ll=1.2e-06) Y,nch18_Vdsat  (ll=1.4e-06) X,nch18_Vdsat  (ll=1.4e-06) Y,nch18_Vdsat  (ll=1.6e-06) X,nch18_Vdsat  (ll=1.6e-06) Y,nch18_Vdsat  (ll=1.8e-06) X,nch18_Vdsat  (ll=1.8e-06) Y,nch18_Vdsat  (ll=2e-06) X,nch18_Vdsat  (ll=2e-06) Y,nch18_Vdsat  (ll=2.2e-06) X,nch18_Vdsat  (ll=2.2e-06) Y,nch18_Vdsat  (ll=2.4e-06) X,nch18_Vdsat  (ll=2.4e-06) Y
0.9200000000000006,0.2191162091547456,0.9200000000000006,0.2671851225737228,0.9200000000000006,0.2960713464599481,0.9200000000000006,0.3159389860226128,0.9200000000000006,0.3305516562482508,0.9200000000000006,0.3417669580632118,0.9200000000000006,0.3507269794299332,0.9200000000000006,0.3580980050236345,0.9200000000000006,0.3642986035829762,0.9200000000000006,0.3742160028425391,0.9200000000000006,0.3775241119273462,0.9200000000000006,0.3801342344953683,0.9200000000000006,0.3822672303389286,0.9200000000000006,0.384055609238368,0.9200000000000006,0.3855844781943501,0.9200000000000006,0.3869115041847125
0.9300000000000006,0.2223337739798733,0.9300000000000006,0.2718027861133215,0.9300000000000006,0.3015234165025077,0.9300000000000006,0.3219658506037995,0.9300000000000006,0.3369678997181651,0.9300000000000006,0.3484763486509473,0.9300000000000006,0.3576659600495241,0.9300000000000006,0.3652222020917691,0.9300000000000006,0.3715757074584928,0.9300000000000006,0.381731494212628,0.9300000000000006,0.3851288957156158,0.9300000000000006,0.3878007204015747,0.9300000000000006,0.3899783402297352,0.9300000000000006,0.3918001854221021,0.9300000000000006,0.3933549061110966,0.9300000000000006,0.3947023971599853
0.9400000000000006,0.2255132870742283,0.9400000000000006,0.2763843738824153,0.9400000000000006,0.3069459640564716,0.9400000000000006,0.3279696849262258,0.9400000000000006,0.3433662043819049,0.9400000000000006,0.3551720272523819,0.9400000000000006,0.3645947515344198,0.9400000000000006,0.3723391751771915,0.9400000000000006,0.3788481105894931,0.9400000000000006,0.3892463393497053,0.9400000000000006,0.392736266807438,0.9400000000000006,0.3954721118075941,0.9400000000000006,0.3976960808905593,0.9400000000000006,0.3995527163141623,0.9400000000000006,0.4011343308168224,0.9400000000000006,0.4025031247968924
0.9500000000000006,0.2286556272579895,0.9500000000000006,0.2809302398830228,0.9500000000000006,0.3123390214711509,0.9500000000000006,0.3339503302453873,0.9500000000000006,0.3497462905145955,0.9500000000000006,0.3618536402785394,0.9500000000000006,0.3715129534595583,0.9500000000000006,0.3794484934162219,0.9500000000000006,0.386115362065042,0.9500000000000006,0.396760065466011,0.9500000000000006,0.4003457500471195,0.9500000000000006,0.4031479378136473,0.9500000000000006,0.4054199880882339,0.9500000000000006,0.4073127450055527,0.9500000000000006,0.4089223026395072,0.9500000000000006,0.4103132442679161
0.9600000000000006,0.2317616889455095,0.9600000000000006,0.2854407909880609,0.9600000000000006,0.3177026852495782,0.9600000000000006,0.3399076953941425,0.9600000000000006,0.3561079455320731,0.9600000000000006,0.3685209000317787,0.9600000000000006,0.378420229828644,0.9600000000000006,0.3865497889180602,0.9600000000000006,0.3933770725754747,0.9600000000000006,0.4042722589616842,0.9600000000000006,0.4079569259571277,0.9600000000000006,0.4108277802924793,0.9600000000000006,0.4131496479593925,0.9600000000000006,0.415079862952816,0.9600000000000006,0.4167184185846429,0.9600000000000006,0.4181323579845712
0.9700000000000006,0.2348323765399581,0.9700000000000006,0.289916479262071,0.9700000000000006,0.3230371083943666,0.9700000000000006,0.3458417494497256,0.9700000000000006,0.362451017115691,0.9700000000000006,0.3751735781996122,0.9700000000000006,0.3853163028674922,0.9700000000000006,0.3936427508025722,0.9700000000000006,0.4006329086547072,0.9700000000000006,0.4117825599871526,0.9700000000000006,0.4155694257854177,0.9700000000000006,0.4185112693051215,0.9700000000000006,0.4208846927128089,0.9700000000000006,0.4228537059112933,0.9700000000000006,0.4245223184549567,0.9700000000000006,0.4259601098735014
0.9800000000000006,0.2378685995989695,0.9800000000000006,0.2943577951131434,0.9800000000000006,0.3283424935120326,0.9800000000000006,0.3517525150953003,0.9800000000000006,0.3687754069697191,0.9800000000000006,0.3818114999363379,0.9800000000000006,0.3922009473694991,0.9800000000000006,0.4007271197646852,0.9800000000000006,0.4078825874271158,0.9800000000000006,0.4192906574789347,0.9800000000000006,0.4231829269718686,0.9800000000000006,0.4261980788962927,0.9800000000000006,0.4286247966834384,0.9800000000000006,0.4306339501956445,0.9800000000000006,0.4323336812810979,0.9800000000000006,0.433796181946427
0.9900000000000007,0.2408712686840646,0.9900000000000007,0.2987652611978141,0.9900000000000007,0.3336190866102583,0.9900000000000007,0.3576400626182854,0.9900000000000007,0.3750810651590725,0.9900000000000007,0.3884345384842462,0.9900000000000007,0.3990739855511529,0.9900000000000007,0.4078026831232469,0.9900000000000007,0.4151258718201257,0.9900000000000007,0.4267962846306503,0.9900000000000007,0.4307971490030234,0.9900000000000007,0.4338879232429807,0.9900000000000007,0.4363696727127189,0.9900000000000007,0.4384203092449602,0.9900000000000007,0.4401522220386251,0.9900000000000007,0.4416402911456181
1.000000000000001,0.2438412918139735,1.000000000000001,0.3031394270068326,1.000000000000001,0.3388671715254902,1.000000000000001,0.3635045044910934,1.000000000000001,0.3813679849791868,1.000000000000001,0.3950426102904687,1.000000000000001,0.4059352823746269,1.000000000000001,0.4148692703166224,1.000000000000001,0.422362566204567,1.000000000000001,0.4342992147653119,1.000000000000001,0.4384118496220473,1.000000000000001,0.4415805531268266,1.000000000000001,0.4441190688264808,1.000000000000001,0.4462125304701151,1.000000000000001,0.447977688632319,1.000000000000001,0.4494921864417125
1.010000000000001,0.2467795714505517,1.010000000000001,0.3074808640640081,1.010000000000001,0.3440870649241026,1.010000000000001,0.3693459904818895,1.010000000000001,0.3876361983122058,1.010000000000001,0.4016356705771988,1.010000000000001,0.4127847412986083,1.010000000000001,0.4219267488059858,1.010000000000001,0.4295925124280686,1.010000000000001,0.4417992575753198,1.010000000000001,0.4460268213679762,1.010000000000001,0.449275752705899,1.010000000000001,0.4518727651925326,1.010000000000001,0.4540103923583029,1.010000000000001,0.4558098591248481,1.010000000000001,0.4573516461663776
1.020000000000001,0.2496870019532515,1.020000000000001,0.3117901616772714,1.020000000000001,0.3492791118222712,1.020000000000001,0.3751647032486254,1.020000000000001,0.3938857714269001,1.020000000000001,0.4082137093264828,1.020000000000001,0.419622300421842,1.020000000000001,0.4289750203528442,1.020000000000001,0.4368155862072819,1.020000000000001,0.4492962557004636,1.020000000000001,0.4536418884165227,1.020000000000001,0.4569733365615924,1.020000000000001,0.4596305713324579,1.020000000000001,0.4618137018199568,1.020000000000001,0.4636485391934354,1.020000000000001,0.4652184755612027
1.030000000000001,0.252564467444478,1.030000000000001,0.316067923184999,1.030000000000001,0.3544436815767662,1.030000000000001,0.3809608543713023,1.030000000000001,0.4001168011825951,1.030000000000001,0.4147767476432823,1.030000000000001,0.4264479289843181,1.030000000000001,0.4360140176391987,1.030000000000001,0.4440316938501107,1.030000000000001,0.4567900816141738,1.030000000000001,0.4612569036976739,1.030000000000001,0.4646731469992937,1.030000000000001,0.467392323567763,1.030000000000001,0.4696222917545919,1.030000000000001,0.4714935597948126,1.030000000000001,0.4730925045253182
1.040000000000001,0.2554128400346712,1.040000000000001,0.3203147626466954,1.040000000000001,0.359581164299796,1.040000000000001,0.3867346807827435,1.040000000000001,0.4063294116010321,1.040000000000001,0.4213248344632358,1.040000000000001,0.4332616241951203,1.040000000000001,0.4430437012001182,1.040000000000001,0.4512407692779252,1.040000000000001,0.4642806347926905,1.040000000000001,0.4688717462674961,1.040000000000001,0.4723750515811855,1.040000000000001,0.4751578826840879,1.040000000000001,0.4774360188199891,1.040000000000001,0.4793447750230126,1.040000000000001,0.4809735855482226
1.050000000000001,0.2582329783618449,1.050000000000001,0.3245313019310458,1.050000000000001,0.3646919676577711,1.050000000000001,0.3924864415594079,1.050000000000001,0.4125237507722735,1.050000000000001,0.4278580435740489,1.050000000000001,0.4400634083587463,1.050000000000001,0.4500640566403485,1.050000000000001,0.4584427713225523,1.050000000000001,0.4717678391426777,1.050000000000001,0.4764863189125831,1.050000000000001,0.4800789408734361,1.050000000000001,0.4829271317917783,1.050000000000001,0.485254761389552,1.050000000000001,0.4872020601445078,1.050000000000001,0.4888615918117169
1.060000000000001,0.2610257264049791,1.060000000000001,0.3287181681595999,1.060000000000001,0.3697765140153298,1.060000000000001,0.398216415038913,1.060000000000001,0.4186999880635779,1.060000000000001,0.4343764709225392,1.060000000000001,0.4468533262714814,1.060000000000001,0.4570750921119969,1.060000000000001,0.4656376812735813,1.060000000000001,0.4792516406640889,1.060000000000001,0.4841005459673455,1.060000000000001,0.4877847263882603,1.060000000000001,0.4906999743721632,1.060000000000001,0.4930784176801938,1.060000000000001,0.4950653097989359,1.060000000000001,0.4967564154487145
1.070000000000001,0.2637919125355784,1.070000000000001,0.3328759914674259,1.070000000000001,0.374835237890759,1.070000000000001,0.4039248962324776,1.070000000000001,0.4248583116039566,1.070000000000001,0.4408802321804047,1.070000000000001,0.4536314428656253,1.070000000000001,0.4640768360277087,1.070000000000001,0.4728255006531135,1.070000000000001,0.4867320053276414,1.070000000000001,0.4917143713263453,1.070000000000001,0.4954923387063306,1.070000000000001,0.4984763324883357,1.070000000000001,0.5009069040401889,1.070000000000001,0.5029344363456461,1.070000000000001,0.5046579659448792
1.080000000000001,0.2665323487759078,1.080000000000001,0.3370054030467904,1.080000000000001,0.3798685836909901,1.080000000000001,0.4096121945040382,1.080000000000001,0.4309989260171304,1.080000000000001,0.4473694605457674,1.080000000000001,0.4603978410770898,1.080000000000001,0.4710693349889927,1.080000000000001,0.4800062491993223,1.080000000000001,0.4942089171492498,1.080000000000001,0.4993277566346726,1.080000000000001,0.5032017257636052,1.080000000000001,0.5062561451521503,1.080000000000001,0.5087401533805085,1.080000000000001,0.5108093683543593,1.080000000000001,0.5125661686744454
1.090000000000001,0.2692478302360655,1.090000000000001,0.3411070334428279,1.090000000000001,0.3848770036985217,1.090000000000001,0.4152786314897016,1.090000000000001,0.4371220503806337,1.090000000000001,0.4538443047579702,1.090000000000001,0.4671526199170589,1.090000000000001,0.4780526519111593,1.090000000000001,0.4871799630376846,1.090000000000001,0.5016823764418086,1.090000000000001,0.5069406796408746,1.090000000000001,0.5109128512881386,1.090000000000001,0.5140393668310654,1.090000000000001,0.5165781137410261,1.090000000000001,0.5186900492183745,1.090000000000001,0.5204809635569416
1.100000000000001,0.2719391347053141,1.100000000000001,0.3451815110732187,1.100000000000001,0.389860956283938,1.100000000000001,0.4209245392347721,1.100000000000001,0.4432279163889465,1.100000000000001,0.46030492730608,1.100000000000001,0.4738958927283579,1.100000000000001,0.4850268643248052,1.100000000000001,0.4943466930253009,1.100000000000001,0.5091523982305034,1.100000000000001,0.5145531326992475,1.100000000000001,0.518625693375824,1.100000000000001,0.521825966085012,1.100000000000001,0.5244207469786104,1.100000000000001,0.526576435886988,1.100000000000001,0.5284023038265159
1.110000000000001,0.2746070223760254,1.110000000000001,0.3492294609473721,1.110000000000001,0.3948209043214362,1.110000000000001,0.426550258526236,1.110000000000001,0.4493167667011337,1.110000000000001,0.4667515028123764,1.110000000000001,0.4806277856098992,1.110000000000001,0.4919920628399559,1.110000000000001,0.5015065032503151,1.110000000000001,0.5166190108151257,1.110000000000001,0.5221651214063576,1.110000000000001,0.5263402431910924,1.110000000000001,0.5296159243215144,1.110000000000001,0.5322680275676135,1.110000000000001,0.5344684977053975,1.110000000000001,0.5363301549043886
1.120000000000001,0.2772522356817075,1.120000000000001,0.3532515035624599,1.120000000000001,0.3997573137863255,1.120000000000001,0.4321561374015153,1.120000000000001,0.4553888534555873,1.120000000000001,0.4731842165754419,1.120000000000001,0.4873484359931078,1.120000000000001,0.4989483497557392,1.120000000000001,0.5086594696744169,1.120000000000001,0.5240822544674367,1.120000000000001,0.5297766633633574,1.120000000000001,0.5340565037847806,1.120000000000001,0.5374092346595951,1.120000000000001,0.5401199415045354,1.120000000000001,0.5423662153520483,1.120000000000001,0.5442644933663676
1.130000000000001,0.27987549923206,1.130000000000001,0.3572482539563572,1.130000000000001,0.4046706525151688,1.130000000000001,0.4377425298162743,1.130000000000001,0.4614444369356372,1.130000000000001,0.4796032632564802,1.130000000000001,0.4940579913563652,1.130000000000001,0.5058958378045411,1.130000000000001,0.5158056789034343,1.130000000000001,0.5315421802514755,1.130000000000001,0.5373877870493706,1.130000000000001,0.5417744890149242,1.130000000000001,0.5452059008931932,1.130000000000001,0.5479764853054786,1.130000000000001,0.550269579867367,1.130000000000001,0.5522053059977154
1.140000000000001,0.2824775198308686,1.140000000000001,0.3612203208999076,1.140000000000001,0.4095613891122228,1.140000000000001,0.4433097944553062,1.140000000000001,0.467483784370926,1.140000000000001,0.4860088456961406,1.140000000000001,0.5007566080649449,1.140000000000001,0.5128346490158291,1.140000000000001,0.5229452270758372,1.140000000000001,0.5389988489538736,1.140000000000001,0.5449985307993708,1.140000000000001,0.5494942225670937,1.140000000000001,0.5530059365461083,1.140000000000001,0.5558376650929947,1.140000000000001,0.5581785917666804,1.140000000000001,0.5601525889278567
1.150000000000001,0.2850589865639551,1.150000000000001,0.3651683062122041,1.150000000000001,0.4144299919867208,1.150000000000001,0.448858293671777,1.150000000000001,0.4735071688623967,1.150000000000001,0.4924011738490761,1.150000000000001,0.507444450323794,1.150000000000001,0.5197649136898336,1.150000000000001,0.5300782188570673,1.150000000000001,0.5464523301165531,1.150000000000001,0.5526089418754943,1.150000000000001,0.5572157370602752,1.150000000000001,0.5608093640099135,1.150000000000001,0.5637034957601271,1.150000000000001,0.5660932602277539,1.150000000000001,0.5681063468397789
1.160000000000001,0.2876205709459407,1.160000000000001,0.3690928041848486,1.160000000000001,0.4192769285068865,1.160000000000001,0.454388392542686,1.160000000000001,0.4795148684179079,1.160000000000001,0.4987804638250882,1.160000000000001,0.5141216892333995,1.160000000000001,0.5266867694713302,1.160000000000001,0.537204766530706,1.160000000000001,0.5539027011611023,1.160000000000001,0.5602190756239109,1.160000000000001,0.5649390732347211,1.160000000000001,0.5686162137586618,1.160000000000001,0.5715740002094718,1.160000000000001,0.574013602350137,1.160000000000001,0.5760665922455411
1.170000000000001,0.2901629271165593,1.170000000000001,0.3729944011025722,1.170000000000001,0.4241026642588295,1.170000000000001,0.4599004580281346,1.170000000000001,0.4855071650882513,1.170000000000001,0.5051469370266838,1.170000000000001,0.5207885019382532,1.170000000000001,0.5336003605125607,1.170000000000001,0.544324989177347,1.170000000000001,0.5613500465968483,1.170000000000001,0.5678289947103075,1.170000000000001,0.5726642792142602,1.170000000000001,0.5764265236339767,1.170000000000001,0.5794492086576395,1.170000000000001,0.5819396424778092,1.170000000000001,0.5840333448259362
1.180000000000001,0.2926866920775837,1.180000000000001,0.3768736748485185,1.180000000000001,0.428907662398769,1.180000000000001,0.4653948582243673,1.180000000000001,0.4914843441933212,1.180000000000001,0.5115008193737192,1.180000000000001,0.5274450708606555,1.180000000000001,0.5405058367189857,1.180000000000001,0.551439011933039,1.180000000000001,0.5687944573045796,1.180000000000001,0.5754387684265614,1.180000000000001,0.5803914098337508,1.180000000000001,0.5842403381934314,1.180000000000001,0.5873291580028112,1.180000000000001,0.5898714115820428,1.180000000000001,0.592006630826505
1.190000000000001,0.2951924859636115,1.190000000000001,0.3807311945845449,1.190000000000001,0.4336923830891984,1.190000000000001,0.4708719617010222,1.190000000000001,0.4974466936300513,1.190000000000001,0.5178423406068827,1.190000000000001,0.534091583009042,1.190000000000001,0.5474033530678422,1.190000000000001,0.5585469653199708,1.190000000000001,0.5762360298901638,1.190000000000001,0.5830484720623712,1.190000000000001,0.5881205260306968,1.190000000000001,0.5920577081189066,1.190000000000001,0.5952138912471686,1.190000000000001,0.5978089466976753,1.190000000000001,0.5999864825058553
1.200000000000001,0.2976809123398356,1.200000000000001,0.3845675204974565,1.200000000000001,0.4384572830091705,1.200000000000001,0.476332136913702,1.200000000000001,0.5033945032537857,1.200000000000001,0.5241717336627626,1.200000000000001,0.5407282293575462,1.200000000000001,0.5542930689956752,1.200000000000001,0.5656489846427818,1.200000000000001,0.5836748661007399,1.200000000000001,0.5906581863367221,1.200000000000001,0.5958516942914274,1.200000000000001,0.5998786896778669,1.200000000000001,0.6031034569725461,1.200000000000001,0.6057522904105113,1.200000000000001,0.6079729376336962
1.210000000000001,0.3001525585217799,1.210000000000001,0.3883832036027235,1.210000000000001,0.4432028149316435,1.210000000000001,0.481775751684714,1.210000000000001,0.5093280643260242,1.210000000000001,0.5304892341125448,1.210000000000001,0.5473552042863948,1.210000000000001,0.5611751478451485,1.210000000000001,0.5727452094443926,1.210000000000001,0.5911110722984773,1.210000000000001,0.598267996883052,1.210000000000001,0.6035849861502859,1.210000000000001,0.6077033442346012,1.210000000000001,0.6109979088626663,1.210000000000001,0.6137014903897139,1.210000000000001,0.6159660390323141
1.220000000000001,0.3026079959118695,1.220000000000001,0.3921787855994529,1.220000000000001,0.4479294273599146,1.220000000000001,0.4872031727447573,1.220000000000001,0.5152476690218737,1.220000000000001,0.5367950796594276,1.220000000000001,0.5539727050798943,1.220000000000001,0.5680497563682217,1.220000000000001,0.5798357830161252,1.220000000000001,0.5985447589856466,1.220000000000001,0.6058779937842389,1.220000000000001,0.611320477735073,1.220000000000001,0.6155317378072024,1.220000000000001,0.6188973052694505,1.220000000000001,0.6216565989634322,1.220000000000001,0.6239658341597316
1.230000000000001,0.3050477803490317,1.230000000000001,0.3959547987693198,1.230000000000001,0.452637564217257,1.230000000000001,0.4926147653292072,1.230000000000001,0.5211536099912677,1.230000000000001,0.5430895096893169,1.230000000000001,0.5605809314756248,1.230000000000001,0.5749170642796296,1.230000000000001,0.5869208519569359,1.230000000000001,0.6059760403785327,1.230000000000001,0.6134882711534545,1.230000000000001,0.6190582493569512,1.230000000000001,0.6233639406650821,1.230000000000001,0.6268017088200656,1.230000000000001,0.6296176727323503,1.230000000000001,0.6319723747310936
1.240000000000001,0.3074724524674988,1.240000000000001,0.3997117659146798,1.240000000000001,0.4573276645833658,1.240000000000001,0.4980108928236333,1.240000000000001,0.5270461799693018,1.240000000000001,0.549372764867239,1.240000000000001,0.5671800852603948,1.240000000000001,0.5817772438548627,1.240000000000001,0.5940005657771527,1.240000000000001,0.6134050340236786,1.240000000000001,0.6210989267556535,1.240000000000001,0.6267983851392233,1.240000000000001,0.6312000269665946,1.240000000000001,0.6347111860605796,1.240000000000001,0.637584772221344,1.240000000000001,0.639985716374473
1.250000000000001,0.3098825380622003,1.250000000000001,0.4034502003302968,1.250000000000001,0.4620001624732128,1.250000000000001,0.5033919164535513,1.250000000000001,0.5329256714296161,1.250000000000001,0.5556450867789674,1.250000000000001,0.5737703699073528,1.250000000000001,0.5886304695709713,1.250000000000001,0.6010750765434529,1.250000000000001,0.6208318604543144,1.250000000000001,0.6287100616681256,1.250000000000001,0.6345409726835815,1.250000000000001,0.6390400744310281,1.250000000000001,0.642625807133912,1.250000000000001,0.6455579615618631,1.250000000000001,0.6480059183201694
1.260000000000001,0.3122785484577353,1.260000000000001,0.4071706058045949,1.260000000000001,0.4666554866529197,1.260000000000001,0.5087581950134854,1.260000000000001,0.5387923762779286,1.260000000000001,0.5619067176100661,1.260000000000001,0.5803519902530143,1.260000000000001,0.5954769177837501,1.260000000000001,0.6081445385603966,1.260000000000001,0.6282566428829354,1.260000000000001,0.6363217799753503,1.260000000000001,0.6422861027702224,1.260000000000001,0.6468841640437064,1.260000000000001,0.6505456454908228,1.260000000000001,0.6535373082076292,1.260000000000001,0.6560330431193487
1.270000000000001,0.314660980878952,1.270000000000001,0.4108734766463814,1.270000000000001,0.471294060488829,1.270000000000001,0.5141100846317519,1.270000000000001,0.5446465855806615,1.270000000000001,0.5681578998606579,1.270000000000001,0.5869251522074878,1.270000000000001,0.6023167664401222,1.270000000000001,0.6152091080861437,1.270000000000001,0.6356795069271158,1.270000000000001,0.6439341884965368,1.270000000000001,0.6500338690888022,1.270000000000001,0.6547323797913573,1.270000000000001,0.6584707776289531,1.270000000000001,0.6615228826777626,1.270000000000001,0.6640671563915038
1.280000000000001,0.3170303188212277,1.280000000000001,0.4145592977335988,1.280000000000001,0.4759163018263269,1.280000000000001,0.5194479385668593,1.280000000000001,0.5504885893261421,1.280000000000001,0.5743988760920525,1.280000000000001,0.5934900624969959,1.280000000000001,0.6091501948208202,1.280000000000001,0.6222689430789761,1.280000000000001,0.6431005803655836,1.280000000000001,0.6515473965430947,1.280000000000001,0.6577843679990839,1.280000000000001,0.6625848084261438,1.280000000000001,0.666401282860323,1.280000000000001,0.6695147583275822,1.280000000000001,0.6721083265976131
1.290000000000001,0.3193870324189219,1.290000000000001,0.4182285445810019,1.290000000000001,0.4805226228942668,1.290000000000001,0.5247721070324826,1.290000000000001,0.5563186762141463,1.290000000000001,0.58062988870189,1.290000000000001,0.6000469284345646,1.290000000000001,0.6159773833124473,1.290000000000001,0.6293242029717165,1.290000000000001,0.6505199929232778,1.290000000000001,0.6591615157039793,1.290000000000001,0.6655376983183809,1.290000000000001,0.6704415392561027,1.290000000000001,0.6743372431045814,1.290000000000001,0.6775130111451675,1.290000000000001,0.6801566248392334
1.300000000000001,0.3217315788104463,1.300000000000001,0.4218816834241251,1.300000000000001,0.4851134302331486,1.300000000000001,0.5300829370482222,1.300000000000001,0.5621371334722154,1.300000000000001,0.5868511797260492,1.300000000000001,0.6065959577175323,1.300000000000001,0.6227985132043736,1.300000000000001,0.6363750484730362,1.300000000000001,0.6579378760816633,1.300000000000001,0.6667766596558073,1.300000000000001,0.6732939611341381,1.300000000000001,0.6783026639608242,1.300000000000001,0.6822787427071711,1.300000000000001,0.6855177195706599,1.300000000000001,0.688212124680525
1.310000000000001,0.324064402499268,1.310000000000001,0.4255191713169645,1.310000000000001,0.4896891246433436,1.310000000000001,0.5353807723129833,1.310000000000001,0.567944246694796,1.310000000000001,0.5930629906636135,1.310000000000001,0.6131373582475425,1.310000000000001,0.6296137665105572,1.310000000000001,0.6434216413914933,1.310000000000001,0.6653543629139541,1.310000000000001,0.6743929439988365,1.310000000000001,0.6810532596412572,1.310000000000001,0.6861682764302595,1.310000000000001,0.6902258682810709,1.310000000000001,0.6935289643400888,1.310000000000001,0.6962749019926623
1.320000000000001,0.3263859357093713,1.320000000000001,0.4291414562413022,1.320000000000001,0.494250101151651,1.320000000000001,0.5406659530990328,1.320000000000001,0.5737402997042773,1.320000000000001,0.599265562323668,1.320000000000001,0.6196713379734886,1.320000000000001,0.6364233258122638,1.320000000000001,0.6504641444823922,1.320000000000001,0.6727695879422129,1.320000000000001,0.6820104861148939,1.320000000000001,0.6888156990018653,1.320000000000001,0.6940384726262525,1.320000000000001,0.6981787085684537,1.320000000000001,0.7015468283499167,1.320000000000001,0.7043450348210103
1.330000000000001,0.3286965987349807,1.330000000000001,0.4327489772261839,1.330000000000001,0.498796748993644,1.330000000000001,0.5459388161644956,1.330000000000001,0.5795255744308232,1.330000000000001,0.6054591346913063,1.330000000000001,0.6261981047531163,1.330000000000001,0.6432273741208679,1.330000000000001,0.65750272131432,1.330000000000001,0.6801836870168531,1.330000000000001,0.6896294050465821,1.330000000000001,0.6965813862272757,1.330000000000001,0.7019133504667212,1.330000000000001,0.7061373543282686,1.330000000000001,0.7095713965442433,1.330000000000001,0.7124226032725217
1.340000000000001,0.330996800283642,1.340000000000001,0.4363421644750769,1.340000000000001,0.5033294516102733,1.340000000000001,0.5511996946821226,1.340000000000001,0.5853003508095631,1.340000000000001,0.6116439468117599,1.340000000000001,0.6327178662333294,1.340000000000001,0.6500260947600681,1.340000000000001,0.6645375361555166,1.340000000000001,0.6875967972154212,1.340000000000001,0.6972498213980551,1.340000000000001,0.7043504300793644,1.340000000000001,0.7097930097294194,1.340000000000001,0.714101898240615,1.340000000000001,0.7176027558216469,1.340000000000001,0.7205076894234201
1.350000000000001,0.3332869378120307,1.350000000000001,0.4399214394999891,1.350000000000001,0.5078485866569197,1.350000000000001,0.5564489181829907,1.350000000000001,0.5910649066935817,1.350000000000001,0.6178202366907264,1.350000000000001,0.6392308297469714,1.350000000000001,0.6568196712637648,1.350000000000001,0.6715687538768312,1.350000000000001,0.69500905676052,1.350000000000001,0.7048718572555135,1.350000000000001,0.7121229409952343,1.350000000000001,0.717677551978985,1.350000000000001,0.7220724348358111,1.350000000000001,0.7256409949651711,1.350000000000001,0.7286003772503714
1.360000000000001,0.3355673978547108,1.360000000000001,0.4434872152610669,1.360000000000001,0.5123545260228646,1.360000000000001,0.5616868125133496,1.360000000000001,0.596819517780847,1.360000000000001,0.623988241208738,1.360000000000001,0.6457372022248983,1.360000000000001,0.6636082872910248,1.360000000000001,0.6785965398722964,1.360000000000001,0.7024206049569067,1.360000000000001,0.712495636126901,1.360000000000001,0.7198990310293881,1.360000000000001,0.7255670805107516,1.360000000000001,0.7300490604409053,1.360000000000001,0.733686204589803,1.360000000000001,0.7367007525796637
1.370000000000001,0.3378385563448321,1.370000000000001,0.4470398963101903,1.370000000000001,0.5168476358610066,1.370000000000001,0.5669136998033706,1.370000000000001,0.6025644575543823,1.370000000000001,0.6301481960501273,1.370000000000001,0.6522371901218241,1.370000000000001,0.6703921265550918,1.370000000000001,0.6856210599947106,1.370000000000001,0.7098315821451998,1.370000000000001,0.7201212829013678,1.370000000000001,0.7276788138180931,1.370000000000001,0.7334617003196243,1.370000000000001,0.7380318731493798,1.370000000000001,0.7417384771145652,1.370000000000001,0.7448089030579099
1.380000000000001,0.3401007789270135,1.380000000000001,0.4505798789382163,1.380000000000001,0.521328276625163,1.380000000000001,0.5721298984462025,1.380000000000001,0.6082999972334424,1.380000000000001,0.6363003356431242,1.380000000000001,0.6587309993560363,1.380000000000001,0.6771713727666362,1.380000000000001,0.6926424805059573,1.380000000000001,0.7172421296739314,1.380000000000001,0.7277489238263081,1.380000000000001,0.7354624045611178,1.380000000000001,0.7413615180856161,1.380000000000001,0.7460209728111916,1.380000000000001,0.7497979067529607,1.380000000000001,0.7529249181455044
1.390000000000001,0.3423544212622301,1.390000000000001,0.4541075513243984,1.390000000000001,0.5257968031150226,1.390000000000001,0.5773357230869642,1.390000000000001,0.6140264057359114,1.390000000000001,0.6424448931125992,1.390000000000001,0.6652188352604804,1.390000000000001,0.6839462095903069,1.390000000000001,0.6996609680421206,1.390000000000001,0.7246523898872161,1.390000000000001,0.7353786865036654,1.390000000000001,0.7432499200258695,1.390000000000001,0.7492666421826418,1.390000000000001,0.7540164610432835,1.390000000000001,0.7578645895267399,1.390000000000001,0.7610488891301612
