pch18_Id_W  (ll=2e-07) X,pch18_Id_W  (ll=2e-07) Y,pch18_Id_W  (ll=3e-07) X,pch18_Id_W  (ll=3e-07) Y,pch18_Id_W  (ll=4e-07) X,pch18_Id_W  (ll=4e-07) Y,pch18_Id_W  (ll=5e-07) X,pch18_Id_W  (ll=5e-07) Y,pch18_Id_W  (ll=6e-07) X,pch18_Id_W  (ll=6e-07) Y,pch18_Id_W  (ll=7e-07) X,pch18_Id_W  (ll=7e-07) Y,pch18_Id_W  (ll=8e-07) X,pch18_Id_W  (ll=8e-07) Y,pch18_Id_W  (ll=9e-07) X,pch18_Id_W  (ll=9e-07) Y,pch18_Id_W  (ll=1e-06) X,pch18_Id_W  (ll=1e-06) Y,pch18_Id_W  (ll=1.2e-06) X,pch18_Id_W  (ll=1.2e-06) Y,pch18_Id_W  (ll=1.4e-06) X,pch18_Id_W  (ll=1.4e-06) Y,pch18_Id_W  (ll=1.6e-06) X,pch18_Id_W  (ll=1.6e-06) Y,pch18_Id_W  (ll=1.8e-06) X,pch18_Id_W  (ll=1.8e-06) Y,pch18_Id_W  (ll=2e-06) X,pch18_Id_W  (ll=2e-06) Y,pch18_Id_W  (ll=2.2e-06) X,pch18_Id_W  (ll=2.2e-06) Y,pch18_Id_W  (ll=2.4e-06) X,pch18_Id_W  (ll=2.4e-06) Y
0.8400000000000005,-26.06358298746994,0.8400000000000005,-16.57215440443091,0.8400000000000005,-12.11635635209751,0.8400000000000005,-9.515104126537876,0.8400000000000005,-7.982474221338743,0.8400000000000005,-6.858252264070487,0.8400000000000005,-6.00252905961662,0.8400000000000005,-5.331227225431403,0.8400000000000005,-4.791486792948415,0.8400000000000005,-3.979068624567031,0.8400000000000005,-3.435613276088645,0.8400000000000005,-3.020253387522339,0.8400000000000005,-2.693003025936803,0.8400000000000005,-2.428800539362774,0.8400000000000005,-2.21119298161656,0.8400000000000005,-2.028955235802365
0.8500000000000005,-27.38234696056765,0.8500000000000005,-17.39349432593083,0.8500000000000005,-12.71149375250858,0.8500000000000005,-9.980858154985031,0.8500000000000005,-8.370346553912006,0.8500000000000005,-7.189793445897927,0.8500000000000005,-6.291600587522963,0.8500000000000005,-5.58721203381114,0.8500000000000005,-5.021009228908249,0.8500000000000005,-4.16898706467506,0.8500000000000005,-3.598744941794452,0.8500000000000005,-3.1631092432348,0.8500000000000005,-2.819997883886422,0.8500000000000005,-2.543060649868438,0.8500000000000005,-2.315010384162221,0.8500000000000005,-2.124058812824806
0.8600000000000005,-28.72764332595299,0.8600000000000005,-18.23163693773955,0.8600000000000005,-13.31902492964708,0.8600000000000005,-10.45647545131695,0.8600000000000005,-8.76651074653963,0.8600000000000005,-7.528467034681426,0.8600000000000005,-6.586918784962821,0.8600000000000005,-5.848746901525765,0.8600000000000005,-5.25552059892073,0.8600000000000005,-4.363048290641972,0.8600000000000005,-3.765422844216566,0.8600000000000005,-3.309062809291035,0.8600000000000005,-2.94974124399897,0.8600000000000005,-2.659789876117646,0.8600000000000005,-2.421068435113948,0.8600000000000005,-2.22121282269726
0.8700000000000006,-30.09864426670087,0.8700000000000006,-19.08614342496444,0.8700000000000006,-13.93866944416903,0.8700000000000006,-10.94175665722622,0.8700000000000006,-9.170815787513266,0.8700000000000006,-7.874152673563492,0.8700000000000006,-6.888384226234061,0.8700000000000006,-6.115747485937653,0.8700000000000006,-5.494947883407174,0.8700000000000006,-4.561195043860259,0.8700000000000006,-3.9355993986878,0.8700000000000006,-3.458073451535648,0.8700000000000006,-3.08219769297777,0.8700000000000006,-2.778956862442687,0.8700000000000006,-2.529339018522306,0.8700000000000006,-2.320391793234533
0.8800000000000006,-31.49452757857319,0.8800000000000006,-19.95657912971341,0.8800000000000006,-14.57014959325709,0.8800000000000006,-11.43650433193617,0.8800000000000006,-9.583111922541947,0.8800000000000006,-8.226730909262644,0.8800000000000006,-7.195898176690029,0.8800000000000006,-6.388129997134084,0.8800000000000006,-5.739218519896536,0.8800000000000006,-4.763370401541432,0.8800000000000006,-4.109227300789136,0.8800000000000006,-3.61010077592237,0.8800000000000006,-3.217332027420066,0.8800000000000006,-2.900530439556494,0.8800000000000006,-2.639794186022335,0.8800000000000006,-2.421570404476777
0.8900000000000006,-32.91447954638467,0.8900000000000006,-20.84251476592643,0.8900000000000006,-15.21319110868092,0.8900000000000006,-11.9405234262176,0.8900000000000006,-10.00325101642028,0.8900000000000006,-8.586083482602692,0.8900000000000006,-7.509362834544009,0.8900000000000006,-6.665811404433423,0.8900000000000006,-5.988260582868452,0.8900000000000006,-4.969517919106445,0.8900000000000006,-4.286259642647785,0.8900000000000006,-3.765104726598423,0.8900000000000006,-3.35510933849984,0.8900000000000006,-3.024479698980223,0.8900000000000006,-2.752406223172297,0.8900000000000006,-2.52472354849179
0.9000000000000006,-34.35769739302754,0.9000000000000006,-21.7435274244526,0.9000000000000006,-15.86752372779442,0.9000000000000006,-12.45362166792426,0.9000000000000006,-10.43108684895207,0.9000000000000006,-8.952093567109253,0.9000000000000006,-7.828681529946528,0.9000000000000006,-6.948709606705948,0.9000000000000006,-6.242002932281475,0.9000000000000006,-5.17958174799957,0.9000000000000006,-4.466650009132545,0.9000000000000006,-3.923045667016788,0.9000000000000006,-3.495495081984808,0.9000000000000006,-3.150774054571882,0.9000000000000006,-2.867147704287801,0.9000000000000006,-2.62982637880073
0.9100000000000006,-35.82339133377866,0.9100000000000006,-22.65920138984341,0.9100000000000006,-16.53288165158155,0.9100000000000006,-12.97560986924564,0.9100000000000006,-10.86647535262064,0.9100000000000006,-9.324645961549598,0.9100000000000006,-8.153758886149435,0.9100000000000006,-7.236743570573065,0.9100000000000006,-6.500375334294718,0.9100000000000006,-5.393506731672327,0.9100000000000006,-4.650352556197761,0.9100000000000006,-4.083884445979135,0.9100000000000006,-3.638455135234262,0.9100000000000006,-3.279383292605955,0.9100000000000006,-2.983991537066802,0.9100000000000006,-2.736854350596313
0.9200000000000006,-37.31078626994649,0.9200000000000006,-23.58912878952472,0.9200000000000006,-17.20900390305381,0.9200000000000006,-13.50630216520448,0.9200000000000006,-11.30927479900113,0.9200000000000006,-9.703627241903694,0.9200000000000006,-8.484500947248621,0.9200000000000006,-7.529833440277308,0.9200000000000006,-6.763308557459507,0.9200000000000006,-5.611238482300072,0.9200000000000006,-4.837322073475203,0.9200000000000006,-4.247582450384867,0.9200000000000006,-3.783955842713341,0.9200000000000006,-3.410277611755523,0.9200000000000006,-3.102910998210443,0.9200000000000006,-2.845783252841425
0.9300000000000006,-38.81912315618786,0.9300000000000006,-24.53291009490492,0.9300000000000006,-17.89563459837426,0.9300000000000006,-14.04551619219092,0.9300000000000006,-11.75934594037933,0.9300000000000006,-10.08892587783571,0.9300000000000006,-8.820815276659376,0.9300000000000006,-7.827900622729838,0.9300000000000006,-7.0307344474059,0.9300000000000006,-5.832723440599679,0.9300000000000006,-5.027514033052753,0.9300000000000006,-4.414101646323588,0.9300000000000006,-3.931964051438828,0.9300000000000006,-3.543427654222041,0.9300000000000006,-3.22387976115142,0.9300000000000006,-2.956589233250894
0.9400000000000006,-40.34766007520788,0.9400000000000006,-25.49015449269034,0.9400000000000006,-18.59252314210039,0.9400000000000006,-14.59307321457084,0.9400000000000006,-12.21655211248591,0.9400000000000006,-10.48043231830611,0.9400000000000006,-9.162611030123758,0.9400000000000006,-8.130867850944,0.9400000000000006,-7.302585982796954,0.9400000000000006,-6.057908920916768,0.9400000000000006,-5.220884626213718,0.9400000000000006,-4.58340461000909,0.9400000000000006,-4.0824471376514,0.9400000000000006,-3.678804529151658,0.9400000000000006,-3.346871916905451,0.9400000000000006,-3.06924881707238
0.9500000000000006,-41.89567305229404,0.9500000000000006,-26.46048014327089,0.9500000000000006,-19.29942435692779,0.9500000000000006,-15.14879820665025,0.9500000000000006,-12.68075930370664,0.9500000000000006,-10.87803905053343,0.9500000000000006,-9.509799006701076,0.9500000000000006,-8.43865922876808,0.9500000000000006,-7.578797315066074,0.9500000000000006,-6.286743143552436,0.9500000000000006,-5.417390789747416,0.9500000000000006,-4.755454549913878,0.9500000000000006,-4.235373025888492,0.9500000000000006,-3.81637982937098,0.9500000000000006,-3.471861988966868,0.9500000000000006,-3.183738920497265
0.9600000000000006,-43.46245664042542,0.9600000000000006,-27.44351434159656,0.9600000000000006,-20.01609855732016,0.9600000000000006,-15.71251989653772,0.9600000000000006,-13.15183619559309,0.9600000000000006,-11.28164063609671,0.9600000000000006,-9.862291680848612,0.9600000000000006,-8.751200259544564,0.9600000000000006,-7.859303794206554,0.9600000000000006,-6.519175256104902,0.9600000000000006,-5.616990223282247,0.9600000000000006,-4.930215321329864,0.9600000000000006,-4.390710201516095,0.9600000000000006,-3.956125642372395,0.9600000000000006,-3.598824943077764,0.9600000000000006,-3.300036859449459
0.9700000000000006,-45.04732430468413,0.9700000000000006,-28.43889359451962,0.9700000000000006,-20.7423115754427,0.9700000000000006,-16.28407077774802,0.9700000000000006,-13.62965417898359,0.9700000000000006,-11.69113372756938,0.9700000000000006,-10.22000321837452,0.9700000000000006,-9.068417861045161,0.9700000000000006,-8.144041982643879,0.9700000000000006,-6.755155345417743,0.9700000000000006,-5.819641398941561,0.9700000000000006,-5.107651434450507,0.9700000000000006,-4.548427717665692,0.9700000000000006,-4.098014556380993,0.9700000000000006,-3.727736192612417,0.9700000000000006,-3.418120354420879
0.9800000000000006,-46.649608632521,0.9800000000000006,-29.44626362716193,0.9800000000000006,-21.47783474689727,0.9800000000000006,-16.86328709372253,0.9800000000000006,-14.11408734956185,0.9800000000000006,-12.10641706869766,0.9800000000000006,-10.58284947873632,0.9800000000000006,-9.39024036877356,0.9800000000000006,-8.432949658998648,0.9800000000000006,-6.994634441549005,0.9800000000000006,-6.025303564477635,0.9800000000000006,-5.287728056950384,0.9800000000000006,-4.708495197418421,0.9800000000000006,-4.242019662243115,0.9800000000000006,-3.858571600236777,0.9800000000000006,-3.537967531948267
0.9900000000000007,-48.26866139418038,0.9900000000000007,-30.46527932953236,0.9900000000000007,-22.22244486289718,0.9900000000000007,-17.45000879982863,0.9900000000000007,-14.60501248623038,0.9900000000000007,-12.52739148078318,0.9900000000000007,-10.95074800586889,0.9900000000000007,-9.716597529482831,0.9900000000000007,-8.725965813336551,0.9900000000000007,-7.237564515015223,0.9900000000000007,-6.233936740906967,0.9900000000000007,-5.470411011923771,0.9900000000000007,-4.870882831980627,0.9900000000000007,-4.388114551790238,0.9900000000000007,-3.991307476425117,0.9900000000000007,-3.659556923256162
1.000000000000001,-49.90385347532346,1.000000000000001,-31.49560465333726,1.000000000000001,-22.97592409471504,1.000000000000001,-18.04407950683028,1.000000000000001,-15.10230901525894,1.000000000000001,-12.95395983760676,1.000000000000001,-11.32361800946286,1.000000000000001,-10.04742048653341,1.000000000000001,-9.023030635311919,1.000000000000001,-7.483898468409731,1.000000000000001,-6.445501715545177,1.000000000000001,-5.655666771939472,1.000000000000001,-5.035561375503735,1.000000000000001,-4.536273313252075,1.000000000000001,-4.125920575345574,1.000000000000001,-3.782867460527209
1.010000000000001,-51.55457470171289,1.010000000000001,-32.53691246776062,1.010000000000001,-23.73805989550875,1.010000000000001,-18.6453464093081,1.010000000000001,-15.60585896279176,1.010000000000001,-13.38602703093127,1.010000000000001,-11.7013803383686,1.010000000000001,-10.38264175850813,1.010000000000001,-9.32408549643031,1.010000000000001,-7.733590123359377,1.010000000000001,-6.659960031226677,1.010000000000001,-5.843462449873443,1.010000000000001,-5.202502137119362,1.010000000000001,-4.68647052422004,1.010000000000001,-4.262388088560798,1.010000000000001,-3.907878471201547
1.020000000000001,-53.22023357370353,1.020000000000001,-33.58888438188967,1.020000000000001,-24.50864488395995,1.020000000000001,-19.25366020203356,1.020000000000001,-16.11554689795016,1.020000000000001,-13.8234999283513,1.020000000000001,-12.08395744758059,1.020000000000001,-10.72219521231888,1.020000000000001,-9.629072927497326,1.020000000000001,-7.986594203654638,1.020000000000001,-6.877273972390744,1.020000000000001,-6.033765787093305,1.020000000000001,-5.371676970684217,1.020000000000001,-4.83868124259529,1.020000000000001,-4.40068763693013,1.020000000000001,-4.034569670653571
1.030000000000001,-54.90025692629782,1.030000000000001,-34.65121054048478,1.030000000000001,-25.28747671355637,1.030000000000001,-19.86887498688553,1.030000000000001,-16.63125986845803,1.030000000000001,-14.26628732501516,1.030000000000001,-12.47127336005801,1.030000000000001,-11.0660160318652,1.030000000000001,-9.937936592172623,1.030000000000001,-8.242866315275929,1.030000000000001,-7.097406548621409,1.030000000000001,-6.226545139488659,1.030000000000001,-5.543058262660768,1.030000000000001,-4.992880995894664,1.030000000000001,-4.54079726104607,1.030000000000001,-4.162921153545579
1.040000000000001,-56.59408952869028,1.040000000000001,-35.72358939888408,1.040000000000001,-26.07435793080977,1.040000000000001,-20.49084817251727,1.040000000000001,-17.15288733044029,1.040000000000001,-14.71429989052436,1.040000000000001,-12.86325362445487,1.040000000000001,-11.41404068315692,1.040000000000001,-10.25062125741791,1.040000000000001,-8.502362923933184,1.040000000000001,-7.320321476145193,1.040000000000001,-6.421769461770482,1.040000000000001,-5.716618918497643,1.040000000000001,-5.149045769234291,1.040000000000001,-4.682695410488326,1.040000000000001,-4.292913384112886
1.050000000000001,-58.30119363549439,1.050000000000001,-36.8057274820308,1.050000000000001,-26.86909582521699,1.050000000000001,-21.11944036864844,1.050000000000001,-17.68032107379435,1.050000000000001,-15.16745011211807,1.050000000000001,-13.25982526967465,1.050000000000001,-11.76620687667523,1.050000000000001,-10.56707276150784,1.050000000000001,-8.765041330645605,1.050000000000001,-7.545983157712113,1.050000000000001,-6.619408290397226,1.050000000000001,-5.892332347817174,1.050000000000001,-5.307151992259413,1.050000000000001,-4.826360932135387,1.050000000000001,-4.424527185596568
1.060000000000001,-60.02104850030621,1.060000000000001,-37.89733913189059,1.060000000000001,-27.67150227334211,1.060000000000001,-21.75451527655986,1.060000000000001,-18.21345514431688,1.060000000000001,-15.62565223508211,1.060000000000001,-13.6609167570193,1.060000000000001,-12.12245352762248,1.060000000000001,-10.88723798016933,1.060000000000001,-9.030859645803185,1.060000000000001,-7.774356661219124,1.060000000000001,-6.81943172542845,1.060000000000001,-6.070172448668425,1.060000000000001,-5.467176525246377,1.060000000000001,-4.971773057732902,1.060000000000001,-4.557743729002111
1.070000000000001,-61.75314986082615,1.070000000000001,-38.99814624687733,1.070000000000001,-28.48139357902255,1.070000000000001,-22.39593957710781,1.070000000000001,-18.75218576356959,1.070000000000001,-16.08882220115779,1.070000000000001,-14.06645793057418,1.070000000000001,-12.48272071460702,1.070000000000001,-11.21106479131831,1.070000000000001,-9.299776762078247,1.070000000000001,-8.005407697373588,1.070000000000001,-7.021810411553227,1.070000000000001,-6.250113591057199,1.070000000000001,-5.629096644561302,1.070000000000001,-5.118911390882857,1.070000000000001,-4.692544521331432
1.080000000000001,-63.49700940348706,1.080000000000001,-40.10787801635039,1.080000000000001,-29.29859031136483,1.080000000000001,-23.04358281734326,1.080000000000001,-19.29641124730014,1.080000000000001,-16.55687758559833,1.080000000000001,-14.47637996635881,1.080000000000001,-12.84694963720804,1.080000000000001,-11.53850203878101,1.080000000000001,-9.571752326489205,1.080000000000001,-8.239102596637977,1.080000000000001,-7.226515518495422,1.080000000000001,-6.432130599925143,1.080000000000001,-5.79289002762502,1.080000000000001,-5.267755893585004,1.080000000000001,-4.828911393405513
1.090000000000001,-65.25215421439667,1.090000000000001,-41.22627065273579,1.090000000000001,-30.1229171419067,1.090000000000001,-23.69731729662396,1.090000000000001,-19.84603192307854,1.090000000000001,-17.02973753339386,1.090000000000001,-14.89061532067201,1.090000000000001,-13.21508257278274,1.090000000000001,-11.86949949531011,1.090000000000001,-9.846746711858746,1.090000000000001,-8.475408285650124,1.090000000000001,-7.433518720954908,1.090000000000001,-6.616198737712407,1.090000000000001,-5.958534737500313,1.090000000000001,-5.418286872433058,1.090000000000001,-4.966826487368513
1.100000000000001,-67.01812622237355,1.100000000000001,-42.35306712338857,1.100000000000001,-30.95420268206912,1.100000000000001,-24.35701795292741,1.100000000000001,-20.40095004767966,1.100000000000001,-17.50732269507986,1.100000000000001,-15.30909767796902,1.100000000000001,-13.58706283280062,1.100000000000001,-12.20400782514075,1.100000000000001,-10.12472098785527,1.100000000000001,-8.71429226326716,1.100000000000001,-7.64279217820586,1.100000000000001,-6.802293686606028,1.100000000000001,-6.126009207188786,1.100000000000001,-5.570484964540845,1.100000000000001,-5.106272243939956
1.110000000000001,-68.79448163895208,1.110000000000001,-43.4880168839401,1.110000000000001,-31.79227932179585,1.110000000000001,-25.02256224992447,1.110000000000001,-20.96106972462287,1.110000000000001,-17.98955516245132,1.110000000000001,-15.73176189853257,1.110000000000001,-13.96283471892083,1.110000000000001,-12.54197854627153,1.110000000000001,-10.40563689176043,1.110000000000001,-8.955722576342183,1.110000000000001,-7.854308513439293,1.110000000000001,-6.990391530544811,1.110000000000001,-6.295292223696694,1.110000000000001,-5.724331123249671,1.110000000000001,-5.247231389459635
1.120000000000001,-70.58079039944235,1.120000000000001,-44.63087561452585,1.120000000000001,-32.63698307009275,1.120000000000001,-25.6938300652356,1.120000000000001,-21.52629682217925,1.120000000000001,-18.47635840441883,1.120000000000001,-16.15854396612435,1.120000000000001,-14.34234347896933,1.120000000000001,-12.88336399260113,1.120000000000001,-10.68945679905939,1.120000000000001,-9.199667795305713,1.120000000000001,-8.068040792904778,1.120000000000001,-7.180468737023749,1.120000000000001,-6.466362911904714,1.120000000000001,-5.879806603644825,1.120000000000001,-5.389686922747435
1.130000000000001,-72.37663560841494,1.130000000000001,-45.78140496001942,1.130000000000001,-33.48815339800585,1.130000000000001,-26.37070358018071,1.130000000000001,-22.0965388920644,1.130000000000001,-18.96765720317029,1.130000000000001,-16.589380935746,1.130000000000001,-14.72553526291406,1.130000000000001,-13.22811727600221,1.130000000000001,-10.97614369391341,1.130000000000001,-9.446096989590922,1.130000000000001,-8.283962504876522,1.130000000000001,-7.372502138715533,1.130000000000001,-6.639200718251935,1.130000000000001,-6.036892947888136,1.130000000000001,-5.53362210178273
1.140000000000001,-74.18161299237536,1.140000000000001,-46.93937227513789,1.140000000000001,-34.34563308444263,1.140000000000001,-27.0530671712261,1.140000000000001,-22.67170508895489,1.140000000000001,-19.46337759073167,1.140000000000001,-17.02421088157356,1.140000000000001,-15.11235707889056,1.140000000000001,-13.57619224837095,1.140000000000001,-11.26566113953645,1.140000000000001,-9.69497970290816,1.140000000000001,-8.50204753844166,1.140000000000001,-7.566468914899817,1.140000000000001,-6.813785394222481,1.140000000000001,-6.195571970351443,1.140000000000001,-5.679020430186339
1.150000000000001,-75.99533036186162,1.150000000000001,-48.10455037507575,1.150000000000001,-35.20926806510853,1.150000000000001,-27.74080730325235,1.150000000000001,-23.25170609089502,1.150000000000001,-19.96344678596275,1.150000000000001,-17.46297284508332,1.150000000000001,-15.50275674927783,1.150000000000001,-13.92754346364572,1.150000000000001,-11.55797324846212,1.150000000000001,-9.946285928346024,1.150000000000001,-8.722270162080966,1.150000000000001,-7.762346572668113,1.150000000000001,-6.990096979599842,1.150000000000001,-6.355825742516442,1.150000000000001,-5.825865643470371
1.160000000000001,-77.81740708472311,1.160000000000001,-49.27671729214335,1.160000000000001,-36.07890728473319,1.160000000000001,-28.43381242467795,1.160000000000001,-23.83645402059492,1.160000000000001,-20.4677931319655,1.160000000000001,-17.9056067833334,1.160000000000001,-15.89668286678531,1.160000000000001,-14.28212613975173,1.160000000000001,-11.85304465265475,1.160000000000001,-10.19998608324484,1.160000000000001,-8.944605001984785,1.160000000000001,-7.960112927846004,1.160000000000001,-7.168115785432196,1.160000000000001,-6.517636577584403,1.160000000000001,-5.974141695000909
1.170000000000001,-79.64747357195245,1.170000000000001,-50.45565603872892,1.170000000000001,-36.95440255266021,1.170000000000001,-29.13197286441582,1.170000000000001,-24.42586236756145,1.170000000000001,-20.97634603383081,1.170000000000001,-18.35205351731796,1.170000000000001,-16.29408475046542,1.170000000000001,-14.63989612038535,1.170000000000001,-12.1508404733848,1.170000000000001,-10.45605098375867,1.170000000000001,-9.169027020020907,1.170000000000001,-8.159746085550635,1.170000000000001,-7.347822376627137,1.170000000000001,-6.680987014717449,1.170000000000001,-6.123832741598116
1.180000000000001,-81.48517077708753,1.180000000000001,-51.64115437677079,1.180000000000001,-37.83560840180425,1.180000000000001,-29.83518073056706,1.180000000000001,-25.01984591094821,1.180000000000001,-21.4890358965976,1.180000000000001,-18.80225468026824,1.180000000000001,-16.69491240152409,1.180000000000001,-15.0008098365165,1.180000000000001,-12.45132629075457,1.180000000000001,-10.71445181899132,1.180000000000001,-9.395511491240166,1.180000000000001,-8.361224420273153,1.180000000000001,-7.529197554070824,1.180000000000001,-6.845859802810122,1.180000000000001,-6.274923128676074
1.190000000000001,-83.33014970991708,1.190000000000001,-52.83300459381677,1.190000000000001,-38.72238195090214,1.190000000000001,-30.54332981070577,1.190000000000001,-25.61832064295491,1.190000000000001,-22.00579406324944,1.190000000000001,-19.25615266572235,1.190000000000001,-17.09911645876005,1.190000000000001,-15.36482426744381,1.190000000000001,-12.7544681127239,1.190000000000001,-10.97516012455787,1.190000000000001,-9.624033980777192,1.190000000000001,-8.564526555347038,1.190000000000001,-7.712222336137894,1.190000000000001,-7.012237883663182,1.190000000000001,-6.427397374800929
1.200000000000001,-85.18207096495864,1.200000000000001,-54.03100328564987,1.200000000000001,-39.61458276992797,1.200000000000001,-31.25631547355327,1.200000000000001,-26.22120369255873,1.200000000000001,-22.52655275252315,1.200000000000001,-19.71369057514279,1.200000000000001,-17.50664815341496,1.200000000000001,-15.7318969011951,1.200000000000001,-13.06023234344989,1.200000000000001,-11.23814775538823,1.200000000000001,-9.854570319966763,1.200000000000001,-8.769631341632167,1.200000000000001,-7.896877939428558,1.200000000000001,-7.180104374403432,1.200000000000001,-6.581240155516739
1.210000000000001,-87.0406042649853,1.210000000000001,-55.23495114538466,1.210000000000001,-40.51207274848965,1.210000000000001,-31.9740345717832,1.210000000000001,-26.82841324929865,1.210000000000001,-23.05124499624646,1.210000000000001,-20.17481216480384,1.210000000000001,-17.91745926316931,1.210000000000001,-16.10198569401999,1.210000000000001,-13.36858575070978,1.210000000000001,-11.5033868575471,1.210000000000001,-10.0870965814597,1.210000000000001,-8.97651783520544,1.210000000000001,-8.083145758533744,1.210000000000001,-7.349442548959907,1.210000000000001,-6.736436286259029
1.220000000000001,-88.90542801968159,1.220000000000001,-56.44465275886783,1.220000000000001,-41.41471596696892,1.220000000000001,-32.69638534565713,1.220000000000001,-27.43986848678416,1.220000000000001,-23.57980457587124,1.220000000000001,-20.63946179161881,1.220000000000001,-18.3315020649623,1.220000000000001,-16.47504902866622,1.220000000000001,-13.67949543212886,1.220000000000001,-11.77084983880055,1.220000000000001,-10.32158905307737,1.220000000000001,-9.185165273809314,1.220000000000001,-8.271007344590281,1.220000000000001,-7.520235818368229,1.220000000000001,-6.892970704137779
1.230000000000001,-90.77622889937135,1.230000000000001,-57.65991640615957,1.230000000000001,-42.32237857013005,1.230000000000001,-33.42326732712635,1.230000000000001,-28.05548948553731,1.230000000000001,-24.11216595779799,1.230000000000001,-21.10758435750984,1.230000000000001,-18.74872928625432,1.230000000000001,-16.85104567107375,1.230000000000001,-13.99292877988338,1.230000000000001,-12.04050933760471,1.230000000000001,-10.55802421009222,1.230000000000001,-9.39555305175762,1.230000000000001,-8.460444382339059,1.230000000000001,-7.692467709630342,1.230000000000001,-7.050828448329452
1.240000000000001,-92.65270142363291,1.240000000000001,-58.88055386883016,1.240000000000001,-43.23492864287174,1.240000000000001,-34.15458124398525,1.240000000000001,-28.67519715470648,1.240000000000001,-24.6482642270214,1.240000000000001,-21.57912525185357,1.240000000000001,-19.16909405427618,1.240000000000001,-17.22993472505145,1.240000000000001,-14.30885344348116,1.240000000000001,-12.3123381901306,1.240000000000001,-10.79637868556146,1.240000000000001,-9.607660692942114,1.240000000000001,-8.651438665345131,1.240000000000001,-7.866121842802887,1.240000000000001,-7.209994638766298
1.250000000000001,-94.5345475645165,1.250000000000001,-60.10638024275583,1.250000000000001,-44.15223608775702,1.250000000000001,-34.89022892360083,1.250000000000001,-29.29891315212043,1.250000000000001,-25.18803501854195,1.250000000000001,-22.05403029144976,1.250000000000001,-19.59254984272944,1.250000000000001,-17.61167558441911,1.250000000000001,-14.62723729015049,1.250000000000001,-12.58630939486505,1.250000000000001,-11.03662923827001,1.250000000000001,-9.821467821513078,1.250000000000001,-8.843972068971315,1.250000000000001,-8.041181905924505,1.250000000000001,-7.370454452750531
1.260000000000001,-96.42147636399528,1.260000000000001,-61.3372137560759,1.260000000000001,-45.07417250391183,1.260000000000001,-35.63011319566982,1.260000000000001,-29.92655980205841,1.260000000000001,-25.73141444589125,1.260000000000001,-22.53224565736302,1.260000000000001,-20.01905041530235,1.260000000000001,-17.99622788200305,1.260000000000001,-14.948048362278,1.260000000000001,-12.86239607423966,1.260000000000001,-11.27875271775222,1.260000000000001,-10.03695412972411,1.260000000000001,-9.038026520618292,1.260000000000001,-8.217631627316567,1.260000000000001,-7.532193099048205
1.270000000000001,-98.31320356521695,1.270000000000001,-62.57287559192778,1.270000000000001,-46.00061106683804,1.270000000000001,-36.37413779338267,1.270000000000001,-30.55806001001784,1.270000000000001,-26.27833902601469,1.270000000000001,-23.0137178278728,1.270000000000001,-20.44854976525086,1.270000000000001,-18.38355143475972,1.270000000000001,-15.27125483123107,1.270000000000001,-13.14057143263494,1.270000000000001,-11.52272602576077,1.270000000000001,-10.25409934233475,1.270000000000001,-9.233583966648382,1.270000000000001,-8.395454744699663,1.270000000000001,-7.695195788930588
1.280000000000001,-100.2094512570709,1.280000000000001,-63.81318971555991,1.280000000000001,-46.93142640863321,1.280000000000001,-37.12220725227901,1.280000000000001,-31.19333717363757,1.280000000000001,-26.82874559961019,1.280000000000001,-23.49839350662509,1.280000000000001,-20.88100205015511,1.280000000000001,-18.7736061841671,1.280000000000001,-15.59682494677184,1.280000000000001,-13.42080870998065,1.280000000000001,-11.76852607342627,1.280000000000001,-10.4728831768425,1.280000000000001,-9.430626335296985,1.280000000000001,-8.574634970460076,1.280000000000001,-7.859447703525116
1.290000000000001,-102.1099475315414,1.290000000000001,-65.05798270539388,1.290000000000001,-47.86649449805802,1.290000000000001,-37.87422680597926,1.290000000000001,-31.83231508879779,1.290000000000001,-27.38257124587709,1.290000000000001,-23.9862195449201,1.290000000000001,-21.31636152079868,1.290000000000001,-19.16635213085729,1.290000000000001,-15.92472698111929,1.290000000000001,-13.70308113002166,1.290000000000001,-12.01612973320522,1.290000000000001,-10.69328529867522,1.290000000000001,-9.629135494736639,1.290000000000001,-8.7551559522672,1.290000000000001,-8.024933956713037
1.300000000000001,-104.0144261532903,1.300000000000001,-66.3070835875773,1.300000000000001,-48.80569251982742,1.300000000000001,-38.63010227785308,1.300000000000001,-32.47491784975175,1.300000000000001,-27.93975319043319,1.300000000000001,-24.47714285686886,1.300000000000001,-21.75458244291566,1.300000000000001,-19.56174926227367,1.300000000000001,-16.25492916652841,1.300000000000001,-13.98736184213499,1.300000000000001,-12.26551378453364,1.300000000000001,-10.91528527030132,1.300000000000001,-9.829093205295116,1.300000000000001,-8.937001228085759,1.300000000000001,-8.191639552657804
1.310000000000001,-105.9226262408919,1.310000000000001,-67.56032367354751,1.310000000000001,-49.74889875243024,1.310000000000001,-39.38973996753699,1.310000000000001,-33.12106974195061,1.310000000000001,-28.50022870493598,1.310000000000001,-24.97111032591644,1.310000000000001,-22.19561901031534,1.310000000000001,-19.95975747189576,1.310000000000001,-16.5873996250388,1.310000000000001,-14.27362385536455,1.310000000000001,-12.51665485189087,1.310000000000001,-11.13886249300936,1.310000000000001,-10.03048106462879,1.310000000000001,-9.120154174435573,1.310000000000001,-8.359549336868197
